,Biomass,Fossil Brown coal/Lignite,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Other,Other renewable,Solar,Wind Onshore
6340,2.5042041921751346e-10,2.504335726909657e-10,2.504347203628137e-10,2.504403483331218e-10,2.504268483930879e-10,2.4926239873363546e-10,2.504448709717902e-10,2.4926239873363546e-10,2.504865116100787e-10,2.5046966854646897e-10,2.50406126315919e-10,2.4926239873363546e-10,2.4926239873363546e-10
6341,3.2556482169967235e-10,3.2559580349168125e-10,3.2559580349168125e-10,3.256018770931048e-10,3.255767633420215e-10,3.2403604649655803e-10,3.256048680131872e-10,3.2403604649655803e-10,3.2566883111691565e-10,3.256416732970579e-10,3.255408914805128e-10,3.2403604649655803e-10,3.2403604649655803e-10
6342,5.163462574174644e-10,5.164246985166294e-10,5.164258533260936e-10,5.164496900911639e-10,5.163760181494988e-10,5.153843063128072e-10,5.164464235628054e-10,5.158967034744754e-10,5.165764394374003e-10,5.165233662842026e-10,5.162816409898826e-10,5.143648567396097e-10,5.143648567396097e-10
6343,5.779180589861103e-10,5.780218172235421e-10,5.78027377976245e-10,5.780398635751321e-10,5.779644826532431e-10,5.759605966160028e-10,5.781005025476775e-10,5.778553805005336e-10,5.782047288785157e-10,5.781431015142033e-10,5.77839875358568e-10,5.770703985032482e-10,5.759605966160028e-10
6344,7.613190983173245e-10,7.615062427140098e-10,7.615203170694896e-10,7.615540899081448e-10,7.614090188310717e-10,7.602520542665926e-10,7.61686735590081e-10,7.602520542665926e-10,7.618154925963294e-10,7.617171117154017e-10,7.612248863592481e-10,7.606332776553229e-10,7.602520542665926e-10
6345,4.6078577666590113e-10,4.6086168560708725e-10,4.608762502735774e-10,4.6089425098310556e-10,4.6082161736791237e-10,4.5889294907945754e-10,4.6093091008813e-10,4.5889294907945754e-10,4.6098145697456177e-10,4.6093946671259046e-10,4.6075100740395304e-10,4.605425466067001e-10,4.5889294907945754e-10
6346,4.5032622593707783e-10,4.503902068331982e-10,4.504001948810458e-10,4.5042808860696254e-10,4.503530605651974e-10,4.484460832229144e-10,4.5045599374404635e-10,4.501449549093465e-10,4.5050422995510154e-10,4.5046409458637935e-10,4.5028590501639716e-10,4.5019597938406667e-10,4.484460832229144e-10
6347,6.86922184220073e-10,6.870586096986698e-10,6.870770243458349e-10,6.871495174990351e-10,6.869691036391305e-10,6.852913738358722e-10,6.87206215561108e-10,6.866186060868067e-10,6.873088105381849e-10,6.872291518358497e-10,6.868139820131024e-10,6.868053806030744e-10,6.852913738358722e-10
6348,6.635601608564153e-10,6.637016709000137e-10,6.637264474532547e-10,6.637805214631255e-10,6.636182915034019e-10,6.618348968814388e-10,6.638194380755733e-10,6.633748438509431e-10,6.639340190412889e-10,6.638604550736185e-10,6.63473137661272e-10,6.635789834503295e-10,6.618348968814388e-10
6349,6.45181514389275e-10,6.452991927320855e-10,6.453108330153152e-10,6.453563975884645e-10,6.452227535274083e-10,6.433747690072563e-10,6.454087241605798e-10,6.449260355650553e-10,6.45516259738395e-10,6.454478723021763e-10,6.450858923700242e-10,6.452620901084065e-10,6.433747690072563e-10
6350,6.324137893502496e-10,6.325297960841812e-10,6.325331065047513e-10,6.325759061874221e-10,6.324538305576898e-10,6.305613334560362e-10,6.326284692100302e-10,6.315521939342736e-10,6.327424837007539e-10,6.326731572322335e-10,6.323208705194633e-10,6.325094976549419e-10,6.305613334560362e-10
6351,5.571397214905745e-10,5.572325007635362e-10,5.572311598242985e-10,5.572688145247912e-10,5.57171994331207e-10,5.551664642269039e-10,5.57310163277031e-10,5.56452383556635e-10,5.574006940465288e-10,5.573446995202869e-10,5.570696314036972e-10,5.571947280685349e-10,5.551664642269039e-10
6352,6.756419358780067e-10,6.757740729462521e-10,6.757659268632251e-10,6.758190846314954e-10,6.75684579877442e-10,6.739639966321987e-10,6.758893973905711e-10,6.73831923846924e-10,6.760158719670482e-10,6.759395308824361e-10,6.755423273189626e-10,6.756688101931093e-10,6.739639966321987e-10
6353,1.0289799495567303e-09,1.0292581114156434e-09,1.0292452324089174e-09,1.0293495986539565e-09,1.0290658019289181e-09,1.0325440409033363e-09,1.0295571406731906e-09,1.0267615224179809e-09,1.0298009549633924e-09,1.0296288618410557e-09,1.02880332603467e-09,1.0286444386882287e-09,1.0325440409033363e-09
6354,4.612505465747651e-09,4.615981677464366e-09,4.615860877029317e-09,4.6173662953684075e-09,4.613414083070582e-09,5.02301854194826e-09,4.6217962849991585e-09,4.689210435235291e-09,4.6239990542541e-09,4.621543551094065e-09,4.611253689106015e-09,4.6159011983612375e-09,5.02301854194826e-09
6355,5.088059904107921e-10,5.08889091302801e-10,5.088901271480139e-10,5.089225804516946e-10,5.08835759205834e-10,5.089431680831582e-10,5.089828081815695e-10,5.087400197100067e-10,5.090246138176251e-10,5.089781339661344e-10,5.087502629119994e-10,5.080068536749211e-10,5.068464633324081e-10
6356,3.080400634832633e-10,3.0807459387319105e-10,3.0806568896444906e-10,3.0807899772409746e-10,3.080479878168155e-10,3.080868452203326e-10,3.081067701398915e-10,3.0793914768990604e-10,3.081259981483473e-10,3.081048164065874e-10,3.0801803474289197e-10,3.077026101137414e-10,3.065994167990944e-10
6357,3.722982503860091e-10,3.723562621582553e-10,3.7233390435059086e-10,3.7234734463737924e-10,3.723071761521905e-10,3.714277435226029e-10,3.7238044594760087e-10,3.706146287395198e-10,3.724180732828587e-10,3.723878324234099e-10,3.7226497980584496e-10,3.714277435226029e-10,3.706146287395198e-10
6358,4.001713526508023e-10,4.002438423770747e-10,4.0020841529607387e-10,4.0022009024210985e-10,4.0018285333832004e-10,3.984101590716101e-10,4.002375957668146e-10,3.99509252822139e-10,4.003060181795284e-10,4.0027241383930183e-10,4.0013333645026807e-10,3.984101590716101e-10,3.984101590716101e-10
6359,3.5110022033505603e-10,3.511628756852227e-10,3.511321870112714e-10,3.5114457411586045e-10,3.5111170181320365e-10,3.494897342433303e-10,3.5114496665615763e-10,3.499644782655921e-10,3.5121246916692295e-10,3.511842256776447e-10,3.5107329720424236e-10,3.494897342433303e-10,3.494897342433303e-10
6360,2.1516641918639318e-10,2.1519226646471272e-10,2.1517755206311678e-10,2.1518166143373502e-10,2.1516873119032916e-10,2.1422374246319396e-10,2.1518539567020926e-10,2.14762711505567e-10,2.152167568599449e-10,2.1520436458600784e-10,2.1515394101196697e-10,2.1422374246319396e-10,2.1422374246319396e-10
6361,4.4844269670048633e-10,4.485423269685419e-10,4.484946070718919e-10,4.4850431836321643e-10,4.484616682208947e-10,4.4656098466034217e-10,4.4851822400595087e-10,4.4682658895080753e-10,4.4861601999589315e-10,4.485754644391406e-10,4.483981463311947e-10,4.4656098466034217e-10,4.4656098466034217e-10
6362,3.407009673708319e-10,3.4075943169365077e-10,3.4073512154207847e-10,3.407407902485738e-10,3.407126978551312e-10,3.391274535517087e-10,3.4074555701531207e-10,3.3972822530332907e-10,3.4080674237587297e-10,3.407807388843258e-10,3.4067345949911766e-10,3.391274535517087e-10,3.391274535517087e-10
6363,3.6814582741718236e-10,3.682162357600761e-10,3.6818461462211934e-10,3.681903527585256e-10,3.681614632162945e-10,3.664797513386877e-10,3.6820035715182274e-10,3.6648029459743553e-10,3.682692535102259e-10,3.6823987534932036e-10,3.681191087801081e-10,3.664797513386877e-10,3.664797513386877e-10
6364,3.4796147705046965e-10,3.4802198783954587e-10,3.4799282053024004e-10,3.4799755997507077e-10,3.4797273773256745e-10,3.463621301403401e-10,3.480064542827471e-10,3.463621301403401e-10,3.4807053426484946e-10,3.480437535411291e-10,3.479327833163069e-10,3.463621301403401e-10,3.463621301403401e-10
6365,4.0927335658636897e-10,4.093591003211004e-10,4.093192652352815e-10,4.09327218941576e-10,4.092910321536315e-10,4.074834150739292e-10,4.0933816524477034e-10,4.074834150739292e-10,4.094241947792956e-10,4.0938764106972755e-10,4.092347891948661e-10,4.074834150739292e-10,4.074834150739292e-10
6366,4.2601557993696377e-10,4.2610598173455615e-10,4.2606644204571466e-10,4.260744832143313e-10,4.260341413188074e-10,4.253461997414428e-10,4.260829730530906e-10,4.241836539288792e-10,4.2617460186828565e-10,4.261358183087903e-10,4.2597545093188845e-10,4.241836539288792e-10,4.241836539288792e-10
6367,6.041533012402548e-10,6.04342166348773e-10,6.042743349408136e-10,6.042849918571396e-10,6.041977612077077e-10,6.022516543590071e-10,6.042977974853773e-10,6.032392208223841e-10,6.044632093022453e-10,6.043977918932282e-10,6.040826113155386e-10,6.037071013130178e-10,6.022516543590071e-10
6368,1.2201609030085423e-09,1.2208161715276318e-09,1.2206087680793475e-09,1.220626174753086e-09,1.2202815651228385e-09,1.2297242900117775e-09,1.2206985848879591e-09,1.2190147189182217e-09,1.2212832651482148e-09,1.2210443415074044e-09,1.2199326513458456e-09,1.220068579359793e-09,1.2297242900117775e-09
6369,6.377219433926545e-10,6.37933720988818e-10,6.378605910410697e-10,6.378801123293292e-10,6.377649798299312e-10,6.358900877774846e-10,6.37972093213552e-10,6.372663588068198e-10,6.380655892715774e-10,6.379961126664704e-10,6.376431780856373e-10,6.3784747283833e-10,6.358900877774846e-10
6370,5.974340783732418e-10,5.976167769099117e-10,5.975535227415878e-10,5.975714770290444e-10,5.974681324429292e-10,5.955004045494185e-10,5.97653260372711e-10,5.968698790831916e-10,5.977329637289423e-10,5.976710350037424e-10,5.97353879691681e-10,5.975692938844542e-10,5.955004045494185e-10
6371,4.4841218388299745e-10,4.484988446958076e-10,4.4846306079768284e-10,4.4847880141894326e-10,4.4841903761142525e-10,4.465287477284629e-10,4.4851951657334346e-10,4.481774343569732e-10,4.4857008667346176e-10,4.4853042530021324e-10,4.4835681265115227e-10,4.4847606607954663e-10,4.465287477284629e-10
6372,4.2996968001060294e-10,4.3006306207100346e-10,4.3002975303232867e-10,4.3003797787631303e-10,4.2998893444566987e-10,4.281341872392782e-10,4.3007839463096393e-10,4.297352616827519e-10,4.3013010649751495e-10,4.3009278108955784e-10,4.299276812956961e-10,4.300448591392305e-10,4.281341872392782e-10
6373,4.2484309124145403e-10,4.249305489727102e-10,4.24897978484688e-10,4.2490061750819856e-10,4.248580676374568e-10,4.2301428950054385e-10,4.2493830902389927e-10,4.247695890107772e-10,4.2499596561607564e-10,4.2495951056079603e-10,4.247981468237851e-10,4.24897978484688e-10,4.2301428950054385e-10
6374,4.0002138508416676e-10,4.001025662854867e-10,4.0007237284573773e-10,4.000753787317061e-10,4.000381355066844e-10,3.9825825521487506e-10,4.001071540879726e-10,3.9994543912895607e-10,4.00163498936842e-10,4.0012943830534715e-10,3.99984840207242e-10,4.0004878285197526e-10,3.9825825521487506e-10
6375,4.279452275397523e-10,4.280396172550773e-10,4.280022381735474e-10,4.280072829257762e-10,4.27964653444649e-10,4.261068611866402e-10,4.2804433064075825e-10,4.2743484416439e-10,4.2810930525747464e-10,4.280697341388958e-10,4.279063563685112e-10,4.279410114124591e-10,4.261068611866402e-10
6376,4.2380309160793286e-10,4.2389385135863574e-10,4.23859973913453e-10,4.238626962873378e-10,4.2382018127201836e-10,4.2197245518394327e-10,4.238985299517154e-10,4.2197245518394327e-10,4.239632759664026e-10,4.239238442266887e-10,4.237629529022983e-10,4.237482820480745e-10,4.2197245518394327e-10
6377,8.227045091566167e-10,8.230360442402257e-10,8.229088860644196e-10,8.229239235483852e-10,8.227588078093834e-10,8.22278177728215e-10,8.2305442905247e-10,8.22278177728215e-10,8.232560348243012e-10,8.231423037941269e-10,8.225688679361477e-10,8.221280073111724e-10,8.22278177728215e-10
6378,5.044189538981518e-10,5.045514262987041e-10,5.045085974730161e-10,5.045187347227531e-10,5.044370291661351e-10,5.024509736954092e-10,5.04594939153055e-10,5.042631526400849e-10,5.046432839867547e-10,5.045922288471605e-10,5.043649166927194e-10,5.028529583652844e-10,5.024509736954092e-10
6379,5.409816858022079e-10,5.411343363410998e-10,5.410848395364612e-10,5.411009007820141e-10,5.409996934230233e-10,5.38994953016661e-10,5.411911344137796e-10,5.409570784990576e-10,5.412366935509925e-10,5.41180517137397e-10,5.409197261237296e-10,5.38994953016661e-10,5.38994953016661e-10
6380,3.3021341387565874e-10,3.302713497295065e-10,3.3024853095225615e-10,3.302549839309426e-10,3.3022123096487353e-10,3.2868088517843347e-10,3.3029794082116444e-10,3.302397574981315e-10,3.303185513860678e-10,3.3029234062993835e-10,3.301920123360128e-10,3.295271693276339e-10,3.2868088517843347e-10
6381,2.7691988102365213e-10,2.769611488632268e-10,2.7694353492016446e-10,2.7694610543313625e-10,2.7692576414486983e-10,2.756218807809611e-10,2.769804101047229e-10,2.76824329899062e-10,2.769965283631856e-10,2.7697733943129136e-10,2.7690340232984807e-10,2.7642502180342557e-10,2.756218807809611e-10
6382,3.6867945834059927e-10,3.6874868963374236e-10,3.687203366737287e-10,3.687250776159346e-10,3.6869132669754947e-10,3.6701124447293005e-10,3.6876124432946583e-10,3.681088255930272e-10,3.6880173319295383e-10,3.687723804124422e-10,3.6865365652638337e-10,3.6701124447293005e-10,3.6701124447293005e-10
6383,2.2312718442868456e-10,2.2315538738711245e-10,2.23140324463902e-10,2.2314292326655743e-10,2.2312963217780136e-10,2.2213495285576937e-10,2.231562755019414e-10,2.2281629793252608e-10,2.2317949523328765e-10,2.2316688580972984e-10,2.231155696925813e-10,2.2213495285576937e-10,2.2213495285576937e-10
6384,2.0898844658161433e-10,2.0901554385793559e-10,2.0900376035245918e-10,2.0900485724719725e-10,2.0899253625337357e-10,2.0808927879688353e-10,2.0900759045548463e-10,2.086083670507673e-10,2.0903657366183113e-10,2.0902571117351118e-10,2.0897868534194744e-10,2.0808927879688353e-10,2.0808927879688353e-10
6385,2.0856152583573989e-10,2.0858721603487212e-10,2.0857478617520067e-10,2.0857570551591556e-10,2.085646054927214e-10,2.076644563602375e-10,2.085796602087943e-10,2.0818211089720775e-10,2.0860793241593985e-10,2.0859726303265803e-10,2.0855005262836896e-10,2.076644563602375e-10,2.076644563602375e-10
6386,2.4268420669338807e-10,2.427538436822749e-10,2.427386446996176e-10,2.4273976362304436e-10,2.4272520602580207e-10,2.416099191933821e-10,2.427445944032649e-10,2.4221890923199146e-10,2.427812010415445e-10,2.427668547867044e-10,2.427068604092912e-10,2.416099191933821e-10,2.416099191933821e-10
6387,2.3661367300929453e-10,2.3664506197524704e-10,2.366311865415171e-10,2.366314498824168e-10,2.3661797918017845e-10,2.3553942843075746e-10,2.3663608709804204e-10,2.3575872604961137e-10,2.3667080697031686e-10,2.3665734020437775e-10,2.3660002505946994e-10,2.3553942843075746e-10,2.3553942843075746e-10
6388,2.922382437690723e-10,2.9228186908061895e-10,2.922562390965837e-10,2.9226181319964005e-10,2.9224387800493356e-10,2.9086406005315903e-10,2.9226947590354645e-10,2.9086406005315903e-10,2.923205983955867e-10,2.9229960169747283e-10,2.9221558078866895e-10,2.9086406005315903e-10,2.9086406005315903e-10
6389,9.588925513008352e-10,9.593007021304545e-10,9.590920265505472e-10,9.59126432499986e-10,9.589373380378587e-10,9.607583690968055e-10,9.591860478411962e-10,9.607583690968055e-10,9.596039772695304e-10,9.5944934081394e-10,9.586830578924615e-10,9.607583690968055e-10,9.607583690968055e-10
6390,2.8887618419787978e-09,2.892181312481517e-09,2.892200092266989e-09,2.891887864037558e-09,2.889601311267234e-09,2.886392457483037e-09,2.891471019949046e-09,2.88965512361583e-09,2.8942168960920222e-09,2.8931197469936277e-09,2.88730063707999e-09,3.0176140353868895e-09,3.0176140353868895e-09
6391,0.9792121094082333,3.245906801654515,3.898714873021013,3.02830411119899,1.1786812423261825,0.0018133581895101404,5.421933706209397,1.6864208533895906,25.949120839170806,6.49181360094875,0.6528080737238636,0.018133559895860997,0.0018133581895101404
6392,5.600140853771905e-10,5.601742194095886e-10,5.60216857912044e-10,5.601538505812552e-10,5.600492783005343e-10,5.601752191017251e-10,5.60233386455095e-10,5.600414620334068e-10,5.602785361136769e-10,5.602229295854638e-10,5.599308852716183e-10,5.598030468396078e-10,5.580400567517992e-10
6393,4.1447326088547137e-10,4.145637334135756e-10,4.145881011824184e-10,4.1455798731114044e-10,4.1449063417648413e-10,4.1451931124643086e-10,4.1459809358744444e-10,4.1452506106908724e-10,4.146267154405082e-10,4.1459200310362605e-10,4.144237977649566e-10,4.145107111420557e-10,4.126800401344483e-10
6394,6.086164440731045e-10,6.087973259298405e-10,6.088484734287704e-10,6.087718699862742e-10,6.086374502011092e-10,6.071293167281264e-10,6.088637976472174e-10,6.084064885838034e-10,6.089186574798729e-10,6.088543389756393e-10,6.085260963575467e-10,6.087579241085814e-10,6.067014781366975e-10
6395,4.833546866225029e-10,4.834689101112691e-10,4.835151992433495e-10,4.834425784492697e-10,4.833681741827944e-10,4.814132672388866e-10,4.835031864903415e-10,4.814132672388866e-10,4.83552114345553e-10,4.83506010610551e-10,4.832962847659278e-10,4.834681527810007e-10,4.814132672388866e-10
6396,4.893857507138209e-10,4.89509958890296e-10,4.895547983013698e-10,4.894698432917612e-10,4.894073936692905e-10,4.874487175658818e-10,4.895399584815791e-10,4.890228885063909e-10,4.89594613060346e-10,4.895482213421292e-10,4.893382156030141e-10,4.895286480657635e-10,4.874487175658818e-10
6397,4.6321178538734933e-10,4.633124787237484e-10,4.6335149785944033e-10,4.6327859386050755e-10,4.6322186783475283e-10,4.613045953308573e-10,4.6333869921069575e-10,4.629776992395051e-10,4.633880444263191e-10,4.6334648062275584e-10,4.6315647046588433e-10,4.6333347744600467e-10,4.613045953308573e-10
6398,4.044294411168415e-10,4.0450362859800934e-10,4.045353324433989e-10,4.044769509248269e-10,4.0443540388295463e-10,4.0264682910270114e-10,4.0452534271123084e-10,4.041783052377118e-10,4.04565430136841e-10,4.045314628669525e-10,4.0438364596969247e-10,4.0451808085753803e-10,4.0264682910270114e-10
6399,3.810990360646739e-10,3.8116351644504524e-10,3.8119093558658617e-10,3.8113949913663027e-10,3.811053499180954e-10,3.793841747629698e-10,3.811826622275002e-10,3.806476586823011e-10,3.812196139670732e-10,3.811887158562777e-10,3.810600702482489e-10,3.811658880918394e-10,3.793841747629698e-10
6400,5.709916754538161e-10,5.711388712187322e-10,5.711811428687143e-10,5.710876289010127e-10,5.710059552194336e-10,5.690042710312169e-10,5.711882991386612e-10,5.700250510789115e-10,5.712479992846396e-10,5.711901327060646e-10,5.709040686102798e-10,5.710982399235212e-10,5.690042710312169e-10
