,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Oil shale,Fossil Peat,Geothermal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Marine,Nuclear,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore
223,1.710811801823942,22.679349508722392,1.2948182986436254,1.9832105105727935,3.1122476925351075,0.07395440260803941,0.0006162889678997351,0.0006162889678997351,0.0006162889678997351,1.1635492376398526,0.5509602862854481,0.758032607871052,0.0006162889678997351,16.140547925424002,0.7845329347405325,1.6947883483681208,0.003697722126701181,0.08319870268048174,0.0006162889678997351,0.7093459608317227
224,2.6315878930686125,36.10682266209064,2.0048843110988455,3.24600316950939,4.982435266157791,0.11343051391512159,0.0009452556833859343,0.0009452556833859343,0.0009452556833859343,2.4500990729506946,0.8223712175161538,1.5710126005041853,0.0009452556833859343,24.8006363213142,1.2165422487109037,2.5966134850250566,0.16258373603440723,0.12760932798818983,0.0009452556833859343,1.0927139391510206
225,2.001555017928755,27.710258087418023,1.5324965078855997,2.464884569070267,3.8434153046913546,0.08593438528138975,0.0007161217917595443,0.0007161217917595443,0.0007161217917595443,2.001555017928755,0.6187275631262207,1.1794494155931072,0.0007161217917595443,18.80459147538092,0.9194979054461883,1.9593039460317565,0.6609786350236801,0.09667618322308368,0.0007161217917595443,0.8020542479690859
226,1.5964725686329224,22.45449795059398,1.2226114563748207,1.948644028576221,3.150136610714822,0.06849364109029112,0.0005707828380445286,0.0005707828380445286,0.0005707828380445286,1.3481831276677188,0.49201264157434227,0.775690462635367,0.0005707828380445286,14.994399115190282,0.7305988170343526,1.5656504311338115,1.029116926518651,0.07705534595280926,0.0005707828380445286,0.6210089948138575
227,1.818605512751,25.876659277891537,1.399826307305967,2.191935812178358,3.559947883296092,0.07791241225575571,0.000649272246671988,0.000649272246671988,0.000649272246671988,1.5264339740684856,0.5570737357236366,1.0336379788230605,0.000649272246671988,17.0719076421972,0.8310657120021367,1.7874405486248768,1.3602208320622913,0.08765146354697814,0.000649272246671988,0.7116000161843117
228,2.105653051837792,30.294404504145707,1.6463612511452934,2.5543864203302,3.9903331995051547,0.09050084910172435,0.0007541755466851815,0.0007541755466851815,0.0007541755466851815,2.152411823008438,0.6304892387727834,1.1327689419958586,0.0007541755466851815,19.85513175344846,0.9691132428980079,2.084536187438143,1.4910014630620156,0.10181345503183738,0.0007541755466851815,0.7903740692286
229,2.3691522394937583,34.13171076377352,1.8534932999195788,2.87549714239235,4.449569340533099,0.10160767431711171,0.0008467322021477332,0.0008467322021477332,0.0008467322021477332,1.8407923408167628,0.6866985236718607,1.2988847524296459,0.0008467322021477332,22.379089940650836,1.102443251639084,2.3496774355361167,1.2387668793428979,0.12108247827706808,0.0008467322021477332,0.8441904165476615
230,2.215681612061558,31.97093104048668,1.7039439215554881,2.6727600136433765,4.067760126616067,0.09505963450703922,0.0007921653270438237,0.0007921653270438237,0.0007921653270438237,1.1003152525676563,0.6448211781984651,1.1906219038336496,0.0007921653270438237,21.0137240202549,1.0377343275675062,2.2006305035172673,0.6448211781984651,0.1124872338764963,0.0007921653270438237,0.7763203370601425
231,2.52085636170177,36.40080378192743,1.9659964159733343,3.0485616608201744,4.803656986704075,0.10861858783927913,0.0009051563681025998,0.0009051563681025998,0.0009051563681025998,2.0157799347581142,0.7612352613797962,1.1278229906143908,0.0009051563681025998,24.128713824048745,1.1966147620262144,2.5290027556847314,0.1991340765458059,0.12853199535523022,0.0009051563681025998,0.8472249756448115
232,2.9124969588818974,42.3821043491131,2.261910510471333,3.531755006887348,5.611960793778868,0.12531360283624654,0.0010442812799859298,0.0010442812799859298,0.0010442812799859298,3.7458324096548163,0.8730180925147407,1.637431062398043,0.0010442812799859298,27.920914722170874,1.392025259225305,2.920851198989896,0.013575641379776439,0.15037632316203076,0.0010442812799859298,0.9774460938650537
