,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Other  - Actual Aggregated [MW]
7194,10.0,3036.0,2.0,0.0,756.0,111.0,113.0
7195,10.0,3001.0,2.0,0.0,697.0,114.0,113.0
7196,10.0,2952.0,2.0,0.0,526.0,130.0,113.0
7197,10.0,2760.0,2.0,0.0,310.0,21.0,93.0
7198,10.0,2844.0,2.0,0.0,283.0,10.0,69.0
7199,10.0,2918.0,2.0,0.0,264.0,0.0,68.0
7200,10.0,2891.0,2.0,0.0,244.0,0.0,69.0
7201,10.0,5790.0,2.0,0.0,347.0,0.0,121.0
7202,10.0,5790.0,2.0,0.0,347.0,0.0,121.0
7203,10.0,2847.0,2.0,0.0,296.0,0.0,70.0
7204,10.0,2807.0,2.0,0.0,268.0,0.0,63.0
7205,10.0,2844.0,2.0,0.0,304.0,0.0,64.0
7206,10.0,2897.0,2.0,0.0,243.0,0.0,66.0
7207,10.0,2879.0,2.0,0.0,348.0,0.0,67.0
7208,10.0,2879.0,2.0,0.0,371.0,0.0,69.0
7209,10.0,2882.0,2.0,0.0,462.0,0.0,69.0
7210,10.0,2831.0,2.0,0.0,475.0,0.0,69.0
7211,10.0,2826.0,2.0,0.0,545.0,0.0,70.0
7212,10.0,2849.0,2.0,0.0,513.0,0.0,69.0
7213,10.0,2857.0,2.0,0.0,433.0,0.0,69.0
7214,10.0,2879.0,2.0,0.0,399.0,43.0,69.0
7215,10.0,2882.0,2.0,0.0,385.0,57.0,69.0
7216,10.0,2878.0,2.0,0.0,430.0,57.0,74.0
7217,10.0,2875.0,2.0,0.0,689.0,114.0,111.0
7218,10.0,2881.0,2.0,0.0,771.0,114.0,110.0
7219,10.0,2879.0,2.0,0.0,723.0,114.0,111.0
7220,10.0,2862.0,2.0,0.0,427.0,94.0,107.0
7221,10.0,2921.0,2.0,0.0,256.0,37.0,71.0
7222,10.0,2936.0,2.0,0.0,276.0,5.0,69.0
7223,10.0,2916.0,2.0,0.0,270.0,0.0,70.0
7224,10.0,2926.0,2.0,0.0,278.0,0.0,68.0
7225,10.0,2893.0,2.0,0.0,279.0,0.0,69.0
7226,10.0,2903.0,2.0,0.0,268.0,0.0,68.0
7227,10.0,2908.0,2.0,0.0,301.0,0.0,66.0
7228,10.0,2933.0,2.0,0.0,273.0,0.0,65.0
7229,10.0,2939.0,2.0,0.0,310.0,0.0,67.0
7230,10.0,2940.0,2.0,0.0,285.0,0.0,67.0
7231,10.0,2886.0,2.0,204.0,423.0,111.0,88.0
7232,10.0,2887.0,2.0,293.0,391.0,111.0,103.0
7233,10.0,2921.0,2.0,222.0,380.0,111.0,107.0
7234,10.0,2929.0,2.0,198.0,404.0,111.0,106.0
7235,10.0,2914.0,2.0,198.0,397.0,111.0,107.0
7236,10.0,2960.0,2.0,201.0,359.0,111.0,109.0
7237,10.0,2946.0,2.0,135.0,408.0,111.0,108.0
7238,10.0,2955.0,2.0,0.0,519.0,111.0,109.0
7239,10.0,2960.0,2.0,0.0,574.0,111.0,107.0
7240,10.0,2967.0,2.0,13.0,767.0,111.0,105.0
7241,10.0,2966.0,2.0,209.0,912.0,111.0,105.0
7242,10.0,2958.0,2.0,218.0,913.0,102.0,105.0
7243,10.0,2960.0,2.0,199.0,828.0,117.0,107.0
7244,10.0,2906.0,2.0,69.0,884.0,133.0,106.0
7245,10.0,2886.0,2.0,0.0,632.0,91.0,105.0
7246,10.0,2934.0,2.0,0.0,336.0,9.0,104.0
7247,10.0,2940.0,2.0,0.0,210.0,0.0,72.0
7248,10.0,2959.0,2.0,0.0,304.0,0.0,68.0
7249,10.0,2975.0,2.0,0.0,296.0,0.0,69.0
7250,10.0,2963.0,2.0,0.0,299.0,0.0,68.0
7251,10.0,2958.0,2.0,0.0,281.0,0.0,69.0
7252,10.0,2949.0,2.0,0.0,281.0,0.0,68.0
7253,10.0,2944.0,2.0,0.0,287.0,0.0,68.0
7254,10.0,2949.0,2.0,0.0,306.0,0.0,68.0
7255,10.0,2869.0,2.0,209.0,444.0,93.0,68.0
7256,10.0,2757.0,2.0,290.0,575.0,93.0,70.0
7257,10.0,2856.0,2.0,293.0,494.0,109.0,67.0
7258,10.0,2860.0,2.0,260.0,503.0,114.0,69.0
7259,10.0,2866.0,2.0,249.0,554.0,114.0,69.0
7260,10.0,2888.0,2.0,239.0,571.0,114.0,68.0
7261,10.0,2887.0,2.0,197.0,562.0,111.0,68.0
7262,10.0,2954.0,2.0,0.0,623.0,114.0,69.0
7263,10.0,3105.0,2.0,0.0,506.0,78.0,68.0
7264,10.0,3052.0,2.0,0.0,702.0,90.0,68.0
7265,10.0,3108.0,2.0,0.0,1019.0,114.0,69.0
7266,10.0,3169.0,2.0,0.0,1053.0,111.0,68.0
7267,10.0,3168.0,2.0,0.0,933.0,111.0,69.0
7268,10.0,3275.0,2.0,0.0,734.0,64.0,69.0
7269,10.0,3321.0,2.0,0.0,519.0,21.0,69.0
7270,10.0,3276.0,2.0,0.0,451.0,0.0,69.0
7271,10.0,3169.0,2.0,0.0,410.0,0.0,67.0
7272,10.0,3143.0,2.0,0.0,557.0,0.0,68.0
7273,10.0,3126.0,2.0,0.0,366.0,0.0,69.0
7274,10.0,3123.0,2.0,0.0,285.0,0.0,70.0
7275,10.0,3072.0,2.0,0.0,257.0,0.0,67.0
7276,10.0,3023.0,2.0,0.0,268.0,0.0,67.0
7277,10.0,3155.0,2.0,0.0,277.0,0.0,70.0
7278,10.0,3076.0,2.0,0.0,311.0,0.0,68.0
7279,10.0,3083.0,2.0,0.0,581.0,0.0,69.0
7280,10.0,3033.0,2.0,0.0,668.0,15.0,65.0
7281,10.0,3028.0,2.0,0.0,553.0,96.0,69.0
7282,10.0,2999.0,2.0,0.0,547.0,96.0,69.0
7283,10.0,3038.0,2.0,0.0,590.0,0.0,68.0
7284,10.0,3037.0,2.0,0.0,567.0,0.0,68.0
7285,10.0,2982.0,2.0,0.0,546.0,0.0,68.0
7286,10.0,3063.0,2.0,8.0,464.0,0.0,69.0
7287,10.0,3118.0,2.0,0.0,398.0,0.0,68.0
7288,10.0,3181.0,2.0,0.0,581.0,11.0,68.0
7289,10.0,3205.0,2.0,0.0,888.0,81.0,69.0
7290,10.0,3210.0,2.0,0.0,859.0,108.0,68.0
7291,10.0,3218.0,2.0,0.0,805.0,61.0,67.0
7292,10.0,3278.0,2.0,0.0,683.0,5.0,69.0
7293,10.0,3261.0,2.0,0.0,496.0,25.0,69.0
7294,10.0,3251.0,2.0,0.0,425.0,9.0,68.0
7295,10.0,3224.0,2.0,0.0,302.0,0.0,68.0
7296,10.0,2983.0,2.0,0.0,192.0,0.0,69.0
7297,10.0,2905.0,2.0,0.0,255.0,0.0,69.0
7298,10.0,2873.0,2.0,0.0,256.0,0.0,67.0
7299,10.0,2857.0,2.0,0.0,260.0,0.0,68.0
7300,10.0,2846.0,2.0,0.0,262.0,0.0,64.0
7301,10.0,2863.0,2.0,0.0,263.0,0.0,65.0
7302,10.0,2892.0,2.0,0.0,323.0,0.0,67.0
7303,10.0,2913.0,2.0,0.0,629.0,87.0,70.0
7304,10.0,2903.0,2.0,0.0,705.0,111.0,69.0
7305,10.0,2894.0,2.0,0.0,694.0,114.0,71.0
7306,10.0,2914.0,2.0,0.0,672.0,117.0,69.0
7307,10.0,2912.0,2.0,0.0,647.0,111.0,69.0
7308,10.0,2898.0,2.0,0.0,643.0,114.0,65.0
7309,10.0,2884.0,2.0,0.0,643.0,117.0,69.0
7310,10.0,2934.0,2.0,0.0,608.0,114.0,68.0
7311,10.0,2917.0,2.0,0.0,624.0,111.0,70.0
7312,10.0,2963.0,2.0,0.0,867.0,114.0,67.0
7313,10.0,2948.0,2.0,0.0,1140.0,111.0,68.0
7314,10.0,2959.0,2.0,0.0,1131.0,114.0,71.0
7315,10.0,2935.0,2.0,0.0,1086.0,114.0,67.0
7316,10.0,2868.0,2.0,0.0,1007.0,124.0,69.0
7317,10.0,2875.0,2.0,0.0,742.0,19.0,68.0
7318,10.0,2900.0,2.0,0.0,702.0,0.0,69.0
7319,10.0,2904.0,2.0,0.0,486.0,0.0,69.0
7320,10.0,2949.0,2.0,0.0,327.0,0.0,68.0
7321,10.0,2849.0,2.0,0.0,314.0,0.0,68.0
7322,10.0,2861.0,2.0,0.0,304.0,0.0,68.0
7323,10.0,2866.0,2.0,0.0,300.0,0.0,65.0
7324,10.0,2883.0,2.0,0.0,298.0,0.0,62.0
7325,10.0,2820.0,2.0,0.0,321.0,0.0,64.0
7326,10.0,2884.0,2.0,0.0,340.0,0.0,65.0
7327,10.0,2912.0,2.0,0.0,615.0,57.0,65.0
7328,10.0,2912.0,2.0,0.0,694.0,57.0,68.0
7329,10.0,2932.0,2.0,0.0,695.0,57.0,67.0
7330,10.0,2939.0,2.0,0.0,740.0,0.0,69.0
7331,10.0,2962.0,2.0,0.0,759.0,0.0,67.0
7332,10.0,2957.0,2.0,0.0,753.0,0.0,69.0
7333,10.0,2979.0,2.0,0.0,729.0,0.0,66.0
7334,10.0,2959.0,2.0,0.0,700.0,0.0,68.0
7335,10.0,2952.0,2.0,0.0,747.0,16.0,66.0
7336,10.0,2934.0,2.0,0.0,901.0,111.0,68.0
7337,10.0,2948.0,2.0,0.0,1180.0,111.0,68.0
7338,10.0,2951.0,2.0,0.0,1186.0,114.0,66.0
7339,10.0,2897.0,2.0,0.0,1125.0,114.0,68.0
7340,10.0,2883.0,2.0,0.0,998.0,126.0,67.0
7341,10.0,2915.0,2.0,0.0,800.0,106.0,68.0
7342,10.0,2935.0,2.0,0.0,392.0,45.0,68.0
7343,10.0,2940.0,2.0,0.0,311.0,0.0,68.0
7344,10.0,2916.0,2.0,0.0,292.0,0.0,68.0
7345,10.0,2939.0,2.0,0.0,290.0,0.0,66.0
7346,10.0,2900.0,2.0,0.0,370.0,0.0,68.0
7347,10.0,2949.0,2.0,0.0,317.0,0.0,67.0
7348,10.0,2921.0,2.0,0.0,322.0,0.0,63.0
7349,10.0,2936.0,2.0,0.0,366.0,0.0,66.0
7350,10.0,2939.0,2.0,0.0,359.0,0.0,66.0
7351,10.0,2870.0,2.0,0.0,527.0,0.0,66.0
7352,10.0,2847.0,2.0,0.0,590.0,0.0,68.0
7353,10.0,2849.0,2.0,0.0,619.0,0.0,70.0
7354,10.0,2833.0,2.0,0.0,663.0,0.0,69.0
7355,10.0,2838.0,2.0,0.0,653.0,0.0,70.0
7356,10.0,2828.0,2.0,0.0,924.0,0.0,67.0
7357,10.0,2865.0,2.0,0.0,884.0,0.0,70.0
7358,10.0,2854.0,2.0,0.0,822.0,0.0,70.0
7359,10.0,2889.0,2.0,0.0,772.0,0.0,69.0
7360,10.0,2922.0,2.0,0.0,892.0,0.0,70.0
7361,10.0,2917.0,2.0,0.0,978.0,57.0,70.0
7362,10.0,2948.0,2.0,0.0,967.0,60.0,65.0
7363,10.0,2940.0,2.0,0.0,877.0,54.0,65.0
7364,10.0,2958.0,2.0,0.0,820.0,12.0,66.0
7365,10.0,2967.0,2.0,0.0,794.0,18.0,66.0
7366,10.0,2958.0,2.0,0.0,817.0,0.0,66.0
7367,10.0,2889.0,2.0,0.0,578.0,0.0,66.0
7368,10.0,2825.0,2.0,0.0,448.0,0.0,65.0
7369,10.0,2851.0,2.0,0.0,417.0,0.0,66.0
7370,10.0,2844.0,2.0,0.0,350.0,0.0,66.0
7371,10.0,2828.0,2.0,0.0,273.0,0.0,65.0
7372,10.0,2820.0,2.0,0.0,289.0,0.0,63.0
7373,10.0,2815.0,2.0,0.0,355.0,0.0,63.0
7374,10.0,2844.0,2.0,0.0,405.0,0.0,69.0
7375,10.0,2935.0,2.0,0.0,589.0,0.0,62.0
7376,10.0,2950.0,2.0,0.0,820.0,0.0,66.0
7377,10.0,2959.0,2.0,0.0,903.0,0.0,68.0
7378,10.0,2961.0,2.0,0.0,796.0,0.0,67.0
7379,10.0,2956.0,2.0,0.0,769.0,0.0,65.0
7380,10.0,2940.0,2.0,0.0,779.0,0.0,66.0
7381,10.0,2948.0,2.0,0.0,887.0,0.0,66.0
7382,10.0,2967.0,2.0,0.0,804.0,0.0,67.0
7383,10.0,2938.0,2.0,0.0,817.0,0.0,66.0
7384,10.0,2939.0,2.0,0.0,890.0,0.0,66.0
7385,10.0,2951.0,2.0,0.0,921.0,54.0,66.0
7386,10.0,2933.0,2.0,0.0,945.0,57.0,65.0
7387,10.0,2929.0,2.0,0.0,947.0,57.0,66.0
7388,10.0,2937.0,2.0,0.0,849.0,24.0,67.0
7389,10.0,2926.0,2.0,0.0,795.0,11.0,66.0
7390,10.0,2958.0,2.0,0.0,793.0,29.0,65.0
7391,10.0,2950.0,2.0,0.0,452.0,13.0,66.0
7392,10.0,2950.0,2.0,0.0,463.0,0.0,67.0
7393,10.0,2957.0,2.0,0.0,436.0,0.0,66.0
7394,10.0,2847.0,2.0,0.0,402.0,0.0,66.0
7395,10.0,2800.0,2.0,0.0,356.0,0.0,67.0
7396,10.0,2854.0,2.0,0.0,346.0,0.0,77.0
7397,10.0,2881.0,2.0,0.0,512.0,0.0,84.0
7398,10.0,2938.0,2.0,0.0,855.0,0.0,84.0
7399,10.0,2944.0,2.0,0.0,843.0,0.0,85.0
7400,10.0,2939.0,2.0,0.0,791.0,0.0,88.0
7401,10.0,2937.0,2.0,0.0,779.0,0.0,92.0
7402,10.0,2861.0,2.0,0.0,817.0,42.0,77.0
7403,10.0,2617.0,2.0,0.0,887.0,108.0,78.0
7404,10.0,2634.0,2.0,0.0,865.0,111.0,77.0
7405,10.0,2631.0,2.0,0.0,852.0,111.0,75.0
7406,10.0,2600.0,2.0,0.0,795.0,93.0,77.0
7407,10.0,2646.0,2.0,0.0,852.0,66.0,76.0
7408,10.0,2689.0,2.0,155.0,950.0,111.0,77.0
7409,10.0,2586.0,2.0,547.0,971.0,114.0,73.0
7410,10.0,2691.0,2.0,570.0,904.0,114.0,73.0
7411,10.0,2673.0,2.0,494.0,942.0,111.0,73.0
7412,10.0,2605.0,2.0,446.0,922.0,117.0,74.0
7413,10.0,2647.0,2.0,236.0,927.0,123.0,74.0
7414,10.0,2588.0,2.0,187.0,889.0,111.0,77.0
7415,10.0,2615.0,2.0,0.0,839.0,16.0,80.0
7416,10.0,2601.0,2.0,0.0,488.0,0.0,75.0
7417,10.0,2603.0,2.0,0.0,440.0,0.0,79.0
7418,10.0,2679.0,2.0,0.0,474.0,0.0,78.0
7419,10.0,2692.0,2.0,0.0,452.0,0.0,74.0
7420,10.0,2670.0,2.0,0.0,500.0,0.0,73.0
7421,10.0,2657.0,2.0,0.0,493.0,0.0,76.0
7422,10.0,2604.0,2.0,0.0,771.0,21.0,76.0
7423,10.0,2555.0,2.0,110.0,964.0,111.0,77.0
7424,10.0,2583.0,2.0,204.0,936.0,111.0,70.0
7425,10.0,2662.0,2.0,198.0,844.0,111.0,72.0
7426,10.0,2685.0,2.0,203.0,749.0,111.0,76.0
7427,10.0,2722.0,2.0,182.0,708.0,111.0,76.0
7428,10.0,2723.0,2.0,0.0,878.0,102.0,76.0
7429,10.0,2713.0,2.0,0.0,832.0,102.0,75.0
7430,10.0,2698.0,2.0,0.0,799.0,102.0,76.0
7431,10.0,2707.0,2.0,0.0,823.0,102.0,76.0
7432,10.0,2714.0,2.0,213.0,953.0,102.0,76.0
7433,10.0,2719.0,2.0,450.0,1097.0,106.0,74.0
7434,10.0,2701.0,2.0,495.0,1095.0,108.0,70.0
7435,10.0,2724.0,2.0,393.0,1097.0,120.0,72.0
7436,10.0,2710.0,2.0,406.0,914.0,127.0,72.0
7437,10.0,2717.0,2.0,249.0,938.0,121.0,74.0
7438,10.0,2718.0,2.0,112.0,911.0,115.0,73.0
7439,10.0,2736.0,2.0,0.0,721.0,0.0,77.0
7440,10.0,2498.0,2.0,0.0,529.0,0.0,78.0
7441,10.0,2446.0,2.0,0.0,566.0,0.0,74.0
7442,10.0,2440.0,2.0,0.0,561.0,0.0,82.0
7443,10.0,2446.0,2.0,0.0,554.0,0.0,67.0
7444,10.0,2449.0,2.0,0.0,531.0,0.0,71.0
7445,10.0,2443.0,2.0,0.0,579.0,0.0,71.0
7446,10.0,2430.0,2.0,13.0,947.0,109.0,70.0
7447,10.0,2416.0,2.0,205.0,1070.0,111.0,73.0
7448,10.0,2399.0,2.0,234.0,1112.0,111.0,73.0
7449,10.0,2421.0,2.0,269.0,1030.0,111.0,73.0
7450,10.0,2535.0,2.0,202.0,949.0,111.0,79.0
7451,10.0,2561.0,2.0,23.0,1072.0,111.0,75.0
7452,10.0,2540.0,2.0,0.0,1041.0,111.0,92.0
7453,10.0,2511.0,2.0,0.0,1006.0,115.0,114.0
7454,10.0,2514.0,2.0,0.0,988.0,126.0,115.0
7455,10.0,2547.0,2.0,1.0,1034.0,113.0,112.0
7456,10.0,2685.0,2.0,305.0,974.0,114.0,114.0
7457,10.0,2825.0,2.0,516.0,993.0,114.0,105.0
7458,10.0,2803.0,2.0,575.0,983.0,111.0,108.0
7459,10.0,2788.0,2.0,575.0,954.0,117.0,108.0
7460,10.0,2961.0,2.0,311.0,885.0,127.0,79.0
7461,10.0,3067.0,2.0,85.0,873.0,112.0,82.0
7462,10.0,2972.0,2.0,0.0,865.0,0.0,72.0
7463,10.0,2988.0,2.0,0.0,574.0,0.0,76.0
7464,10.0,2964.0,2.0,0.0,488.0,0.0,75.0
7465,10.0,2954.0,2.0,0.0,500.0,0.0,77.0
7466,10.0,2999.0,2.0,0.0,503.0,0.0,76.0
7467,10.0,2991.0,2.0,0.0,503.0,0.0,72.0
7468,10.0,2976.0,2.0,0.0,503.0,0.0,90.0
7469,10.0,2942.0,2.0,0.0,490.0,0.0,105.0
7470,10.0,2954.0,2.0,0.0,952.0,0.0,104.0
7471,10.0,2993.0,2.0,0.0,886.0,0.0,85.0
7472,10.0,3027.0,2.0,0.0,851.0,56.0,77.0
7473,10.0,3013.0,2.0,0.0,729.0,114.0,63.0
7474,10.0,3014.0,2.0,0.0,716.0,117.0,67.0
7475,10.0,3025.0,2.0,0.0,708.0,52.0,67.0
7476,10.0,2997.0,2.0,0.0,744.0,0.0,66.0
7477,10.0,3000.0,2.0,0.0,698.0,0.0,66.0
7478,10.0,3020.0,2.0,0.0,675.0,0.0,70.0
7479,10.0,3018.0,2.0,0.0,717.0,0.0,72.0
7480,10.0,3040.0,2.0,42.0,891.0,108.0,72.0
7481,10.0,3041.0,2.0,276.0,940.0,114.0,74.0
7482,10.0,3057.0,2.0,293.0,889.0,111.0,74.0
7483,10.0,3059.0,2.0,262.0,855.0,111.0,82.0
7484,10.0,3047.0,2.0,150.0,866.0,119.0,69.0
7485,10.0,2966.0,2.0,0.0,923.0,133.0,71.0
7486,10.0,2955.0,2.0,0.0,818.0,121.0,68.0
7487,10.0,2966.0,2.0,0.0,503.0,111.0,74.0
7488,10.0,2937.0,2.0,0.0,315.0,90.0,74.0
7489,10.0,2941.0,2.0,0.0,318.0,6.0,73.0
7490,10.0,2940.0,2.0,0.0,419.0,0.0,74.0
7491,10.0,2975.0,2.0,0.0,356.0,0.0,87.0
7492,10.0,2948.0,2.0,0.0,359.0,0.0,101.0
7493,10.0,2915.0,2.0,0.0,351.0,0.0,112.0
7494,10.0,2891.0,2.0,0.0,583.0,105.0,113.0
7495,10.0,2937.0,2.0,0.0,856.0,111.0,101.0
7496,10.0,2961.0,2.0,0.0,954.0,111.0,87.0
7497,10.0,2903.0,2.0,0.0,962.0,111.0,78.0
7498,10.0,2998.0,2.0,0.0,877.0,111.0,74.0
7499,10.0,2957.0,2.0,0.0,831.0,111.0,79.0
7500,10.0,3000.0,2.0,0.0,762.0,111.0,77.0
7501,10.0,3000.0,2.0,0.0,726.0,114.0,85.0
7502,10.0,2999.0,2.0,0.0,696.0,111.0,84.0
7503,10.0,3018.0,2.0,0.0,738.0,111.0,79.0
7504,10.0,3002.0,2.0,116.0,978.0,111.0,75.0
7505,10.0,3004.0,2.0,455.0,989.0,111.0,72.0
7506,10.0,3017.0,2.0,509.0,995.0,111.0,86.0
7507,10.0,3019.0,2.0,571.0,841.0,111.0,95.0
7508,10.0,3028.0,2.0,326.0,844.0,118.0,71.0
7509,10.0,3037.0,2.0,211.0,743.0,131.0,70.0
7510,10.0,2905.0,2.0,198.0,741.0,111.0,67.0
7511,10.0,2618.0,2.0,8.0,1075.0,96.0,76.0
7512,10.0,2520.0,2.0,0.0,373.0,0.0,76.0
7513,10.0,2468.0,2.0,0.0,342.0,0.0,76.0
7514,10.0,2486.0,2.0,0.0,366.0,0.0,77.0
7515,10.0,2517.0,2.0,0.0,340.0,0.0,76.0
7516,10.0,2479.0,2.0,0.0,324.0,0.0,101.0
7517,10.0,2408.0,2.0,0.0,318.0,0.0,112.0
7518,10.0,2561.0,2.0,0.0,370.0,0.0,111.0
7519,10.0,2657.0,2.0,0.0,703.0,93.0,113.0
7520,10.0,2626.0,2.0,54.0,898.0,93.0,101.0
7521,10.0,2679.0,2.0,207.0,814.0,93.0,81.0
7522,10.0,2697.0,2.0,207.0,771.0,111.0,78.0
7523,10.0,2684.0,2.0,207.0,696.0,111.0,78.0
7524,10.0,2742.0,2.0,36.0,785.0,111.0,80.0
7525,10.0,2776.0,2.0,0.0,769.0,111.0,79.0
7526,10.0,2702.0,2.0,0.0,761.0,111.0,78.0
7527,10.0,2653.0,2.0,0.0,851.0,111.0,75.0
7528,10.0,2659.0,2.0,358.0,936.0,169.0,73.0
7529,10.0,2560.0,2.0,576.0,1038.0,206.0,73.0
7530,10.0,2600.0,2.0,577.0,992.0,202.0,79.0
7531,10.0,2720.0,2.0,441.0,926.0,207.0,77.0
7532,10.0,2729.0,2.0,388.0,900.0,129.0,67.0
7533,10.0,2718.0,2.0,228.0,936.0,111.0,70.0
7534,10.0,2725.0,2.0,0.0,698.0,0.0,69.0
7535,10.0,2648.0,2.0,0.0,364.0,0.0,73.0
7536,10.0,2498.0,2.0,0.0,352.0,0.0,74.0
7537,10.0,2481.0,2.0,0.0,322.0,0.0,71.0
7538,10.0,2478.0,2.0,0.0,289.0,0.0,73.0
7539,10.0,2512.0,2.0,0.0,321.0,0.0,72.0
7540,10.0,2507.0,2.0,0.0,302.0,0.0,84.0
7541,10.0,2527.0,2.0,0.0,295.0,0.0,88.0
7542,10.0,2491.0,2.0,0.0,422.0,0.0,105.0
7543,10.0,2484.0,2.0,0.0,716.0,0.0,110.0
7544,10.0,2475.0,2.0,0.0,893.0,0.0,103.0
7545,10.0,2475.0,2.0,0.0,896.0,0.0,78.0
7546,10.0,2537.0,2.0,0.0,925.0,0.0,72.0
7547,10.0,2540.0,2.0,0.0,803.0,0.0,75.0
7548,10.0,2553.0,2.0,0.0,669.0,0.0,74.0
7549,10.0,2557.0,2.0,0.0,584.0,0.0,75.0
7550,10.0,2519.0,2.0,0.0,518.0,0.0,73.0
7551,10.0,2535.0,2.0,0.0,522.0,0.0,74.0
7552,10.0,2709.0,2.0,5.0,835.0,114.0,75.0
7553,10.0,2831.0,2.0,202.0,901.0,111.0,74.0
7554,10.0,2852.0,2.0,113.0,851.0,111.0,75.0
7555,10.0,2876.0,2.0,0.0,918.0,114.0,77.0
7556,10.0,2867.0,2.0,0.0,867.0,126.0,69.0
7557,10.0,2722.0,2.0,0.0,866.0,27.0,70.0
7558,10.0,2681.0,2.0,0.0,764.0,0.0,70.0
7559,10.0,2679.0,2.0,0.0,596.0,0.0,75.0
7560,10.0,2527.0,2.0,0.0,461.0,0.0,75.0
7561,10.0,2547.0,2.0,0.0,309.0,0.0,75.0
7562,10.0,2566.0,2.0,0.0,225.0,0.0,75.0
7563,10.0,2520.0,2.0,0.0,292.0,0.0,75.0
7564,10.0,2506.0,2.0,0.0,374.0,0.0,84.0
7565,10.0,2656.0,2.0,0.0,302.0,0.0,96.0
7566,10.0,2711.0,2.0,0.0,448.0,0.0,100.0
7567,10.0,2906.0,2.0,0.0,489.0,0.0,105.0
7568,10.0,3100.0,2.0,0.0,570.0,0.0,74.0
7569,10.0,2915.0,2.0,0.0,864.0,6.0,72.0
7570,10.0,2879.0,2.0,0.0,859.0,99.0,75.0
7571,10.0,2861.0,2.0,0.0,810.0,106.0,73.0
7572,10.0,2906.0,2.0,0.0,687.0,111.0,74.0
7573,10.0,2918.0,2.0,0.0,655.0,114.0,74.0
7574,10.0,2825.0,2.0,0.0,643.0,120.0,74.0
7575,10.0,2835.0,2.0,0.0,737.0,111.0,73.0
7576,10.0,2912.0,2.0,49.0,983.0,117.0,75.0
7577,10.0,2937.0,2.0,209.0,1114.0,114.0,74.0
7578,10.0,2900.0,2.0,209.0,1123.0,120.0,71.0
7579,10.0,2905.0,2.0,210.0,1083.0,124.0,74.0
7580,10.0,2906.0,2.0,69.0,1114.0,111.0,71.0
7581,10.0,2855.0,2.0,0.0,1058.0,111.0,67.0
7582,10.0,2707.0,2.0,0.0,832.0,108.0,69.0
7583,10.0,2694.0,2.0,0.0,438.0,0.0,77.0
7584,10.0,2676.0,2.0,0.0,515.0,0.0,68.0
7585,10.0,2683.0,2.0,0.0,362.0,0.0,74.0
7586,10.0,2675.0,2.0,0.0,373.0,0.0,72.0
7587,10.0,2681.0,2.0,0.0,343.0,0.0,84.0
7588,10.0,2702.0,2.0,0.0,349.0,0.0,86.0
7589,10.0,2705.0,2.0,0.0,391.0,0.0,86.0
7590,10.0,2804.0,2.0,0.0,637.0,86.0,80.0
7591,10.0,2998.0,2.0,0.0,821.0,108.0,98.0
7592,10.0,3088.0,2.0,0.0,758.0,114.0,116.0
7593,10.0,3129.0,2.0,0.0,755.0,114.0,85.0
7594,10.0,3096.0,2.0,0.0,769.0,108.0,76.0
7595,10.0,3041.0,2.0,0.0,739.0,108.0,76.0
7596,10.0,2998.0,2.0,0.0,732.0,111.0,76.0
7597,10.0,3029.0,2.0,0.0,641.0,114.0,76.0
7598,10.0,3106.0,2.0,0.0,545.0,114.0,77.0
7599,10.0,3159.0,2.0,0.0,576.0,81.0,76.0
7600,10.0,3160.0,2.0,0.0,940.0,121.0,73.0
7601,10.0,3160.0,2.0,0.0,1245.0,129.0,74.0
7602,10.0,3096.0,2.0,0.0,1338.0,126.0,74.0
7603,10.0,3038.0,2.0,0.0,1357.0,111.0,75.0
7604,10.0,3095.0,2.0,0.0,1185.0,111.0,71.0
7605,10.0,3087.0,2.0,0.0,1057.0,111.0,71.0
7606,10.0,3130.0,2.0,0.0,503.0,93.0,69.0
7607,10.0,3131.0,2.0,0.0,392.0,0.0,75.0
7608,10.0,3062.0,2.0,0.0,328.0,0.0,75.0
7609,10.0,3058.0,2.0,0.0,282.0,0.0,75.0
7610,10.0,3070.0,2.0,0.0,358.0,0.0,75.0
7611,10.0,3066.0,2.0,0.0,355.0,0.0,82.0
7612,10.0,3084.0,2.0,0.0,340.0,0.0,90.0
7613,10.0,3059.0,2.0,0.0,333.0,0.0,105.0
7614,10.0,3224.0,2.0,0.0,390.0,93.0,98.0
7615,10.0,3228.0,2.0,0.0,713.0,107.0,90.0
7616,10.0,3262.0,2.0,0.0,770.0,111.0,75.0
7617,10.0,3232.0,2.0,0.0,746.0,111.0,72.0
7618,10.0,3203.0,2.0,0.0,777.0,114.0,74.0
7619,10.0,3175.0,2.0,0.0,765.0,111.0,74.0
7620,10.0,3318.0,2.0,0.0,639.0,111.0,73.0
7621,10.0,3334.0,2.0,0.0,544.0,111.0,72.0
7622,10.0,3472.0,2.0,0.0,377.0,81.0,71.0
7623,10.0,3543.0,2.0,0.0,362.0,96.0,72.0
7624,10.0,3523.0,2.0,0.0,704.0,111.0,71.0
