,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
30826,4780.0,14795.0,0.0,3539.0,6122.0,503.0,26.0,130.0,1168.0,81.0,9199.0,411.0,128.0,0.0,447.0,1401.0,12815.0
30827,4785.0,14773.0,0.0,3482.0,6106.0,504.0,26.0,113.0,1171.0,62.0,9191.0,411.0,128.0,0.0,461.0,1459.0,12700.0
30828,4800.0,14788.0,0.0,3540.0,6083.0,503.0,26.0,171.0,1171.0,99.0,9200.0,412.0,128.0,0.0,475.0,1479.0,12495.0
30829,4795.0,14785.0,0.0,3487.0,6088.0,503.0,26.0,157.0,1168.0,108.0,9195.0,412.0,128.0,0.0,482.0,1543.0,12167.0
30830,4788.0,14805.0,0.0,3541.0,6100.0,504.0,26.0,172.0,1164.0,179.0,9200.0,412.0,128.0,0.0,479.0,1550.0,11785.0
30831,4782.0,14848.0,0.0,3497.0,6076.0,504.0,26.0,171.0,1165.0,173.0,9190.0,412.0,128.0,0.0,474.0,1426.0,11587.0
30832,4791.0,14874.0,0.0,3782.0,6041.0,500.0,26.0,121.0,1164.0,91.0,9201.0,411.0,128.0,0.0,476.0,1271.0,11498.0
30833,4786.0,14913.0,0.0,3527.0,6067.0,499.0,26.0,145.0,1161.0,111.0,9200.0,411.0,128.0,0.0,479.0,1204.0,11175.0
30834,4802.0,14953.0,0.0,3570.0,6120.0,499.0,26.0,191.0,1164.0,164.0,9196.0,411.0,128.0,0.0,489.0,1147.0,11008.0
30835,4800.0,14959.0,0.0,3525.0,6224.0,497.0,26.0,231.0,1162.0,135.0,9198.0,411.0,128.0,0.0,490.0,1062.0,10898.0
30836,4798.0,14956.0,0.0,3571.0,6190.0,500.0,26.0,173.0,1164.0,31.0,9202.0,412.0,128.0,0.0,485.0,993.0,10772.0
30837,4796.0,14957.0,0.0,3639.0,6231.0,500.0,26.0,172.0,1164.0,28.0,9204.0,415.0,128.0,0.0,481.0,960.0,10815.0
30838,4798.0,14968.0,0.0,3601.0,6290.0,498.0,26.0,138.0,1163.0,24.0,9202.0,417.0,128.0,0.0,488.0,993.0,10830.0
30839,4777.0,14947.0,0.0,3664.0,6405.0,499.0,26.0,80.0,1157.0,23.0,9259.0,417.0,128.0,0.0,485.0,975.0,10906.0
30840,4772.0,14918.0,0.0,3795.0,6655.0,501.0,26.0,99.0,1153.0,20.0,9321.0,417.0,128.0,0.0,485.0,990.0,11145.0
30841,4781.0,14956.0,0.0,3817.0,6664.0,500.0,26.0,80.0,1154.0,22.0,9347.0,417.0,128.0,0.0,485.0,1025.0,11033.0
30842,4790.0,14987.0,0.0,3918.0,6560.0,499.0,26.0,156.0,1149.0,89.0,9357.0,417.0,128.0,0.0,488.0,1043.0,10731.0
30843,4796.0,15043.0,0.0,4133.0,6551.0,498.0,26.0,228.0,1145.0,144.0,9354.0,417.0,128.0,0.0,488.0,1073.0,10394.0
30844,4822.0,15029.0,0.0,4138.0,6383.0,501.0,26.0,364.0,1144.0,46.0,9319.0,417.0,128.0,1.0,483.0,1040.0,10321.0
30845,4824.0,15074.0,0.0,4132.0,6340.0,500.0,26.0,265.0,1139.0,14.0,9341.0,417.0,128.0,3.0,479.0,1031.0,10587.0
30846,4831.0,15332.0,0.0,4134.0,6341.0,501.0,25.0,283.0,1138.0,58.0,9356.0,417.0,128.0,51.0,487.0,1061.0,10620.0
30847,4830.0,15377.0,0.0,4138.0,6322.0,501.0,26.0,474.0,1136.0,107.0,9363.0,417.0,128.0,356.0,488.0,1051.0,10631.0
30848,4841.0,15177.0,0.0,4419.0,6366.0,499.0,25.0,196.0,1136.0,13.0,9329.0,420.0,128.0,999.0,484.0,1001.0,10470.0
30849,4845.0,15246.0,0.0,4432.0,6381.0,496.0,25.0,342.0,1139.0,28.0,9365.0,420.0,128.0,1872.0,488.0,987.0,10301.0
30850,4856.0,15285.0,0.0,4435.0,6409.0,499.0,25.0,630.0,1136.0,42.0,9370.0,419.0,128.0,2962.0,486.0,1026.0,9819.0
30851,4848.0,15261.0,0.0,4440.0,6504.0,497.0,25.0,352.0,1133.0,35.0,9361.0,419.0,128.0,4184.0,488.0,1254.0,9482.0
30852,4852.0,15169.0,0.0,4511.0,6568.0,501.0,25.0,776.0,1132.0,110.0,9370.0,419.0,128.0,5448.0,486.0,1188.0,9403.0
30853,4831.0,15231.0,0.0,4511.0,6584.0,502.0,25.0,614.0,1126.0,48.0,9356.0,420.0,128.0,6682.0,489.0,1255.0,9148.0
30854,4827.0,15228.0,0.0,4575.0,6600.0,502.0,25.0,129.0,1122.0,30.0,9308.0,420.0,128.0,7934.0,494.0,1318.0,8904.0
30855,4838.0,15295.0,0.0,4514.0,6593.0,500.0,25.0,74.0,1121.0,38.0,9307.0,420.0,128.0,9151.0,496.0,1419.0,8847.0
30856,4837.0,15049.0,0.0,4479.0,6635.0,497.0,25.0,147.0,1120.0,88.0,9373.0,420.0,128.0,10253.0,487.0,1515.0,8709.0
30857,4843.0,14987.0,0.0,4482.0,6606.0,498.0,25.0,273.0,1116.0,47.0,9362.0,420.0,128.0,11210.0,486.0,1604.0,8320.0
30858,4835.0,14980.0,0.0,4535.0,6604.0,500.0,25.0,197.0,1114.0,38.0,9361.0,419.0,128.0,11993.0,489.0,1584.0,8081.0
30859,4836.0,14881.0,0.0,4477.0,6595.0,498.0,25.0,334.0,1119.0,78.0,9369.0,419.0,128.0,12556.0,486.0,1625.0,7747.0
30860,4838.0,14747.0,0.0,4327.0,6600.0,499.0,25.0,393.0,1118.0,197.0,9369.0,420.0,128.0,13118.0,489.0,1675.0,7387.0
30861,4844.0,14711.0,0.0,4314.0,6616.0,496.0,25.0,466.0,1120.0,128.0,9359.0,420.0,128.0,13442.0,490.0,1834.0,6917.0
30862,4845.0,14735.0,0.0,4317.0,6666.0,497.0,19.0,674.0,1122.0,126.0,9359.0,420.0,128.0,13845.0,491.0,1936.0,6705.0
30863,4845.0,14848.0,0.0,4311.0,6745.0,500.0,19.0,559.0,1122.0,57.0,9337.0,420.0,128.0,13838.0,490.0,2092.0,6625.0
30864,4841.0,15024.0,0.0,4282.0,6787.0,498.0,19.0,836.0,1119.0,65.0,9362.0,417.0,128.0,13760.0,487.0,2269.0,6467.0
30865,4848.0,15030.0,0.0,4252.0,6687.0,495.0,19.0,1094.0,1118.0,47.0,9370.0,408.0,128.0,13620.0,490.0,2440.0,6304.0
30866,4857.0,15052.0,0.0,4286.0,6654.0,496.0,19.0,583.0,1113.0,62.0,9378.0,408.0,128.0,13190.0,486.0,2748.0,6239.0
30867,4849.0,14995.0,0.0,4258.0,6603.0,496.0,19.0,497.0,1106.0,28.0,9357.0,408.0,128.0,12775.0,487.0,2948.0,6370.0
30868,4865.0,15085.0,0.0,4264.0,6426.0,498.0,19.0,901.0,1101.0,80.0,9372.0,408.0,128.0,12221.0,491.0,2999.0,6524.0
30869,4863.0,15142.0,0.0,4261.0,6365.0,499.0,19.0,859.0,1093.0,48.0,9335.0,406.0,128.0,11426.0,487.0,3067.0,6721.0
30870,4842.0,15209.0,0.0,4263.0,6359.0,497.0,19.0,182.0,1084.0,41.0,9336.0,406.0,128.0,10686.0,491.0,3109.0,6963.0
30871,4828.0,15251.0,0.0,4235.0,6288.0,497.0,19.0,183.0,1080.0,14.0,9343.0,406.0,128.0,9815.0,487.0,3178.0,7235.0
30872,4815.0,15312.0,0.0,4286.0,6459.0,497.0,19.0,68.0,1075.0,16.0,9372.0,406.0,128.0,8854.0,491.0,3181.0,7507.0
30873,4824.0,15349.0,0.0,4258.0,6448.0,496.0,19.0,130.0,1073.0,18.0,9379.0,405.0,128.0,7742.0,488.0,3230.0,7736.0
30874,4837.0,15411.0,0.0,4287.0,6444.0,494.0,19.0,296.0,1069.0,42.0,9389.0,405.0,128.0,6481.0,488.0,3260.0,8168.0
30875,4843.0,15341.0,0.0,4265.0,6421.0,498.0,19.0,451.0,1072.0,24.0,9362.0,407.0,128.0,5322.0,490.0,3317.0,8517.0
30876,4842.0,15368.0,0.0,4351.0,6409.0,497.0,19.0,538.0,1071.0,62.0,9378.0,413.0,128.0,4117.0,492.0,3333.0,8778.0
30877,4849.0,15339.0,0.0,4322.0,6453.0,496.0,19.0,666.0,1071.0,61.0,9377.0,413.0,128.0,3027.0,489.0,3291.0,9148.0
30878,4857.0,15360.0,0.0,4356.0,6474.0,498.0,19.0,1156.0,1076.0,104.0,9378.0,413.0,128.0,1948.0,490.0,3180.0,9638.0
30879,4851.0,15358.0,0.0,4314.0,6562.0,496.0,19.0,1655.0,1074.0,146.0,9376.0,413.0,128.0,1119.0,489.0,3236.0,10333.0
30880,4861.0,15317.0,0.0,4455.0,6678.0,494.0,19.0,875.0,1073.0,37.0,9368.0,413.0,128.0,518.0,486.0,3496.0,10936.0
30881,4855.0,15443.0,0.0,4419.0,6870.0,495.0,19.0,961.0,1072.0,84.0,9363.0,413.0,128.0,164.0,488.0,3784.0,11691.0
30882,4867.0,15501.0,0.0,4468.0,7005.0,496.0,19.0,1322.0,1079.0,58.0,9357.0,413.0,128.0,10.0,488.0,3950.0,12655.0
30883,4863.0,15484.0,0.0,4459.0,7099.0,496.0,19.0,1590.0,1077.0,132.0,9367.0,413.0,128.0,0.0,482.0,4098.0,13377.0
30884,4860.0,15114.0,0.0,4534.0,6829.0,498.0,19.0,1447.0,1082.0,29.0,9328.0,413.0,128.0,0.0,479.0,4136.0,14243.0
30885,4848.0,15159.0,0.0,4527.0,6897.0,496.0,19.0,1525.0,1087.0,55.0,9368.0,413.0,128.0,0.0,467.0,4076.0,14970.0
30886,4864.0,14894.0,0.0,4570.0,6891.0,496.0,19.0,1355.0,1096.0,68.0,9370.0,413.0,128.0,0.0,484.0,4122.0,15739.0
30887,4880.0,14838.0,0.0,4520.0,6910.0,496.0,19.0,1098.0,1102.0,60.0,9369.0,413.0,128.0,0.0,485.0,4261.0,16373.0
30888,4897.0,14803.0,0.0,4548.0,7068.0,495.0,20.0,609.0,1107.0,55.0,9360.0,413.0,128.0,0.0,484.0,4393.0,16594.0
30889,4899.0,14827.0,0.0,4494.0,7077.0,495.0,19.0,842.0,1111.0,41.0,9366.0,413.0,128.0,0.0,484.0,4501.0,16755.0
30890,4895.0,14861.0,0.0,4549.0,7081.0,495.0,19.0,473.0,1117.0,26.0,9360.0,413.0,128.0,0.0,480.0,4552.0,17131.0
30891,4885.0,14814.0,0.0,4492.0,7073.0,496.0,19.0,234.0,1121.0,32.0,9356.0,413.0,128.0,0.0,486.0,4585.0,17456.0
30892,4883.0,14762.0,0.0,4547.0,7001.0,496.0,19.0,180.0,1121.0,39.0,9370.0,413.0,128.0,0.0,488.0,4633.0,17722.0
30893,4892.0,14727.0,0.0,4492.0,6989.0,495.0,20.0,157.0,1122.0,32.0,9362.0,413.0,128.0,0.0,487.0,4651.0,17616.0
30894,4853.0,14662.0,0.0,4549.0,6951.0,495.0,19.0,127.0,1116.0,28.0,9357.0,413.0,128.0,0.0,481.0,4661.0,18009.0
30895,4873.0,14625.0,0.0,4481.0,6758.0,499.0,19.0,132.0,1114.0,30.0,9352.0,413.0,128.0,0.0,467.0,4327.0,18065.0
30896,4875.0,14792.0,0.0,4396.0,6427.0,499.0,19.0,579.0,1111.0,56.0,9375.0,414.0,128.0,0.0,486.0,4034.0,18199.0
30897,4885.0,14741.0,0.0,4287.0,6255.0,497.0,19.0,358.0,1107.0,16.0,9355.0,414.0,128.0,0.0,485.0,4011.0,18432.0
30898,4875.0,14687.0,0.0,4319.0,5997.0,498.0,19.0,144.0,1107.0,15.0,9336.0,414.0,128.0,0.0,484.0,4047.0,18705.0
30899,4876.0,14539.0,0.0,4268.0,5564.0,500.0,19.0,89.0,1106.0,18.0,9292.0,413.0,128.0,0.0,489.0,4067.0,19062.0
30900,4871.0,14458.0,0.0,4082.0,5276.0,499.0,19.0,41.0,1099.0,60.0,9359.0,415.0,128.0,0.0,484.0,4030.0,19159.0
30901,4864.0,14271.0,0.0,4029.0,5133.0,499.0,20.0,27.0,1100.0,30.0,9343.0,415.0,128.0,0.0,481.0,3981.0,19123.0
30902,4855.0,14290.0,0.0,4079.0,5135.0,499.0,20.0,70.0,1094.0,31.0,9320.0,415.0,128.0,0.0,477.0,4094.0,19003.0
30903,4858.0,14141.0,0.0,4020.0,5066.0,499.0,20.0,98.0,1093.0,20.0,9302.0,416.0,128.0,0.0,486.0,4032.0,19198.0
30904,4843.0,14378.0,0.0,4008.0,4955.0,499.0,20.0,342.0,1087.0,115.0,9355.0,416.0,128.0,0.0,483.0,3958.0,18708.0
30905,4842.0,14451.0,0.0,3960.0,4865.0,499.0,20.0,143.0,1089.0,41.0,9331.0,416.0,128.0,0.0,483.0,3903.0,18767.0
30906,4827.0,14485.0,0.0,4016.0,4836.0,498.0,20.0,1.0,1086.0,42.0,9344.0,416.0,128.0,0.0,484.0,3923.0,18709.0
30907,4833.0,14464.0,0.0,4026.0,4785.0,501.0,20.0,1.0,1086.0,20.0,9319.0,416.0,128.0,0.0,488.0,3918.0,18834.0
30908,4835.0,14480.0,0.0,3901.0,4749.0,500.0,20.0,483.0,1086.0,67.0,9358.0,416.0,128.0,0.0,493.0,3912.0,18851.0
30909,4832.0,14455.0,0.0,3937.0,4690.0,499.0,20.0,37.0,1092.0,21.0,9322.0,416.0,128.0,0.0,483.0,4137.0,18665.0
30910,4828.0,14452.0,0.0,3965.0,4645.0,500.0,20.0,1.0,1097.0,14.0,9308.0,416.0,128.0,0.0,483.0,4215.0,18585.0
30911,4822.0,14235.0,0.0,3907.0,4619.0,499.0,20.0,0.0,1098.0,17.0,9304.0,404.0,128.0,0.0,492.0,4252.0,18550.0
30912,4818.0,14013.0,0.0,3651.0,4942.0,498.0,20.0,131.0,1104.0,66.0,9354.0,407.0,128.0,0.0,485.0,4217.0,18444.0
30913,4816.0,13882.0,0.0,3616.0,4885.0,499.0,21.0,0.0,1111.0,37.0,9347.0,404.0,128.0,0.0,489.0,4278.0,18352.0
30914,4795.0,13699.0,0.0,3637.0,4815.0,500.0,21.0,0.0,1118.0,36.0,9338.0,404.0,128.0,0.0,488.0,4284.0,18203.0
30915,4796.0,13620.0,0.0,3612.0,4761.0,500.0,21.0,1.0,1117.0,33.0,9320.0,404.0,128.0,0.0,480.0,4244.0,18198.0
30916,4798.0,13642.0,0.0,3604.0,4521.0,500.0,21.0,1.0,1120.0,58.0,9359.0,404.0,128.0,0.0,481.0,4243.0,18135.0
30917,4789.0,13329.0,0.0,3618.0,4494.0,502.0,21.0,0.0,1117.0,73.0,9360.0,414.0,128.0,0.0,492.0,4295.0,18232.0
30918,4780.0,13208.0,0.0,3631.0,4452.0,498.0,21.0,0.0,1125.0,63.0,9360.0,414.0,128.0,0.0,493.0,4460.0,18195.0
30919,4793.0,13168.0,0.0,3626.0,4400.0,501.0,21.0,0.0,1130.0,35.0,9336.0,414.0,128.0,0.0,493.0,4555.0,18176.0
30920,4794.0,13132.0,0.0,3613.0,4322.0,499.0,21.0,0.0,1133.0,117.0,9363.0,414.0,128.0,0.0,489.0,4317.0,18392.0
30921,4799.0,13178.0,0.0,3604.0,4313.0,500.0,21.0,0.0,1146.0,48.0,9348.0,415.0,128.0,0.0,485.0,4372.0,18751.0
30922,4795.0,13183.0,0.0,3634.0,4352.0,497.0,21.0,0.0,1157.0,54.0,9361.0,415.0,128.0,0.0,476.0,4382.0,18953.0
30923,4783.0,13120.0,0.0,3746.0,4378.0,501.0,21.0,1.0,1165.0,44.0,9338.0,429.0,128.0,0.0,467.0,4363.0,19214.0
30924,4794.0,13150.0,0.0,3812.0,4324.0,500.0,21.0,0.0,1173.0,51.0,9358.0,435.0,128.0,0.0,482.0,4433.0,19569.0
30925,4785.0,13122.0,0.0,3807.0,4342.0,501.0,21.0,0.0,1176.0,45.0,9345.0,437.0,128.0,0.0,459.0,4441.0,19812.0
30926,4791.0,13113.0,0.0,3841.0,4367.0,501.0,20.0,0.0,1188.0,61.0,9340.0,437.0,128.0,0.0,466.0,4236.0,19962.0
30927,4788.0,13249.0,0.0,3860.0,4363.0,500.0,20.0,0.0,1193.0,51.0,9352.0,437.0,128.0,0.0,464.0,4208.0,20041.0
30928,4795.0,13366.0,0.0,4054.0,4323.0,500.0,20.0,1.0,1196.0,48.0,9350.0,435.0,128.0,0.0,490.0,4261.0,19990.0
30929,4795.0,13496.0,0.0,4065.0,4307.0,498.0,20.0,0.0,1194.0,61.0,9351.0,435.0,128.0,0.0,494.0,4310.0,20062.0
30930,4801.0,13581.0,0.0,4092.0,4378.0,498.0,20.0,0.0,1189.0,96.0,9353.0,435.0,128.0,0.0,493.0,4324.0,20203.0
30931,4785.0,13604.0,0.0,4159.0,4677.0,499.0,20.0,90.0,1179.0,123.0,9345.0,435.0,128.0,0.0,494.0,4331.0,20417.0
30932,4785.0,13341.0,0.0,4474.0,5129.0,500.0,20.0,0.0,1176.0,47.0,9324.0,433.0,128.0,0.0,491.0,4326.0,20268.0
30933,4796.0,13219.0,0.0,4553.0,5524.0,501.0,20.0,0.0,1175.0,75.0,9351.0,433.0,128.0,0.0,492.0,4329.0,20254.0
30934,4792.0,13257.0,0.0,4588.0,5674.0,500.0,20.0,182.0,1173.0,166.0,9356.0,433.0,128.0,0.0,491.0,4078.0,20254.0
30935,4789.0,13587.0,0.0,4633.0,6136.0,499.0,20.0,501.0,1173.0,99.0,9351.0,433.0,128.0,0.0,491.0,4042.0,20182.0
30936,4788.0,13288.0,0.0,5240.0,6832.0,500.0,19.0,272.0,1171.0,53.0,9270.0,432.0,128.0,0.0,489.0,3758.0,20692.0
30937,4789.0,13538.0,0.0,5350.0,7586.0,501.0,19.0,762.0,1174.0,89.0,9357.0,432.0,128.0,0.0,487.0,3649.0,20904.0
30938,4774.0,13686.0,0.0,5555.0,8200.0,500.0,19.0,1725.0,1175.0,193.0,9364.0,432.0,128.0,0.0,496.0,3653.0,20828.0
30939,4775.0,13873.0,0.0,5665.0,8757.0,498.0,19.0,2741.0,1166.0,191.0,9359.0,432.0,128.0,0.0,491.0,3819.0,20675.0
30940,4793.0,13884.0,0.0,5901.0,8947.0,499.0,19.0,3290.0,1158.0,60.0,9348.0,432.0,128.0,0.0,491.0,3662.0,20854.0
30941,4779.0,13950.0,0.0,5906.0,9162.0,499.0,19.0,3801.0,1149.0,140.0,9364.0,433.0,128.0,3.0,491.0,3557.0,20899.0
30942,4794.0,13916.0,0.0,6021.0,9333.0,498.0,19.0,3890.0,1155.0,217.0,9361.0,434.0,128.0,19.0,492.0,3469.0,21335.0
30943,4807.0,13942.0,0.0,5987.0,9655.0,498.0,19.0,3662.0,1154.0,236.0,9351.0,433.0,128.0,78.0,493.0,3458.0,21664.0
30944,4806.0,14109.0,0.0,6100.0,9988.0,496.0,19.0,3086.0,1154.0,69.0,9342.0,433.0,128.0,216.0,500.0,3454.0,21666.0
30945,4814.0,14197.0,0.0,6138.0,10061.0,497.0,19.0,3042.0,1153.0,86.0,9351.0,433.0,128.0,440.0,493.0,3457.0,21878.0
30946,4807.0,14215.0,0.0,6162.0,10066.0,495.0,19.0,3086.0,1151.0,153.0,9334.0,433.0,128.0,752.0,476.0,3346.0,22008.0
30947,4786.0,12949.0,0.0,6160.0,10014.0,497.0,19.0,2693.0,1146.0,67.0,9272.0,433.0,128.0,1117.0,455.0,3334.0,22140.0
30948,4794.0,12974.0,0.0,6472.0,9767.0,497.0,19.0,2203.0,1144.0,55.0,9206.0,434.0,128.0,1483.0,491.0,3337.0,22294.0
30949,4783.0,12941.0,0.0,6423.0,9745.0,497.0,19.0,2347.0,1137.0,71.0,9160.0,433.0,128.0,1896.0,485.0,3353.0,22445.0
30950,4800.0,12945.0,0.0,6427.0,9784.0,497.0,19.0,1866.0,1134.0,92.0,9143.0,433.0,128.0,2340.0,467.0,3673.0,22693.0
30951,4801.0,12956.0,0.0,6435.0,9815.0,497.0,19.0,1436.0,1133.0,94.0,9076.0,433.0,128.0,2758.0,473.0,3726.0,22853.0
30952,4784.0,12950.0,0.0,6459.0,9944.0,497.0,19.0,884.0,1133.0,130.0,9051.0,432.0,128.0,3114.0,475.0,3538.0,23491.0
30953,4796.0,12939.0,0.0,6459.0,9959.0,494.0,19.0,564.0,1138.0,158.0,9049.0,432.0,128.0,3457.0,461.0,3526.0,23898.0
30954,4783.0,12974.0,0.0,6462.0,9948.0,496.0,19.0,534.0,1138.0,175.0,9049.0,432.0,128.0,3637.0,482.0,3498.0,23838.0
30955,4801.0,12969.0,0.0,6467.0,9935.0,498.0,19.0,619.0,1139.0,88.0,9041.0,432.0,128.0,3736.0,493.0,3340.0,24075.0
30956,4788.0,13017.0,0.0,6317.0,9848.0,498.0,19.0,660.0,1133.0,119.0,9053.0,432.0,128.0,3853.0,504.0,3346.0,24533.0
30957,4815.0,13011.0,0.0,6321.0,9839.0,495.0,19.0,949.0,1134.0,239.0,9077.0,433.0,128.0,3784.0,502.0,3340.0,24839.0
30958,4830.0,12993.0,0.0,6319.0,9869.0,491.0,19.0,1034.0,1133.0,238.0,9077.0,433.0,128.0,3817.0,495.0,3332.0,24937.0
30959,4829.0,12988.0,0.0,6309.0,9834.0,491.0,19.0,1034.0,1133.0,213.0,9074.0,434.0,128.0,3688.0,475.0,3323.0,25542.0
30960,4828.0,12837.0,0.0,6356.0,9658.0,492.0,19.0,1244.0,1138.0,97.0,9047.0,436.0,128.0,3575.0,475.0,3326.0,25787.0
30961,4831.0,12754.0,0.0,6355.0,9597.0,494.0,19.0,1024.0,1144.0,67.0,9042.0,437.0,128.0,3546.0,491.0,3334.0,26128.0
30962,4833.0,13964.0,0.0,6364.0,9617.0,488.0,19.0,1361.0,1144.0,243.0,9050.0,438.0,128.0,3424.0,485.0,3326.0,26279.0
30963,4823.0,13670.0,0.0,6432.0,9688.0,488.0,19.0,1457.0,1145.0,240.0,9048.0,438.0,128.0,3264.0,489.0,3326.0,26365.0
30964,4845.0,13554.0,0.0,6489.0,9905.0,502.0,19.0,1606.0,1152.0,210.0,9056.0,438.0,128.0,3102.0,501.0,3791.0,25647.0
30965,4843.0,13498.0,0.0,6599.0,9989.0,646.0,19.0,1050.0,1158.0,80.0,9034.0,438.0,128.0,2937.0,502.0,3821.0,25677.0
30966,4841.0,13494.0,0.0,6595.0,9981.0,685.0,19.0,944.0,1163.0,150.0,9067.0,438.0,128.0,2747.0,503.0,3817.0,25681.0
30967,4844.0,13458.0,0.0,6646.0,9903.0,600.0,19.0,1326.0,1167.0,154.0,9078.0,438.0,128.0,2455.0,499.0,3799.0,25534.0
30968,4833.0,13477.0,0.0,6563.0,9820.0,496.0,19.0,1629.0,1168.0,202.0,9080.0,439.0,128.0,2192.0,481.0,3709.0,25179.0
30969,4836.0,13482.0,0.0,6546.0,9795.0,492.0,22.0,1779.0,1167.0,265.0,9079.0,439.0,128.0,1829.0,490.0,3694.0,25272.0
30970,4831.0,13427.0,0.0,6547.0,9807.0,496.0,23.0,1880.0,1167.0,276.0,9073.0,439.0,128.0,1576.0,492.0,3690.0,25407.0
30971,4842.0,13445.0,0.0,6551.0,9800.0,495.0,23.0,2018.0,1170.0,268.0,9076.0,439.0,128.0,1335.0,501.0,3695.0,25351.0
30972,4844.0,13594.0,0.0,6722.0,9798.0,508.0,24.0,2157.0,1177.0,357.0,9096.0,439.0,128.0,1033.0,496.0,3712.0,25295.0
30973,4838.0,13663.0,0.0,6780.0,9842.0,562.0,24.0,2248.0,1183.0,291.0,9101.0,439.0,128.0,780.0,493.0,4071.0,25138.0
30974,4863.0,13715.0,0.0,6788.0,9846.0,562.0,25.0,2015.0,1188.0,205.0,9086.0,439.0,128.0,567.0,493.0,4162.0,24982.0
30975,4857.0,13624.0,0.0,6754.0,9822.0,567.0,25.0,1561.0,1188.0,111.0,9061.0,439.0,128.0,387.0,486.0,4163.0,25077.0
30976,4865.0,13361.0,0.0,6806.0,9755.0,668.0,25.0,1787.0,1194.0,111.0,9042.0,439.0,128.0,244.0,490.0,4191.0,25096.0
30977,4852.0,13343.0,0.0,6782.0,9815.0,686.0,24.0,2082.0,1201.0,236.0,9098.0,439.0,128.0,137.0,487.0,4058.0,25071.0
30978,4871.0,13358.0,0.0,6822.0,9828.0,688.0,24.0,2043.0,1209.0,230.0,9093.0,439.0,128.0,31.0,493.0,4089.0,25369.0
30979,4882.0,13370.0,0.0,6798.0,9833.0,686.0,24.0,2455.0,1217.0,382.0,9105.0,439.0,128.0,1.0,488.0,4086.0,25617.0
30980,4884.0,13297.0,0.0,6831.0,9821.0,689.0,24.0,2960.0,1222.0,154.0,9059.0,439.0,128.0,0.0,488.0,4097.0,25848.0
30981,4863.0,13342.0,0.0,6839.0,9864.0,692.0,24.0,3168.0,1223.0,159.0,9075.0,439.0,128.0,0.0,489.0,3981.0,26308.0
30982,4876.0,13337.0,0.0,6877.0,9845.0,691.0,24.0,3005.0,1225.0,123.0,9046.0,439.0,128.0,0.0,490.0,4167.0,26301.0
30983,4886.0,13383.0,0.0,6844.0,9849.0,693.0,25.0,2921.0,1230.0,115.0,9047.0,439.0,128.0,0.0,497.0,4168.0,26336.0
30984,4877.0,13605.0,0.0,6616.0,9647.0,692.0,24.0,2334.0,1230.0,89.0,9043.0,439.0,128.0,0.0,492.0,4173.0,26493.0
30985,4887.0,13629.0,0.0,6560.0,9667.0,663.0,24.0,2174.0,1233.0,57.0,9036.0,439.0,128.0,0.0,493.0,4173.0,26508.0
30986,4891.0,13656.0,0.0,6616.0,9677.0,643.0,25.0,1909.0,1236.0,23.0,8964.0,440.0,128.0,0.0,496.0,4173.0,26614.0
30987,4899.0,13586.0,0.0,6509.0,9639.0,620.0,25.0,1953.0,1241.0,25.0,8986.0,439.0,128.0,0.0,494.0,4275.0,26884.0
30988,4896.0,13528.0,0.0,6349.0,9649.0,506.0,24.0,718.0,1242.0,180.0,9068.0,440.0,128.0,0.0,491.0,4276.0,26867.0
30989,4885.0,13470.0,0.0,6311.0,9498.0,497.0,25.0,742.0,1242.0,36.0,9051.0,440.0,128.0,0.0,488.0,4284.0,26802.0
30990,4895.0,13442.0,0.0,6336.0,9335.0,499.0,25.0,549.0,1243.0,22.0,9003.0,440.0,128.0,0.0,488.0,4315.0,26711.0
30991,4887.0,13465.0,0.0,6275.0,9195.0,500.0,25.0,158.0,1245.0,10.0,8943.0,440.0,128.0,0.0,483.0,4322.0,26632.0
30992,4885.0,13574.0,0.0,6224.0,9257.0,499.0,24.0,340.0,1254.0,144.0,9042.0,440.0,128.0,0.0,467.0,4320.0,26959.0
30993,4896.0,13399.0,0.0,6170.0,8678.0,498.0,25.0,106.0,1260.0,23.0,9014.0,440.0,128.0,0.0,458.0,4323.0,27126.0
30994,4899.0,13295.0,0.0,6011.0,8228.0,495.0,25.0,72.0,1265.0,12.0,8998.0,440.0,128.0,0.0,444.0,4320.0,27200.0
30995,4884.0,13197.0,0.0,5851.0,7691.0,490.0,25.0,60.0,1263.0,11.0,8984.0,440.0,128.0,0.0,472.0,4178.0,27462.0
30996,4876.0,12813.0,0.0,5724.0,7144.0,492.0,25.0,273.0,1264.0,109.0,9045.0,440.0,128.0,0.0,482.0,4134.0,27323.0
