,Hydro Water Reservoir  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
4602,7438.0,7204.0,298.0,524.0
4603,6882.0,7202.0,294.0,556.0
4604,6068.0,7207.0,291.0,615.0
4605,5579.0,7209.0,290.0,654.0
4606,3725.0,7213.0,287.0,679.0
4607,2604.0,7226.0,325.0,667.0
4608,2253.0,7229.0,322.0,664.0
4609,2197.0,7231.0,323.0,637.0
4610,2209.0,7233.0,324.0,576.0
4611,2600.0,7236.0,326.0,503.0
4612,2900.0,7236.0,338.0,431.0
4613,4770.0,7231.0,353.0,338.0
4614,6947.0,7218.0,371.0,303.0
4615,8034.0,7198.0,371.0,279.0
4616,8148.0,7192.0,387.0,282.0
4617,8285.0,7198.0,400.0,324.0
4618,8108.0,7203.0,415.0,351.0
4619,7548.0,7207.0,408.0,382.0
4620,6783.0,7207.0,414.0,377.0
4621,6553.0,7203.0,413.0,377.0
4622,6402.0,7200.0,403.0,377.0
4623,6333.0,7200.0,387.0,386.0
4624,6939.0,7197.0,367.0,392.0
4625,7438.0,7198.0,365.0,398.0
4626,7506.0,7187.0,350.0,405.0
4627,6980.0,7184.0,341.0,422.0
4628,6394.0,7186.0,334.0,457.0
4629,5039.0,7189.0,333.0,495.0
4630,3581.0,7195.0,336.0,515.0
4631,2315.0,7202.0,331.0,464.0
4632,2091.0,7208.0,331.0,440.0
4633,2067.0,7222.0,330.0,412.0
4634,2056.0,7230.0,329.0,393.0
4635,2444.0,7236.0,328.0,333.0
4636,2797.0,7237.0,332.0,273.0
4637,4261.0,7222.0,343.0,203.0
4638,6409.0,7209.0,358.0,169.0
4639,7338.0,7200.0,377.0,141.0
4640,7228.0,7194.0,443.0,150.0
4641,6789.0,7192.0,405.0,179.0
4642,6601.0,7186.0,425.0,169.0
4643,5915.0,7182.0,434.0,190.0
4644,5835.0,7179.0,433.0,249.0
4645,5748.0,7181.0,430.0,257.0
4646,5590.0,7174.0,420.0,277.0
4647,5569.0,7167.0,395.0,304.0
4648,5690.0,7165.0,363.0,337.0
4649,6217.0,7162.0,342.0,293.0
4650,6472.0,7156.0,324.0,271.0
4651,5977.0,7153.0,312.0,281.0
4652,5064.0,7153.0,310.0,353.0
4653,4268.0,7156.0,308.0,409.0
4654,3163.0,7157.0,307.0,458.0
4655,1912.0,7161.0,302.0,448.0
4656,1786.0,7166.0,299.0,504.0
4657,1739.0,7178.0,294.0,523.0
4658,1645.0,7183.0,294.0,540.0
4659,1688.0,7190.0,295.0,555.0
4660,1778.0,7195.0,299.0,469.0
4661,1974.0,7200.0,308.0,385.0
4662,2117.0,7193.0,321.0,314.0
4663,2233.0,7183.0,338.0,257.0
4664,3476.0,7183.0,356.0,237.0
4665,3537.0,7182.0,373.0,261.0
4666,3576.0,7183.0,384.0,299.0
4667,3568.0,7185.0,381.0,339.0
4668,2933.0,7180.0,383.0,381.0
4669,2596.0,7181.0,379.0,425.0
4670,2571.0,7182.0,368.0,478.0
4671,2543.0,7189.0,345.0,511.0
4672,2618.0,7314.0,328.0,539.0
4673,3016.0,7320.0,309.0,518.0
4674,3005.0,7379.0,319.0,520.0
4675,2824.0,7508.0,312.0,531.0
4676,2736.0,7654.0,283.0,578.0
4677,2596.0,7738.0,281.0,658.0
4678,2137.0,7748.0,307.0,717.0
4679,1941.0,7754.0,329.0,738.0
4680,1848.0,7749.0,313.0,778.0
4681,1828.0,7748.0,313.0,757.0
4682,1792.0,7752.0,306.0,691.0
4683,1787.0,7820.0,309.0,649.0
4684,1831.0,7873.0,312.0,548.0
4685,1872.0,7874.0,323.0,389.0
4686,2104.0,7902.0,336.0,305.0
4687,2219.0,7913.0,354.0,238.0
4688,2535.0,7922.0,384.0,187.0
4689,2747.0,7961.0,409.0,177.0
4690,2772.0,7992.0,416.0,204.0
4691,2860.0,8012.0,422.0,264.0
4692,2739.0,8029.0,421.0,318.0
4693,2660.0,8043.0,417.0,380.0
4694,2709.0,8042.0,408.0,436.0
4695,2726.0,8039.0,393.0,468.0
4696,2794.0,8036.0,375.0,463.0
4697,2976.0,8034.0,355.0,447.0
4698,3338.0,8032.0,337.0,440.0
4699,3354.0,8027.0,327.0,451.0
4700,3215.0,8025.0,319.0,516.0
4701,3040.0,8022.0,319.0,568.0
4702,2535.0,8025.0,318.0,598.0
4703,2115.0,8029.0,324.0,636.0
4704,1937.0,8032.0,322.0,618.0
4705,1905.0,8035.0,322.0,580.0
4706,1944.0,8040.0,322.0,524.0
4707,2161.0,8047.0,320.0,499.0
4708,2284.0,8057.0,323.0,438.0
4709,3286.0,8060.0,333.0,344.0
4710,4776.0,8054.0,350.0,225.0
4711,6174.0,8054.0,370.0,189.0
4712,6439.0,8048.0,389.0,180.0
4713,6329.0,8032.0,407.0,202.0
4714,6226.0,8026.0,418.0,257.0
4715,5916.0,8039.0,424.0,286.0
4716,5355.0,8034.0,430.0,321.0
4717,5327.0,8032.0,428.0,342.0
4718,5383.0,8027.0,417.0,386.0
4719,5229.0,8045.0,408.0,443.0
4720,5521.0,8044.0,399.0,463.0
4721,5590.0,8045.0,378.0,475.0
4722,5598.0,8049.0,356.0,514.0
4723,5228.0,8075.0,341.0,578.0
4724,4580.0,8083.0,337.0,688.0
4725,3870.0,8087.0,336.0,814.0
4726,3080.0,8091.0,333.0,897.0
4727,2238.0,8116.0,297.0,920.0
4728,2092.0,8123.0,299.0,948.0
4729,2078.0,8123.0,300.0,885.0
4730,2087.0,8125.0,305.0,827.0
4731,2509.0,8142.0,307.0,795.0
4732,2760.0,8152.0,312.0,670.0
4733,3548.0,8156.0,321.0,557.0
4734,4775.0,8153.0,334.0,491.0
4735,5649.0,8140.0,347.0,415.0
4736,5576.0,8129.0,368.0,370.0
4737,5292.0,8122.0,382.0,390.0
4738,5178.0,8112.0,373.0,456.0
4739,4446.0,8090.0,371.0,549.0
4740,4174.0,8081.0,373.0,618.0
4741,4058.0,8083.0,375.0,659.0
4742,3939.0,8080.0,370.0,658.0
4743,3932.0,8081.0,346.0,697.0
4744,4079.0,8083.0,329.0,722.0
4745,4488.0,8085.0,315.0,713.0
4746,4614.0,8085.0,308.0,715.0
4747,4387.0,8082.0,303.0,760.0
4748,4038.0,8069.0,304.0,870.0
4749,3726.0,8068.0,302.0,970.0
4750,2675.0,8073.0,297.0,1019.0
4751,2015.0,8079.0,299.0,954.0
4752,1935.0,8068.0,294.0,938.0
4753,1903.0,8062.0,289.0,906.0
4754,1992.0,8057.0,289.0,848.0
4755,2563.0,8064.0,288.0,799.0
4756,2834.0,8083.0,287.0,719.0
4757,3931.0,8089.0,289.0,557.0
4758,5131.0,8091.0,298.0,434.0
4759,5668.0,8088.0,310.0,362.0
4760,5542.0,8077.0,314.0,363.0
4761,5329.0,8077.0,322.0,424.0
4762,5086.0,8075.0,328.0,518.0
4763,4624.0,8071.0,330.0,654.0
4764,4353.0,8063.0,330.0,785.0
4765,4285.0,8045.0,327.0,894.0
4766,4193.0,8039.0,317.0,935.0
4767,4251.0,8032.0,304.0,986.0
4768,4290.0,8031.0,291.0,1044.0
4769,4773.0,7988.0,278.0,983.0
4770,4944.0,7981.0,269.0,948.0
4771,5164.0,7977.0,264.0,878.0
4772,4973.0,7971.0,259.0,920.0
4773,4729.0,7972.0,256.0,975.0
4774,3142.0,7976.0,255.0,965.0
4775,2416.0,7983.0,258.0,965.0
4776,2052.0,7986.0,262.0,973.0
4777,2022.0,7989.0,265.0,896.0
4778,2322.0,7996.0,268.0,817.0
4779,3004.0,8004.0,268.0,818.0
4780,3589.0,8008.0,268.0,726.0
4781,4323.0,8014.0,272.0,629.0
4782,5299.0,8012.0,283.0,506.0
4783,5775.0,8010.0,297.0,382.0
4784,5589.0,8007.0,326.0,337.0
4785,5002.0,8005.0,324.0,341.0
4786,4503.0,8001.0,336.0,373.0
4787,4107.0,7997.0,344.0,410.0
4788,3905.0,7991.0,345.0,431.0
4789,3788.0,7979.0,336.0,463.0
4790,3651.0,7968.0,340.0,489.0
4791,3818.0,7952.0,333.0,537.0
4792,4476.0,7937.0,316.0,494.0
4793,5330.0,7935.0,301.0,488.0
4794,5877.0,7933.0,286.0,497.0
4795,5472.0,7936.0,279.0,543.0
4796,4965.0,7938.0,279.0,628.0
4797,4432.0,7942.0,283.0,705.0
4798,3085.0,7947.0,283.0,734.0
4799,2032.0,7950.0,292.0,716.0
4800,1901.0,7952.0,285.0,736.0
4801,1857.0,7953.0,280.0,719.0
4802,1887.0,7959.0,283.0,678.0
4803,2441.0,7962.0,288.0,629.0
4804,2598.0,7962.0,288.0,523.0
4805,3945.0,7962.0,298.0,361.0
4806,5049.0,7960.0,308.0,253.0
4807,5647.0,7962.0,324.0,201.0
4808,5791.0,7965.0,334.0,200.0
4809,5344.0,7963.0,348.0,224.0
4810,4863.0,7961.0,362.0,256.0
4811,4452.0,7949.0,375.0,286.0
4812,4117.0,7927.0,372.0,329.0
4813,3884.0,7905.0,360.0,342.0
4814,3884.0,7904.0,352.0,363.0
4815,3962.0,7913.0,341.0,405.0
4816,4819.0,7918.0,327.0,438.0
4817,5097.0,7888.0,312.0,467.0
4818,4952.0,7865.0,297.0,537.0
4819,4538.0,7871.0,292.0,593.0
4820,4126.0,7880.0,297.0,706.0
4821,3644.0,7911.0,298.0,765.0
4822,2649.0,7917.0,288.0,857.0
4823,1915.0,7923.0,287.0,894.0
4824,1838.0,7930.0,288.0,904.0
4825,1814.0,7930.0,288.0,839.0
4826,1799.0,7927.0,287.0,821.0
4827,1801.0,7928.0,288.0,784.0
4828,1808.0,7931.0,290.0,710.0
4829,1849.0,7933.0,298.0,581.0
4830,1991.0,7938.0,309.0,482.0
4831,2585.0,7936.0,324.0,452.0
4832,2893.0,7935.0,341.0,478.0
4833,3095.0,7934.0,357.0,542.0
4834,3113.0,7940.0,368.0,623.0
4835,2857.0,7931.0,374.0,730.0
4836,2670.0,7927.0,376.0,813.0
4837,2577.0,7937.0,381.0,895.0
4838,2561.0,7935.0,375.0,1003.0
4839,2725.0,7929.0,374.0,1025.0
4840,2959.0,7639.0,364.0,1016.0
4841,3279.0,7348.0,345.0,993.0
4842,3185.0,7313.0,321.0,1027.0
4843,3134.0,7306.0,307.0,1025.0
4844,3102.0,7286.0,309.0,1078.0
4845,2919.0,7268.0,318.0,1187.0
4846,2498.0,7295.0,325.0,1187.0
4847,1931.0,7324.0,335.0,1168.0
4848,1797.0,7262.0,331.0,1179.0
4849,1722.0,7221.0,324.0,1148.0
4850,1733.0,7163.0,320.0,1118.0
4851,1812.0,7159.0,317.0,1078.0
4852,1868.0,7094.0,316.0,1001.0
4853,1897.0,7041.0,319.0,891.0
4854,1931.0,7042.0,328.0,831.0
4855,2065.0,7054.0,343.0,804.0
4856,2291.0,7072.0,362.0,757.0
4857,2446.0,7071.0,389.0,788.0
4858,2527.0,7069.0,403.0,806.0
4859,2687.0,7079.0,405.0,813.0
4860,2632.0,7094.0,420.0,892.0
4861,2603.0,7095.0,434.0,953.0
4862,2557.0,7095.0,429.0,935.0
4863,2606.0,7105.0,411.0,989.0
4864,2631.0,7119.0,389.0,963.0
4865,2825.0,7118.0,362.0,907.0
4866,2958.0,7115.0,345.0,873.0
4867,3156.0,7122.0,334.0,873.0
4868,3124.0,7135.0,330.0,943.0
4869,2885.0,7135.0,334.0,1052.0
4870,2359.0,7136.0,331.0,1129.0
4871,2019.0,7144.0,341.0,1252.0
4872,1742.0,7153.0,341.0,1222.0
4873,1651.0,7151.0,335.0,1161.0
4874,1696.0,7152.0,328.0,1093.0
4875,2332.0,7151.0,328.0,1007.0
4876,2800.0,7153.0,328.0,878.0
4877,3715.0,7165.0,334.0,707.0
4878,4810.0,7169.0,346.0,607.0
4879,5583.0,7175.0,365.0,551.0
4880,5895.0,7181.0,387.0,540.0
4881,5593.0,7188.0,401.0,589.0
4882,5387.0,7186.0,415.0,629.0
4883,4872.0,7188.0,422.0,655.0
4884,4463.0,7187.0,418.0,737.0
4885,4398.0,7187.0,420.0,779.0
4886,4366.0,7186.0,413.0,785.0
4887,4265.0,7176.0,393.0,834.0
4888,5259.0,7163.0,376.0,789.0
4889,5696.0,7164.0,346.0,721.0
4890,5476.0,7163.0,323.0,689.0
4891,4862.0,7153.0,301.0,705.0
4892,4714.0,7145.0,296.0,773.0
4893,4027.0,7142.0,303.0,852.0
4894,2754.0,7133.0,309.0,923.0
4895,1978.0,7131.0,291.0,821.0
4896,1830.0,7139.0,294.0,779.0
4897,1816.0,7148.0,291.0,712.0
4898,1858.0,7158.0,295.0,652.0
4899,2565.0,7162.0,297.0,579.0
4900,2803.0,7163.0,297.0,487.0
4901,4167.0,7164.0,313.0,378.0
4902,4883.0,7167.0,321.0,311.0
4903,5780.0,7170.0,331.0,290.0
4904,5816.0,7172.0,356.0,301.0
4905,5538.0,7173.0,372.0,332.0
4906,5345.0,7169.0,382.0,422.0
4907,4827.0,7168.0,392.0,497.0
4908,4528.0,7178.0,390.0,561.0
4909,4547.0,7176.0,387.0,658.0
4910,4830.0,7180.0,375.0,743.0
4911,5057.0,7178.0,362.0,826.0
4912,5201.0,7179.0,348.0,874.0
4913,5163.0,7174.0,332.0,903.0
4914,5037.0,7174.0,317.0,951.0
4915,4756.0,7172.0,302.0,1072.0
4916,4453.0,7169.0,301.0,1241.0
4917,3891.0,7164.0,298.0,1423.0
4918,2882.0,7169.0,301.0,1499.0
4919,2157.0,7176.0,315.0,1497.0
4920,1923.0,7185.0,315.0,1371.0
4921,1890.0,7193.0,316.0,1289.0
4922,1956.0,7200.0,315.0,1073.0
4923,2344.0,7209.0,317.0,850.0
4924,2672.0,7220.0,302.0,648.0
4925,3734.0,7228.0,314.0,457.0
4926,4489.0,7231.0,329.0,349.0
4927,4935.0,7238.0,357.0,348.0
4928,5204.0,7245.0,381.0,435.0
4929,5071.0,7251.0,391.0,573.0
4930,4885.0,7242.0,401.0,759.0
4931,4715.0,7227.0,408.0,953.0
4932,4366.0,7220.0,407.0,1104.0
4933,4363.0,7217.0,399.0,1170.0
4934,4565.0,7211.0,393.0,1173.0
4935,4574.0,7205.0,388.0,1173.0
4936,4633.0,7202.0,370.0,1207.0
4937,4524.0,7196.0,352.0,1105.0
4938,4467.0,7192.0,337.0,993.0
4939,4213.0,7188.0,328.0,933.0
4940,4045.0,7196.0,326.0,959.0
4941,3596.0,7204.0,325.0,1054.0
4942,2681.0,7214.0,324.0,1110.0
4943,2101.0,7230.0,296.0,1230.0
4944,1946.0,7242.0,297.0,1245.0
4945,1940.0,7250.0,296.0,1316.0
4946,1930.0,7253.0,294.0,1317.0
4947,2418.0,7257.0,293.0,1381.0
4948,2635.0,7261.0,294.0,1313.0
4949,3558.0,7266.0,303.0,1044.0
4950,4253.0,7265.0,318.0,811.0
4951,4611.0,7262.0,341.0,658.0
4952,5131.0,7262.0,379.0,521.0
4953,5299.0,7270.0,383.0,438.0
4954,5026.0,7266.0,391.0,364.0
4955,4674.0,7261.0,397.0,308.0
4956,4370.0,7252.0,397.0,264.0
4957,4419.0,7240.0,391.0,255.0
4958,4496.0,7234.0,379.0,273.0
4959,4712.0,7226.0,366.0,328.0
4960,5087.0,7221.0,349.0,356.0
4961,4814.0,7217.0,335.0,386.0
4962,4606.0,7214.0,321.0,450.0
4963,4401.0,7221.0,309.0,484.0
4964,4135.0,7224.0,306.0,550.0
4965,3581.0,7226.0,306.0,635.0
4966,2545.0,7230.0,306.0,699.0
4967,2069.0,7234.0,299.0,688.0
4968,2092.0,7235.0,299.0,773.0
4969,1908.0,7234.0,299.0,822.0
4970,1931.0,7239.0,301.0,809.0
4971,2337.0,7242.0,304.0,840.0
4972,2474.0,7241.0,308.0,796.0
4973,3421.0,7238.0,322.0,724.0
4974,4403.0,7236.0,341.0,609.0
4975,4764.0,7234.0,365.0,572.0
4976,5195.0,7234.0,392.0,578.0
4977,5367.0,7232.0,408.0,673.0
4978,5250.0,7222.0,416.0,771.0
4979,4588.0,7202.0,419.0,870.0
4980,4259.0,7178.0,408.0,912.0
4981,4110.0,7167.0,416.0,974.0
4982,4051.0,7160.0,412.0,1041.0
4983,4043.0,7153.0,401.0,1117.0
4984,4151.0,7153.0,391.0,1149.0
4985,4482.0,7156.0,372.0,1173.0
4986,3734.0,7159.0,362.0,1220.0
4987,3367.0,7164.0,351.0,1329.0
4988,2989.0,7173.0,344.0,1464.0
4989,2495.0,7179.0,349.0,1620.0
4990,2085.0,7187.0,346.0,1724.0
4991,1908.0,7195.0,337.0,1771.0
4992,2008.0,7198.0,337.0,1840.0
4993,2006.0,7202.0,338.0,1832.0
4994,1809.0,7205.0,336.0,1823.0
4995,1962.0,7208.0,334.0,1765.0
4996,2005.0,7212.0,333.0,1666.0
4997,1870.0,7214.0,337.0,1487.0
4998,2023.0,7214.0,345.0,1367.0
4999,2124.0,7211.0,360.0,1357.0
5000,2207.0,7206.0,375.0,1408.0
5001,2289.0,7202.0,388.0,1493.0
5002,2296.0,7197.0,402.0,1671.0
5003,2234.0,7192.0,396.0,1936.0
5004,2171.0,7186.0,393.0,2157.0
5005,2125.0,7180.0,386.0,2237.0
5006,2317.0,7168.0,379.0,2320.0
5007,2419.0,7138.0,368.0,2395.0
5008,2538.0,7099.0,352.0,2336.0
5009,2777.0,7099.0,337.0,2291.0
5010,2848.0,7131.0,317.0,2224.0
5011,2861.0,7138.0,310.0,2160.0
5012,2931.0,7140.0,311.0,2182.0
5013,3072.0,7141.0,310.0,2136.0
5014,2528.0,7139.0,305.0,2143.0
5015,1912.0,7138.0,294.0,2123.0
5016,1903.0,7136.0,301.0,2046.0
5017,1884.0,7130.0,301.0,1929.0
5018,1872.0,7128.0,300.0,1846.0
5019,1865.0,7127.0,297.0,1761.0
5020,1879.0,7128.0,298.0,1727.0
5021,1825.0,7134.0,302.0,1638.0
5022,1853.0,7135.0,310.0,1529.0
5023,2022.0,7133.0,321.0,1487.0
5024,1951.0,7129.0,332.0,1596.0
5025,2133.0,7133.0,354.0,1674.0
5026,2197.0,7147.0,376.0,1748.0
5027,2373.0,7145.0,384.0,1699.0
5028,2484.0,7142.0,382.0,1685.0
5029,2550.0,7139.0,380.0,1524.0
5030,2552.0,7138.0,371.0,1384.0
5031,2972.0,7137.0,358.0,1299.0
5032,3150.0,7072.0,337.0,1231.0
5033,3285.0,6989.0,316.0,1155.0
5034,3626.0,6990.0,303.0,1072.0
5035,3693.0,6993.0,298.0,1006.0
5036,3751.0,7017.0,297.0,949.0
5037,3440.0,7022.0,292.0,844.0
5038,3154.0,7026.0,295.0,845.0
5039,2349.0,7035.0,302.0,806.0
5040,2262.0,7068.0,298.0,826.0
5041,2224.0,7077.0,298.0,782.0
5042,2253.0,7082.0,297.0,735.0
5043,2565.0,7085.0,298.0,695.0
5044,2692.0,7121.0,299.0,721.0
5045,3644.0,7130.0,305.0,645.0
5046,4232.0,7122.0,316.0,573.0
5047,5195.0,7128.0,331.0,534.0
5048,5531.0,7163.0,335.0,494.0
5049,5599.0,7161.0,357.0,472.0
5050,5548.0,7156.0,371.0,516.0
5051,5170.0,7150.0,376.0,521.0
5052,4729.0,7169.0,390.0,537.0
5053,4614.0,7167.0,393.0,574.0
5054,4813.0,7089.0,385.0,600.0
5055,5226.0,6874.0,372.0,641.0
5056,5510.0,6807.0,350.0,612.0
5057,5453.0,6805.0,327.0,558.0
5058,5466.0,6771.0,313.0,558.0
5059,5538.0,6729.0,303.0,581.0
5060,5038.0,6718.0,300.0,595.0
5061,4993.0,6719.0,297.0,637.0
5062,3506.0,6721.0,300.0,660.0
5063,2844.0,6717.0,283.0,604.0
5064,2700.0,6709.0,277.0,563.0
5065,2658.0,6710.0,275.0,539.0
5066,2725.0,6710.0,271.0,498.0
5067,2844.0,6711.0,270.0,433.0
5068,3059.0,6710.0,268.0,409.0
5069,4051.0,6709.0,272.0,370.0
5070,4799.0,6708.0,284.0,337.0
5071,5940.0,6706.0,298.0,315.0
5072,6184.0,6708.0,313.0,342.0
5073,6577.0,6709.0,347.0,398.0
5074,6578.0,6708.0,357.0,471.0
5075,6392.0,6710.0,373.0,587.0
5076,5959.0,6697.0,358.0,655.0
5077,5593.0,6511.0,355.0,726.0
5078,5526.0,6387.0,364.0,857.0
5079,5829.0,6335.0,357.0,934.0
5080,5875.0,6297.0,337.0,992.0
5081,5758.0,6297.0,331.0,1020.0
5082,5490.0,6302.0,314.0,1068.0
5083,5255.0,6301.0,308.0,1155.0
5084,4955.0,6301.0,307.0,1211.0
5085,4928.0,6295.0,307.0,1355.0
5086,4060.0,6292.0,307.0,1385.0
5087,2765.0,6291.0,309.0,1367.0
5088,2635.0,6291.0,308.0,1243.0
5089,2626.0,6291.0,307.0,1102.0
5090,2602.0,6293.0,304.0,1003.0
5091,2804.0,6296.0,304.0,904.0
5092,2903.0,6297.0,304.0,789.0
5093,3701.0,6298.0,311.0,638.0
5094,5283.0,6298.0,321.0,526.0
5095,6383.0,6300.0,338.0,513.0
5096,6546.0,6302.0,349.0,522.0
5097,6519.0,6305.0,364.0,593.0
5098,6469.0,6310.0,374.0,690.0
5099,6421.0,6314.0,375.0,805.0
5100,6385.0,6316.0,371.0,867.0
5101,6365.0,6318.0,369.0,877.0
5102,6083.0,6317.0,363.0,852.0
5103,6184.0,6317.0,350.0,889.0
5104,6166.0,6321.0,338.0,916.0
5105,6215.0,6323.0,324.0,835.0
5106,6158.0,6322.0,312.0,766.0
5107,5879.0,6325.0,308.0,719.0
5108,5706.0,6331.0,306.0,812.0
5109,5442.0,6332.0,306.0,769.0
5110,3740.0,6333.0,305.0,776.0
5111,2308.0,6336.0,309.0,627.0
5112,2189.0,6336.0,307.0,583.0
5113,2063.0,6333.0,307.0,532.0
5114,2105.0,6339.0,305.0,479.0
5115,2328.0,6348.0,305.0,456.0
5116,2670.0,6347.0,307.0,387.0
5117,4058.0,6352.0,312.0,314.0
5118,5787.0,6352.0,322.0,279.0
5119,6263.0,6349.0,332.0,251.0
5120,6325.0,6352.0,352.0,267.0
5121,6420.0,6354.0,365.0,322.0
5122,6429.0,6347.0,377.0,404.0
5123,6396.0,6345.0,384.0,488.0
5124,6338.0,6342.0,384.0,595.0
5125,6253.0,6335.0,386.0,681.0
5126,6201.0,6330.0,375.0,763.0
5127,6346.0,6331.0,368.0,824.0
5128,6340.0,6331.0,353.0,865.0
5129,6155.0,6328.0,336.0,894.0
5130,5872.0,6325.0,323.0,935.0
5131,5342.0,6320.0,318.0,1016.0
5132,5073.0,6320.0,314.0,1131.0
5133,4583.0,6317.0,315.0,1299.0
5134,3530.0,6319.0,310.0,1468.0
5135,2192.0,6321.0,320.0,1431.0
5136,1976.0,6325.0,321.0,1505.0
5137,1937.0,6330.0,321.0,1535.0
5138,2004.0,6339.0,318.0,1490.0
5139,2467.0,6350.0,318.0,1522.0
5140,3392.0,6357.0,320.0,1455.0
5141,4406.0,6362.0,327.0,1270.0
5142,5159.0,6364.0,337.0,1166.0
5143,5990.0,6368.0,343.0,1042.0
5144,6266.0,6370.0,356.0,1039.0
5145,6224.0,6371.0,366.0,1043.0
5146,6270.0,6368.0,382.0,1170.0
5147,6061.0,6360.0,374.0,1323.0
5148,5845.0,6350.0,374.0,1436.0
5149,5719.0,6339.0,365.0,1438.0
5150,5505.0,6329.0,362.0,1438.0
5151,5393.0,6314.0,352.0,1453.0
5152,5357.0,6303.0,342.0,1512.0
5153,5258.0,6291.0,323.0,1425.0
5154,5192.0,6287.0,305.0,1323.0
5155,4802.0,6313.0,297.0,1250.0
5156,4770.0,6463.0,304.0,1284.0
5157,4375.0,6645.0,309.0,1320.0
5158,3239.0,6671.0,311.0,1359.0
5159,2674.0,6669.0,314.0,1292.0
5160,2464.0,6682.0,305.0,1239.0
5161,2448.0,6712.0,303.0,1230.0
5162,2267.0,6816.0,303.0,1223.0
5163,2299.0,6962.0,298.0,1192.0
5164,2168.0,7018.0,294.0,1132.0
5165,2210.0,7020.0,309.0,1035.0
5166,2433.0,7027.0,319.0,980.0
5167,3303.0,7084.0,335.0,893.0
5168,3577.0,7132.0,357.0,854.0
5169,3490.0,7153.0,372.0,885.0
5170,3174.0,7156.0,377.0,919.0
5171,2882.0,7159.0,385.0,972.0
5172,2531.0,7160.0,383.0,1048.0
5173,2328.0,7160.0,382.0,1101.0
5174,2526.0,7156.0,373.0,1134.0
5175,2600.0,7161.0,355.0,1209.0
5176,2803.0,7143.0,350.0,1205.0
5177,3124.0,7146.0,336.0,1126.0
5178,3296.0,7148.0,314.0,1097.0
5179,2922.0,7160.0,305.0,1136.0
5180,2839.0,7166.0,304.0,1274.0
5181,2509.0,7175.0,306.0,1402.0
5182,2084.0,7180.0,304.0,1487.0
5183,1695.0,7181.0,302.0,1485.0
5184,1683.0,7180.0,297.0,1494.0
5185,1653.0,7182.0,298.0,1493.0
5186,1633.0,7183.0,302.0,1495.0
5187,1627.0,7185.0,302.0,1490.0
5188,1637.0,7185.0,301.0,1442.0
5189,1910.0,7186.0,309.0,1361.0
5190,2042.0,7184.0,320.0,1341.0
5191,2083.0,7184.0,330.0,1392.0
5192,2139.0,7180.0,345.0,1472.0
5193,2192.0,7174.0,358.0,1626.0
5194,2215.0,7169.0,361.0,1876.0
5195,2270.0,7107.0,359.0,2150.0
5196,2253.0,7017.0,365.0,2457.0
5197,2292.0,7042.0,368.0,2695.0
5198,2326.0,7041.0,366.0,2697.0
5199,2359.0,7039.0,364.0,2863.0
5200,2679.0,7045.0,354.0,2810.0
5201,2972.0,7055.0,342.0,2731.0
5202,3184.0,7063.0,330.0,2735.0
5203,3304.0,7075.0,324.0,2745.0
5204,3356.0,7089.0,321.0,2774.0
5205,3172.0,7103.0,324.0,2867.0
5206,2395.0,7114.0,327.0,2897.0
5207,2265.0,7126.0,314.0,2975.0
5208,2030.0,7134.0,311.0,3056.0
5209,1981.0,7143.0,306.0,3127.0
5210,2029.0,7148.0,304.0,3118.0
5211,2437.0,7154.0,301.0,3079.0
5212,2634.0,7159.0,302.0,3078.0
5213,4054.0,7165.0,308.0,2984.0
5214,5259.0,7178.0,320.0,2976.0
5215,5706.0,7192.0,338.0,2913.0
5216,5844.0,7203.0,350.0,2794.0
5217,6026.0,7199.0,359.0,2725.0
5218,6160.0,7195.0,366.0,2642.0
5219,6163.0,7193.0,366.0,2373.0
5220,6363.0,7196.0,362.0,2162.0
5221,6533.0,7194.0,354.0,1972.0
5222,6496.0,7194.0,342.0,1808.0
5223,6310.0,7189.0,328.0,1623.0
5224,6196.0,7177.0,323.0,1430.0
5225,6134.0,7172.0,311.0,1297.0
5226,6000.0,7181.0,292.0,1050.0
5227,5549.0,7185.0,285.0,978.0
5228,5408.0,7188.0,291.0,945.0
5229,4795.0,7187.0,318.0,994.0
5230,3709.0,7182.0,316.0,1010.0
5231,2504.0,7181.0,324.0,934.0
5232,2339.0,7169.0,294.0,913.0
5233,2336.0,7159.0,292.0,805.0
5234,2372.0,7164.0,290.0,631.0
5235,2811.0,7170.0,285.0,493.0
5236,3264.0,7175.0,285.0,383.0
5237,5101.0,7176.0,293.0,269.0
5238,6602.0,7174.0,307.0,180.0
5239,7514.0,7179.0,320.0,143.0
5240,7565.0,7187.0,339.0,138.0
5241,7387.0,7182.0,356.0,173.0
5242,7278.0,7178.0,359.0,226.0
5243,7254.0,7172.0,366.0,282.0
5244,7232.0,7167.0,367.0,322.0
5245,7444.0,7156.0,365.0,367.0
5246,7127.0,7152.0,359.0,415.0
5247,7026.0,7124.0,350.0,455.0
5248,7062.0,7113.0,343.0,480.0
5249,6764.0,7125.0,334.0,493.0
5250,6542.0,7133.0,321.0,538.0
5251,6074.0,7137.0,313.0,671.0
5252,5959.0,7139.0,309.0,900.0
5253,5211.0,7144.0,308.0,1211.0
5254,3475.0,7151.0,309.0,1452.0
