,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Fossil Oil,Fossil Oil,Fossil Peat,Fossil Peat,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Other,Other,Wind Onshore,Wind Onshore
2020-07-14 16:30:00+01:00,991.0,3.0,134.0,5.0,215.0,2.0,0.0,2.0,12.0,0.0,134.0,0.0,0.0,1.0,1803.0,
2020-07-14 17:00:00+01:00,973.0,3.0,131.0,5.0,202.0,2.0,0.0,2.0,89.0,0.0,131.0,0.0,0.0,1.0,1722.0,
2020-07-14 17:30:00+01:00,997.0,3.0,137.0,4.0,216.0,3.0,0.0,2.0,94.0,0.0,134.0,0.0,0.0,1.0,1772.0,
2020-07-14 18:00:00+01:00,1122.0,3.0,147.0,5.0,218.0,3.0,0.0,2.0,94.0,0.0,149.0,0.0,0.0,1.0,1578.0,
2020-07-14 18:30:00+01:00,1074.0,3.0,169.0,4.0,216.0,3.0,0.0,2.0,54.0,0.0,139.0,0.0,0.0,1.0,1628.0,
2020-07-14 19:00:00+01:00,1067.0,3.0,165.0,4.0,177.0,7.0,0.0,2.0,51.0,0.0,111.0,0.0,0.0,1.0,1658.0,
2020-07-14 19:30:00+01:00,1133.0,3.0,160.0,4.0,166.0,5.0,0.0,2.0,49.0,0.0,108.0,0.0,0.0,1.0,1524.0,
2020-07-14 20:00:00+01:00,1119.0,3.0,158.0,4.0,165.0,3.0,0.0,2.0,48.0,0.0,98.0,0.0,0.0,1.0,1507.0,
2020-07-14 20:30:00+01:00,1123.0,3.0,157.0,4.0,165.0,2.0,0.0,2.0,48.0,0.0,55.0,0.0,0.0,1.0,1467.0,
2020-07-14 21:00:00+01:00,1196.0,3.0,164.0,4.0,0.0,8.0,0.0,2.0,91.0,0.0,44.0,0.0,0.0,1.0,1468.0,
2020-07-14 21:30:00+01:00,1184.0,3.0,166.0,4.0,0.0,7.0,0.0,2.0,51.0,0.0,30.0,0.0,0.0,1.0,1554.0,
2020-07-14 22:00:00+01:00,1208.0,3.0,114.0,4.0,0.0,5.0,0.0,2.0,9.0,0.0,30.0,0.0,0.0,1.0,1575.0,
2020-07-14 22:30:00+01:00,1179.0,3.0,99.0,4.0,0.0,5.0,0.0,2.0,9.0,0.0,29.0,0.0,0.0,1.0,1583.0,
2020-07-14 23:00:00+01:00,1000.0,3.0,75.0,4.0,0.0,5.0,0.0,2.0,9.0,0.0,30.0,0.0,0.0,1.0,1595.0,
2020-07-14 23:30:00+01:00,919.0,3.0,75.0,4.0,0.0,5.0,0.0,2.0,9.0,0.0,29.0,0.0,0.0,1.0,1632.0,
2020-07-15 00:00:00+01:00,908.0,3.0,75.0,4.0,0.0,5.0,0.0,2.0,0.0,148.0,30.0,0.0,0.0,1.0,1666.0,
2020-07-15 00:30:00+01:00,839.0,3.0,75.0,4.0,0.0,5.0,0.0,3.0,0.0,147.0,30.0,0.0,0.0,1.0,1653.0,
2020-07-15 01:00:00+01:00,758.0,3.0,75.0,4.0,0.0,5.0,0.0,2.0,0.0,147.0,30.0,0.0,0.0,1.0,1713.0,
2020-07-15 01:30:00+01:00,736.0,3.0,82.0,4.0,0.0,5.0,0.0,2.0,0.0,145.0,31.0,0.0,0.0,1.0,1660.0,
2020-07-15 02:00:00+01:00,726.0,3.0,78.0,4.0,0.0,5.0,0.0,2.0,0.0,145.0,30.0,0.0,0.0,1.0,1648.0,
2020-07-15 02:30:00+01:00,705.0,3.0,82.0,4.0,0.0,5.0,0.0,2.0,0.0,145.0,31.0,0.0,0.0,1.0,1696.0,
2020-07-15 03:00:00+01:00,665.0,3.0,78.0,4.0,0.0,7.0,0.0,2.0,0.0,144.0,30.0,0.0,0.0,1.0,1728.0,
2020-07-15 03:30:00+01:00,682.0,3.0,82.0,4.0,0.0,5.0,0.0,2.0,0.0,143.0,31.0,0.0,0.0,1.0,1626.0,
2020-07-15 04:00:00+01:00,674.0,3.0,80.0,4.0,0.0,6.0,0.0,2.0,0.0,143.0,31.0,0.0,0.0,1.0,1670.0,
2020-07-15 04:30:00+01:00,688.0,3.0,84.0,4.0,0.0,5.0,0.0,2.0,0.0,142.0,31.0,0.0,0.0,1.0,1621.0,
2020-07-15 05:00:00+01:00,695.0,3.0,82.0,4.0,0.0,6.0,0.0,2.0,0.0,142.0,31.0,0.0,0.0,1.0,1604.0,
2020-07-15 05:30:00+01:00,740.0,3.0,76.0,4.0,0.0,5.0,0.0,2.0,0.0,142.0,30.0,0.0,0.0,1.0,1596.0,
2020-07-15 06:00:00+01:00,738.0,3.0,75.0,4.0,0.0,5.0,0.0,2.0,0.0,142.0,30.0,0.0,0.0,1.0,1539.0,
2020-07-15 06:30:00+01:00,814.0,3.0,77.0,4.0,0.0,5.0,0.0,2.0,0.0,140.0,30.0,0.0,0.0,1.0,1499.0,
2020-07-15 07:00:00+01:00,918.0,3.0,99.0,4.0,0.0,5.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,1.0,1391.0,
2020-07-15 07:30:00+01:00,1030.0,3.0,101.0,4.0,0.0,5.0,0.0,2.0,13.0,0.0,30.0,0.0,0.0,1.0,1501.0,
2020-07-15 08:00:00+01:00,1209.0,3.0,108.0,4.0,0.0,5.0,0.0,2.0,15.0,0.0,31.0,0.0,0.0,1.0,1514.0,
2020-07-15 08:30:00+01:00,1233.0,3.0,140.0,4.0,0.0,4.0,0.0,2.0,48.0,0.0,30.0,0.0,0.0,1.0,1439.0,
2020-07-15 09:00:00+01:00,1266.0,3.0,154.0,4.0,0.0,4.0,0.0,2.0,52.0,0.0,30.0,0.0,0.0,1.0,1448.0,
2020-07-15 09:30:00+01:00,1298.0,3.0,169.0,4.0,0.0,4.0,0.0,2.0,9.0,0.0,29.0,0.0,0.0,1.0,1533.0,
2020-07-15 10:00:00+01:00,1301.0,3.0,199.0,4.0,0.0,4.0,0.0,2.0,13.0,0.0,30.0,0.0,0.0,1.0,1431.0,
2020-07-15 10:30:00+01:00,1284.0,3.0,218.0,4.0,0.0,5.0,0.0,2.0,11.0,0.0,30.0,0.0,0.0,1.0,1467.0,
2020-07-15 11:00:00+01:00,1238.0,3.0,224.0,4.0,0.0,4.0,0.0,2.0,9.0,0.0,29.0,0.0,0.0,1.0,1529.0,
2020-07-15 11:30:00+01:00,1261.0,3.0,236.0,4.0,0.0,5.0,0.0,2.0,10.0,0.0,48.0,0.0,0.0,1.0,1507.0,
2020-07-15 12:00:00+01:00,1273.0,3.0,196.0,5.0,0.0,4.0,0.0,2.0,9.0,0.0,54.0,0.0,0.0,1.0,1584.0,
2020-07-15 12:30:00+01:00,1255.0,3.0,137.0,5.0,0.0,4.0,0.0,2.0,13.0,0.0,55.0,0.0,0.0,1.0,1636.0,
2020-07-15 13:00:00+01:00,1249.0,3.0,82.0,4.0,0.0,4.0,0.0,2.0,9.0,0.0,66.0,0.0,0.0,1.0,1675.0,
2020-07-15 13:30:00+01:00,1240.0,3.0,76.0,4.0,0.0,4.0,0.0,2.0,9.0,0.0,75.0,0.0,0.0,1.0,1567.0,
2020-07-15 14:00:00+01:00,1273.0,3.0,78.0,5.0,0.0,4.0,0.0,2.0,8.0,0.0,76.0,0.0,0.0,1.0,1504.0,
2020-07-15 14:30:00+01:00,1271.0,3.0,102.0,4.0,0.0,4.0,0.0,2.0,11.0,0.0,77.0,0.0,0.0,1.0,1539.0,
2020-07-15 15:00:00+01:00,1232.0,3.0,101.0,4.0,0.0,4.0,0.0,2.0,9.0,0.0,85.0,0.0,0.0,1.0,1572.0,
2020-07-15 15:30:00+01:00,1230.0,3.0,102.0,4.0,0.0,4.0,0.0,2.0,9.0,0.0,92.0,0.0,0.0,1.0,1627.0,
2020-07-15 16:00:00+01:00,1240.0,3.0,102.0,4.0,0.0,4.0,0.0,2.0,9.0,0.0,97.0,0.0,0.0,1.0,1599.0,
2020-07-15 16:30:00+01:00,1229.0,3.0,107.0,4.0,0.0,4.0,0.0,2.0,54.0,0.0,99.0,0.0,0.0,1.0,1589.0,
2020-07-15 17:00:00+01:00,1257.0,3.0,146.0,4.0,0.0,4.0,0.0,2.0,49.0,0.0,96.0,0.0,0.0,1.0,1627.0,
2020-07-15 17:30:00+01:00,1284.0,3.0,165.0,4.0,0.0,4.0,0.0,2.0,53.0,0.0,98.0,0.0,0.0,1.0,1667.0,
2020-07-15 18:00:00+01:00,1234.0,3.0,164.0,4.0,0.0,4.0,0.0,2.0,103.0,0.0,97.0,0.0,0.0,1.0,1614.0,
2020-07-15 18:30:00+01:00,1253.0,3.0,166.0,4.0,0.0,4.0,0.0,2.0,91.0,0.0,107.0,0.0,0.0,1.0,1504.0,
2020-07-15 19:00:00+01:00,1268.0,3.0,166.0,4.0,0.0,4.0,0.0,2.0,91.0,0.0,102.0,0.0,0.0,1.0,1421.0,
2020-07-15 19:30:00+01:00,1238.0,3.0,166.0,4.0,0.0,4.0,0.0,2.0,134.0,0.0,76.0,0.0,0.0,1.0,1398.0,
2020-07-15 20:00:00+01:00,1273.0,3.0,170.0,4.0,0.0,4.0,0.0,2.0,22.0,0.0,69.0,0.0,0.0,1.0,1357.0,
2020-07-15 20:30:00+01:00,1252.0,3.0,172.0,4.0,0.0,4.0,0.0,2.0,140.0,0.0,55.0,0.0,0.0,1.0,1309.0,
2020-07-15 21:00:00+01:00,1234.0,3.0,167.0,4.0,0.0,4.0,0.0,2.0,15.0,0.0,43.0,0.0,0.0,1.0,1291.0,
2020-07-15 21:30:00+01:00,1253.0,3.0,171.0,4.0,0.0,5.0,0.0,2.0,18.0,0.0,30.0,0.0,0.0,1.0,1214.0,
2020-07-15 22:00:00+01:00,1284.0,3.0,144.0,4.0,0.0,4.0,0.0,2.0,57.0,0.0,30.0,0.0,0.0,1.0,1223.0,
2020-07-15 22:30:00+01:00,1288.0,3.0,144.0,4.0,0.0,4.0,0.0,2.0,20.0,0.0,30.0,0.0,0.0,1.0,1165.0,
2020-07-15 23:00:00+01:00,1191.0,3.0,101.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,29.0,0.0,0.0,1.0,1204.0,
2020-07-15 23:30:00+01:00,1193.0,3.0,100.0,4.0,0.0,4.0,0.0,2.0,0.0,74.0,30.0,0.0,0.0,1.0,1191.0,
2020-07-16 00:00:00+01:00,1173.0,3.0,81.0,4.0,0.0,4.0,0.0,2.0,0.0,74.0,30.0,0.0,0.0,1.0,1112.0,
2020-07-16 00:30:00+01:00,1145.0,3.0,78.0,4.0,0.0,4.0,0.0,2.0,0.0,146.0,30.0,0.0,0.0,1.0,1103.0,
2020-07-16 01:00:00+01:00,1120.0,3.0,80.0,4.0,0.0,4.0,0.0,2.0,0.0,146.0,33.0,0.0,0.0,1.0,1047.0,
2020-07-16 01:30:00+01:00,1115.0,3.0,80.0,4.0,0.0,4.0,0.0,2.0,0.0,144.0,33.0,0.0,0.0,1.0,1005.0,
2020-07-16 02:00:00+01:00,1111.0,3.0,78.0,4.0,0.0,4.0,0.0,2.0,0.0,145.0,32.0,0.0,0.0,1.0,930.0,
2020-07-16 02:30:00+01:00,1092.0,3.0,76.0,3.0,0.0,4.0,0.0,2.0,0.0,145.0,32.0,0.0,0.0,1.0,971.0,
2020-07-16 03:00:00+01:00,1093.0,3.0,76.0,3.0,0.0,5.0,0.0,2.0,0.0,144.0,32.0,0.0,0.0,1.0,938.0,
2020-07-16 03:30:00+01:00,1147.0,3.0,79.0,4.0,0.0,4.0,0.0,2.0,0.0,143.0,33.0,0.0,0.0,1.0,879.0,
2020-07-16 04:00:00+01:00,1155.0,3.0,81.0,4.0,0.0,13.0,0.0,2.0,0.0,142.0,33.0,0.0,0.0,1.0,829.0,
2020-07-16 04:30:00+01:00,1215.0,3.0,80.0,3.0,0.0,6.0,0.0,2.0,0.0,143.0,33.0,0.0,0.0,1.0,735.0,
2020-07-16 05:00:00+01:00,1220.0,3.0,84.0,4.0,0.0,7.0,0.0,2.0,0.0,141.0,33.0,0.0,0.0,1.0,703.0,
2020-07-16 05:30:00+01:00,1235.0,3.0,76.0,4.0,30.0,2.0,0.0,2.0,0.0,143.0,32.0,0.0,0.0,1.0,653.0,
2020-07-16 06:00:00+01:00,1203.0,3.0,84.0,4.0,79.0,2.0,0.0,2.0,0.0,140.0,33.0,0.0,0.0,1.0,685.0,
2020-07-16 06:30:00+01:00,1151.0,3.0,104.0,4.0,169.0,2.0,0.0,2.0,0.0,71.0,33.0,0.0,0.0,1.0,664.0,
2020-07-16 07:00:00+01:00,1126.0,3.0,97.0,4.0,211.0,2.0,0.0,2.0,0.0,0.0,33.0,0.0,0.0,1.0,699.0,
2020-07-16 07:30:00+01:00,1173.0,3.0,179.0,4.0,209.0,2.0,0.0,2.0,57.0,0.0,32.0,0.0,0.0,1.0,714.0,
2020-07-16 08:00:00+01:00,1296.0,3.0,221.0,4.0,200.0,2.0,0.0,2.0,54.0,0.0,32.0,0.0,0.0,1.0,678.0,
2020-07-16 08:30:00+01:00,1249.0,1.0,247.0,4.0,306.0,2.0,0.0,2.0,53.0,0.0,32.0,0.0,0.0,1.0,596.0,
2020-07-16 09:00:00+01:00,1273.0,1.0,250.0,4.0,302.0,2.0,0.0,2.0,92.0,0.0,32.0,0.0,18.0,0.0,588.0,
2020-07-16 09:30:00+01:00,1285.0,1.0,251.0,4.0,305.0,2.0,0.0,2.0,93.0,0.0,33.0,0.0,19.0,0.0,621.0,
2020-07-16 10:00:00+01:00,1300.0,1.0,254.0,4.0,315.0,2.0,0.0,2.0,98.0,0.0,33.0,0.0,21.0,0.0,593.0,
2020-07-16 10:30:00+01:00,1262.0,1.0,248.0,4.0,369.0,2.0,0.0,2.0,15.0,0.0,33.0,0.0,54.0,0.0,665.0,
2020-07-16 11:00:00+01:00,1265.0,1.0,248.0,5.0,372.0,2.0,0.0,2.0,15.0,0.0,33.0,0.0,56.0,0.0,717.0,
2020-07-16 11:30:00+01:00,1259.0,1.0,246.0,4.0,367.0,2.0,0.0,2.0,15.0,0.0,33.0,0.0,55.0,0.0,719.0,
2020-07-16 12:00:00+01:00,1254.0,1.0,246.0,5.0,370.0,2.0,0.0,2.0,15.0,0.0,45.0,0.0,54.0,0.0,698.0,
2020-07-16 12:30:00+01:00,1231.0,1.0,244.0,5.0,361.0,2.0,0.0,2.0,15.0,0.0,56.0,0.0,36.0,0.0,793.0,
2020-07-16 13:00:00+01:00,1271.0,1.0,172.0,5.0,328.0,2.0,0.0,2.0,15.0,0.0,57.0,0.0,18.0,0.0,945.0,
2020-07-16 13:30:00+01:00,1212.0,1.0,112.0,4.0,315.0,2.0,0.0,2.0,14.0,0.0,77.0,0.0,17.0,0.0,1066.0,
2020-07-16 14:00:00+01:00,1203.0,1.0,93.0,8.0,289.0,2.0,0.0,2.0,18.0,0.0,79.0,0.0,0.0,1.0,1159.0,
2020-07-16 14:30:00+01:00,1179.0,1.0,78.0,7.0,251.0,2.0,0.0,2.0,14.0,0.0,63.0,0.0,0.0,1.0,1236.0,
2020-07-16 15:00:00+01:00,1154.0,1.0,80.0,7.0,203.0,2.0,0.0,2.0,15.0,0.0,64.0,0.0,0.0,1.0,1346.0,
2020-07-16 15:30:00+01:00,1154.0,1.0,80.0,7.0,208.0,2.0,0.0,2.0,17.0,0.0,64.0,0.0,0.0,1.0,1378.0,
2020-07-16 16:00:00+01:00,1140.0,1.0,78.0,7.0,197.0,2.0,0.0,2.0,14.0,0.0,66.0,0.0,0.0,1.0,1421.0,
2020-07-16 16:30:00+01:00,1187.0,1.0,99.0,7.0,172.0,2.0,0.0,2.0,21.0,0.0,82.0,0.0,0.0,1.0,1381.0,
2020-07-16 17:00:00+01:00,1230.0,1.0,118.0,7.0,178.0,2.0,0.0,2.0,21.0,0.0,83.0,0.0,0.0,1.0,1370.0,
2020-07-16 17:30:00+01:00,1217.0,1.0,138.0,7.0,165.0,2.0,0.0,2.0,81.0,0.0,81.0,0.0,0.0,1.0,1345.0,
2020-07-16 18:00:00+01:00,1222.0,1.0,105.0,7.0,171.0,2.0,0.0,2.0,84.0,0.0,82.0,0.0,0.0,1.0,1412.0,
2020-07-16 18:30:00+01:00,1190.0,1.0,80.0,7.0,168.0,2.0,0.0,2.0,83.0,0.0,90.0,0.0,0.0,1.0,1379.0,
2020-07-16 19:00:00+01:00,1224.0,1.0,78.0,7.0,169.0,2.0,0.0,2.0,57.0,0.0,78.0,0.0,0.0,1.0,1266.0,
2020-07-16 19:30:00+01:00,1292.0,1.0,77.0,7.0,165.0,2.0,0.0,2.0,94.0,0.0,64.0,0.0,0.0,1.0,1182.0,
2020-07-16 20:00:00+01:00,1281.0,1.0,76.0,7.0,178.0,2.0,0.0,2.0,14.0,0.0,49.0,0.0,0.0,1.0,1139.0,
2020-07-16 20:30:00+01:00,1299.0,1.0,80.0,7.0,189.0,2.0,0.0,2.0,58.0,0.0,25.0,0.0,0.0,1.0,1134.0,
2020-07-16 21:00:00+01:00,1292.0,1.0,78.0,7.0,228.0,2.0,0.0,2.0,19.0,0.0,13.0,0.0,0.0,1.0,1101.0,
2020-07-16 21:30:00+01:00,1264.0,1.0,76.0,7.0,185.0,2.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,1.0,1205.0,
2020-07-16 22:00:00+01:00,1255.0,1.0,76.0,7.0,166.0,2.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,1227.0,
2020-07-16 22:30:00+01:00,1237.0,1.0,76.0,4.0,165.0,2.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,1.0,1290.0,
2020-07-16 23:00:00+01:00,1122.0,1.0,76.0,4.0,165.0,2.0,0.0,2.0,0.0,148.0,0.0,0.0,0.0,1.0,1351.0,
2020-07-16 23:30:00+01:00,1066.0,1.0,76.0,4.0,165.0,2.0,0.0,2.0,0.0,147.0,0.0,0.0,0.0,1.0,1411.0,
2020-07-17 00:00:00+01:00,834.0,1.0,76.0,4.0,166.0,2.0,0.0,2.0,0.0,147.0,0.0,0.0,0.0,1.0,1481.0,
2020-07-17 00:30:00+01:00,614.0,1.0,76.0,4.0,165.0,2.0,0.0,2.0,0.0,146.0,0.0,0.0,0.0,1.0,1552.0,
2020-07-17 01:00:00+01:00,565.0,2.0,76.0,4.0,165.0,2.0,0.0,2.0,0.0,147.0,0.0,0.0,0.0,1.0,1530.0,
2020-07-17 01:30:00+01:00,584.0,1.0,81.0,4.0,177.0,2.0,0.0,2.0,0.0,145.0,0.0,0.0,0.0,1.0,1485.0,
2020-07-17 02:00:00+01:00,586.0,1.0,80.0,4.0,177.0,2.0,0.0,2.0,0.0,145.0,0.0,0.0,0.0,1.0,1438.0,
2020-07-17 02:30:00+01:00,588.0,2.0,81.0,4.0,177.0,2.0,0.0,2.0,0.0,144.0,0.0,0.0,0.0,1.0,1405.0,
2020-07-17 03:00:00+01:00,577.0,1.0,79.0,4.0,174.0,2.0,0.0,2.0,0.0,144.0,0.0,0.0,0.0,1.0,1419.0,
2020-07-17 03:30:00+01:00,584.0,1.0,80.0,4.0,177.0,2.0,0.0,2.0,0.0,143.0,0.0,0.0,0.0,1.0,1379.0,
2020-07-17 04:00:00+01:00,600.0,1.0,85.0,4.0,181.0,2.0,0.0,2.0,0.0,142.0,0.0,0.0,0.0,1.0,1338.0,
2020-07-17 04:30:00+01:00,600.0,1.0,85.0,4.0,182.0,2.0,0.0,2.0,0.0,142.0,0.0,0.0,0.0,1.0,1363.0,
2020-07-17 05:00:00+01:00,659.0,1.0,77.0,4.0,169.0,2.0,0.0,2.0,0.0,142.0,0.0,0.0,0.0,1.0,1330.0,
2020-07-17 05:30:00+01:00,674.0,1.0,80.0,4.0,175.0,2.0,0.0,2.0,0.0,141.0,0.0,0.0,0.0,1.0,1357.0,
2020-07-17 06:00:00+01:00,693.0,1.0,84.0,4.0,182.0,2.0,0.0,2.0,0.0,71.0,0.0,0.0,0.0,1.0,1300.0,
2020-07-17 06:30:00+01:00,724.0,1.0,76.0,4.0,165.0,2.0,0.0,2.0,0.0,71.0,0.0,0.0,0.0,1.0,1348.0,
2020-07-17 07:00:00+01:00,736.0,1.0,102.0,4.0,166.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1437.0,
2020-07-17 07:30:00+01:00,828.0,1.0,109.0,4.0,179.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1438.0,
2020-07-17 08:00:00+01:00,962.0,1.0,139.0,4.0,165.0,2.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1358.0,
2020-07-17 08:30:00+01:00,1035.0,1.0,167.0,4.0,167.0,2.0,0.0,2.0,15.0,0.0,33.0,0.0,0.0,1.0,1321.0,
2020-07-17 09:00:00+01:00,1079.0,2.0,177.0,4.0,165.0,2.0,0.0,2.0,93.0,0.0,33.0,0.0,0.0,1.0,1249.0,
2020-07-17 09:30:00+01:00,1053.0,1.0,192.0,4.0,164.0,2.0,0.0,2.0,15.0,0.0,32.0,0.0,0.0,1.0,1334.0,
2020-07-17 10:00:00+01:00,1096.0,1.0,180.0,4.0,173.0,2.0,0.0,2.0,18.0,0.0,33.0,0.0,0.0,1.0,1344.0,
2020-07-17 10:30:00+01:00,1078.0,1.0,182.0,4.0,165.0,2.0,0.0,2.0,55.0,0.0,33.0,0.0,0.0,1.0,1298.0,
2020-07-17 11:00:00+01:00,1061.0,1.0,177.0,4.0,165.0,2.0,0.0,2.0,54.0,0.0,33.0,0.0,22.0,0.0,1364.0,
2020-07-17 11:30:00+01:00,1028.0,2.0,151.0,4.0,165.0,2.0,0.0,2.0,135.0,0.0,33.0,0.0,132.0,0.0,1425.0,
2020-07-17 12:00:00+01:00,1008.0,2.0,107.0,5.0,164.0,2.0,0.0,2.0,175.0,0.0,45.0,0.0,211.0,0.0,1528.0,
2020-07-17 12:30:00+01:00,997.0,2.0,107.0,5.0,164.0,2.0,0.0,2.0,129.0,0.0,57.0,0.0,144.0,0.0,1533.0,
2020-07-17 13:00:00+01:00,941.0,2.0,110.0,5.0,164.0,2.0,0.0,2.0,132.0,0.0,78.0,0.0,117.0,0.0,1599.0,
2020-07-17 13:30:00+01:00,914.0,2.0,130.0,4.0,165.0,2.0,0.0,2.0,17.0,0.0,79.0,0.0,107.0,0.0,1613.0,
2020-07-17 14:00:00+01:00,800.0,1.0,105.0,5.0,178.0,2.0,0.0,2.0,22.0,0.0,80.0,0.0,103.0,0.0,1656.0,
2020-07-17 14:30:00+01:00,815.0,2.0,110.0,5.0,168.0,2.0,0.0,2.0,17.0,0.0,79.0,0.0,101.0,0.0,1586.0,
2020-07-17 15:00:00+01:00,901.0,1.0,112.0,4.0,164.0,2.0,0.0,2.0,14.0,0.0,88.0,0.0,35.0,0.0,1571.0,
2020-07-17 15:30:00+01:00,843.0,2.0,101.0,4.0,166.0,2.0,0.0,2.0,9.0,1.0,100.0,0.0,37.0,0.0,1546.0,
2020-07-17 16:00:00+01:00,843.0,1.0,101.0,4.0,165.0,2.0,0.0,2.0,15.0,0.0,103.0,0.0,37.0,0.0,1608.0,
2020-07-17 16:30:00+01:00,878.0,1.0,102.0,4.0,165.0,2.0,0.0,2.0,15.0,0.0,112.0,0.0,37.0,0.0,1637.0,
2020-07-17 17:00:00+01:00,959.0,1.0,102.0,4.0,169.0,2.0,0.0,2.0,19.0,0.0,111.0,0.0,38.0,0.0,1564.0,
2020-07-17 17:30:00+01:00,965.0,1.0,103.0,4.0,171.0,2.0,0.0,2.0,63.0,0.0,104.0,0.0,39.0,0.0,1590.0,
2020-07-17 18:00:00+01:00,1018.0,1.0,107.0,4.0,175.0,2.0,0.0,2.0,148.0,0.0,84.0,0.0,20.0,0.0,1483.0,
2020-07-17 18:30:00+01:00,1009.0,1.0,101.0,4.0,165.0,2.0,0.0,2.0,176.0,0.0,95.0,0.0,18.0,0.0,1401.0,
2020-07-17 19:00:00+01:00,1046.0,2.0,101.0,4.0,165.0,2.0,0.0,2.0,97.0,0.0,95.0,0.0,8.0,0.0,1345.0,
2020-07-17 19:30:00+01:00,1097.0,2.0,101.0,4.0,165.0,2.0,0.0,2.0,19.0,0.0,39.0,0.0,0.0,1.0,1315.0,
2020-07-17 20:00:00+01:00,1119.0,2.0,146.0,4.0,175.0,2.0,0.0,2.0,27.0,0.0,24.0,0.0,0.0,1.0,1279.0,
2020-07-17 20:30:00+01:00,1009.0,2.0,183.0,4.0,172.0,2.0,0.0,2.0,141.0,0.0,12.0,0.0,0.0,1.0,1352.0,
2020-07-17 21:00:00+01:00,980.0,2.0,191.0,4.0,182.0,2.0,0.0,2.0,73.0,0.0,0.0,0.0,0.0,1.0,1310.0,
2020-07-17 21:30:00+01:00,971.0,2.0,185.0,4.0,176.0,2.0,0.0,2.0,28.0,0.0,0.0,0.0,50.0,0.0,1224.0,
2020-07-17 22:00:00+01:00,971.0,2.0,182.0,4.0,166.0,2.0,0.0,2.0,101.0,0.0,0.0,0.0,79.0,0.0,1146.0,
2020-07-17 22:30:00+01:00,980.0,2.0,177.0,4.0,164.0,2.0,0.0,2.0,17.0,0.0,0.0,0.0,76.0,0.0,1164.0,
2020-07-17 23:00:00+01:00,880.0,1.0,183.0,4.0,172.0,2.0,0.0,2.0,25.0,0.0,0.0,0.0,59.0,0.0,1089.0,
2020-07-17 23:30:00+01:00,1012.0,2.0,182.0,4.0,0.0,8.0,0.0,2.0,0.0,77.0,0.0,0.0,58.0,0.0,1039.0,
2020-07-18 00:00:00+01:00,1220.0,2.0,196.0,4.0,0.0,6.0,0.0,2.0,0.0,226.0,0.0,0.0,57.0,0.0,972.0,
2020-07-18 00:30:00+01:00,1175.0,2.0,237.0,4.0,0.0,8.0,0.0,2.0,0.0,228.0,0.0,0.0,37.0,0.0,919.0,
2020-07-18 01:00:00+01:00,1163.0,2.0,251.0,4.0,0.0,10.0,0.0,2.0,0.0,225.0,0.0,0.0,19.0,0.0,876.0,
2020-07-18 01:30:00+01:00,1222.0,2.0,220.0,4.0,0.0,10.0,0.0,2.0,0.0,224.0,0.0,0.0,0.0,1.0,819.0,
2020-07-18 02:00:00+01:00,1103.0,2.0,220.0,4.0,0.0,9.0,0.0,2.0,0.0,224.0,0.0,0.0,0.0,1.0,810.0,
2020-07-18 02:30:00+01:00,1098.0,2.0,222.0,4.0,0.0,9.0,0.0,2.0,0.0,222.0,0.0,0.0,0.0,1.0,799.0,
2020-07-18 03:00:00+01:00,1171.0,2.0,203.0,4.0,0.0,10.0,0.0,2.0,0.0,220.0,0.0,0.0,0.0,1.0,767.0,
2020-07-18 03:30:00+01:00,1192.0,2.0,197.0,4.0,0.0,9.0,0.0,2.0,0.0,220.0,0.0,0.0,0.0,1.0,725.0,
2020-07-18 04:00:00+01:00,1200.0,2.0,196.0,4.0,0.0,10.0,0.0,2.0,0.0,219.0,0.0,0.0,0.0,1.0,668.0,
2020-07-18 04:30:00+01:00,1204.0,2.0,200.0,4.0,0.0,9.0,0.0,2.0,0.0,217.0,0.0,0.0,0.0,1.0,622.0,
2020-07-18 05:00:00+01:00,1190.0,1.0,202.0,4.0,6.0,4.0,0.0,2.0,0.0,216.0,0.0,0.0,0.0,1.0,501.0,
2020-07-18 05:30:00+01:00,1150.0,2.0,193.0,4.0,45.0,8.0,0.0,2.0,0.0,216.0,0.0,0.0,0.0,1.0,508.0,
2020-07-18 06:00:00+01:00,1164.0,1.0,197.0,4.0,79.0,6.0,0.0,2.0,0.0,215.0,0.0,0.0,0.0,1.0,479.0,
2020-07-18 06:30:00+01:00,1076.0,2.0,197.0,4.0,304.0,1.0,0.0,2.0,0.0,214.0,0.0,0.0,0.0,1.0,482.0,
2020-07-18 07:00:00+01:00,1028.0,2.0,195.0,4.0,284.0,1.0,0.0,2.0,0.0,71.0,0.0,0.0,0.0,1.0,449.0,
