,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore
,Actual Aggregated,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Consumption,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
2020-02-23 03:00:00+00:00,387.0,952.0,11.0,0.0,12.0,0.0,71.0,979.0,1.0,272.0,1.0,10.0,0.0,,787.0
2020-02-23 04:00:00+00:00,387.0,944.0,10.0,0.0,10.0,0.0,205.0,930.0,1.0,271.0,1.0,10.0,0.0,,915.0
2020-02-23 05:00:00+00:00,384.0,1114.0,9.0,0.0,10.0,0.0,201.0,746.0,1.0,325.0,1.0,9.0,0.0,,847.0
2020-02-23 06:00:00+00:00,384.0,1074.0,7.0,0.0,10.0,0.0,135.0,1176.0,1.0,348.0,1.0,10.0,0.0,,868.0
2020-02-23 07:00:00+00:00,387.0,1079.0,6.0,0.0,8.0,62.0,145.0,1204.0,1.0,321.0,1.0,10.0,29.0,,971.0
2020-02-23 08:00:00+00:00,383.0,1259.0,5.0,0.0,9.0,69.0,372.0,1330.0,1.0,345.0,1.0,9.0,214.0,,1192.0
2020-02-23 09:00:00+00:00,382.0,1296.0,5.0,0.0,10.0,101.0,425.0,1255.0,1.0,369.0,1.0,9.0,391.0,,1141.0
2020-02-23 10:00:00+00:00,377.0,1254.0,5.0,0.0,10.0,6.0,417.0,997.0,1.0,287.0,1.0,9.0,489.0,,790.0
2020-02-23 11:00:00+00:00,374.0,1275.0,4.0,0.0,10.0,32.0,509.0,705.0,1.0,277.0,1.0,9.0,532.0,,421.0
2020-02-23 12:00:00+00:00,379.0,1215.0,5.0,0.0,9.0,32.0,298.0,678.0,2.0,481.0,0.0,9.0,546.0,,188.0
2020-02-23 13:00:00+00:00,373.0,1144.0,6.0,0.0,8.0,32.0,366.0,507.0,2.0,458.0,0.0,9.0,539.0,,84.0
2020-02-23 14:00:00+00:00,375.0,1157.0,7.0,0.0,9.0,0.0,667.0,188.0,2.0,307.0,1.0,9.0,507.0,,64.0
2020-02-23 15:00:00+00:00,372.0,1363.0,9.0,0.0,9.0,0.0,572.0,189.0,2.0,303.0,1.0,10.0,439.0,,56.0
2020-02-23 16:00:00+00:00,366.0,1533.0,4.0,0.0,9.0,0.0,330.0,201.0,2.0,428.0,1.0,9.0,308.0,,55.0
2020-02-23 17:00:00+00:00,366.0,1746.0,4.0,0.0,10.0,124.0,15.0,1310.0,1.0,463.0,1.0,9.0,108.0,,58.0
2020-02-23 18:00:00+00:00,362.0,1753.0,4.0,0.0,9.0,1180.0,1.0,2051.0,1.0,1146.0,1.0,9.0,2.0,,86.0
2020-02-23 19:00:00+00:00,363.0,1743.0,6.0,0.0,10.0,1786.0,1.0,2224.0,1.0,1201.0,1.0,9.0,0.0,,118.0
2020-02-23 20:00:00+00:00,366.0,1645.0,9.0,0.0,9.0,1824.0,1.0,2051.0,1.0,1206.0,1.0,9.0,0.0,,137.0
2020-02-23 21:00:00+00:00,361.0,1622.0,11.0,0.0,10.0,819.0,4.0,2054.0,1.0,1163.0,1.0,9.0,0.0,,162.0
2020-02-23 22:00:00+00:00,357.0,1664.0,11.0,0.0,11.0,315.0,5.0,1928.0,1.0,1000.0,1.0,9.0,0.0,,130.0
2020-02-23 23:00:00+00:00,370.0,1424.0,8.0,0.0,9.0,2.0,6.0,1477.0,1.0,565.0,1.0,9.0,0.0,,101.0
2020-02-24 00:00:00+00:00,366.0,1081.0,11.0,0.0,9.0,0.0,9.0,772.0,2.0,416.0,1.0,9.0,0.0,,91.0
2020-02-24 01:00:00+00:00,369.0,1024.0,11.0,0.0,9.0,0.0,15.0,509.0,2.0,420.0,1.0,10.0,0.0,,83.0
2020-02-24 02:00:00+00:00,377.0,1078.0,10.0,0.0,10.0,0.0,27.0,446.0,2.0,419.0,1.0,12.0,0.0,,66.0
2020-02-24 03:00:00+00:00,377.0,1085.0,12.0,0.0,10.0,0.0,172.0,465.0,2.0,327.0,1.0,14.0,0.0,,46.0
2020-02-24 04:00:00+00:00,375.0,1178.0,15.0,0.0,10.0,0.0,356.0,859.0,2.0,270.0,1.0,13.0,0.0,,43.0
2020-02-24 05:00:00+00:00,379.0,1632.0,5.0,0.0,10.0,20.0,19.0,1792.0,1.0,342.0,1.0,13.0,0.0,,40.0
2020-02-24 06:00:00+00:00,379.0,2463.0,5.0,0.0,10.0,765.0,11.0,1963.0,1.0,955.0,1.0,14.0,0.0,,44.0
2020-02-24 07:00:00+00:00,377.0,2750.0,4.0,0.0,9.0,1504.0,4.0,2125.0,1.0,1025.0,1.0,13.0,29.0,,50.0
2020-02-24 08:00:00+00:00,383.0,3017.0,4.0,0.0,8.0,567.0,12.0,2172.0,1.0,1117.0,1.0,13.0,211.0,,50.0
2020-02-24 09:00:00+00:00,386.0,2918.0,4.0,0.0,8.0,13.0,12.0,2137.0,1.0,1134.0,1.0,14.0,379.0,,42.0
2020-02-24 10:00:00+00:00,396.0,2522.0,4.0,0.0,8.0,0.0,12.0,2112.0,1.0,717.0,1.0,18.0,471.0,,70.0
2020-02-24 11:00:00+00:00,398.0,2404.0,4.0,0.0,8.0,0.0,12.0,1984.0,1.0,397.0,0.0,19.0,511.0,,137.0
2020-02-24 12:00:00+00:00,389.0,2491.0,3.0,0.0,8.0,0.0,12.0,1718.0,1.0,309.0,1.0,19.0,531.0,,225.0
2020-02-24 13:00:00+00:00,397.0,2359.0,3.0,0.0,8.0,0.0,69.0,1545.0,1.0,268.0,1.0,21.0,526.0,,333.0
2020-02-24 14:00:00+00:00,397.0,2091.0,4.0,0.0,9.0,0.0,128.0,1428.0,1.0,386.0,1.0,21.0,496.0,,450.0
2020-02-24 15:00:00+00:00,397.0,2071.0,2.0,0.0,9.0,0.0,213.0,1407.0,1.0,402.0,1.0,21.0,431.0,,686.0
2020-02-24 16:00:00+00:00,398.0,2189.0,1.0,0.0,8.0,72.0,360.0,1539.0,1.0,503.0,0.0,21.0,304.0,,1013.0
2020-02-24 17:00:00+00:00,392.0,2612.0,1.0,0.0,8.0,15.0,19.0,1555.0,1.0,532.0,1.0,22.0,107.0,,1331.0
2020-02-24 18:00:00+00:00,388.0,2930.0,1.0,0.0,9.0,371.0,6.0,2170.0,1.0,1071.0,1.0,22.0,2.0,,1405.0
2020-02-24 19:00:00+00:00,395.0,2272.0,5.0,0.0,8.0,1680.0,3.0,2168.0,1.0,715.0,1.0,23.0,0.0,,1598.0
2020-02-24 20:00:00+00:00,394.0,1848.0,10.0,0.0,8.0,1111.0,3.0,2224.0,1.0,862.0,1.0,23.0,0.0,,1754.0
2020-02-24 21:00:00+00:00,396.0,1589.0,11.0,0.0,10.0,50.0,88.0,1739.0,1.0,493.0,1.0,22.0,0.0,,1760.0
2020-02-24 22:00:00+00:00,391.0,1564.0,10.0,0.0,10.0,0.0,164.0,1290.0,1.0,377.0,1.0,22.0,0.0,,1593.0
2020-02-24 23:00:00+00:00,394.0,1303.0,10.0,0.0,9.0,0.0,11.0,1339.0,1.0,371.0,1.0,23.0,0.0,,1477.0
2020-02-25 00:00:00+00:00,394.0,595.0,13.0,0.0,9.0,0.0,123.0,597.0,2.0,309.0,1.0,24.0,0.0,,1637.0
2020-02-25 01:00:00+00:00,392.0,591.0,10.0,0.0,9.0,0.0,600.0,364.0,2.0,334.0,1.0,26.0,0.0,,1865.0
2020-02-25 02:00:00+00:00,397.0,613.0,8.0,0.0,9.0,59.0,1115.0,418.0,2.0,289.0,1.0,29.0,0.0,,1998.0
2020-02-25 03:00:00+00:00,399.0,655.0,8.0,0.0,10.0,62.0,731.0,214.0,2.0,346.0,1.0,29.0,0.0,,2184.0
2020-02-25 04:00:00+00:00,394.0,643.0,8.0,0.0,11.0,1.0,695.0,147.0,2.0,244.0,1.0,28.0,0.0,,2366.0
2020-02-25 05:00:00+00:00,395.0,746.0,8.0,0.0,9.0,0.0,63.0,366.0,2.0,398.0,1.0,29.0,0.0,,2479.0
2020-02-25 06:00:00+00:00,392.0,683.0,8.0,0.0,9.0,149.0,7.0,1285.0,1.0,698.0,1.0,28.0,0.0,,2377.0
2020-02-25 07:00:00+00:00,396.0,794.0,7.0,0.0,9.0,671.0,6.0,1603.0,1.0,835.0,1.0,27.0,9.0,,2467.0
2020-02-25 08:00:00+00:00,394.0,800.0,7.0,0.0,9.0,850.0,6.0,1767.0,1.0,994.0,1.0,28.0,64.0,,2291.0
2020-02-25 09:00:00+00:00,370.0,862.0,8.0,0.0,9.0,480.0,10.0,1609.0,1.0,966.0,1.0,30.0,146.0,,2239.0
2020-02-25 10:00:00+00:00,389.0,900.0,8.0,0.0,9.0,649.0,12.0,1673.0,1.0,970.0,1.0,30.0,241.0,,2054.0
2020-02-25 11:00:00+00:00,390.0,812.0,7.0,0.0,9.0,359.0,13.0,1427.0,1.0,918.0,1.0,30.0,331.0,,1976.0
2020-02-25 12:00:00+00:00,389.0,846.0,10.0,0.0,8.0,377.0,13.0,1073.0,1.0,682.0,1.0,29.0,395.0,,2022.0
2020-02-25 13:00:00+00:00,379.0,790.0,10.0,0.0,8.0,0.0,453.0,997.0,2.0,436.0,0.0,29.0,363.0,,2066.0
2020-02-25 14:00:00+00:00,368.0,753.0,11.0,0.0,9.0,0.0,897.0,418.0,2.0,337.0,1.0,29.0,328.0,,2042.0
2020-02-25 15:00:00+00:00,367.0,887.0,7.0,0.0,9.0,2.0,843.0,425.0,2.0,332.0,1.0,29.0,199.0,,2021.0
2020-02-25 16:00:00+00:00,371.0,1014.0,7.0,0.0,8.0,376.0,31.0,517.0,2.0,476.0,1.0,30.0,97.0,,2013.0
2020-02-25 17:00:00+00:00,380.0,1169.0,7.0,0.0,9.0,2015.0,0.0,871.0,2.0,1132.0,1.0,30.0,26.0,,1985.0
2020-02-25 18:00:00+00:00,379.0,1220.0,7.0,0.0,10.0,1761.0,1.0,1234.0,1.0,1128.0,1.0,28.0,1.0,,2023.0
2020-02-25 19:00:00+00:00,366.0,1148.0,6.0,0.0,9.0,1709.0,1.0,1457.0,1.0,1099.0,1.0,28.0,0.0,,2521.0
2020-02-25 20:00:00+00:00,372.0,1211.0,7.0,0.0,9.0,1300.0,1.0,1590.0,1.0,1119.0,1.0,26.0,0.0,,2507.0
2020-02-25 21:00:00+00:00,379.0,1199.0,7.0,0.0,9.0,673.0,2.0,1496.0,1.0,945.0,1.0,20.0,0.0,,2488.0
2020-02-25 22:00:00+00:00,400.0,1101.0,7.0,0.0,9.0,10.0,19.0,1132.0,1.0,382.0,1.0,28.0,0.0,,2486.0
2020-02-25 23:00:00+00:00,398.0,906.0,8.0,0.0,9.0,0.0,587.0,603.0,2.0,347.0,1.0,29.0,0.0,,2560.0
2020-02-26 00:00:00+00:00,395.0,485.0,14.0,0.0,9.0,0.0,1333.0,610.0,2.0,348.0,1.0,28.0,0.0,,2569.0
2020-02-26 01:00:00+00:00,398.0,393.0,15.0,0.0,9.0,0.0,979.0,315.0,2.0,345.0,1.0,29.0,0.0,,2469.0
2020-02-26 02:00:00+00:00,396.0,393.0,14.0,0.0,10.0,0.0,887.0,270.0,2.0,264.0,1.0,29.0,0.0,,2319.0
2020-02-26 03:00:00+00:00,398.0,396.0,14.0,0.0,11.0,0.0,1435.0,207.0,2.0,310.0,1.0,29.0,0.0,,2299.0
2020-02-26 04:00:00+00:00,399.0,397.0,15.0,0.0,9.0,0.0,1085.0,224.0,2.0,352.0,1.0,29.0,0.0,,2343.0
2020-02-26 05:00:00+00:00,401.0,398.0,19.0,0.0,9.0,103.0,20.0,591.0,2.0,471.0,1.0,28.0,0.0,,2410.0
2020-02-26 06:00:00+00:00,399.0,674.0,6.0,0.0,9.0,1203.0,2.0,1404.0,1.0,1037.0,1.0,27.0,0.0,,2274.0
2020-02-26 07:00:00+00:00,400.0,1443.0,6.0,0.0,8.0,1835.0,1.0,1775.0,1.0,1098.0,1.0,29.0,30.0,,2101.0
2020-02-26 08:00:00+00:00,402.0,1569.0,6.0,0.0,9.0,1692.0,1.0,1734.0,1.0,1153.0,1.0,29.0,201.0,,2025.0
2020-02-26 09:00:00+00:00,400.0,1486.0,6.0,0.0,9.0,1460.0,1.0,1605.0,1.0,1083.0,1.0,29.0,352.0,,2118.0
2020-02-26 10:00:00+00:00,395.0,1478.0,5.0,0.0,9.0,1043.0,6.0,1384.0,1.0,895.0,1.0,30.0,432.0,,2249.0
2020-02-26 11:00:00+00:00,399.0,1482.0,6.0,0.0,10.0,750.0,6.0,1188.0,1.0,497.0,1.0,31.0,466.0,,2294.0
2020-02-26 12:00:00+00:00,396.0,1482.0,6.0,0.0,9.0,3.0,117.0,1101.0,1.0,432.0,1.0,31.0,500.0,,2065.0
2020-02-26 13:00:00+00:00,401.0,1450.0,6.0,0.0,8.0,0.0,86.0,867.0,2.0,436.0,1.0,31.0,506.0,,1811.0
2020-02-26 14:00:00+00:00,404.0,1429.0,6.0,0.0,9.0,72.0,5.0,701.0,2.0,328.0,1.0,31.0,496.0,,1668.0
2020-02-26 15:00:00+00:00,403.0,1338.0,6.0,0.0,9.0,92.0,121.0,806.0,2.0,365.0,1.0,32.0,443.0,,1854.0
2020-02-26 16:00:00+00:00,406.0,1568.0,6.0,0.0,9.0,105.0,292.0,1106.0,1.0,526.0,1.0,32.0,314.0,,2049.0
2020-02-26 17:00:00+00:00,404.0,1524.0,6.0,0.0,9.0,1170.0,2.0,1327.0,1.0,1066.0,1.0,31.0,115.0,,2082.0
2020-02-26 18:00:00+00:00,408.0,1687.0,6.0,0.0,9.0,2001.0,1.0,1853.0,1.0,1201.0,1.0,31.0,3.0,,1909.0
2020-02-26 19:00:00+00:00,407.0,1578.0,7.0,0.0,9.0,2228.0,1.0,1760.0,1.0,1188.0,1.0,31.0,0.0,,1974.0
2020-02-26 20:00:00+00:00,407.0,1442.0,7.0,0.0,10.0,1950.0,1.0,1492.0,1.0,1104.0,1.0,31.0,0.0,,2068.0
2020-02-26 21:00:00+00:00,407.0,1441.0,7.0,0.0,10.0,1851.0,1.0,1452.0,1.0,1064.0,1.0,31.0,0.0,,2054.0
2020-02-26 22:00:00+00:00,408.0,1199.0,9.0,0.0,9.0,767.0,7.0,1320.0,1.0,782.0,1.0,31.0,0.0,,2132.0
2020-02-26 23:00:00+00:00,405.0,1053.0,10.0,0.0,9.0,39.0,23.0,845.0,1.0,392.0,1.0,31.0,0.0,,2158.0
2020-02-27 00:00:00+00:00,406.0,478.0,14.0,0.0,9.0,0.0,695.0,606.0,2.0,396.0,1.0,30.0,0.0,,2148.0
2020-02-27 01:00:00+00:00,402.0,406.0,15.0,0.0,9.0,0.0,1339.0,170.0,2.0,287.0,1.0,30.0,0.0,,2364.0
2020-02-27 02:00:00+00:00,394.0,405.0,14.0,0.0,9.0,0.0,1745.0,184.0,2.0,323.0,1.0,29.0,0.0,,2417.0
2020-02-27 03:00:00+00:00,383.0,365.0,13.0,0.0,9.0,0.0,1433.0,181.0,2.0,376.0,1.0,29.0,0.0,,2464.0
2020-02-27 04:00:00+00:00,380.0,362.0,13.0,0.0,9.0,150.0,384.0,249.0,2.0,393.0,1.0,30.0,0.0,,2406.0
2020-02-27 05:00:00+00:00,392.0,475.0,8.0,0.0,9.0,219.0,80.0,675.0,1.0,495.0,1.0,29.0,0.0,,2430.0
2020-02-27 06:00:00+00:00,396.0,660.0,8.0,0.0,9.0,1319.0,7.0,1325.0,1.0,1019.0,1.0,28.0,0.0,,2224.0
2020-02-27 07:00:00+00:00,397.0,889.0,8.0,0.0,8.0,1826.0,1.0,1329.0,1.0,1064.0,1.0,28.0,32.0,,2095.0
2020-02-27 08:00:00+00:00,397.0,903.0,7.0,0.0,9.0,1709.0,1.0,1357.0,1.0,1039.0,1.0,29.0,225.0,,1882.0
2020-02-27 09:00:00+00:00,385.0,884.0,8.0,0.0,10.0,1251.0,2.0,1277.0,1.0,912.0,1.0,30.0,387.0,,1720.0
2020-02-27 10:00:00+00:00,387.0,887.0,9.0,0.0,9.0,528.0,7.0,1180.0,1.0,480.0,0.0,30.0,485.0,,1690.0
2020-02-27 11:00:00+00:00,398.0,906.0,9.0,0.0,10.0,358.0,7.0,968.0,1.0,484.0,0.0,31.0,535.0,,1616.0
2020-02-27 12:00:00+00:00,395.0,817.0,8.0,0.0,9.0,313.0,7.0,848.0,1.0,456.0,0.0,32.0,552.0,,1614.0
2020-02-27 13:00:00+00:00,393.0,818.0,8.0,0.0,9.0,309.0,7.0,743.0,1.0,425.0,0.0,32.0,545.0,,1635.0
2020-02-27 14:00:00+00:00,396.0,915.0,11.0,0.0,10.0,279.0,7.0,823.0,1.0,453.0,0.0,32.0,495.0,,1618.0
2020-02-27 15:00:00+00:00,395.0,872.0,14.0,0.0,9.0,356.0,7.0,798.0,1.0,506.0,0.0,32.0,413.0,,1555.0
2020-02-27 16:00:00+00:00,397.0,1069.0,9.0,0.0,9.0,363.0,7.0,588.0,2.0,772.0,1.0,31.0,273.0,,1331.0
2020-02-27 17:00:00+00:00,401.0,1313.0,4.0,0.0,9.0,839.0,6.0,626.0,2.0,1060.0,1.0,32.0,84.0,,1107.0
2020-02-27 18:00:00+00:00,398.0,1712.0,4.0,0.0,10.0,1906.0,1.0,1098.0,1.0,1157.0,1.0,31.0,2.0,,1101.0
2020-02-27 19:00:00+00:00,398.0,1686.0,4.0,0.0,11.0,2045.0,1.0,1496.0,1.0,1127.0,1.0,30.0,0.0,,1064.0
2020-02-27 20:00:00+00:00,394.0,1617.0,5.0,0.0,10.0,1685.0,1.0,1551.0,1.0,1090.0,1.0,31.0,0.0,,1005.0
2020-02-27 21:00:00+00:00,395.0,1452.0,6.0,0.0,9.0,1559.0,1.0,1598.0,1.0,1052.0,1.0,31.0,0.0,,1070.0
2020-02-27 22:00:00+00:00,392.0,1271.0,8.0,0.0,10.0,412.0,3.0,992.0,1.0,888.0,1.0,31.0,0.0,,1006.0
2020-02-27 23:00:00+00:00,394.0,972.0,10.0,0.0,9.0,191.0,3.0,1051.0,1.0,490.0,1.0,31.0,0.0,,779.0
2020-02-28 00:00:00+00:00,396.0,611.0,12.0,0.0,10.0,0.0,4.0,353.0,2.0,383.0,1.0,30.0,0.0,,580.0
2020-02-28 01:00:00+00:00,396.0,624.0,13.0,0.0,10.0,0.0,134.0,173.0,2.0,387.0,1.0,30.0,0.0,,510.0
2020-02-28 02:00:00+00:00,397.0,641.0,13.0,0.0,10.0,0.0,235.0,172.0,2.0,386.0,1.0,30.0,0.0,,393.0
2020-02-28 03:00:00+00:00,395.0,642.0,17.0,0.0,10.0,0.0,235.0,175.0,2.0,354.0,1.0,29.0,0.0,,374.0
2020-02-28 04:00:00+00:00,398.0,795.0,7.0,0.0,9.0,17.0,65.0,517.0,1.0,383.0,1.0,31.0,0.0,,309.0
2020-02-28 05:00:00+00:00,399.0,1196.0,4.0,0.0,9.0,432.0,13.0,1098.0,1.0,463.0,1.0,30.0,0.0,,228.0
2020-02-28 06:00:00+00:00,394.0,1713.0,6.0,0.0,9.0,1579.0,1.0,1603.0,1.0,1035.0,1.0,30.0,0.0,,149.0
2020-02-28 07:00:00+00:00,394.0,2000.0,4.0,0.0,10.0,1921.0,1.0,1687.0,1.0,1079.0,1.0,29.0,21.0,,106.0
2020-02-28 08:00:00+00:00,396.0,2193.0,3.0,0.0,9.0,1858.0,1.0,1798.0,1.0,1119.0,1.0,29.0,137.0,,134.0
2020-02-28 09:00:00+00:00,396.0,2213.0,3.0,0.0,9.0,1674.0,1.0,1732.0,1.0,1148.0,1.0,30.0,292.0,,204.0
2020-02-28 10:00:00+00:00,399.0,2267.0,3.0,0.0,9.0,1412.0,1.0,1442.0,1.0,1090.0,1.0,31.0,407.0,,267.0
2020-02-28 11:00:00+00:00,396.0,2263.0,3.0,0.0,9.0,1055.0,1.0,1130.0,1.0,876.0,1.0,29.0,466.0,,338.0
2020-02-28 12:00:00+00:00,404.0,2271.0,3.0,0.0,9.0,577.0,7.0,1123.0,1.0,791.0,1.0,29.0,491.0,,473.0
2020-02-28 13:00:00+00:00,401.0,2195.0,3.0,0.0,8.0,359.0,7.0,951.0,2.0,542.0,0.0,29.0,487.0,,727.0
2020-02-28 14:00:00+00:00,403.0,1950.0,3.0,0.0,9.0,68.0,7.0,897.0,1.0,531.0,0.0,28.0,458.0,,978.0
2020-02-28 15:00:00+00:00,403.0,2015.0,3.0,0.0,9.0,34.0,96.0,901.0,1.0,543.0,0.0,28.0,384.0,,1155.0
2020-02-28 16:00:00+00:00,396.0,2062.0,3.0,0.0,9.0,33.0,119.0,1155.0,1.0,730.0,1.0,28.0,244.0,,1318.0
2020-02-28 17:00:00+00:00,400.0,2293.0,3.0,0.0,9.0,235.0,10.0,1380.0,1.0,805.0,1.0,28.0,87.0,,1356.0
2020-02-28 18:00:00+00:00,402.0,2329.0,3.0,0.0,9.0,324.0,9.0,1424.0,1.0,1081.0,1.0,28.0,3.0,,1686.0
2020-02-28 19:00:00+00:00,396.0,2211.0,3.0,0.0,9.0,463.0,7.0,1320.0,1.0,824.0,1.0,28.0,0.0,,2226.0
2020-02-28 20:00:00+00:00,378.0,2058.0,4.0,0.0,10.0,711.0,9.0,1327.0,1.0,810.0,1.0,11.0,0.0,,2442.0
2020-02-28 21:00:00+00:00,386.0,1507.0,4.0,0.0,10.0,465.0,9.0,1105.0,1.0,561.0,1.0,16.0,0.0,,2502.0
2020-02-28 22:00:00+00:00,403.0,1104.0,11.0,0.0,10.0,702.0,9.0,990.0,2.0,491.0,1.0,28.0,0.0,,2637.0
2020-02-28 23:00:00+00:00,405.0,641.0,17.0,0.0,9.0,297.0,10.0,1091.0,2.0,915.0,1.0,28.0,0.0,,2907.0
2020-02-29 00:00:00+00:00,408.0,375.0,17.0,0.0,9.0,181.0,78.0,676.0,2.0,618.0,1.0,28.0,0.0,,3169.0
2020-02-29 01:00:00+00:00,410.0,356.0,16.0,0.0,9.0,1.0,373.0,319.0,2.0,313.0,1.0,28.0,0.0,,3468.0
2020-02-29 02:00:00+00:00,409.0,353.0,14.0,0.0,10.0,0.0,930.0,207.0,2.0,123.0,1.0,29.0,0.0,,3739.0
2020-02-29 03:00:00+00:00,410.0,352.0,11.0,0.0,10.0,0.0,1438.0,184.0,2.0,124.0,1.0,29.0,0.0,,3944.0
2020-02-29 04:00:00+00:00,411.0,352.0,11.0,0.0,10.0,0.0,1899.0,207.0,2.0,123.0,1.0,28.0,0.0,,4069.0
2020-02-29 05:00:00+00:00,403.0,350.0,10.0,0.0,10.0,0.0,1764.0,247.0,2.0,122.0,1.0,27.0,0.0,,4041.0
2020-02-29 06:00:00+00:00,405.0,349.0,9.0,0.0,10.0,0.0,1512.0,261.0,2.0,122.0,1.0,27.0,0.0,,4048.0
2020-02-29 07:00:00+00:00,404.0,343.0,8.0,0.0,10.0,0.0,585.0,348.0,2.0,133.0,1.0,27.0,9.0,,4047.0
2020-02-29 08:00:00+00:00,409.0,349.0,8.0,0.0,10.0,60.0,439.0,538.0,1.0,140.0,1.0,28.0,85.0,,3920.0
2020-02-29 09:00:00+00:00,407.0,433.0,9.0,0.0,9.0,202.0,15.0,484.0,2.0,170.0,1.0,28.0,148.0,,3570.0
2020-02-29 10:00:00+00:00,406.0,495.0,10.0,0.0,9.0,102.0,10.0,469.0,2.0,226.0,1.0,28.0,173.0,,3548.0
2020-02-29 11:00:00+00:00,410.0,496.0,10.0,0.0,9.0,95.0,25.0,607.0,1.0,285.0,1.0,29.0,206.0,,3491.0
2020-02-29 12:00:00+00:00,411.0,491.0,10.0,0.0,9.0,123.0,351.0,495.0,1.0,248.0,1.0,28.0,222.0,,3482.0
2020-02-29 13:00:00+00:00,410.0,366.0,9.0,0.0,9.0,153.0,361.0,584.0,1.0,378.0,1.0,29.0,214.0,,3745.0
2020-02-29 14:00:00+00:00,410.0,359.0,9.0,0.0,8.0,170.0,301.0,514.0,1.0,267.0,1.0,28.0,228.0,,3591.0
2020-02-29 15:00:00+00:00,414.0,361.0,8.0,0.0,9.0,173.0,10.0,502.0,2.0,243.0,1.0,29.0,173.0,,3157.0
2020-02-29 16:00:00+00:00,417.0,363.0,8.0,0.0,9.0,797.0,6.0,882.0,1.0,337.0,1.0,28.0,87.0,,2954.0
2020-02-29 17:00:00+00:00,413.0,361.0,8.0,0.0,9.0,1661.0,1.0,879.0,1.0,429.0,1.0,28.0,40.0,,2832.0
2020-02-29 18:00:00+00:00,403.0,412.0,8.0,0.0,9.0,1973.0,1.0,1248.0,1.0,831.0,1.0,25.0,1.0,,2940.0
2020-02-29 19:00:00+00:00,386.0,456.0,8.0,0.0,9.0,1789.0,1.0,869.0,1.0,1084.0,1.0,9.0,0.0,,3027.0
2020-02-29 20:00:00+00:00,390.0,459.0,8.0,0.0,9.0,1841.0,1.0,985.0,1.0,1027.0,1.0,13.0,0.0,,2777.0
2020-02-29 21:00:00+00:00,404.0,456.0,8.0,0.0,9.0,1620.0,1.0,990.0,1.0,483.0,1.0,26.0,0.0,,2991.0
2020-02-29 22:00:00+00:00,382.0,339.0,8.0,0.0,9.0,798.0,4.0,598.0,2.0,453.0,1.0,10.0,0.0,,3015.0
2020-02-29 23:00:00+00:00,389.0,322.0,8.0,0.0,9.0,180.0,34.0,513.0,2.0,348.0,1.0,17.0,0.0,,3109.0
2020-03-01 00:00:00+00:00,385.0,319.0,8.0,0.0,9.0,1.0,1247.0,172.0,2.0,174.0,1.0,33.0,0.0,,3350.0
2020-03-01 01:00:00+00:00,368.0,320.0,8.0,0.0,9.0,0.0,1451.0,160.0,2.0,204.0,1.0,34.0,0.0,,3353.0
2020-03-01 02:00:00+00:00,366.0,319.0,8.0,0.0,10.0,0.0,1730.0,176.0,2.0,147.0,1.0,34.0,0.0,,3657.0
2020-03-01 03:00:00+00:00,369.0,318.0,8.0,0.0,9.0,0.0,2119.0,174.0,2.0,98.0,1.0,34.0,0.0,,3912.0
2020-03-01 04:00:00+00:00,369.0,320.0,8.0,0.0,9.0,0.0,1991.0,179.0,2.0,125.0,1.0,34.0,0.0,,3883.0
2020-03-01 05:00:00+00:00,360.0,319.0,8.0,0.0,9.0,0.0,1990.0,178.0,2.0,147.0,1.0,31.0,0.0,,3838.0
2020-03-01 06:00:00+00:00,360.0,317.0,7.0,0.0,9.0,0.0,2144.0,196.0,2.0,185.0,1.0,31.0,0.0,,3956.0
2020-03-01 07:00:00+00:00,374.0,318.0,7.0,0.0,8.0,0.0,2161.0,220.0,2.0,177.0,1.0,33.0,9.0,,3929.0
2020-03-01 08:00:00+00:00,390.0,321.0,7.0,0.0,8.0,0.0,1614.0,266.0,2.0,193.0,1.0,33.0,40.0,,3676.0
2020-03-01 09:00:00+00:00,407.0,321.0,8.0,0.0,9.0,0.0,1572.0,291.0,2.0,244.0,1.0,33.0,92.0,,3495.0
2020-03-01 10:00:00+00:00,406.0,319.0,8.0,0.0,8.0,0.0,1072.0,294.0,2.0,282.0,1.0,33.0,132.0,,3266.0
2020-03-01 11:00:00+00:00,404.0,320.0,7.0,0.0,9.0,0.0,1641.0,292.0,2.0,235.0,1.0,33.0,176.0,,3676.0
2020-03-01 12:00:00+00:00,387.0,319.0,7.0,0.0,10.0,0.0,1511.0,281.0,2.0,247.0,1.0,33.0,193.0,,3639.0
2020-03-01 13:00:00+00:00,389.0,320.0,7.0,0.0,9.0,0.0,1592.0,278.0,2.0,232.0,1.0,34.0,200.0,,3835.0
2020-03-01 14:00:00+00:00,378.0,320.0,7.0,0.0,9.0,0.0,1523.0,276.0,2.0,234.0,1.0,34.0,164.0,,3743.0
