,Actual Total Load [MW] - Germany (DE)
7110,70884.5
7111,72774.5
7112,72773.25
7113,74172.5
7114,74660.75
7115,73708.5
7116,73180.0
7117,71943.75
7118,70496.75
7119,68932.75
7120,68709.75
7121,71002.75
7122,70290.5
7123,66875.0
7124,63395.5
7125,59585.0
7126,55599.5
7127,52063.5
7128,50516.0
7129,49671.25
7130,49920.5
7131,51336.25
7132,55293.75
7133,63371.5
7134,69738.5
7135,71640.5
7136,71904.75
7137,72941.75
7138,74025.0
7139,72885.25
7140,72415.25
7141,71183.75
7142,70041.75
7143,68716.75
7144,69153.75
7145,70998.0
7146,70898.25
7147,66903.25
7148,62576.5
7149,58534.25
7150,54165.25
7151,50813.25
7152,49018.0
7153,47990.75
7154,48510.25
7155,49919.0
7156,53826.0
7157,61425.0
7158,67804.75
7159,69946.75
7160,70207.5
7161,71045.0
7162,71587.5
7163,71133.5
7164,69821.0
7165,67777.75
7166,66689.5
7167,65724.0
7168,66246.0
7169,68939.25
7170,68268.75
7171,64411.25
7172,60751.75
7173,57231.75
7174,53232.5
7175,50439.75
7176,48332.5
7177,47034.5
7178,47259.25
7179,48113.5
7180,48307.0
7181,50287.0
7182,53265.25
7183,56741.5
7184,59255.75
7185,60667.5
7186,61228.75
7187,60626.25
7188,58580.75
7189,56627.25
7190,55314.75
7191,54925.0
7192,56053.5
7193,59308.0
7194,58601.75
7195,55253.25
7196,52744.75
7197,51015.0
7198,47835.0
7199,44553.0
7200,42598.0
7201,41271.0
7202,40892.0
7203,41210.0
7204,41471.0
7205,42061.5
7206,43027.75
7207,45598.25
7208,49042.25
7209,52047.75
7210,54320.5
7211,57021.5
7212,56621.5
7213,54192.25
7214,53205.75
7215,53531.5
7216,54601.75
7217,59040.0
7218,60256.75
7219,58400.25
7220,55487.75
7221,53891.0
7222,53672.5
7223,50464.75
7224,47722.25
7225,47134.75
7226,46416.75
7227,47032.25
7228,48652.25
7229,53483.0
7230,62837.25
7231,68382.5
7232,71149.25
7233,71605.75
7234,72544.25
7235,74245.75
7236,73519.25
7237,72807.75
7238,71862.0
7239,71430.0
7240,70972.5
7241,73253.5
7242,73700.0
7243,71932.25
7244,68071.0
7245,63200.0
7246,60020.25
7247,55961.75
7248,53662.75
7249,51966.0
7250,50803.25
7251,51274.25
7252,53042.0
7253,56101.75
7254,63699.0
7255,68914.75
7256,70933.75
7257,70810.25
7258,71364.75
7259,72242.75
7260,71764.25
7261,71112.25
7262,70231.0
7263,70296.75
7264,70332.25
7265,73435.5
7266,73544.5
7267,71025.5
7268,67132.25
7269,63191.0
7270,59491.5
7271,55796.75
7272,53758.25
7273,52062.25
7274,51150.5
7275,51326.25
7276,52564.75
7277,55155.0
7278,60412.25
7279,64310.75
7280,66641.5
7281,67124.25
7282,67410.5
7283,68355.75
7284,67477.5
7285,65836.5
7286,64195.0
7287,62852.0
7288,63465.0
7289,66474.25
7290,66096.75
7291,64408.0
7292,61203.25
7293,58238.5
7294,55151.25
7295,51749.75
7296,48630.0
7297,46734.5
7298,45693.25
7299,46163.5
7300,47159.5
7301,48834.5
7302,51861.5
7303,54710.0
7304,56039.25
7305,58461.0
7306,58148.0
7307,59302.75
7308,59974.0
7309,58485.0
7310,57330.0
7311,57665.0
7312,58290.75
7313,62069.5
7314,63471.25
7315,61852.25
7316,58176.5
7317,55485.5
7318,53300.75
7319,50151.5
7320,47004.75
7321,45316.75
7322,44804.0
7323,45438.5
7324,47197.25
7325,50561.25
7326,57395.75
7327,62485.5
7328,64809.5
7329,65298.0
7330,65983.25
7331,66073.75
7332,65865.25
7333,64935.5
7334,62857.5
7335,61769.0
7336,62075.5
7337,65771.25
7338,65836.75
7339,63735.75
7340,59699.5
7341,56288.5
7342,53798.25
7343,49744.5
7344,47250.0
7345,45511.0
7346,44412.5
7347,44263.75
7348,44829.5
7349,45506.75
7350,47070.5
7351,49508.25
7352,52878.25
7353,55619.25
7354,57012.25
7355,57697.0
7356,56718.0
7357,54800.25
7358,53732.0
7359,53207.25
7360,54411.0
7361,58899.25
7362,59449.25
7363,57302.75
7364,53659.0
7365,51341.25
7366,50170.0
7367,47151.75
7368,43689.75
7369,41951.0
7370,40868.75
7371,40951.25
7372,41475.75
7373,41445.0
7374,41493.25
7375,43437.5
7376,46485.25
7377,49606.75
7378,51962.25
7379,53862.5
7380,53003.75
7381,51055.0
7382,49514.25
7383,49200.75
7384,50620.25
7385,54989.0
7386,56068.25
7387,54623.5
7388,51882.25
7389,50060.0
7390,49688.25
7391,46471.5
7392,44138.25
7393,42714.5
7394,42346.0
7395,42969.75
7396,45251.5
7397,50124.0
7398,59323.75
7399,64999.0
7400,67813.5
7401,68749.0
7402,69229.25
7403,69376.5
7404,68290.75
7405,68222.25
7406,67176.75
7407,66555.5
7408,66668.75
7409,70555.0
7410,70626.25
7411,69242.75
7412,65164.5
7413,61696.0
7414,57749.25
7415,53172.5
7416,51023.25
7417,48867.25
7418,48188.0
7419,48647.5
7420,50492.0
7421,53982.75
7422,61716.25
7423,66508.75
7424,68183.0
7425,68665.75
7426,68904.25
7427,69643.5
7428,68376.25
7429,68086.0
7430,67238.75
7431,66813.5
7432,67261.75
7433,71090.5
7434,71059.5
7435,69125.75
7436,65563.5
7437,61663.25
7438,58248.0
7439,53775.75
7440,50577.0
7441,48557.75
7442,47491.75
7443,48606.25
7444,50507.25
7445,54694.0
7446,63213.25
7447,68175.25
7448,69512.5
7449,69511.0
7450,69495.5
7451,70041.25
7452,69477.5
7453,68746.75
7454,67945.25
7455,67994.75
7456,68764.75
7457,72026.5
7458,71934.25
7459,70068.5
7460,66116.0
7461,62250.5
7462,58281.0
7463,53822.25
7464,50474.75
7465,48626.75
7466,47624.0
7467,48125.5
7468,49915.0
7469,53730.75
7470,61954.75
7471,67006.25
7472,68928.25
7473,68752.25
7474,69244.0
7475,70035.25
7476,69354.0
7477,68786.5
7478,67755.0
7479,67203.25
7480,67452.0
7481,70667.0
7482,70504.75
7483,68741.75
7484,64650.25
7485,61033.5
7486,57410.5
7487,53224.75
7488,49952.25
7489,48182.25
7490,47492.5
7491,48215.75
7492,49996.5
7493,54045.5
7494,61788.0
7495,67059.5
7496,69172.0
7497,69579.5
7498,69937.5
7499,70011.75
7500,68755.5
7501,67654.0
7502,66387.25
7503,65498.75
7504,65929.25
7505,68949.75
7506,68344.25
7507,66379.25
7508,62565.0
7509,59747.25
7510,57035.75
7511,52663.5
7512,49368.5
7513,47330.75
7514,46188.0
7515,46064.25
7516,46270.25
7517,47304.5
7518,49144.5
7519,52440.0
7520,56586.5
7521,59644.75
7522,61161.5
7523,61424.5
7524,60254.0
7525,58391.25
7526,56392.25
7527,56183.5
7528,58093.75
7529,62062.5
7530,61973.75
7531,59753.25
7532,55791.25
7533,52880.25
7534,51040.25
7535,47635.0
7536,44093.0
7537,41852.0
7538,40773.25
7539,40546.0
7540,41158.25
7541,41626.25
7542,42095.5
7543,43905.0
7544,47226.25
7545,50565.25
7546,53078.5
7547,55277.0
7548,55322.0
7549,53246.5
7550,51629.75
7551,51324.0
7552,53203.0
7553,57861.5
7554,58607.5
7555,56864.25
7556,54485.25
7557,52805.0
7558,52465.25
7559,48882.5
7560,45685.0
7561,43958.25
7562,43112.0
7563,43690.25
7564,45457.75
7565,49858.75
7566,59033.0
7567,64951.0
7568,67089.0
7569,67585.75
7570,68825.5
7571,69732.5
7572,69512.75
7573,68948.5
7574,68109.75
7575,67668.0
7576,68305.0
7577,71229.5
7578,70934.75
7579,69319.0
7580,65859.25
7581,61785.0
7582,58074.0
7583,53339.75
7584,49670.5
7585,47577.25
7586,46640.5
7587,47228.75
7588,48930.5
7589,53149.0
7590,61610.5
7591,66954.0
7592,69275.5
7593,69927.75
7594,71152.75
7595,72165.5
7596,71054.5
7597,70473.25
7598,69765.0
7599,69495.0
7600,69723.5
7601,72696.5
7602,72654.0
7603,70708.75
7604,66951.5
7605,62952.0
7606,59573.0
7607,55104.0
7608,51513.25
7609,49969.0
7610,49213.25
7611,49879.0
7612,51454.5
7613,54878.0
7614,63017.5
7615,68535.5
7616,69992.0
7617,70049.75
7618,70348.5
7619,70519.5
7620,69919.5
7621,69469.0
7622,68543.75
7623,68644.5
7624,69176.5
7625,72589.75
7626,72329.0
7627,70482.5
7628,66348.0
7629,62436.5
7630,58939.75
7631,54670.25
7632,51105.75
7633,49486.0
7634,48554.75
7635,48967.0
7636,50566.5
7637,54274.75
7638,62231.5
7639,68054.75
7640,69729.5
7641,70046.0
7642,70674.5
7643,71149.5
7644,70487.5
7645,69790.5
7646,68772.75
7647,68521.5
7648,69262.5
7649,72600.75
7650,72384.0
7651,70872.25
7652,67416.5
7653,63834.5
7654,60637.75
7655,56205.5
7656,53047.5
7657,51171.25
7658,50578.75
7659,51309.0
7660,53084.75
7661,56703.5
7662,63911.5
7663,69674.0
7664,71218.5
7665,71238.0
7666,71326.75
7667,70947.75
7668,69741.5
7669,68561.75
7670,67120.0
7671,66719.75
7672,68083.5
7673,72022.5
7674,71583.25
7675,69795.0
7676,66130.0
7677,61897.25
7678,59012.0
7679,55326.5
7680,51528.75
7681,49114.5
7682,48465.0
7683,48378.0
7684,48737.0
7685,48499.75
7686,49914.25
7687,54274.25
7688,60128.0
7689,61956.75
7690,62478.75
7691,63174.5
7692,61925.5
7693,60303.75
7694,59035.25
7695,58902.5
7696,60563.25
7697,65101.75
7698,65186.0
7699,62817.75
7700,59253.5
7701,56530.25
7702,54570.75
7703,51088.75
7704,46304.0
7705,44242.25
7706,43165.0
7707,43156.5
7708,42919.0
7709,43155.25
7710,43204.5
7711,44653.25
7712,47955.75
7713,51689.25
7714,53486.75
7715,55358.75
7716,54796.0
7717,52718.0
7718,51882.75
7719,52127.25
7720,54777.75
7721,58964.0
7722,59754.5
7723,58438.75
7724,55590.0
7725,53663.25
7726,53655.75
7727,50760.5
7728,48450.75
7729,47185.0
7730,47005.0
7731,47787.75
7732,49737.25
7733,54053.0
7734,62998.5
7735,69428.0
7736,71508.75
7737,70829.75
7738,71967.5
7739,73326.75
7740,73726.75
7741,73682.5
7742,73122.75
7743,72895.5
7744,73231.5
7745,75061.0
7746,73984.5
7747,72844.25
7748,68886.75
7749,65242.0
7750,62044.5
7751,57881.5
7752,54325.5
7753,52534.5
7754,51758.25
7755,52191.75
7756,53996.0
7757,57457.0
7758,64834.5
7759,71648.5
7760,73364.0
7761,73541.75
7762,74426.5
7763,75427.0
7764,74808.75
7765,73970.0
7766,72986.5
7767,72754.5
7768,73324.0
7769,75129.5
7770,73985.25
7771,72607.75
7772,68165.75
7773,64950.0
7774,61573.25
7775,56892.75
7776,53483.75
7777,52016.5
7778,51193.5
7779,51822.25
7780,53122.5
7781,55992.75
7782,63600.75
7783,69778.25
7784,71492.0
7785,71740.25
7786,72610.75
7787,73771.75
7788,73716.5
7789,72987.25
7790,72363.0
7791,71963.5
7792,72453.25
7793,74592.0
7794,73869.5
7795,72165.75
7796,68260.25
7797,64793.5
7798,61794.25
7799,57509.25
7800,54525.25
7801,52862.75
7802,51756.75
7803,52329.5
7804,53544.25
7805,56921.5
7806,64413.75
7807,70315.5
7808,72212.75
7809,72280.0
7810,72770.5
7811,73341.25
7812,72547.25
7813,72066.5
7814,71544.75
7815,71166.25
7816,71198.25
7817,73282.5
7818,72392.5
7819,70608.25
7820,66888.0
7821,63481.5
7822,60455.5
7823,56439.25
7824,53522.25
7825,51923.0
7826,51147.5
7827,51459.0
7828,52842.75
7829,56047.25
7830,63284.75
7831,69232.75
7832,71059.5
7833,72113.5
7834,74562.75
7835,72344.25
7836,70380.0
7837,69293.75
7838,67868.5
7839,67305.75
7840,68697.5
7841,70779.75
7842,69593.5
7843,67479.25
7844,63690.75
7845,60290.5
7846,58142.5
7847,54748.75
7848,51841.0
7849,49771.75
7850,48042.25
7851,48181.75
7852,48297.0
7853,48628.0
7854,49591.25
7855,52909.0
7856,56437.0
7857,59095.0
7858,60376.0
7859,61018.5
7860,60500.0
7861,59055.0
7862,57787.5
7863,57803.75
7864,59556.75
7865,62158.0
7866,61687.25
7867,59572.5
7868,55995.0
7869,53601.0
7870,52430.75
7871,49197.75
7872,46790.75
7873,44536.25
7874,43563.75
7875,43448.0
7876,43718.0
7877,43535.25
7878,43163.5
7879,44768.0
7880,48168.25
7881,51526.75
7882,54254.75
7883,56756.75
7884,56804.75
7885,54888.5
7886,53755.5
7887,53846.75
7888,56022.5
7889,59448.0
7890,59876.75
7891,58311.5
7892,55599.25
7893,53944.5
7894,53948.75
7895,51070.0
7896,48490.5
7897,47162.25
7898,46576.75
7899,46844.5
7900,48987.0
7901,53499.0
7902,62147.0
7903,68406.5
7904,70745.25
7905,71490.5
7906,72141.25
7907,72762.5
7908,72066.0
7909,71390.5
7910,70678.0
7911,70594.0
7912,71498.0
7913,73169.75
7914,72325.25
7915,70556.0
7916,66488.0
7917,62890.75
7918,60165.5
7919,56005.75
7920,52997.0
7921,51251.0
7922,50523.25
7923,51053.0
7924,52404.0
7925,55735.5
7926,62892.0
7927,68998.5
7928,70898.5
7929,71072.75
7930,71718.25
7931,72355.0
7932,72210.5
7933,72032.75
7934,71312.25
7935,71421.25
7936,72711.75
7937,74549.25
7938,73406.0
7939,71834.25
7940,68333.0
7941,64992.0
7942,62217.5
7943,58560.0
7944,55236.75
7945,53578.25
7946,52940.25
7947,53685.75
7948,55116.25
7949,59017.75
7950,66909.75
7951,73165.5
7952,75113.5
7953,75194.25
7954,75730.5
7955,75793.75
7956,75231.75
7957,74605.25
7958,73914.0
7959,74144.0
7960,75912.0
7961,78017.0
7962,77112.5
7963,75415.75
7964,70757.75
7965,66911.75
7966,63702.25
7967,59469.5
7968,56298.0
7969,54326.0
7970,53586.5
7971,53984.75
7972,55229.5
7973,58040.75
7974,65540.75
7975,71427.0
7976,73353.5
7977,73356.0
7978,73757.75
7979,74459.75
7980,74073.75
7981,73790.5
7982,73288.75
7983,73146.0
7984,74403.25
7985,75803.0
7986,74898.25
7987,73577.5
7988,69389.0
7989,65444.0
7990,61881.25
7991,57766.5
7992,55111.0
7993,53620.25
7994,52751.5
7995,52812.5
7996,54307.0
7997,57331.0
7998,64813.25
7999,70853.0
8000,73236.75
8001,73457.0
8002,73880.25
8003,74419.25
8004,73728.25
8005,72302.0
8006,70720.0
8007,70169.0
8008,71432.5
8009,72696.5
8010,71458.5
8011,69597.5
8012,65907.75
8013,62369.0
8014,59955.0
8015,56134.0
8016,52363.0
8017,50295.5
8018,48992.0
8019,48974.0
8020,49301.75
8021,49632.5
8022,50960.75
8023,54553.0
8024,57376.0
8025,59759.75
8026,60831.5
8027,61316.0
8028,60467.0
8029,58997.25
8030,58018.0
8031,57981.0
8032,60181.75
8033,62901.5
8034,63064.25
8035,61529.5
8036,58530.75
8037,55875.5
8038,54973.0
8039,51245.75
8040,47615.75
8041,45426.5
8042,44220.5
8043,43897.25
8044,43958.25
8045,44185.0
8046,44376.0
8047,46701.75
8048,50393.75
8049,54146.5
8050,56689.25
8051,58875.25
8052,58697.5
8053,56978.75
8054,55884.75
8055,55775.5
8056,57574.25
8057,59824.0
8058,59882.0
8059,58469.25
8060,56456.5
8061,54661.75
8062,54513.5
8063,50850.0
8064,47994.0
8065,46459.25
8066,45457.25
8067,46261.0
8068,47934.25
8069,52919.25
8070,62684.25
8071,69606.0
8072,71819.25
8073,72038.25
8074,73309.25
8075,74039.5
8076,73567.5
8077,73216.5
8078,72337.0
8079,71833.75
8080,72512.25
8081,74029.0
8082,73042.0
8083,71323.25
8084,67708.25
8085,63797.0
8086,60407.75
8087,56061.5
8088,52073.75
8089,50242.0
8090,49585.25
8091,50107.75
8092,51777.0
8093,56269.0
8094,64011.5
8095,69902.0
8096,72133.25
8097,72090.5
8098,72822.25
8099,73289.0
8100,72595.25
8101,72453.0
8102,71756.0
8103,71282.75
8104,72575.0
8105,75499.0
8106,74828.5
8107,73011.75
8108,69065.5
8109,65401.75
8110,62318.75
8111,58065.25
8112,54437.5
8113,52863.5
8114,52189.0
8115,52920.75
8116,54258.5
8117,57446.75
8118,65140.75
8119,71206.75
8120,73009.5
8121,72860.75
8122,72848.5
8123,73436.25
8124,72589.25
8125,71886.5
8126,71329.5
8127,71661.0
8128,73251.5
8129,75068.25
8130,74416.0
8131,73223.75
8132,69757.25
8133,66110.25
8134,63225.5
8135,58662.75
8136,55294.25
8137,53262.0
8138,52146.5
8139,52608.5
8140,54135.25
8141,57501.25
8142,65165.5
8143,71238.0
8144,73291.5
8145,73761.5
8146,74133.25
8147,74892.25
8148,74293.75
8149,73921.0
8150,72985.5
8151,73071.75
8152,74226.25
8153,75396.75
8154,74525.75
8155,73239.5
8156,70128.0
8157,65661.0
8158,62097.5
8159,57265.75
8160,53604.25
8161,51756.5
8162,50549.75
8163,50786.5
8164,52579.5
8165,56224.25
8166,64442.25
8167,70581.25
8168,73665.0
8169,74018.0
8170,74963.5
8171,75432.0
8172,74685.75
8173,73795.25
8174,72193.0
8175,71725.25
8176,73349.75
8177,74709.5
8178,73204.75
8179,71232.25
8180,66867.5
8181,63215.0
8182,60171.0
8183,56408.5
8184,52910.0
8185,50783.0
8186,49476.75
8187,49517.25
8188,50010.25
8189,50324.25
8190,51360.75
8191,54770.0
8192,58874.25
8193,61937.25
8194,63844.0
8195,64503.0
8196,64046.5
8197,62564.5
8198,61418.75
8199,61303.75
8200,62892.75
8201,64861.75
8202,64372.0
8203,61996.75
8204,58539.25
8205,56363.5
8206,54847.25
8207,51367.0
8208,48226.75
8209,46183.75
8210,44938.0
8211,44774.75
8212,44624.0
8213,44530.75
8214,44449.0
8215,46780.75
8216,49902.75
8217,53587.75
8218,56158.75
8219,58673.25
8220,58701.0
8221,56914.5
8222,56068.5
8223,56179.5
8224,58026.25
8225,60722.5
8226,61253.5
8227,60068.25
8228,57997.0
8229,56504.25
8230,55549.0
8231,52237.0
8232,49880.25
8233,48507.0
8234,48336.5
8235,49161.75
8236,51331.0
8237,55087.75
8238,63408.5
8239,70004.0
8240,72863.75
8241,73441.25
8242,74206.5
8243,75373.75
8244,75121.0
8245,74561.5
8246,73580.5
8247,73566.5
8248,74753.25
8249,76382.75
8250,75398.75
8251,73541.0
8252,69693.0
8253,66431.75
8254,63198.25
8255,58995.5
8256,55091.0
8257,53383.75
8258,52782.25
8259,53134.25
8260,54704.5
8261,58178.5
8262,66041.5
8263,72063.75
8264,73658.5
8265,73842.5
8266,74085.25
8267,74350.75
8268,74008.0
8269,73726.25
8270,72927.75
8271,72463.5
8272,73529.0
8273,75208.75
8274,74020.25
8275,72174.25
8276,68251.0
8277,64725.5
8278,61573.0
8279,56933.0
8280,54394.75
8281,52660.25
8282,51825.25
8283,52442.5
8284,54132.25
8285,57384.25
8286,64618.0
8287,70823.25
8288,73071.75
8289,72995.5
8290,73247.25
8291,73367.0
8292,72558.75
8293,72013.0
8294,71553.25
8295,71595.75
8296,73012.5
8297,75020.5
8298,73662.0
8299,71867.75
8300,68741.5
8301,65208.5
8302,62412.75
8303,57656.5
8304,55177.5
8305,53284.75
8306,52505.25
8307,53115.25
8308,54609.0
8309,58119.5
8310,65423.5
8311,71688.5
8312,73434.25
8313,73280.5
8314,73521.0
8315,73919.0
8316,73437.0
8317,73038.0
8318,72581.75
8319,72553.0
8320,73776.75
8321,75598.75
8322,74549.0
8323,72859.0
8324,69157.75
8325,65607.75
8326,63113.75
8327,59707.0
8328,56555.0
8329,54393.0
8330,53606.75
8331,53695.0
8332,54737.5
8333,57933.0
8334,65121.75
8335,71303.25
8336,74089.25
8337,74401.5
8338,74519.0
8339,74478.75
8340,73579.5
8341,72512.5
8342,71332.5
8343,71067.25
8344,72398.25
8345,73373.5
8346,71612.75
8347,69553.0
8348,65843.25
8349,62297.0
8350,60002.5
8351,56760.0
8352,54055.25
8353,52140.0
8354,50958.75
8355,50137.25
8356,50056.75
8357,50236.75
8358,51368.5
8359,54763.0
8360,58880.5
8361,62139.5
8362,63695.25
8363,64283.25
8364,63784.5
8365,62181.0
8366,61085.25
8367,61206.5
8368,63012.0
8369,65264.25
8370,65190.25
8371,63685.5
8372,60621.75
8373,58729.5
8374,57807.75
8375,53725.25
8376,50090.25
8377,48723.75
8378,47624.75
8379,47086.0
8380,47012.0
8381,47075.25
8382,46830.0
8383,49099.0
8384,52419.25
8385,55992.5
8386,58821.5
8387,61281.75
8388,61164.5
8389,59099.75
8390,57167.75
8391,56602.75
8392,58333.0
8393,61226.25
8394,61657.75
8395,60392.25
8396,57875.0
8397,56128.5
8398,55699.5
8399,52645.0
8400,50558.25
8401,48934.25
8402,48169.25
8403,48502.5
8404,50090.5
8405,53858.0
8406,61936.0
8407,68532.0
8408,71358.75
8409,71703.25
8410,72392.0
8411,72764.5
8412,72783.5
8413,72178.5
8414,71166.5
8415,70886.25
8416,71558.75
8417,72741.0
8418,71932.75
8419,70625.5
8420,67268.5
8421,63888.5
8422,61025.25
8423,56660.25
8424,53286.5
8425,51548.0
8426,50579.75
8427,50968.0
8428,52534.5
8429,55850.25
8430,63490.25
8431,70052.5
8432,72365.0
8433,72332.75
8434,72217.5
8435,73630.75
8436,74268.25
8437,73969.75
8438,71538.0
8439,70507.5
8440,72302.25
8441,74710.25
8442,74146.5
8443,72750.5
8444,69159.75
8445,65588.75
8446,62713.5
8447,58385.0
8448,54549.75
8449,52677.5
8450,51957.5
8451,52584.25
8452,53840.75
8453,57327.5
8454,64831.25
8455,71555.0
8456,74181.5
8457,74374.5
8458,74456.0
8459,74641.25
8460,73814.75
8461,73147.75
8462,72092.25
8463,71436.25
8464,72380.5
8465,73773.5
8466,72712.5
8467,70964.5
8468,67039.5
8469,63921.5
8470,60929.0
8471,56304.25
8472,52303.75
8473,50311.5
8474,49317.0
8475,49777.75
8476,51261.25
8477,54095.25
8478,60789.0
8479,67323.0
8480,70029.5
8481,70271.0
8482,70765.0
8483,71235.0
8484,70553.5
8485,69797.25
8486,68845.0
8487,68750.75
8488,70094.25
8489,71695.0
8490,70810.75
8491,68867.25
8492,64999.25
8493,61708.0
8494,58892.5
8495,54630.25
8496,51131.0
8497,48910.75
8498,47454.0
8499,47137.25
8500,48353.5
8501,51166.5
8502,57287.0
8503,63577.0
8504,67154.25
8505,68389.25
8506,69186.5
8507,68997.75
8508,68507.75
8509,67004.75
8510,65305.25
8511,65034.25
8512,67077.5
8513,68007.0
8514,66777.5
8515,64586.75
8516,60204.0
8517,57514.5
8518,55231.0
8519,51233.75
8520,47567.25
8521,45146.0
8522,43507.0
8523,42926.25
8524,43551.75
8525,44134.5
8526,45151.0
8527,48732.5
8528,52948.25
8529,56015.75
8530,57624.25
8531,58599.75
8532,57938.5
8533,56622.5
8534,55554.0
8535,55601.0
8536,57501.5
8537,59915.5
8538,60043.5
8539,58318.0
8540,54862.5
8541,52255.25
8542,51071.0
8543,46911.5
8544,43399.0
8545,41043.25
8546,40062.75
8547,39651.0
8548,39979.25
8549,39770.25
8550,39833.25
8551,41978.5
8552,45582.0
8553,49236.25
8554,52048.0
8555,54693.75
8556,54960.0
8557,53645.5
8558,52602.5
8559,52375.5
8560,53595.5
8561,55087.75
8562,54862.0
8563,53364.5
8564,51055.25
8565,49148.25
8566,48533.75
8567,45043.75
8568,41784.25
8569,39371.0
8570,38856.75
8571,39196.0
8572,40465.25
8573,41460.25
8574,42492.75
8575,46087.75
8576,49951.25
8577,52918.0
8578,53642.75
8579,53769.5
8580,53903.25
8581,52739.5
8582,51109.75
8583,50402.25
8584,52137.75
8585,54646.75
8586,53276.75
8587,50738.75
8588,48051.5
8589,47378.25
8590,47806.75
8591,45471.75
8592,42982.5
8593,40963.0
8594,39990.5
8595,39704.0
8596,39854.25
8597,39906.5
8598,39521.0
8599,41348.75
8600,44578.25
8601,48497.75
8602,51460.5
8603,53549.0
8604,52299.5
8605,49634.75
8606,48073.5
8607,47425.25
8608,49103.5
8609,52007.75
8610,52841.25
8611,52056.75
8612,50305.75
8613,48931.5
8614,48594.25
8615,45907.5
8616,43459.25
8617,41588.0
8618,40365.75
8619,40032.25
8620,40391.75
8621,40411.25
8622,40112.75
8623,41533.75
8624,44306.5
8625,47883.25
8626,50306.25
8627,52274.0
8628,51804.25
8629,49561.25
8630,48437.75
8631,48484.5
8632,50290.5
8633,53151.75
8634,53739.5
8635,52876.25
8636,51243.25
8637,50296.5
8638,49819.5
8639,46948.75
8640,44664.75
8641,42746.0
8642,41962.75
8643,42042.5
8644,43012.0
8645,44789.5
8646,47889.0
8647,51711.75
8648,55403.75
8649,57617.0
8650,58830.75
8651,59597.75
8652,59523.75
8653,58176.75
8654,57153.0
8655,57157.25
8656,59019.5
8657,61770.5
8658,61591.5
8659,59832.0
8660,56233.5
8661,53579.0
8662,52135.0
8663,49093.0
8664,46351.5
8665,44191.25
8666,43280.5
8667,43432.75
8668,44077.75
8669,45567.5
8670,48212.0
8671,51343.75
8672,54350.75
8673,56532.25
8674,57487.25
8675,58251.5
8676,58418.25
8677,57277.25
8678,56275.5
8679,56191.0
8680,58319.0
8681,60894.75
8682,60470.5
8683,58558.25
8684,55333.75
8685,53303.0
8686,52193.0
8687,48875.5
8688,46250.5
8689,44129.25
8690,42976.0
8691,42711.25
8692,43110.5
8693,43765.0
8694,44584.75
8695,47050.75
8696,50586.0
8697,54092.75
8698,55772.5
8699,56845.25
8700,56605.75
8701,55787.5
8702,55000.5
8703,55686.5
8704,57653.25
8705,60022.75
8706,60304.0
8707,58801.0
8708,55348.0
8709,53064.0
8710,51635.25
8711,48180.25
8712,45003.5
8713,42873.75
8714,41309.5
8715,40799.0
8716,41245.25
8717,41507.25
8718,41022.25
8719,42309.0
8720,44905.75
8721,47904.25
8722,50598.75
8723,53364.5
8724,53611.25
8725,51787.5
8726,50381.0
8727,50241.75
8728,51467.75
8729,53990.75
8730,54078.0
8731,52614.5
8732,49892.75
8733,48352.75
8734,47912.5
8735,45179.25
8736,42578.25
8737,40370.75
8738,39208.5
8739,39299.75
8740,39913.5
8741,40751.75
8742,41743.25
8743,44182.0
8744,47378.0
8745,50249.5
8746,51625.75
8747,52745.5
8748,53185.5
8749,52404.0
8750,51702.5
8751,51780.0
8752,53791.25
8753,56412.75
8754,56297.75
8755,54365.5
8756,50783.0
8757,48764.75
8758,48232.25
8759,46264.5
