,Biomass,Fossil Brown coal/Lignite,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other
5233,1.1084466677857563e-12,2744.464356048882,3.989060438306519e-12,352.0266827908621,59.598359446566775,6.199485369506874e-13
5234,1.1315393066979595e-12,2767.4643560488644,3.982961096354876e-12,359.026682790844,59.598359446548685,5.471179065352771e-13
5235,1.1226575225009583e-12,2767.4643560488653,4.026135382115964e-12,341.02668279084605,59.59835944655065,6.199485369506874e-13
5236,1.0551559626037488e-12,2781.464356048861,4.005525945649513e-12,348.02668279084156,60.59835944654611,5.879741138414829e-13
5237,1.085354028873553e-12,2738.464356048983,3.965004323133736e-12,430.0266827909628,59.598359446667686,6.004086117172847e-13
5238,1.1315393066979595e-12,2801.8445803891427,4.04735186337879e-12,649.6045959195162,65.21778928891709,6.075140390748857e-13
5239,1.092459456231154e-12,2962.193548529873,4.110064719120565e-12,863.0984111186726,142.6215789713225,5.684341886080801e-13
5240,1.0871303857129533e-12,2966.40187937687,4.033702191708066e-12,995.0782806027172,177.08622244423137,5.897504706808832e-13
5241,1.13509202037676e-12,2959.591941692942,4.071116707637934e-12,1095.0577882354605,192.5534579992974,6.004086117172847e-13
5242,1.0977885267493548e-12,2927.322092199889,4.032309208756857e-12,1228.1762410721112,202.84845057600901,5.933031843596837e-13
5243,1.0889067425523535e-12,3027.7178975276624,3.9556639214177736e-12,1161.6733132045008,286.0991207159424,5.861977570020827e-13
5244,1.142197447734361e-12,2962.9207897034375,4.04479921778389e-12,1199.4486757029083,284.5590975306915,5.897504706808832e-13
5245,1.0231815394945443e-12,3020.6680184697416,4.037100514997505e-12,1115.888054129575,284.1253801128114,5.364597654988756e-13
5246,1.149302875091962e-12,2959.6645335820494,4.046964152681909e-12,1110.0916767688534,234.28989127543662,5.755396159656812e-13
5247,1.049826892085548e-12,2880.566714148971,3.927930897207332e-12,1181.0476712644347,192.19474312360367,5.790923296444817e-13
5248,1.1119993814645568e-12,2846.172429995578,4.043010717880158e-12,1121.0198626677263,190.25417577540406,5.435651928564766e-13
5249,1.000088900582341e-12,2887.1356132306764,3.96284047243789e-12,1068.243882828258,192.43895724336176,5.506706202140776e-13
5250,1.142197447734361e-12,2853.0496318861633,4.018368970903907e-12,1123.246681327861,191.77807013746303,5.933031843596837e-13
5251,1.113775738303957e-12,2798.9948828252204,4.067055719980672e-12,1333.8980984359002,261.57718132598467,6.004086117172847e-13
5252,1.071143174158351e-12,2816.1036184024374,4.051571578234103e-12,1291.6009103995923,272.8065656186016,6.110667527536862e-13
5253,1.1013412404281553e-12,2777.4600954116045,4.058933744666149e-12,1100.837260865904,277.71414309339576,5.648814749292796e-13
5254,1.0889067425523535e-12,2638.7520767466576,4.001903843031673e-12,908.9434867096,263.2215506724471,6.021849685566849e-13
5255,1.1386447340555605e-12,2655.0434584845093,3.967589277953376e-12,544.785724200888,180.12902858656753,5.471179065352771e-13
5256,1.0942358130705543e-12,2511.990088308672,4.028015768153814e-12,364.407217980745,61.742622352028036,5.524469770534779e-13
5257,1.1048939541069558e-12,2460.6523749727126,3.997627532822956e-12,290.2981634069022,59.292824858388364,6.235012506294879e-13
5258,1.1333156635373598e-12,2609.464356048934,3.957492591011996e-12,246.02668279091438,59.59835944661858,5.879741138414829e-13
5259,1.1226575225009583e-12,2723.4643560488753,4.0413017442057775e-12,296.0266827908556,59.59835944656005,5.364597654988756e-13
5260,1.1102230246251565e-12,2723.4643560488794,4.053462806293678e-12,375.0266827908594,60.59835944656403,5.933031843596837e-13
5261,1.1048939541069558e-12,2789.4643560490003,4.007412945320615e-12,458.0266827909799,60.59835944668461,6.199485369506874e-13
5262,1.1084466677857563e-12,2943.4157680504427,4.012935816977148e-12,535.760972695386,80.07130980684992,5.755396159656812e-13
5263,1.0373923942097463e-12,3006.361094956803,4.025729402612477e-12,791.9014709841651,138.16881397873053,5.613287612504791e-13
5264,1.1102230246251565e-12,2839.9763460307076,3.977847565228565e-12,1069.6073676255457,192.10735666490513,6.181721801112872e-13
5265,1.1368683772161603e-12,2793.061125126816,3.946488968953332e-12,1236.2679912590734,200.37973269673026,5.861977570020827e-13
5266,1.0231815394945443e-12,2847.941550647434,4.032663092345956e-12,1234.2269046703286,286.2990364572215,5.755396159656812e-13
5267,1.0693668173189508e-12,2827.6107217611234,3.986949659307015e-12,1346.880166903667,284.70799568661386,5.826450433232822e-13
5268,1.1244338793403585e-12,2747.988573571103,4.034491490889636e-12,1398.60266604103,281.2391058922181,5.648814749292796e-13
5269,1.0693668173189508e-12,2740.2314775265518,3.9855809624844696e-12,1348.4683595800332,281.1991595250686,5.790923296444817e-13
5270,1.106670310946356e-12,2747.350562653047,4.052926397268841e-12,1246.8101479322963,278.8985907838442,5.933031843596837e-13
5271,9.912071163853398e-13,2743.646049914053,3.9799778056570645e-12,1170.0673668805287,277.06055199960804,5.719869022868806e-13
5272,1.120881165661558e-12,2780.6707677380323,3.998239239688672e-12,1048.2082826052228,278.21402707185854,5.968558980384842e-13
5273,1.0693668173189508e-12,2747.9605651900533,9.912071163853398e-12,992.0737278788291,277.7597319152899,6.146194664324867e-13
5274,1.0800249583553523e-12,2808.3783238762207,134.45810079298838,780.5005684406202,281.8961835609542,6.039613253960852e-13
5275,1.1013412404281553e-12,2722.2846670092413,138.7675165384538,1094.6651191365318,273.2916161772125,5.719869022868806e-13
5276,1.099564883588755e-12,2610.270927494992,212.87666661813705,1114.644807587949,269.19308096158375,5.897504706808832e-13
5277,1.1084466677857563e-12,2552.0694834533497,71.59406205382845,1100.3103716740181,185.10031115446276,6.004086117172847e-13
5278,1.127986593019159e-12,2499.067339807171,4.068026297765481e-12,1085.7081523088298,166.56681350800014,5.790923296444817e-13
5279,1.0764722446765518e-12,2441.668541344915,4.060315451914764e-12,750.1888387717302,160.015775291835,5.382361223382759e-13
5280,1.127986593019159e-12,2551.2026271489167,4.027953318108679e-12,356.2226150248117,130.67892348223597,5.933031843596837e-13
5281,1.078248601515952e-12,2485.586904533106,3.947077040211688e-12,295.8181847210093,64.65521119146212,5.950795411990839e-13
5282,1.014299755297543e-12,2356.4643560494487,3.966525946672711e-12,454.0266827914272,59.59835944713193,5.986322548778844e-13
5283,1.0818013151947525e-12,2319.4643560495406,4.026128280591734e-12,466.0266827915201,59.59835944722493,5.471179065352771e-13
5284,1.0036416142611415e-12,2406.4064341844137,3.971869708130349e-12,362.4581350527209,63.88290479447423,5.488942633746774e-13
5285,1.092459456231154e-12,2706.4779982559985,3.981743754155609e-12,457.1309765738472,70.95820104273875,6.146194664324867e-13
5286,1.1155520951433573e-12,2831.6969312861384,4.065065992153727e-12,769.0902328590868,155.58616883810635,5.364597654988756e-13
5287,1.1173284519827575e-12,2807.0381790316487,4.065135381092766e-12,971.5888900726175,279.8483381113524,5.755396159656812e-13
5288,1.092459456231154e-12,2711.6391351818775,1.0579981335467892e-11,1159.8164033298758,269.26811475836166,5.293543381412746e-13
5289,1.1333156635373598e-12,2791.463595013379,137.89949600049803,1090.56953933204,270.84638732601286,5.506706202140776e-13
5290,1.0960121699099545e-12,2600.384510343347,184.68251597199446,1346.2145760733574,291.15039023249557,5.897504706808832e-13
5291,1.1013412404281553e-12,2327.760576560633,302.20579349212323,1587.398897929658,292.2483308800684,5.897504706808832e-13
5292,1.092459456231154e-12,2272.5446977529846,360.3505571341068,1563.5545616164309,286.51475492151155,5.897504706808832e-13
5293,1.0871303857129533e-12,2248.4067767131337,362.92686312996517,1496.384062920687,323.3308690860123,5.755396159656812e-13
5294,1.1262102361797588e-12,2290.875212048546,471.0162867891359,1291.2291747542938,326.42922679194425,5.897504706808832e-13
5295,1.021405182655144e-12,2288.920775556753,470.494665851206,1209.9073668832643,330.23375281580616,5.435651928564766e-13
5296,1.092459456231154e-12,2298.8446040855015,469.6180965158877,1114.2619895375697,322.9662695044621,5.400124791776761e-13
5297,9.85878045867139e-13,2274.3433882030768,545.8199587528072,1013.2802887268987,324.2720096326675,5.861977570020827e-13
5298,1.078248601515952e-12,2234.31586535715,545.4758992212423,1005.6507991248067,320.80117761806343,5.755396159656812e-13
5299,1.0693668173189508e-12,2225.509836159644,545.6789027344295,1234.17504144305,320.43189862561513,6.288303211476887e-13
5300,1.0818013151947525e-12,2276.5853857091115,543.5345013115392,1166.0934865387574,319.2277633378927,5.897504706808832e-13
5301,1.0729195309977513e-12,2291.194690501722,514.697816823211,952.2039550959453,316.89878878540515,5.897504706808832e-13
5302,1.099564883588755e-12,2326.3607747414,368.8724763382055,721.5751378977459,313.6211122793608,6.075140390748857e-13
5303,1.071143174158351e-12,2366.982702557225,1.1832707952928274,604.9920827474314,307.74182608947467,5.790923296444817e-13
5304,1.1333156635373598e-12,2375.097934648119,4.030995155723804e-12,358.9848049770238,148.7319569871478,5.666578317686799e-13
5305,1.106670310946356e-12,2241.8238892227564,3.918022373552987e-12,352.44011480940384,177.1000909652929,5.595524044110789e-13
5306,1.0746958878371515e-12,2091.4643560494,4.054169109798944e-12,414.0266827913793,174.59835944707925,5.453415496958769e-13
5307,1.13509202037676e-12,2148.464356049749,4.0369741512343016e-12,396.02668279172815,173.59835944742807,5.666578317686799e-13
5308,1.0942358130705543e-12,2149.783941826557,3.9983226148357365e-12,416.43161651559075,175.7571002417558,5.826450433232822e-13
5309,1.0942358130705543e-12,2419.147689190649,4.005230175296859e-12,572.9779257064231,197.54608456813423,5.933031843596837e-13
5310,1.1297629498585593e-12,2474.2439339298544,4.04440925194649e-11,808.6630544727099,285.6105411799854,6.004086117172847e-13
5311,1.1262102361797588e-12,2426.7913562345293,159.6557677512294,977.8293203520948,290.8719695055099,5.506706202140776e-13
5312,1.0818013151947525e-12,2490.526796315878,234.47860586645857,971.1671247993482,290.88423845046646,5.684341886080801e-13
5313,1.1510792319313623e-12,2464.936866558109,232.37875130205504,1082.3446087504688,286.5511466139277,5.506706202140776e-13
5314,1.0889067425523535e-12,2549.2971868876652,233.4013841368884,1169.3129878674733,288.68670896931644,6.039613253960852e-13
5315,1.021405182655144e-12,2588.0676744991097,461.64635135287796,1051.0528763117761,329.1492908549226,6.252776074688882e-13
5316,1.0800249583553523e-12,2580.955784222283,468.479087727674,1071.640836659865,324.72106185004986,5.613287612504791e-13
5317,1.1119993814645568e-12,2627.24227262613,363.27186377339996,1092.518708949607,327.1522690825438,5.506706202140776e-13
5318,1.0675904604795505e-12,2427.95146425346,535.9399262014457,1017.634132249572,325.83672816978316,5.400124791776761e-13
5319,1.1119993814645568e-12,2392.235530098254,555.1921007916113,954.8245503382037,325.77379840122074,6.110667527536862e-13
5320,1.149302875091962e-12,2374.630362876256,557.3164035548714,900.0474140467625,327.5992316204052,5.968558980384842e-13
5321,1.1102230246251565e-12,2353.030299898979,553.5906267334988,881.7453124298969,326.1346215022307,5.648814749292796e-13
5322,1.085354028873553e-12,2313.749983327034,553.0998661337857,881.7185830014089,325.22742932104603,5.897504706808832e-13
5323,1.1102230246251565e-12,2288.1031589412705,548.13904613023,1139.9733087584043,321.95022985448594,6.110667527536862e-13
5324,1.127986593019159e-12,2296.991594093738,544.1679584902416,1083.806261787851,321.4492412779144,5.471179065352771e-13
5325,1.0764722446765518e-12,2259.441878159053,336.60600563762165,962.9704334702196,314.70580474338885,5.400124791776761e-13
5326,1.042721464727947e-12,2325.9869082896357,7.638334409421077e-12,1017.9995833725185,258.40867460621354,5.506706202140776e-13
5327,1.0746958878371515e-12,2507.9448215649068,4.045153101372989e-12,534.817938696655,129.91262303984024,5.577760475716786e-13
5328,1.1262102361797588e-12,2322.8222299450126,3.958198352416176e-12,390.35001125715746,71.86957426711928,5.755396159656812e-13
5329,1.1013412404281553e-12,2101.464356049814,3.9485761123454755e-12,438.0266827917932,62.59835944749795,5.453415496958769e-13
5330,1.1013412404281553e-12,2121.464356049037,4.012704610863865e-12,407.0266827910168,62.59835944672118,5.826450433232822e-13
5331,1.0871303857129533e-12,2201.464356049217,4.001948566371288e-12,341.026682791197,61.59835944690116,5.755396159656812e-13
5332,1.0906830993917538e-12,2120.464356049265,3.999491113727133e-12,423.0266827912443,62.598359446948486,5.631051180898794e-13
5333,1.1262102361797588e-12,2158.269995928709,4.0250736771385576e-12,483.9261301404028,173.96693377522215,5.968558980384842e-13
5334,1.1297629498585593e-12,2418.056928311916,4.439115741661226e-12,531.6927777409969,218.04540939144505,6.039613253960852e-13
5335,9.965361869035405e-13,2331.7347199172855,142.7000449769079,849.7113539001784,327.6565145453636,5.897504706808832e-13
5336,1.071143174158351e-12,2174.632030562352,197.7343907976019,1093.6730741674696,332.77646442863454,5.684341886080801e-13
5337,1.13509202037676e-12,2141.28759354315,243.27974358776993,1189.7161668392182,332.6401631811489,6.288303211476887e-13
5338,1.0942358130705543e-12,2168.019657510442,240.27081025487774,1259.643280515045,326.0474766258133,5.861977570020827e-13
5339,1.0764722446765518e-12,2156.574252218854,556.5740180718093,1027.6944330401568,329.38864656035116,5.826450433232822e-13
5340,1.1457501614131615e-12,2072.673229982061,549.2889338661041,1084.9302627259979,323.22334067172415,5.826450433232822e-13
5341,1.1315393066979595e-12,2130.892579243776,551.7762086289002,997.3346500787094,326.86461286226546,5.968558980384842e-13
5342,1.1457501614131615e-12,2157.3709706082386,547.4422342213954,898.5371328814152,322.8117193732677,6.181721801112872e-13
5343,1.106670310946356e-12,2163.537045620186,455.08172157487337,920.8925857598665,324.79972020446814,5.968558980384842e-13
5344,1.0889067425523535e-12,2144.1360563412236,459.35673465078105,884.748976909315,328.0116256051856,6.004086117172847e-13
5345,1.099564883588755e-12,2061.107423337137,454.3843349745584,920.503694533765,326.19768428868036,5.648814749292796e-13
5346,1.1315393066979595e-12,2017.8076607159296,547.6045993648822,950.3296247442545,331.3987755262731,5.790923296444817e-13
5347,1.1386447340555605e-12,1946.0576024437637,540.145738936487,1279.4336300211658,321.5300496748521,5.471179065352771e-13
5348,1.1191048088221578e-12,1929.3677007275273,539.3736257438832,1253.601800380101,320.614195455978,5.861977570020827e-13
5349,1.1368683772161603e-12,2058.4223128533627,515.4794771625783,925.1141794360309,323.27914872272447,5.577760475716786e-13
5350,1.1102230246251565e-12,2147.644885994815,262.0566542254972,788.5815850433762,318.41871325309967,5.719869022868806e-13
5351,1.0800249583553523e-12,2356.1565325917436,4.09773950882375e-12,514.5780675530476,204.83220294924635,5.826450433232822e-13
5352,1.099564883588755e-12,2209.662066153911,4.111112492100055e-12,384.23475493862827,187.15670788517343,5.435651928564766e-13
5353,1.0267342531733448e-12,2081.719344702635,4.128382531665142e-12,293.44948746005247,176.94787310616977,5.933031843596837e-13
5354,1.0764722446765518e-12,2003.268687660903,4.078982811239751e-12,355.8217801771341,172.06972368827877,6.004086117172847e-13
5355,1.056932319443149e-12,1883.3798260284161,4.0386951595527965e-12,421.2761029911516,172.76417495740623,5.577760475716786e-13
5356,1.106670310946356e-12,1982.9975150447806,3.948535942654985e-12,362.40332208487166,199.74869671457742,6.004086117172847e-13
5357,1.1173284519827575e-12,1828.6312147582796,4.010750065397417e-12,510.65067866605494,229.72836620380156,5.577760475716786e-13
5358,1.0977885267493548e-12,1762.501099937044,6.723710244208149,582.9932074691916,349.7955788778329,6.252776074688882e-13
5359,1.1333156635373598e-12,1786.9571964336549,267.0630422720538,615.1518704200195,359.30992190669934,5.826450433232822e-13
5360,1.1475265182525618e-12,1798.4680242428808,284.46740571849995,841.3480722503468,354.4092808387068,5.364597654988756e-13
5361,1.0960121699099545e-12,1879.527032477876,556.3403358996311,772.2665113142309,338.9946581517178,6.146194664324867e-13
5362,1.099564883588755e-12,2114.564262534943,399.9612524152192,810.2149496775273,335.0086249202693,5.400124791776761e-13
5363,1.092459456231154e-12,2273.398490180187,375.75548180065954,736.3290395777004,330.4468411737267,5.648814749292796e-13
5364,1.0587086762825493e-12,2396.110477332646,498.22432583216613,506.25508488042016,339.74033973517015,5.542233338928781e-13
5365,1.099564883588755e-12,2436.0673850435783,386.21798060022377,470.9782788640426,348.18489905030754,5.684341886080801e-13
5366,1.0942358130705543e-12,2452.0399327425403,254.34395656629346,545.801783682988,342.98927895897236,5.897504706808832e-13
5367,1.1510792319313623e-12,2417.900132469049,250.3711888075093,576.2237337505286,337.22094347377663,5.826450433232822e-13
5368,1.1457501614131615e-12,2481.033427714522,245.33674926950988,505.26484911267795,331.7053970857308,5.861977570020827e-13
5369,1.0746958878371515e-12,2476.688771399401,220.81607022956604,579.7039028813053,325.5552093337729,6.039613253960852e-13
5370,1.0338396805309458e-12,2532.8322708912083,134.97328603911203,648.1160180653131,322.4088118829976,5.613287612504791e-13
5371,1.092459456231154e-12,2468.4591902354364,128.07533382369058,1028.9928672576964,311.00770447048455,5.719869022868806e-13
5372,1.13509202037676e-12,2447.9822899965843,128.26555604295683,1073.2246423321365,308.5224231845587,5.968558980384842e-13
5373,1.0764722446765518e-12,2367.7974393520053,127.50530540167132,1068.3494707861491,198.8603941462482,5.861977570020827e-13
5374,1.1510792319313623e-12,2408.755708368455,4.211742066217994e-12,900.8348796348113,204.17808432426773,6.004086117172847e-13
5375,1.099564883588755e-12,2421.416566230272,4.033284123350356e-12,430.7985508707046,212.59626166927706,6.217248937900877e-13
5376,1.1119993814645568e-12,2217.068203975142,4.084177440688563e-12,337.98642069697183,181.40113443411775,5.897504706808832e-13
5377,1.1315393066979595e-12,2080.4643560493296,3.941469492365485e-12,321.02668279130893,168.59835944700868,5.471179065352771e-13
5378,1.1297629498585593e-12,2097.4643560489844,3.990681374764493e-12,330.0266827909646,168.59835944666455,5.453415496958769e-13
5379,1.1333156635373598e-12,2098.4643560490085,4.012154215631003e-12,323.0266827909882,167.5983594466881,5.631051180898794e-13
5380,1.127986593019159e-12,2116.464356049057,3.9666518225449365e-12,340.02668279103705,167.59835944673696,5.488942633746774e-13
5381,9.78772618509538e-13,2390.6686240826257,4.083813148758608e-12,461.4043223541325,220.35697251812323,6.004086117172847e-13
5382,1.0533796057643485e-12,2494.6274180457312,4.047380486316143e-12,592.3444038937888,344.4657091907925,6.181721801112872e-13
5383,1.0746958878371515e-12,2491.9241113209077,99.14059581780977,730.925377283337,344.02762281282037,5.790923296444817e-13
5384,1.1244338793403585e-12,2484.402342664985,157.66894936824883,867.9462355997728,319.6868671369602,5.933031843596837e-13
5385,1.156408302449563e-12,2481.0261104302485,156.58258544525063,979.7768355063615,346.7638982061852,5.719869022868806e-13
5386,1.1439738045737613e-12,2340.648018132827,154.6875275270893,1192.311051688962,350.933901719193,5.400124791776761e-13
5387,1.1386447340555605e-12,2301.390318427736,201.99424505460797,1265.2592809407217,338.0382724955415,5.755396159656812e-13
5388,1.1457501614131615e-12,2378.391043669949,251.08867641855738,1212.5243357213706,339.17649376534695,5.684341886080801e-13
5389,1.0249578963339445e-12,2427.9947738238952,248.30509726597887,1147.3080738742874,339.7245208662067,6.217248937900877e-13
5390,1.06403774680075e-12,2475.5788787069005,142.9902274772695,1156.2777186332323,344.5019841852416,5.719869022868806e-13
5391,1.142197447734361e-12,2481.3303321453586,142.74758815573557,1113.8424217476224,340.57444643529266,6.004086117172847e-13
5392,1.0764722446765518e-12,2548.9526107246825,255.6202958861386,921.6769650029245,343.085298352253,5.861977570020827e-13
5393,1.1244338793403585e-12,2375.812952148656,252.62247235717422,950.2290661796053,339.68736674832337,6.039613253960852e-13
5394,1.1191048088221578e-12,2386.6248493596154,251.96187138443366,988.2197195521128,338.9636366723861,5.613287612504791e-13
5395,1.1102230246251565e-12,2376.233221488963,244.30941873940793,1260.2425055434696,338.6044110177096,6.039613253960852e-13
5396,1.0818013151947525e-12,2385.9082266632668,168.19238004259955,1193.8989266580459,331.07759258465774,5.933031843596837e-13
5397,1.078248601515952e-12,2481.9525579698293,144.89048318981446,901.3385222228001,338.15965441647245,5.826450433232822e-13
5398,1.1297629498585593e-12,2535.856683344004,7.688072400924284e-12,687.9409711763458,300.47288901263784,5.826450433232822e-13
5399,1.0036416142611415e-12,2524.557212778708,4.040389550707957e-12,509.7837718522598,104.95977662110057,5.506706202140776e-13
5400,1.099564883588755e-12,2447.3665974271785,3.958458452517355e-12,329.3558238499512,46.913748851627126,5.311306949806749e-13
5401,1.0729195309977513e-12,2536.464356048949,4.003131756202122e-12,264.0266827909296,3.54596352281078e-11,5.293543381412746e-13
5402,1.1368683772161603e-12,2548.4643560489244,4.011040468949317e-12,277.0266827909045,9.842249899198047e-12,5.737632591262809e-13
5403,1.1333156635373598e-12,2616.4643560489194,4.052533699241967e-12,257.0266827908998,9.827146149783694e-12,5.613287612504791e-13
5404,1.1013412404281553e-12,2637.4643560489094,4.031363079731037e-12,278.02668279088965,9.817863102362656e-12,5.506706202140776e-13
5405,1.0835776720341528e-12,2802.2656026396307,4.010037094048791e-12,357.84008910021936,0.24763091170336793,6.021849685566849e-13
5406,1.0658141036401503e-12,2918.4275879881448,4.118209245840276e-12,528.5036157107229,5.761234464334947,5.755396159656812e-13
5407,1.0835776720341528e-12,2951.561368174301,3.986084032292503e-12,901.6736691540252,5.129881745791714,5.648814749292796e-13
5408,1.06403774680075e-12,2933.374891907459,3.935830827916931e-12,1135.0639864279867,4.521471714358789,5.790923296444817e-13
5409,1.1333156635373598e-12,2909.301385225649,4.019276231281843e-12,1173.323463178607,135.74033929078104,5.933031843596837e-13
5410,1.0764722446765518e-12,2914.478187277797,4.040157097762176e-12,1167.6398113890377,257.27518370181076,5.897504706808832e-13
5411,1.149302875091962e-12,2930.5638713100216,4.034526185359155e-12,1243.96834128138,250.28369905044423,5.861977570020827e-13
5412,1.149302875091962e-12,2913.8673017585434,4.016830271180716e-12,1286.4534854945982,239.25388083911244,5.933031843596837e-13
5413,1.049826892085548e-12,2923.6569513553823,4.046294549420182e-12,1299.0760319075575,221.33580631549347,5.826450433232822e-13
5414,1.1244338793403585e-12,2757.528149556127,135.32601553834922,1220.2836815453643,214.33324234714274,5.577760475716786e-13
5415,1.0764722446765518e-12,2879.7925632155843,183.64191784711053,971.2666770120129,213.30115128986165,5.968558980384842e-13
5416,1.0338396805309458e-12,3116.5951808343907,132.2664666116299,726.8434970914417,217.62062346258114,5.293543381412746e-13
5417,1.1297629498585593e-12,3133.340090901807,131.39874485125645,616.1882912545952,208.98328213837084,5.933031843596837e-13
5418,1.1439738045737613e-12,3119.516347723012,129.50904937004356,640.5921847754663,209.1059994839836,5.648814749292796e-13
5419,1.099564883588755e-12,3015.0523909770845,128.18308394944265,944.8939583903613,176.88888424104965,5.826450433232822e-13
5420,1.1386447340555605e-12,2994.091524259477,37.93253700936529,891.641630766117,210.5425673433705,5.861977570020827e-13
5421,9.805489753489383e-13,3043.8969793477777,4.044277066017621e-12,543.4913287666983,197.76189746086212,5.826450433232822e-13
5422,1.1528555887707626e-12,3071.822655809478,3.968211176319514e-12,442.7431603029636,2.355449169044732e-11,5.577760475716786e-13
5423,1.1315393066979595e-12,2729.0238564304573,3.989343577703863e-12,565.365535226002,9.84349494276282e-12,5.400124791776761e-13
5424,1.092459456231154e-12,2609.8926835458474,3.980813942372485e-12,338.9122297927641,9.873637497881393e-12,5.613287612504791e-13
5425,1.1297629498585593e-12,2493.464356049088,4.05084467488756e-12,273.0266827910686,1.4562573369403253e-11,5.986322548778844e-13
5426,1.1013412404281553e-12,2535.4643560488976,3.96899706026424e-12,412.0266827908774,1.2951417716067226e-11,6.146194664324867e-13
5427,1.0764722446765518e-12,2556.4643560489044,3.9997208561674824e-12,412.0266827908842,9.823273054362924e-12,6.128431095930864e-13
5428,1.1013412404281553e-12,2606.4643560492445,4.041908030060631e-12,299.02668279122474,9.868528086723338e-12,5.737632591262809e-13
5429,1.1013412404281553e-12,2831.2894381353144,4.0281441376910365e-12,333.10631943989415,13.740004666305346,5.542233338928781e-13
5430,1.0889067425523535e-12,2902.0198353461333,3.963020883679391e-12,584.7558969926599,173.74266026724754,5.968558980384842e-13
5431,1.035616037370346e-12,2859.3554035706943,4.072100295848813e-12,938.8194118711663,277.1278572053216,5.861977570020827e-13
5432,1.071143174158351e-12,2768.1049405506055,4.088462207674226e-12,1128.5445630796003,349.427514786288,6.004086117172847e-13
5433,1.0729195309977513e-12,2796.5051203484727,129.41054496170665,949.4478702048452,315.46083528326517,6.075140390748857e-13
5434,1.1386447340555605e-12,2823.457541683343,155.94175973568287,1006.9291375104943,352.9117294327426,6.110667527536862e-13
5435,1.1173284519827575e-12,2890.07519112757,156.882609795416,1033.5509361614718,354.3953776038584,6.359357485052897e-13
5436,1.1173284519827575e-12,2864.6210360420523,150.7915701449552,1065.257334006264,346.636614380706,5.506706202140776e-13
5437,1.078248601515952e-12,2811.781280056281,147.8164417029482,1074.991584457533,339.6094497231482,5.933031843596837e-13
5438,1.078248601515952e-12,2856.0970706725557,152.48971512140966,1027.3544502073257,342.12333107663403,5.648814749292796e-13
5439,1.1439738045737613e-12,2785.2724073623704,41.6743723985648,1067.582585094501,337.07233439505364,5.790923296444817e-13
5440,1.120881165661558e-12,2824.2600045258146,4.018290908347488e-12,1045.7338414212545,335.41563697009207,5.861977570020827e-13
5441,1.127986593019159e-12,2947.8727013951766,4.026712990823356e-12,868.7677003019635,333.42258343403444,6.075140390748857e-13
5442,1.1013412404281553e-12,3056.3824357895764,4.0638915843604906e-12,814.1980258598389,299.1216578882492,5.684341886080801e-13
5443,1.0729195309977513e-12,2982.7147306875254,3.9622576053499614e-12,1112.7441830792613,311.0036161330321,5.719869022868806e-13
5444,1.1226575225009583e-12,2925.2192242321885,4.048728366456977e-12,1020.0023208187384,304.2983840544044,6.181721801112872e-13
5445,1.1386447340555605e-12,2807.960692301793,3.992113931094998e-12,973.7319283708352,167.97258924506434,5.577760475716786e-13
5446,1.1031175972675555e-12,2693.9010124358683,3.993796612866696e-12,853.4621285408285,71.58361100577845,5.790923296444817e-13
5447,1.0516032489249483e-12,2576.2741656480366,3.959438679701499e-12,672.1208705352434,70.83001646120982,5.933031843596837e-13
5448,1.0320633236915455e-12,2574.7049614717635,4.014649723771413e-12,298.9390722625211,14.584341762062017,5.897504706808832e-13
5449,1.085354028873553e-12,2478.7381014902244,4.063121367137157e-12,277.35082611849856,9.829902950647673e-12,6.075140390748857e-13
5450,1.1244338793403585e-12,2397.4643560495037,4.017367547567291e-12,299.0266827914836,9.834651593532834e-12,5.915268275202834e-13
5451,1.1297629498585593e-12,2342.4643560490645,4.053507909104054e-12,376.0266827910445,9.824982949609151e-12,6.128431095930864e-13
5452,1.014299755297543e-12,2468.316413609404,4.025519501071884e-12,320.8509343143634,9.832170667911644e-12,5.684341886080801e-13
5453,1.035616037370346e-12,2653.4555383361117,4.018452237630754e-12,435.88862941672545,5.340794473340793e-11,6.039613253960852e-13
5454,1.0249578963339445e-12,2732.329042618087,4.121064600681734e-12,588.9096150771333,269.4818555966908,6.288303211476887e-13
5455,1.1119993814645568e-12,2707.520555758886,4.0567913611733175e-12,874.0716044609857,332.1382139357889,5.826450433232822e-13
5456,1.1457501614131615e-12,2731.305898991694,1.006839056572062e-11,928.6651756480375,334.1642398999329,5.968558980384842e-13
5457,1.0800249583553523e-12,2691.982611648029,161.19952280842872,886.0610093569746,337.2042189225104,6.146194664324867e-13
5458,1.0107470416187425e-12,2660.5578248725965,199.2926633227844,928.6085141031784,327.58553024243287,5.506706202140776e-13
5459,1.1297629498585593e-12,2652.2486947317125,236.10597269137827,955.9559287709272,326.9340977739957,5.968558980384842e-13
5460,9.9298347322474e-13,2689.7684994240685,235.38273602634717,954.8969984658543,322.8049725475381,6.039613253960852e-13
5461,1.071143174158351e-12,2717.09141705293,236.0202570920129,879.0753226560289,322.39683713528086,5.826450433232822e-13
5462,1.0889067425523535e-12,2606.5894156633535,233.81340661351555,897.2446128070693,283.57376880703134,5.648814749292796e-13
