,Biomass,Fossil Gas,Fossil Gas,Fossil Hard coal,Fossil Hard coal,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Hydro Water Reservoir,Other,Solar,Wind Onshore
2018-01-08 11:00:00+00:00,208.0,3534.0,0.0,1180.0,6.0,1154.0,1.0,1243.0,1.0,981.0,1.0,118.0,241.0,409.0
2018-01-08 12:00:00+00:00,210.0,3484.0,1.0,1180.0,6.0,1155.0,1.0,1184.0,1.0,995.0,1.0,118.0,282.0,163.0
2018-01-08 13:00:00+00:00,210.0,3441.0,1.0,1180.0,6.0,1151.0,1.0,1183.0,1.0,963.0,1.0,119.0,298.0,49.0
2018-01-08 14:00:00+00:00,212.0,3470.0,1.0,1180.0,6.0,1065.0,2.0,1280.0,1.0,888.0,1.0,116.0,283.0,59.0
2018-01-08 15:00:00+00:00,217.0,3457.0,1.0,1180.0,8.0,933.0,2.0,1243.0,1.0,865.0,1.0,118.0,211.0,81.0
2018-01-08 16:00:00+00:00,220.0,3453.0,2.0,1179.0,11.0,1083.0,2.0,1238.0,1.0,749.0,1.0,114.0,85.0,64.0
2018-01-08 17:00:00+00:00,217.0,3580.0,0.0,1180.0,11.0,1382.0,2.0,1222.0,1.0,779.0,1.0,115.0,4.0,48.0
2018-01-08 18:00:00+00:00,217.0,3878.0,0.0,1180.0,10.0,1413.0,1.0,1224.0,1.0,765.0,1.0,115.0,0.0,54.0
2018-01-08 19:00:00+00:00,214.0,4044.0,0.0,1180.0,11.0,1450.0,1.0,1236.0,1.0,774.0,1.0,118.0,0.0,73.0
2018-01-08 20:00:00+00:00,212.0,3874.0,0.0,1180.0,11.0,1435.0,1.0,1219.0,1.0,769.0,1.0,120.0,0.0,165.0
2018-01-08 21:00:00+00:00,206.0,3692.0,2.0,1180.0,12.0,1145.0,2.0,1388.0,1.0,754.0,1.0,120.0,0.0,336.0
2018-01-08 22:00:00+00:00,191.0,3305.0,4.0,1180.0,12.0,602.0,3.0,792.0,1.0,425.0,1.0,123.0,0.0,633.0
2018-01-08 23:00:00+00:00,193.0,2187.0,9.0,1180.0,12.0,55.0,4.0,355.0,2.0,132.0,1.0,124.0,0.0,1021.0
2018-01-09 00:00:00+00:00,192.0,1574.0,15.0,1180.0,12.0,0.0,411.0,161.0,3.0,98.0,1.0,122.0,0.0,1432.0
2018-01-09 01:00:00+00:00,189.0,1461.0,12.0,1180.0,12.0,0.0,1288.0,164.0,3.0,96.0,1.0,120.0,0.0,1949.0
2018-01-09 02:00:00+00:00,187.0,1457.0,12.0,1142.0,13.0,0.0,1902.0,168.0,3.0,96.0,1.0,122.0,0.0,2352.0
2018-01-09 03:00:00+00:00,186.0,1495.0,13.0,1080.0,13.0,0.0,1930.0,168.0,3.0,96.0,1.0,122.0,0.0,2603.0
2018-01-09 04:00:00+00:00,178.0,1564.0,16.0,1152.0,12.0,0.0,1822.0,168.0,3.0,96.0,1.0,120.0,0.0,2403.0
2018-01-09 05:00:00+00:00,182.0,1780.0,8.0,1180.0,13.0,0.0,1308.0,170.0,3.0,95.0,1.0,119.0,0.0,2411.0
2018-01-09 06:00:00+00:00,180.0,2240.0,7.0,1180.0,13.0,0.0,107.0,175.0,3.0,155.0,1.0,118.0,0.0,2847.0
2018-01-09 07:00:00+00:00,187.0,3072.0,4.0,1209.0,4.0,37.0,3.0,259.0,2.0,160.0,1.0,118.0,0.0,3016.0
2018-01-09 08:00:00+00:00,190.0,3312.0,4.0,1277.0,0.0,72.0,3.0,312.0,2.0,144.0,1.0,117.0,1.0,3284.0
2018-01-09 09:00:00+00:00,196.0,3347.0,4.0,1282.0,0.0,168.0,3.0,419.0,2.0,127.0,1.0,120.0,8.0,3464.0
2018-01-09 10:00:00+00:00,212.0,3444.0,4.0,1282.0,0.0,71.0,3.0,390.0,2.0,105.0,1.0,122.0,17.0,3515.0
2018-01-09 11:00:00+00:00,209.0,3482.0,4.0,1283.0,0.0,342.0,3.0,433.0,2.0,73.0,1.0,123.0,22.0,3471.0
2018-01-09 12:00:00+00:00,190.0,3429.0,4.0,1284.0,0.0,468.0,2.0,436.0,2.0,73.0,1.0,123.0,28.0,3331.0
2018-01-09 13:00:00+00:00,190.0,3484.0,5.0,1284.0,0.0,404.0,2.0,421.0,2.0,73.0,1.0,122.0,28.0,3117.0
2018-01-09 14:00:00+00:00,196.0,3611.0,2.0,1355.0,0.0,398.0,9.0,472.0,2.0,131.0,1.0,120.0,23.0,2634.0
2018-01-09 15:00:00+00:00,200.0,3752.0,1.0,1444.0,0.0,181.0,3.0,518.0,2.0,76.0,1.0,121.0,16.0,2215.0
2018-01-09 16:00:00+00:00,203.0,3749.0,1.0,1468.0,0.0,1.0,3.0,383.0,2.0,170.0,1.0,118.0,6.0,1928.0
2018-01-09 17:00:00+00:00,201.0,3702.0,1.0,1470.0,0.0,184.0,3.0,418.0,2.0,415.0,1.0,118.0,0.0,1685.0
2018-01-09 18:00:00+00:00,202.0,3737.0,1.0,1469.0,0.0,476.0,3.0,538.0,1.0,418.0,1.0,115.0,0.0,1570.0
2018-01-09 19:00:00+00:00,204.0,3761.0,1.0,1469.0,0.0,740.0,2.0,554.0,2.0,624.0,1.0,116.0,0.0,1395.0
2018-01-09 20:00:00+00:00,201.0,3703.0,1.0,1469.0,0.0,1005.0,2.0,546.0,2.0,671.0,1.0,116.0,0.0,1028.0
2018-01-09 21:00:00+00:00,201.0,3527.0,1.0,1468.0,0.0,891.0,2.0,466.0,2.0,461.0,1.0,116.0,0.0,961.0
2018-01-09 22:00:00+00:00,204.0,3241.0,2.0,1468.0,0.0,53.0,4.0,312.0,2.0,261.0,1.0,115.0,0.0,1271.0
2018-01-09 23:00:00+00:00,206.0,2780.0,6.0,1467.0,0.0,41.0,116.0,242.0,2.0,75.0,1.0,116.0,0.0,1636.0
2018-01-10 00:00:00+00:00,203.0,2033.0,10.0,1467.0,0.0,31.0,428.0,238.0,2.0,95.0,1.0,115.0,0.0,1628.0
2018-01-10 01:00:00+00:00,199.0,1646.0,11.0,1468.0,0.0,0.0,430.0,218.0,2.0,94.0,1.0,116.0,0.0,1503.0
2018-01-10 02:00:00+00:00,201.0,1509.0,8.0,1468.0,0.0,0.0,438.0,217.0,2.0,91.0,1.0,117.0,0.0,1665.0
2018-01-10 03:00:00+00:00,205.0,1456.0,8.0,1468.0,0.0,0.0,1043.0,213.0,2.0,74.0,1.0,115.0,0.0,2201.0
2018-01-10 04:00:00+00:00,202.0,1581.0,11.0,1446.0,0.0,0.0,1270.0,204.0,2.0,75.0,1.0,114.0,0.0,2326.0
2018-01-10 05:00:00+00:00,201.0,1857.0,4.0,1466.0,0.0,0.0,782.0,203.0,2.0,76.0,1.0,114.0,0.0,2230.0
2018-01-10 06:00:00+00:00,204.0,2701.0,3.0,1469.0,0.0,1.0,227.0,203.0,2.0,108.0,1.0,114.0,0.0,2440.0
2018-01-10 07:00:00+00:00,206.0,2991.0,4.0,1469.0,0.0,341.0,4.0,301.0,2.0,622.0,1.0,115.0,0.0,2861.0
2018-01-10 08:00:00+00:00,205.0,3059.0,3.0,1469.0,0.0,462.0,3.0,403.0,2.0,434.0,1.0,114.0,23.0,3261.0
2018-01-10 09:00:00+00:00,205.0,2956.0,3.0,1466.0,0.0,386.0,3.0,478.0,2.0,530.0,1.0,114.0,97.0,3548.0
2018-01-10 10:00:00+00:00,206.0,2974.0,3.0,1467.0,0.0,168.0,3.0,456.0,2.0,143.0,1.0,114.0,173.0,3815.0
2018-01-10 11:00:00+00:00,204.0,3030.0,3.0,1467.0,0.0,10.0,3.0,406.0,2.0,156.0,1.0,114.0,177.0,4031.0
2018-01-10 12:00:00+00:00,205.0,2765.0,3.0,1467.0,0.0,113.0,3.0,414.0,2.0,93.0,1.0,113.0,164.0,4187.0
2018-01-10 13:00:00+00:00,204.0,2448.0,3.0,1467.0,0.0,68.0,4.0,412.0,2.0,88.0,1.0,114.0,178.0,4115.0
2018-01-10 14:00:00+00:00,204.0,2350.0,4.0,1468.0,0.0,0.0,175.0,327.0,2.0,68.0,1.0,113.0,153.0,4360.0
2018-01-10 15:00:00+00:00,205.0,2384.0,4.0,1468.0,0.0,0.0,57.0,329.0,2.0,67.0,1.0,113.0,112.0,4284.0
2018-01-10 16:00:00+00:00,206.0,2769.0,4.0,1467.0,0.0,1.0,119.0,336.0,2.0,67.0,1.0,114.0,53.0,4121.0
2018-01-10 17:00:00+00:00,205.0,2606.0,4.0,1467.0,0.0,61.0,10.0,456.0,2.0,179.0,1.0,112.0,3.0,3723.0
2018-01-10 18:00:00+00:00,204.0,2687.0,4.0,1468.0,0.0,55.0,4.0,481.0,2.0,135.0,1.0,113.0,0.0,3563.0
2018-01-10 19:00:00+00:00,202.0,2783.0,4.0,1468.0,0.0,138.0,4.0,472.0,2.0,169.0,1.0,115.0,0.0,3490.0
2018-01-10 20:00:00+00:00,202.0,2673.0,3.0,1468.0,0.0,86.0,63.0,456.0,2.0,141.0,1.0,114.0,0.0,3580.0
2018-01-10 21:00:00+00:00,201.0,2272.0,5.0,1444.0,0.0,0.0,679.0,346.0,2.0,72.0,1.0,115.0,0.0,3731.0
2018-01-10 22:00:00+00:00,199.0,1806.0,11.0,1066.0,0.0,0.0,1043.0,364.0,2.0,73.0,1.0,116.0,0.0,3871.0
2018-01-10 23:00:00+00:00,200.0,1066.0,15.0,725.0,0.0,0.0,1562.0,396.0,2.0,74.0,1.0,117.0,0.0,3840.0
2018-01-11 00:00:00+00:00,201.0,646.0,16.0,703.0,0.0,0.0,1614.0,354.0,2.0,73.0,1.0,116.0,0.0,3948.0
2018-01-11 01:00:00+00:00,203.0,641.0,15.0,627.0,0.0,0.0,1697.0,263.0,2.0,73.0,1.0,118.0,0.0,3964.0
2018-01-11 02:00:00+00:00,204.0,687.0,14.0,571.0,0.0,0.0,1699.0,270.0,2.0,73.0,1.0,116.0,0.0,3894.0
2018-01-11 03:00:00+00:00,198.0,711.0,14.0,484.0,0.0,0.0,1711.0,282.0,2.0,73.0,1.0,116.0,0.0,3899.0
2018-01-11 04:00:00+00:00,199.0,692.0,18.0,484.0,0.0,0.0,1719.0,282.0,2.0,75.0,1.0,116.0,0.0,3973.0
2018-01-11 05:00:00+00:00,190.0,970.0,13.0,982.0,0.0,97.0,829.0,347.0,2.0,116.0,1.0,114.0,0.0,3808.0
2018-01-11 06:00:00+00:00,187.0,1672.0,5.0,1443.0,0.0,62.0,334.0,410.0,2.0,88.0,1.0,114.0,0.0,3793.0
2018-01-11 07:00:00+00:00,177.0,2432.0,6.0,1446.0,0.0,42.0,193.0,317.0,2.0,93.0,1.0,116.0,0.0,3800.0
2018-01-11 08:00:00+00:00,177.0,2686.0,4.0,1431.0,0.0,187.0,3.0,393.0,2.0,85.0,1.0,116.0,45.0,3690.0
2018-01-11 09:00:00+00:00,171.0,2890.0,3.0,1415.0,0.0,135.0,3.0,522.0,2.0,136.0,1.0,119.0,144.0,3321.0
2018-01-11 10:00:00+00:00,154.0,3064.0,3.0,1468.0,0.0,393.0,3.0,506.0,2.0,130.0,1.0,118.0,200.0,2925.0
2018-01-11 11:00:00+00:00,140.0,2858.0,3.0,1468.0,0.0,278.0,2.0,377.0,2.0,121.0,1.0,116.0,246.0,3041.0
2018-01-11 12:00:00+00:00,157.0,2961.0,3.0,1469.0,0.0,165.0,3.0,380.0,2.0,89.0,1.0,117.0,209.0,3030.0
2018-01-11 13:00:00+00:00,191.0,2969.0,3.0,1463.0,0.0,174.0,10.0,443.0,2.0,89.0,1.0,119.0,221.0,2713.0
2018-01-11 14:00:00+00:00,189.0,2800.0,3.0,1454.0,0.0,74.0,10.0,426.0,2.0,106.0,1.0,120.0,207.0,2419.0
2018-01-11 15:00:00+00:00,195.0,2739.0,3.0,1454.0,0.0,5.0,11.0,373.0,2.0,84.0,1.0,118.0,139.0,2288.0
2018-01-11 16:00:00+00:00,193.0,2954.0,3.0,1414.0,0.0,48.0,7.0,431.0,2.0,131.0,1.0,117.0,66.0,1751.0
2018-01-11 17:00:00+00:00,192.0,2937.0,3.0,1441.0,0.0,62.0,3.0,447.0,2.0,120.0,1.0,121.0,3.0,1530.0
2018-01-11 18:00:00+00:00,193.0,2905.0,3.0,1449.0,0.0,303.0,3.0,438.0,2.0,115.0,1.0,121.0,0.0,1453.0
2018-01-11 19:00:00+00:00,193.0,3030.0,3.0,1344.0,0.0,802.0,2.0,514.0,2.0,122.0,1.0,121.0,0.0,1305.0
2018-01-11 20:00:00+00:00,195.0,2886.0,3.0,1419.0,0.0,525.0,3.0,526.0,2.0,154.0,1.0,120.0,0.0,1129.0
2018-01-11 21:00:00+00:00,192.0,2732.0,6.0,1467.0,0.0,279.0,3.0,495.0,2.0,123.0,1.0,117.0,0.0,902.0
2018-01-11 22:00:00+00:00,192.0,2499.0,7.0,1468.0,0.0,167.0,6.0,466.0,2.0,124.0,1.0,115.0,0.0,867.0
2018-01-11 23:00:00+00:00,194.0,2259.0,9.0,1468.0,0.0,165.0,4.0,442.0,2.0,120.0,1.0,119.0,0.0,639.0
2018-01-12 00:00:00+00:00,196.0,1622.0,10.0,1469.0,0.0,3.0,3.0,332.0,2.0,74.0,1.0,116.0,0.0,418.0
2018-01-12 01:00:00+00:00,197.0,1580.0,9.0,1469.0,0.0,0.0,107.0,249.0,2.0,74.0,1.0,118.0,0.0,234.0
2018-01-12 02:00:00+00:00,197.0,1626.0,11.0,1468.0,0.0,0.0,282.0,249.0,2.0,74.0,1.0,118.0,0.0,116.0
2018-01-12 03:00:00+00:00,198.0,1665.0,8.0,1450.0,0.0,0.0,350.0,235.0,2.0,74.0,1.0,115.0,0.0,88.0
2018-01-12 04:00:00+00:00,196.0,1850.0,7.0,1447.0,0.0,0.0,578.0,243.0,2.0,74.0,1.0,116.0,0.0,81.0
2018-01-12 05:00:00+00:00,193.0,2280.0,4.0,1466.0,0.0,42.0,10.0,242.0,3.0,213.0,1.0,117.0,0.0,73.0
2018-01-12 06:00:00+00:00,189.0,2691.0,4.0,1468.0,0.0,418.0,2.0,336.0,2.0,244.0,1.0,113.0,0.0,97.0
2018-01-12 07:00:00+00:00,182.0,3307.0,5.0,1468.0,0.0,1078.0,2.0,682.0,1.0,496.0,1.0,117.0,0.0,115.0
2018-01-12 08:00:00+00:00,180.0,3438.0,2.0,1467.0,0.0,1291.0,1.0,763.0,1.0,529.0,1.0,119.0,32.0,146.0
2018-01-12 09:00:00+00:00,175.0,3600.0,1.0,1467.0,0.0,1331.0,1.0,861.0,1.0,746.0,1.0,120.0,129.0,164.0
2018-01-12 10:00:00+00:00,177.0,3603.0,1.0,1467.0,0.0,824.0,2.0,884.0,1.0,429.0,1.0,123.0,165.0,216.0
2018-01-12 11:00:00+00:00,183.0,3625.0,1.0,1468.0,0.0,380.0,3.0,845.0,1.0,203.0,1.0,124.0,186.0,282.0
2018-01-12 12:00:00+00:00,190.0,3657.0,1.0,1467.0,0.0,163.0,3.0,786.0,2.0,100.0,1.0,123.0,185.0,308.0
2018-01-12 13:00:00+00:00,187.0,3700.0,1.0,1467.0,0.0,63.0,10.0,756.0,2.0,97.0,1.0,118.0,199.0,315.0
2018-01-12 14:00:00+00:00,197.0,3557.0,1.0,1467.0,0.0,83.0,6.0,761.0,2.0,97.0,1.0,119.0,161.0,358.0
2018-01-12 15:00:00+00:00,202.0,3477.0,1.0,1468.0,0.0,288.0,4.0,752.0,2.0,143.0,1.0,120.0,98.0,477.0
2018-01-12 16:00:00+00:00,202.0,3614.0,1.0,1469.0,0.0,375.0,5.0,899.0,2.0,148.0,1.0,121.0,38.0,637.0
2018-01-12 17:00:00+00:00,206.0,3629.0,1.0,1468.0,0.0,764.0,4.0,1094.0,1.0,198.0,1.0,120.0,2.0,952.0
2018-01-12 18:00:00+00:00,207.0,3681.0,1.0,1469.0,0.0,860.0,4.0,1204.0,1.0,476.0,1.0,119.0,0.0,1202.0
2018-01-12 19:00:00+00:00,205.0,3592.0,2.0,1468.0,2.0,1101.0,2.0,1261.0,1.0,483.0,1.0,120.0,0.0,1306.0
2018-01-12 20:00:00+00:00,203.0,3364.0,4.0,1468.0,2.0,1210.0,2.0,887.0,1.0,389.0,1.0,119.0,0.0,1497.0
2018-01-12 21:00:00+00:00,199.0,3394.0,4.0,1467.0,6.0,863.0,2.0,808.0,1.0,150.0,1.0,120.0,0.0,1775.0
2018-01-12 22:00:00+00:00,202.0,3125.0,5.0,1459.0,7.0,388.0,3.0,749.0,1.0,143.0,1.0,121.0,0.0,2027.0
2018-01-12 23:00:00+00:00,201.0,2050.0,11.0,1410.0,7.0,278.0,3.0,430.0,2.0,267.0,1.0,121.0,0.0,2208.0
2018-01-13 00:00:00+00:00,201.0,1433.0,16.0,1409.0,7.0,229.0,3.0,299.0,2.0,366.0,1.0,121.0,0.0,2180.0
2018-01-13 01:00:00+00:00,205.0,1261.0,14.0,1410.0,7.0,1.0,151.0,222.0,2.0,117.0,1.0,122.0,0.0,2278.0
2018-01-13 02:00:00+00:00,202.0,1273.0,14.0,1410.0,7.0,0.0,1076.0,195.0,2.0,76.0,1.0,122.0,0.0,2624.0
2018-01-13 03:00:00+00:00,205.0,1312.0,15.0,1391.0,9.0,0.0,1348.0,206.0,2.0,76.0,1.0,122.0,0.0,2843.0
2018-01-13 04:00:00+00:00,200.0,1375.0,16.0,1377.0,10.0,0.0,997.0,211.0,2.0,76.0,1.0,119.0,0.0,2690.0
2018-01-13 05:00:00+00:00,199.0,1378.0,15.0,1409.0,11.0,0.0,146.0,223.0,2.0,76.0,1.0,122.0,0.0,2264.0
2018-01-13 06:00:00+00:00,200.0,1656.0,10.0,1409.0,12.0,0.0,110.0,343.0,2.0,76.0,1.0,119.0,0.0,2104.0
2018-01-13 07:00:00+00:00,200.0,2306.0,4.0,1470.0,0.0,45.0,45.0,409.0,2.0,82.0,1.0,120.0,0.0,1625.0
2018-01-13 08:00:00+00:00,201.0,3185.0,5.0,1417.0,0.0,350.0,10.0,483.0,1.0,121.0,1.0,119.0,8.0,1131.0
2018-01-13 09:00:00+00:00,205.0,3392.0,2.0,1412.0,0.0,894.0,9.0,585.0,1.0,296.0,1.0,119.0,58.0,795.0
2018-01-13 10:00:00+00:00,204.0,3657.0,2.0,1410.0,0.0,682.0,10.0,638.0,1.0,385.0,1.0,120.0,117.0,754.0
2018-01-13 11:00:00+00:00,204.0,3606.0,2.0,1411.0,0.0,555.0,10.0,605.0,1.0,338.0,1.0,119.0,241.0,799.0
2018-01-13 12:00:00+00:00,206.0,3555.0,2.0,1411.0,0.0,657.0,9.0,587.0,1.0,246.0,1.0,117.0,257.0,1186.0
2018-01-13 13:00:00+00:00,200.0,3448.0,2.0,1412.0,0.0,23.0,10.0,559.0,1.0,123.0,1.0,115.0,263.0,1589.0
2018-01-13 14:00:00+00:00,202.0,3350.0,1.0,1413.0,0.0,0.0,10.0,331.0,2.0,84.0,1.0,118.0,228.0,1794.0
2018-01-13 15:00:00+00:00,188.0,3398.0,2.0,1412.0,0.0,0.0,86.0,293.0,2.0,73.0,1.0,120.0,166.0,1826.0
2018-01-13 16:00:00+00:00,185.0,3501.0,1.0,1411.0,0.0,18.0,3.0,322.0,2.0,81.0,1.0,122.0,83.0,1689.0
2018-01-13 17:00:00+00:00,186.0,3471.0,1.0,1411.0,0.0,99.0,3.0,325.0,2.0,192.0,1.0,117.0,4.0,1518.0
2018-01-13 18:00:00+00:00,194.0,3447.0,1.0,1412.0,0.0,42.0,3.0,513.0,2.0,138.0,1.0,116.0,0.0,1564.0
2018-01-13 19:00:00+00:00,195.0,3607.0,1.0,1412.0,0.0,189.0,3.0,632.0,2.0,187.0,1.0,121.0,0.0,1393.0
2018-01-13 20:00:00+00:00,193.0,3436.0,2.0,1412.0,0.0,123.0,3.0,676.0,2.0,191.0,1.0,118.0,0.0,1181.0
2018-01-13 21:00:00+00:00,196.0,3401.0,1.0,1411.0,0.0,184.0,7.0,603.0,2.0,181.0,1.0,118.0,0.0,1019.0
2018-01-13 22:00:00+00:00,201.0,3255.0,2.0,1412.0,0.0,122.0,10.0,544.0,2.0,93.0,1.0,120.0,0.0,891.0
2018-01-13 23:00:00+00:00,205.0,2143.0,8.0,1574.0,0.0,121.0,10.0,527.0,2.0,179.0,1.0,120.0,0.0,819.0
2018-01-14 00:00:00+00:00,208.0,1121.0,17.0,1696.0,0.0,8.0,10.0,638.0,2.0,148.0,1.0,121.0,0.0,854.0
2018-01-14 01:00:00+00:00,209.0,884.0,18.0,1694.0,0.0,0.0,17.0,348.0,2.0,75.0,1.0,122.0,0.0,813.0
2018-01-14 02:00:00+00:00,206.0,903.0,15.0,1694.0,0.0,0.0,53.0,329.0,2.0,75.0,1.0,122.0,0.0,613.0
2018-01-14 03:00:00+00:00,209.0,905.0,15.0,1695.0,0.0,0.0,18.0,375.0,2.0,75.0,1.0,120.0,0.0,555.0
2018-01-14 04:00:00+00:00,212.0,909.0,16.0,1684.0,0.0,0.0,18.0,269.0,2.0,75.0,1.0,119.0,0.0,619.0
2018-01-14 05:00:00+00:00,209.0,946.0,11.0,1583.0,0.0,0.0,125.0,260.0,2.0,75.0,1.0,119.0,0.0,775.0
2018-01-14 06:00:00+00:00,203.0,1132.0,12.0,1563.0,0.0,0.0,238.0,371.0,2.0,75.0,1.0,117.0,0.0,807.0
2018-01-14 07:00:00+00:00,206.0,1513.0,14.0,1683.0,0.0,0.0,63.0,479.0,2.0,75.0,1.0,121.0,0.0,641.0
2018-01-14 08:00:00+00:00,207.0,1713.0,4.0,1698.0,0.0,11.0,24.0,492.0,2.0,89.0,1.0,120.0,36.0,628.0
2018-01-14 09:00:00+00:00,208.0,2765.0,1.0,1698.0,0.0,122.0,82.0,522.0,2.0,149.0,1.0,120.0,179.0,555.0
2018-01-14 10:00:00+00:00,212.0,3217.0,1.0,1698.0,0.0,233.0,16.0,587.0,2.0,195.0,1.0,119.0,239.0,444.0
2018-01-14 11:00:00+00:00,210.0,3231.0,3.0,1698.0,0.0,251.0,16.0,645.0,2.0,169.0,1.0,118.0,268.0,392.0
2018-01-14 12:00:00+00:00,209.0,3222.0,3.0,1700.0,0.0,164.0,16.0,637.0,2.0,126.0,1.0,117.0,276.0,459.0
2018-01-14 13:00:00+00:00,209.0,3199.0,3.0,1701.0,0.0,119.0,16.0,587.0,2.0,127.0,1.0,117.0,242.0,546.0
2018-01-14 14:00:00+00:00,207.0,3198.0,3.0,1702.0,0.0,61.0,16.0,394.0,2.0,126.0,1.0,116.0,199.0,529.0
2018-01-14 15:00:00+00:00,205.0,3264.0,3.0,1700.0,0.0,17.0,16.0,500.0,2.0,84.0,1.0,118.0,121.0,398.0
2018-01-14 16:00:00+00:00,204.0,3220.0,3.0,1700.0,0.0,136.0,17.0,575.0,2.0,109.0,1.0,115.0,48.0,277.0
2018-01-14 17:00:00+00:00,208.0,3257.0,1.0,1700.0,0.0,263.0,12.0,761.0,1.0,153.0,1.0,116.0,3.0,285.0
2018-01-14 18:00:00+00:00,208.0,3347.0,0.0,1700.0,0.0,642.0,2.0,1244.0,1.0,210.0,1.0,116.0,0.0,515.0
2018-01-14 19:00:00+00:00,213.0,3268.0,0.0,1700.0,0.0,1288.0,1.0,1395.0,1.0,489.0,1.0,116.0,0.0,763.0
2018-01-14 20:00:00+00:00,217.0,3233.0,0.0,1701.0,0.0,1449.0,1.0,1374.0,1.0,691.0,1.0,117.0,0.0,911.0
2018-01-14 21:00:00+00:00,213.0,3289.0,0.0,1701.0,0.0,777.0,2.0,1355.0,1.0,324.0,1.0,117.0,0.0,792.0
2018-01-14 22:00:00+00:00,213.0,2969.0,1.0,1700.0,0.0,156.0,3.0,996.0,1.0,145.0,1.0,119.0,0.0,570.0
2018-01-14 23:00:00+00:00,217.0,2024.0,8.0,1700.0,0.0,0.0,3.0,706.0,2.0,73.0,1.0,120.0,0.0,494.0
2018-01-15 00:00:00+00:00,214.0,1566.0,14.0,1698.0,0.0,0.0,11.0,369.0,2.0,74.0,1.0,119.0,0.0,481.0
2018-01-15 01:00:00+00:00,216.0,1375.0,12.0,1681.0,0.0,0.0,463.0,206.0,2.0,75.0,1.0,120.0,0.0,471.0
2018-01-15 02:00:00+00:00,214.0,1456.0,11.0,1630.0,0.0,0.0,496.0,198.0,2.0,75.0,1.0,119.0,0.0,412.0
2018-01-15 03:00:00+00:00,214.0,1416.0,11.0,1631.0,0.0,0.0,588.0,204.0,2.0,75.0,1.0,118.0,0.0,396.0
2018-01-15 04:00:00+00:00,212.0,1444.0,13.0,1669.0,0.0,0.0,678.0,207.0,3.0,76.0,1.0,119.0,0.0,349.0
2018-01-15 05:00:00+00:00,211.0,1715.0,5.0,1699.0,0.0,65.0,19.0,256.0,2.0,76.0,1.0,121.0,0.0,322.0
2018-01-15 06:00:00+00:00,209.0,2568.0,1.0,1699.0,0.0,90.0,5.0,322.0,2.0,76.0,1.0,120.0,0.0,239.0
2018-01-15 07:00:00+00:00,208.0,3031.0,2.0,1680.0,0.0,798.0,4.0,565.0,1.0,116.0,1.0,119.0,0.0,222.0
2018-01-15 08:00:00+00:00,211.0,3067.0,2.0,1638.0,0.0,895.0,4.0,678.0,1.0,263.0,1.0,119.0,61.0,256.0
2018-01-15 09:00:00+00:00,215.0,3120.0,1.0,1640.0,0.0,820.0,4.0,701.0,1.0,215.0,1.0,120.0,207.0,208.0
2018-01-15 10:00:00+00:00,219.0,3061.0,1.0,1640.0,0.0,463.0,4.0,715.0,1.0,200.0,1.0,122.0,294.0,167.0
2018-01-15 11:00:00+00:00,220.0,3019.0,2.0,1641.0,0.0,85.0,5.0,735.0,1.0,160.0,1.0,119.0,327.0,169.0
2018-01-15 12:00:00+00:00,217.0,3037.0,5.0,1656.0,0.0,39.0,5.0,620.0,1.0,185.0,1.0,120.0,334.0,297.0
2018-01-15 13:00:00+00:00,215.0,3107.0,5.0,1701.0,0.0,0.0,5.0,479.0,2.0,79.0,1.0,116.0,318.0,403.0
2018-01-15 14:00:00+00:00,215.0,3169.0,1.0,1699.0,0.0,0.0,5.0,354.0,2.0,189.0,1.0,114.0,295.0,613.0
2018-01-15 15:00:00+00:00,217.0,3438.0,0.0,1699.0,0.0,0.0,104.0,351.0,2.0,75.0,1.0,113.0,246.0,862.0
2018-01-15 16:00:00+00:00,215.0,3575.0,0.0,1698.0,0.0,0.0,279.0,354.0,2.0,76.0,1.0,113.0,121.0,1036.0
2018-01-15 17:00:00+00:00,213.0,3459.0,0.0,1698.0,0.0,0.0,82.0,426.0,2.0,129.0,1.0,111.0,8.0,1220.0
2018-01-15 18:00:00+00:00,213.0,3526.0,0.0,1699.0,0.0,237.0,3.0,666.0,1.0,187.0,1.0,113.0,0.0,1246.0
2018-01-15 19:00:00+00:00,213.0,3558.0,0.0,1699.0,0.0,451.0,3.0,748.0,1.0,195.0,1.0,114.0,0.0,1358.0
2018-01-15 20:00:00+00:00,216.0,3498.0,0.0,1699.0,0.0,151.0,3.0,655.0,1.0,131.0,1.0,115.0,0.0,1479.0
2018-01-15 21:00:00+00:00,216.0,3390.0,0.0,1699.0,0.0,43.0,9.0,480.0,2.0,76.0,1.0,117.0,0.0,1591.0
2018-01-15 22:00:00+00:00,218.0,2382.0,7.0,1698.0,0.0,0.0,10.0,270.0,2.0,73.0,1.0,125.0,0.0,1871.0
2018-01-15 23:00:00+00:00,216.0,1367.0,15.0,1547.0,0.0,0.0,35.0,250.0,2.0,75.0,1.0,127.0,0.0,1950.0
2018-01-16 00:00:00+00:00,216.0,851.0,16.0,1341.0,0.0,0.0,214.0,294.0,2.0,75.0,1.0,127.0,0.0,2041.0
2018-01-16 01:00:00+00:00,215.0,861.0,12.0,1165.0,0.0,0.0,357.0,152.0,2.0,75.0,1.0,125.0,0.0,2081.0
