,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Oil shale,Fossil Peat,Hydro Run-of-river and poundage,Other,Other renewable,Solar,Waste,Wind Onshore
2018-11-28 12:00:00+02:00,69.0,52.0,3.0,1065.0,4.0,4.0,0.0,6.0,1.0,17.0,29.0
2018-11-28 13:00:00+02:00,69.0,53.0,3.0,1100.0,4.0,4.0,0.0,6.0,1.0,17.0,28.0
2018-11-28 14:00:00+02:00,69.0,53.0,3.0,1083.0,4.0,4.0,0.0,6.0,1.0,17.0,36.0
2018-11-28 15:00:00+02:00,69.0,53.0,3.0,1087.0,5.0,4.0,0.0,6.0,1.0,16.0,44.0
2018-11-28 16:00:00+02:00,70.0,53.0,3.0,1109.0,5.0,3.0,0.0,6.0,1.0,16.0,54.0
2018-11-28 17:00:00+02:00,71.0,53.0,3.0,1109.0,5.0,3.0,0.0,6.0,1.0,17.0,69.0
2018-11-28 18:00:00+02:00,72.0,51.0,3.0,1110.0,5.0,3.0,0.0,6.0,1.0,17.0,84.0
2018-11-28 19:00:00+02:00,72.0,52.0,3.0,1104.0,5.0,3.0,0.0,6.0,1.0,16.0,95.0
2018-11-28 20:00:00+02:00,72.0,52.0,3.0,1097.0,5.0,3.0,0.0,6.0,1.0,15.0,108.0
2018-11-28 21:00:00+02:00,70.0,52.0,3.0,918.0,5.0,3.0,0.0,6.0,1.0,15.0,126.0
2018-11-28 22:00:00+02:00,70.0,52.0,3.0,751.0,5.0,3.0,0.0,6.0,1.0,15.0,133.0
2018-11-28 23:00:00+02:00,71.0,52.0,3.0,714.0,5.0,3.0,0.0,6.0,1.0,15.0,137.0
2018-11-29 00:00:00+02:00,70.0,52.0,3.0,696.0,5.0,3.0,0.0,6.0,1.0,15.0,163.0
2018-11-29 01:00:00+02:00,70.0,52.0,3.0,540.0,4.0,3.0,0.0,6.0,1.0,16.0,157.0
2018-11-29 02:00:00+02:00,69.0,53.0,3.0,496.0,4.0,3.0,0.0,6.0,1.0,16.0,161.0
2018-11-29 04:00:00+02:00,66.0,52.0,3.0,500.0,4.0,3.0,0.0,6.0,1.0,16.0,168.0
2018-11-29 05:00:00+02:00,68.0,52.0,3.0,499.0,4.0,3.0,0.0,6.0,1.0,16.0,170.0
2018-11-29 06:00:00+02:00,68.0,53.0,3.0,518.0,4.0,3.0,0.0,6.0,1.0,16.0,163.0
2018-11-29 07:00:00+02:00,67.0,53.0,3.0,725.0,4.0,3.0,0.0,6.0,1.0,16.0,176.0
2018-11-29 08:00:00+02:00,67.0,53.0,3.0,752.0,4.0,3.0,0.0,6.0,1.0,16.0,183.0
2018-11-29 09:00:00+02:00,68.0,52.0,3.0,772.0,4.0,3.0,0.0,6.0,1.0,16.0,189.0
2018-11-29 10:00:00+02:00,68.0,52.0,3.0,752.0,4.0,3.0,0.0,6.0,1.0,16.0,212.0
2018-11-29 11:00:00+02:00,68.0,52.0,3.0,729.0,4.0,4.0,0.0,6.0,1.0,16.0,218.0
2018-11-29 12:00:00+02:00,69.0,52.0,3.0,712.0,4.0,4.0,0.0,6.0,1.0,16.0,230.0
2018-11-29 13:00:00+02:00,68.0,52.0,3.0,747.0,4.0,4.0,0.0,6.0,1.0,17.0,237.0
2018-11-29 14:00:00+02:00,69.0,52.0,3.0,736.0,4.0,4.0,0.0,6.0,1.0,17.0,233.0
2018-11-29 15:00:00+02:00,70.0,52.0,3.0,746.0,5.0,4.0,0.0,6.0,1.0,16.0,230.0
2018-11-29 16:00:00+02:00,71.0,52.0,3.0,773.0,5.0,4.0,0.0,6.0,1.0,16.0,218.0
2018-11-29 17:00:00+02:00,71.0,52.0,3.0,772.0,5.0,4.0,0.0,5.0,1.0,17.0,228.0
2018-11-29 18:00:00+02:00,70.0,52.0,3.0,771.0,5.0,4.0,0.0,6.0,1.0,17.0,248.0
2018-11-29 19:00:00+02:00,70.0,52.0,3.0,769.0,5.0,4.0,0.0,6.0,1.0,17.0,243.0
2018-11-29 20:00:00+02:00,70.0,52.0,3.0,710.0,5.0,4.0,0.0,6.0,1.0,17.0,243.0
2018-11-29 21:00:00+02:00,70.0,52.0,3.0,673.0,5.0,3.0,0.0,6.0,1.0,17.0,246.0
2018-11-29 22:00:00+02:00,69.0,52.0,3.0,542.0,5.0,3.0,0.0,6.0,1.0,17.0,248.0
2018-11-29 23:00:00+02:00,69.0,52.0,3.0,524.0,4.0,3.0,0.0,6.0,1.0,16.0,252.0
2018-11-30 00:00:00+02:00,68.0,52.0,3.0,519.0,4.0,3.0,0.0,6.0,1.0,16.0,255.0
2018-11-30 01:00:00+02:00,68.0,53.0,3.0,516.0,4.0,3.0,0.0,6.0,1.0,17.0,257.0
2018-11-30 02:00:00+02:00,67.0,53.0,3.0,504.0,4.0,3.0,0.0,6.0,1.0,17.0,249.0
2018-11-30 04:00:00+02:00,66.0,53.0,3.0,487.0,4.0,3.0,0.0,6.0,1.0,17.0,260.0
2018-11-30 05:00:00+02:00,68.0,53.0,3.0,488.0,4.0,3.0,0.0,6.0,1.0,17.0,259.0
2018-11-30 06:00:00+02:00,67.0,53.0,3.0,525.0,4.0,3.0,0.0,6.0,1.0,17.0,265.0
2018-11-30 07:00:00+02:00,67.0,53.0,3.0,718.0,4.0,3.0,0.0,5.0,1.0,16.0,267.0
2018-11-30 08:00:00+02:00,67.0,53.0,2.0,764.0,4.0,3.0,0.0,5.0,1.0,16.0,261.0
2018-11-30 09:00:00+02:00,68.0,53.0,0.0,763.0,4.0,3.0,0.0,5.0,1.0,16.0,266.0
2018-11-30 10:00:00+02:00,68.0,53.0,3.0,748.0,4.0,3.0,0.0,6.0,1.0,16.0,269.0
2018-11-30 11:00:00+02:00,69.0,53.0,3.0,734.0,4.0,4.0,0.0,6.0,1.0,16.0,266.0
2018-11-30 12:00:00+02:00,69.0,53.0,3.0,733.0,4.0,4.0,0.0,6.0,1.0,15.0,262.0
2018-11-30 13:00:00+02:00,69.0,52.0,3.0,714.0,4.0,4.0,0.0,6.0,1.0,15.0,262.0
2018-11-30 14:00:00+02:00,69.0,52.0,3.0,705.0,4.0,4.0,0.0,6.0,1.0,15.0,260.0
2018-11-30 15:00:00+02:00,69.0,52.0,3.0,701.0,4.0,4.0,0.0,6.0,1.0,14.0,258.0
2018-11-30 16:00:00+02:00,71.0,53.0,3.0,691.0,5.0,4.0,0.0,6.0,1.0,15.0,264.0
2018-11-30 17:00:00+02:00,71.0,53.0,3.0,776.0,5.0,4.0,0.0,6.0,1.0,15.0,263.0
2018-11-30 18:00:00+02:00,72.0,53.0,3.0,779.0,5.0,4.0,0.0,6.0,1.0,15.0,265.0
2018-11-30 19:00:00+02:00,73.0,53.0,1.0,761.0,5.0,4.0,0.0,6.0,1.0,16.0,262.0
2018-11-30 20:00:00+02:00,73.0,53.0,1.0,744.0,5.0,4.0,0.0,6.0,1.0,16.0,267.0
2018-11-30 21:00:00+02:00,71.0,53.0,1.0,720.0,5.0,4.0,0.0,6.0,1.0,16.0,267.0
2018-11-30 22:00:00+02:00,70.0,53.0,1.0,749.0,5.0,3.0,0.0,6.0,1.0,16.0,269.0
2018-11-30 23:00:00+02:00,71.0,53.0,1.0,613.0,5.0,3.0,0.0,6.0,1.0,16.0,268.0
2018-12-01 00:00:00+02:00,70.0,53.0,1.0,585.0,5.0,3.0,0.0,6.0,1.0,16.0,266.0
2018-12-01 01:00:00+02:00,70.0,53.0,1.0,455.0,5.0,3.0,0.0,6.0,1.0,16.0,266.0
2018-12-01 02:00:00+02:00,69.0,53.0,1.0,438.0,5.0,3.0,0.0,6.0,1.0,16.0,257.0
2018-12-01 04:00:00+02:00,67.0,53.0,1.0,481.0,4.0,3.0,0.0,6.0,1.0,15.0,236.0
2018-12-01 05:00:00+02:00,69.0,53.0,1.0,481.0,4.0,3.0,0.0,6.0,1.0,15.0,235.0
2018-12-01 06:00:00+02:00,69.0,53.0,1.0,494.0,4.0,3.0,0.0,6.0,1.0,16.0,220.0
2018-12-01 07:00:00+02:00,69.0,53.0,1.0,505.0,4.0,3.0,0.0,6.0,1.0,16.0,214.0
2018-12-01 08:00:00+02:00,69.0,53.0,1.0,535.0,4.0,4.0,0.0,6.0,1.0,16.0,198.0
2018-12-01 09:00:00+02:00,68.0,52.0,1.0,639.0,4.0,4.0,0.0,6.0,1.0,17.0,191.0
2018-12-01 10:00:00+02:00,68.0,51.0,1.0,666.0,4.0,3.0,0.0,6.0,1.0,16.0,179.0
2018-12-01 11:00:00+02:00,69.0,51.0,1.0,676.0,4.0,4.0,0.0,6.0,1.0,17.0,158.0
2018-12-01 12:00:00+02:00,69.0,52.0,1.0,679.0,4.0,4.0,0.0,6.0,1.0,17.0,125.0
2018-12-01 13:00:00+02:00,69.0,52.0,1.0,670.0,4.0,4.0,0.0,6.0,1.0,17.0,84.0
2018-12-01 14:00:00+02:00,69.0,52.0,1.0,672.0,4.0,4.0,0.0,6.0,1.0,17.0,90.0
2018-12-01 15:00:00+02:00,69.0,52.0,1.0,679.0,4.0,4.0,0.0,6.0,1.0,16.0,95.0
2018-12-01 16:00:00+02:00,71.0,52.0,1.0,680.0,5.0,4.0,0.0,6.0,1.0,15.0,101.0
2018-12-01 17:00:00+02:00,71.0,53.0,1.0,679.0,5.0,4.0,0.0,6.0,1.0,16.0,118.0
2018-12-01 18:00:00+02:00,72.0,53.0,1.0,681.0,5.0,4.0,0.0,6.0,1.0,17.0,104.0
2018-12-01 19:00:00+02:00,73.0,53.0,1.0,673.0,5.0,4.0,0.0,6.0,1.0,17.0,111.0
2018-12-01 20:00:00+02:00,73.0,53.0,1.0,670.0,5.0,4.0,0.0,6.0,1.0,17.0,86.0
2018-12-01 21:00:00+02:00,71.0,53.0,1.0,585.0,5.0,4.0,0.0,6.0,1.0,16.0,90.0
2018-12-01 22:00:00+02:00,71.0,53.0,1.0,568.0,5.0,4.0,0.0,6.0,1.0,17.0,84.0
2018-12-01 23:00:00+02:00,71.0,53.0,1.0,583.0,5.0,4.0,0.0,6.0,1.0,17.0,65.0
2018-12-02 00:00:00+02:00,70.0,53.0,1.0,548.0,5.0,4.0,0.0,6.0,1.0,16.0,54.0
2018-12-02 01:00:00+02:00,70.0,53.0,1.0,432.0,5.0,4.0,0.0,6.0,1.0,16.0,55.0
2018-12-02 02:00:00+02:00,69.0,53.0,1.0,411.0,4.0,4.0,0.0,6.0,1.0,17.0,49.0
2018-12-02 04:00:00+02:00,67.0,53.0,1.0,438.0,4.0,4.0,0.0,6.0,1.0,16.0,52.0
2018-12-02 05:00:00+02:00,69.0,53.0,1.0,431.0,4.0,4.0,0.0,6.0,1.0,17.0,54.0
2018-12-02 06:00:00+02:00,68.0,52.0,1.0,426.0,4.0,4.0,0.0,6.0,1.0,17.0,61.0
2018-12-02 07:00:00+02:00,68.0,52.0,1.0,425.0,4.0,4.0,0.0,6.0,1.0,16.0,70.0
2018-12-02 08:00:00+02:00,68.0,52.0,1.0,418.0,4.0,4.0,0.0,6.0,1.0,16.0,78.0
2018-12-02 09:00:00+02:00,68.0,52.0,1.0,450.0,4.0,4.0,0.0,6.0,1.0,17.0,85.0
2018-12-02 10:00:00+02:00,68.0,52.0,1.0,453.0,4.0,4.0,0.0,6.0,1.0,17.0,86.0
2018-12-02 11:00:00+02:00,68.0,52.0,1.0,503.0,4.0,3.0,0.0,6.0,1.0,17.0,73.0
2018-12-02 12:00:00+02:00,69.0,52.0,1.0,674.0,4.0,3.0,0.0,6.0,1.0,17.0,69.0
2018-12-02 13:00:00+02:00,69.0,52.0,1.0,682.0,4.0,3.0,0.0,6.0,1.0,17.0,66.0
2018-12-02 14:00:00+02:00,69.0,52.0,1.0,569.0,4.0,3.0,0.0,6.0,1.0,17.0,68.0
2018-12-02 15:00:00+02:00,69.0,52.0,1.0,580.0,4.0,3.0,0.0,6.0,1.0,17.0,67.0
2018-12-02 16:00:00+02:00,71.0,53.0,1.0,590.0,5.0,3.0,0.0,6.0,1.0,17.0,77.0
2018-12-02 17:00:00+02:00,71.0,53.0,1.0,683.0,5.0,3.0,0.0,6.0,1.0,17.0,80.0
2018-12-02 18:00:00+02:00,72.0,52.0,1.0,686.0,5.0,3.0,0.0,6.0,1.0,17.0,84.0
2018-12-02 19:00:00+02:00,73.0,52.0,1.0,586.0,5.0,3.0,0.0,6.0,1.0,17.0,77.0
2018-12-02 20:00:00+02:00,73.0,53.0,1.0,454.0,5.0,3.0,0.0,6.0,1.0,17.0,80.0
2018-12-02 21:00:00+02:00,71.0,53.0,1.0,459.0,5.0,3.0,0.0,6.0,1.0,16.0,76.0
2018-12-02 22:00:00+02:00,70.0,53.0,1.0,449.0,5.0,3.0,0.0,6.0,1.0,16.0,77.0
2018-12-02 23:00:00+02:00,71.0,53.0,1.0,442.0,5.0,3.0,0.0,6.0,1.0,16.0,77.0
2018-12-03 00:00:00+02:00,70.0,53.0,1.0,462.0,5.0,3.0,0.0,6.0,1.0,16.0,77.0
2018-12-03 01:00:00+02:00,69.0,52.0,1.0,480.0,5.0,3.0,0.0,6.0,1.0,17.0,75.0
2018-12-03 02:00:00+02:00,69.0,52.0,1.0,492.0,4.0,3.0,0.0,6.0,1.0,16.0,83.0
2018-12-03 04:00:00+02:00,67.0,52.0,1.0,490.0,4.0,3.0,0.0,6.0,1.0,17.0,82.0
2018-12-03 05:00:00+02:00,68.0,53.0,1.0,492.0,4.0,3.0,0.0,6.0,1.0,16.0,86.0
2018-12-03 06:00:00+02:00,68.0,52.0,1.0,571.0,4.0,3.0,0.0,6.0,1.0,16.0,85.0
2018-12-03 07:00:00+02:00,67.0,51.0,1.0,739.0,4.0,3.0,0.0,6.0,1.0,16.0,79.0
2018-12-03 08:00:00+02:00,67.0,51.0,3.0,781.0,4.0,3.0,0.0,6.0,1.0,15.0,76.0
2018-12-03 09:00:00+02:00,67.0,51.0,3.0,780.0,4.0,3.0,0.0,6.0,1.0,15.0,78.0
2018-12-03 10:00:00+02:00,67.0,52.0,3.0,781.0,4.0,3.0,0.0,6.0,1.0,11.0,90.0
2018-12-03 11:00:00+02:00,67.0,52.0,3.0,781.0,4.0,3.0,0.0,6.0,1.0,9.0,92.0
2018-12-03 12:00:00+02:00,67.0,51.0,3.0,780.0,4.0,3.0,0.0,6.0,1.0,9.0,94.0
2018-12-03 13:00:00+02:00,67.0,51.0,3.0,780.0,4.0,3.0,0.0,6.0,1.0,10.0,89.0
2018-12-03 14:00:00+02:00,67.0,52.0,3.0,780.0,4.0,4.0,0.0,6.0,1.0,3.0,87.0
2018-12-03 15:00:00+02:00,68.0,52.0,3.0,781.0,4.0,4.0,0.0,6.0,1.0,1.0,87.0
2018-12-03 16:00:00+02:00,69.0,52.0,3.0,782.0,5.0,4.0,0.0,6.0,1.0,1.0,86.0
2018-12-03 17:00:00+02:00,69.0,52.0,3.0,778.0,5.0,4.0,0.0,6.0,1.0,1.0,82.0
2018-12-03 18:00:00+02:00,71.0,52.0,3.0,781.0,5.0,4.0,0.0,6.0,1.0,1.0,75.0
2018-12-03 19:00:00+02:00,72.0,52.0,1.0,784.0,5.0,4.0,0.0,6.0,1.0,1.0,85.0
2018-12-03 20:00:00+02:00,72.0,52.0,1.0,784.0,5.0,4.0,0.0,6.0,1.0,1.0,81.0
2018-12-03 21:00:00+02:00,70.0,52.0,1.0,744.0,5.0,4.0,0.0,6.0,1.0,1.0,74.0
2018-12-03 22:00:00+02:00,70.0,51.0,1.0,730.0,5.0,4.0,0.0,6.0,1.0,1.0,86.0
2018-12-03 23:00:00+02:00,71.0,51.0,1.0,580.0,5.0,4.0,0.0,6.0,1.0,1.0,94.0
2018-12-04 00:00:00+02:00,70.0,50.0,1.0,503.0,5.0,4.0,0.0,6.0,1.0,1.0,100.0
2018-12-04 01:00:00+02:00,69.0,51.0,1.0,479.0,4.0,4.0,0.0,6.0,1.0,1.0,118.0
2018-12-04 02:00:00+02:00,67.0,50.0,1.0,461.0,4.0,4.0,0.0,6.0,1.0,1.0,127.0
2018-12-04 04:00:00+02:00,67.0,50.0,1.0,465.0,4.0,3.0,0.0,6.0,1.0,1.0,148.0
2018-12-04 05:00:00+02:00,68.0,50.0,1.0,459.0,4.0,3.0,0.0,6.0,1.0,1.0,146.0
2018-12-04 06:00:00+02:00,68.0,50.0,1.0,533.0,4.0,3.0,0.0,7.0,1.0,1.0,147.0
2018-12-04 07:00:00+02:00,68.0,50.0,1.0,766.0,4.0,3.0,0.0,7.0,1.0,1.0,152.0
2018-12-04 08:00:00+02:00,68.0,50.0,3.0,776.0,4.0,3.0,0.0,7.0,1.0,1.0,140.0
2018-12-04 09:00:00+02:00,68.0,51.0,3.0,774.0,4.0,3.0,0.0,7.0,1.0,1.0,127.0
2018-12-04 10:00:00+02:00,68.0,51.0,3.0,755.0,4.0,3.0,0.0,7.0,1.0,1.0,140.0
2018-12-04 11:00:00+02:00,67.0,50.0,3.0,748.0,4.0,3.0,0.0,7.0,1.0,1.0,155.0
2018-12-04 12:00:00+02:00,68.0,51.0,3.0,724.0,4.0,3.0,0.0,7.0,1.0,1.0,145.0
2018-12-04 13:00:00+02:00,68.0,50.0,3.0,696.0,4.0,3.0,0.0,7.0,1.0,1.0,157.0
2018-12-04 14:00:00+02:00,68.0,50.0,3.0,695.0,4.0,3.0,0.0,7.0,1.0,1.0,148.0
2018-12-04 15:00:00+02:00,68.0,50.0,3.0,728.0,4.0,3.0,0.0,7.0,1.0,1.0,146.0
2018-12-04 16:00:00+02:00,70.0,50.0,3.0,728.0,5.0,3.0,0.0,7.0,1.0,1.0,128.0
2018-12-04 17:00:00+02:00,71.0,51.0,3.0,694.0,5.0,4.0,0.0,7.0,1.0,1.0,137.0
2018-12-04 18:00:00+02:00,71.0,51.0,3.0,692.0,5.0,4.0,0.0,7.0,1.0,1.0,155.0
2018-12-04 19:00:00+02:00,72.0,51.0,1.0,757.0,5.0,4.0,0.0,7.0,1.0,1.0,148.0
2018-12-04 20:00:00+02:00,72.0,51.0,1.0,692.0,5.0,4.0,0.0,7.0,1.0,1.0,152.0
2018-12-04 21:00:00+02:00,70.0,52.0,1.0,540.0,5.0,4.0,0.0,7.0,1.0,1.0,160.0
2018-12-04 22:00:00+02:00,70.0,52.0,1.0,518.0,5.0,4.0,0.0,7.0,1.0,1.0,151.0
2018-12-04 23:00:00+02:00,71.0,52.0,1.0,493.0,5.0,4.0,0.0,7.0,1.0,1.0,151.0
2018-12-05 00:00:00+02:00,70.0,51.0,1.0,497.0,5.0,4.0,0.0,7.0,1.0,1.0,153.0
2018-12-05 01:00:00+02:00,70.0,51.0,1.0,518.0,5.0,4.0,0.0,7.0,1.0,1.0,160.0
2018-12-05 02:00:00+02:00,69.0,51.0,1.0,552.0,5.0,4.0,0.0,7.0,1.0,1.0,163.0
2018-12-05 04:00:00+02:00,67.0,51.0,1.0,605.0,4.0,4.0,0.0,7.0,1.0,1.0,114.0
2018-12-05 05:00:00+02:00,68.0,51.0,1.0,629.0,4.0,3.0,0.0,7.0,1.0,1.0,133.0
2018-12-05 06:00:00+02:00,68.0,50.0,1.0,662.0,4.0,3.0,0.0,7.0,1.0,1.0,165.0
2018-12-05 07:00:00+02:00,68.0,51.0,1.0,1010.0,4.0,3.0,0.0,7.0,1.0,1.0,170.0
2018-12-05 08:00:00+02:00,68.0,51.0,3.0,995.0,4.0,3.0,0.0,7.0,1.0,1.0,172.0
2018-12-05 09:00:00+02:00,68.0,51.0,3.0,1027.0,4.0,3.0,0.0,7.0,1.0,1.0,186.0
2018-12-05 10:00:00+02:00,68.0,51.0,3.0,1031.0,4.0,3.0,0.0,7.0,1.0,1.0,190.0
2018-12-05 11:00:00+02:00,68.0,51.0,3.0,1085.0,4.0,3.0,0.0,7.0,1.0,1.0,165.0
2018-12-05 12:00:00+02:00,69.0,51.0,3.0,1093.0,4.0,3.0,0.0,7.0,1.0,1.0,180.0
2018-12-05 13:00:00+02:00,69.0,51.0,3.0,1061.0,4.0,3.0,0.0,7.0,1.0,1.0,193.0
2018-12-05 14:00:00+02:00,69.0,51.0,3.0,1077.0,4.0,3.0,0.0,7.0,1.0,1.0,199.0
2018-12-05 15:00:00+02:00,69.0,51.0,3.0,1083.0,4.0,3.0,0.0,7.0,1.0,1.0,204.0
2018-12-05 16:00:00+02:00,71.0,51.0,3.0,1061.0,5.0,3.0,0.0,7.0,1.0,1.0,196.0
2018-12-05 17:00:00+02:00,72.0,51.0,3.0,1095.0,5.0,3.0,0.0,7.0,1.0,1.0,201.0
2018-12-05 18:00:00+02:00,72.0,51.0,3.0,1076.0,5.0,3.0,0.0,7.0,1.0,1.0,196.0
2018-12-05 19:00:00+02:00,73.0,51.0,1.0,1036.0,5.0,3.0,0.0,7.0,1.0,1.0,167.0
2018-12-05 20:00:00+02:00,72.0,51.0,1.0,989.0,5.0,4.0,0.0,7.0,1.0,1.0,134.0
2018-12-05 21:00:00+02:00,71.0,52.0,1.0,966.0,5.0,4.0,0.0,7.0,1.0,1.0,106.0
2018-12-05 22:00:00+02:00,71.0,52.0,1.0,926.0,5.0,4.0,0.0,7.0,1.0,1.0,101.0
2018-12-05 23:00:00+02:00,71.0,52.0,1.0,937.0,5.0,4.0,0.0,7.0,1.0,1.0,132.0
2018-12-06 00:00:00+02:00,71.0,52.0,1.0,773.0,5.0,4.0,0.0,7.0,1.0,1.0,135.0
2018-12-06 01:00:00+02:00,70.0,52.0,1.0,594.0,5.0,4.0,0.0,7.0,1.0,1.0,119.0
2018-12-06 02:00:00+02:00,69.0,52.0,1.0,563.0,4.0,4.0,0.0,7.0,1.0,1.0,121.0
2018-12-06 04:00:00+02:00,63.0,52.0,1.0,585.0,4.0,4.0,0.0,7.0,1.0,1.0,133.0
2018-12-06 05:00:00+02:00,66.0,52.0,1.0,580.0,4.0,4.0,0.0,7.0,1.0,1.0,134.0
2018-12-06 06:00:00+02:00,66.0,52.0,1.0,686.0,4.0,4.0,0.0,7.0,1.0,1.0,125.0
2018-12-06 07:00:00+02:00,65.0,52.0,1.0,785.0,4.0,3.0,0.0,7.0,1.0,1.0,118.0
2018-12-06 08:00:00+02:00,65.0,52.0,3.0,822.0,4.0,3.0,0.0,7.0,1.0,1.0,108.0
2018-12-06 09:00:00+02:00,65.0,52.0,3.0,838.0,4.0,3.0,0.0,7.0,1.0,1.0,118.0
2018-12-06 10:00:00+02:00,65.0,52.0,3.0,806.0,4.0,3.0,0.0,7.0,1.0,1.0,111.0
2018-12-06 11:00:00+02:00,65.0,52.0,3.0,813.0,4.0,3.0,0.0,7.0,1.0,1.0,111.0
2018-12-06 12:00:00+02:00,66.0,51.0,3.0,806.0,4.0,3.0,0.0,7.0,1.0,1.0,85.0
2018-12-06 13:00:00+02:00,66.0,49.0,3.0,789.0,4.0,3.0,0.0,7.0,1.0,1.0,62.0
2018-12-06 14:00:00+02:00,66.0,49.0,3.0,789.0,4.0,3.0,0.0,7.0,1.0,1.0,64.0
2018-12-06 15:00:00+02:00,69.0,49.0,3.0,790.0,4.0,3.0,0.0,7.0,1.0,1.0,59.0
2018-12-06 16:00:00+02:00,71.0,50.0,3.0,834.0,5.0,3.0,0.0,7.0,1.0,1.0,59.0
2018-12-06 17:00:00+02:00,71.0,51.0,3.0,917.0,5.0,3.0,0.0,7.0,1.0,1.0,61.0
2018-12-06 18:00:00+02:00,71.0,51.0,3.0,921.0,5.0,3.0,0.0,7.0,1.0,1.0,58.0
2018-12-06 19:00:00+02:00,72.0,51.0,1.0,900.0,5.0,3.0,0.0,7.0,1.0,1.0,63.0
2018-12-06 20:00:00+02:00,72.0,51.0,1.0,824.0,5.0,3.0,0.0,7.0,1.0,1.0,74.0
2018-12-06 21:00:00+02:00,71.0,51.0,1.0,763.0,5.0,3.0,0.0,7.0,1.0,1.0,73.0
2018-12-06 22:00:00+02:00,70.0,51.0,1.0,654.0,5.0,3.0,0.0,7.0,1.0,1.0,79.0
2018-12-06 23:00:00+02:00,72.0,51.0,1.0,613.0,5.0,3.0,0.0,7.0,1.0,1.0,87.0
2018-12-07 00:00:00+02:00,70.0,51.0,1.0,658.0,5.0,3.0,0.0,7.0,1.0,1.0,93.0
2018-12-07 01:00:00+02:00,70.0,51.0,1.0,730.0,5.0,3.0,0.0,7.0,1.0,1.0,103.0
2018-12-07 02:00:00+02:00,69.0,51.0,1.0,672.0,5.0,3.0,0.0,7.0,1.0,1.0,113.0
2018-12-07 04:00:00+02:00,66.0,51.0,1.0,653.0,4.0,4.0,0.0,7.0,1.0,1.0,119.0
2018-12-07 05:00:00+02:00,68.0,51.0,1.0,654.0,4.0,4.0,0.0,7.0,1.0,1.0,116.0
2018-12-07 06:00:00+02:00,68.0,51.0,1.0,987.0,4.0,4.0,0.0,7.0,1.0,1.0,134.0
2018-12-07 07:00:00+02:00,67.0,50.0,1.0,983.0,4.0,4.0,0.0,7.0,1.0,1.0,140.0
2018-12-07 08:00:00+02:00,67.0,50.0,3.0,990.0,4.0,4.0,0.0,7.0,1.0,1.0,148.0
2018-12-07 09:00:00+02:00,67.0,51.0,3.0,1021.0,4.0,4.0,0.0,7.0,1.0,1.0,149.0
2018-12-07 10:00:00+02:00,68.0,51.0,3.0,1017.0,4.0,4.0,0.0,7.0,1.0,1.0,146.0
2018-12-07 11:00:00+02:00,67.0,50.0,3.0,1015.0,4.0,4.0,0.0,7.0,1.0,1.0,144.0
2018-12-07 12:00:00+02:00,68.0,50.0,3.0,1004.0,4.0,3.0,0.0,7.0,1.0,1.0,162.0
2018-12-07 13:00:00+02:00,68.0,50.0,3.0,1017.0,4.0,3.0,0.0,7.0,1.0,1.0,159.0
2018-12-07 14:00:00+02:00,67.0,51.0,3.0,1023.0,4.0,3.0,0.0,7.0,1.0,1.0,150.0
2018-12-07 15:00:00+02:00,68.0,51.0,3.0,1024.0,4.0,3.0,0.0,7.0,1.0,1.0,153.0
2018-12-07 16:00:00+02:00,70.0,51.0,3.0,1024.0,5.0,3.0,0.0,7.0,1.0,1.0,162.0
2018-12-07 17:00:00+02:00,71.0,51.0,3.0,1019.0,5.0,3.0,0.0,7.0,1.0,1.0,170.0
2018-12-07 18:00:00+02:00,71.0,51.0,3.0,1020.0,5.0,3.0,0.0,7.0,1.0,1.0,167.0
2018-12-07 19:00:00+02:00,72.0,51.0,1.0,980.0,5.0,3.0,0.0,7.0,1.0,1.0,177.0
2018-12-07 20:00:00+02:00,72.0,51.0,1.0,960.0,5.0,3.0,0.0,7.0,1.0,1.0,179.0
2018-12-07 21:00:00+02:00,71.0,51.0,1.0,953.0,5.0,3.0,0.0,7.0,1.0,1.0,175.0
2018-12-07 22:00:00+02:00,70.0,51.0,1.0,792.0,5.0,3.0,0.0,7.0,1.0,1.0,164.0
2018-12-07 23:00:00+02:00,72.0,50.0,1.0,523.0,5.0,3.0,0.0,7.0,1.0,1.0,171.0
2018-12-08 00:00:00+02:00,71.0,50.0,1.0,462.0,5.0,3.0,0.0,7.0,1.0,1.0,172.0
2018-12-08 01:00:00+02:00,70.0,50.0,1.0,431.0,5.0,3.0,0.0,7.0,1.0,1.0,169.0
2018-12-08 02:00:00+02:00,70.0,50.0,1.0,426.0,4.0,3.0,0.0,7.0,1.0,1.0,164.0
2018-12-08 04:00:00+02:00,68.0,51.0,1.0,401.0,4.0,3.0,0.0,7.0,1.0,1.0,168.0
2018-12-08 05:00:00+02:00,69.0,51.0,1.0,400.0,4.0,3.0,0.0,7.0,1.0,1.0,155.0
2018-12-08 06:00:00+02:00,69.0,51.0,1.0,405.0,4.0,3.0,0.0,7.0,1.0,1.0,157.0
2018-12-08 07:00:00+02:00,70.0,51.0,1.0,404.0,4.0,3.0,0.0,7.0,1.0,1.0,153.0
2018-12-08 08:00:00+02:00,69.0,51.0,1.0,401.0,4.0,3.0,0.0,7.0,1.0,1.0,155.0
