,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore
2018-10-16 07:00:00+03:00,45.0,14.0,0.0,0.0,29.0,22.0,0.0,18.0,172.0
2018-10-16 08:00:00+03:00,44.0,14.0,192.0,0.0,29.0,23.0,0.0,17.0,162.0
2018-10-16 09:00:00+03:00,44.0,14.0,362.0,0.0,29.0,23.0,7.0,15.0,136.0
2018-10-16 10:00:00+03:00,43.0,14.0,363.0,0.0,28.0,22.0,23.0,17.0,82.0
2018-10-16 11:00:00+03:00,42.0,14.0,383.0,0.0,28.0,22.0,19.0,15.0,27.0
2018-10-16 12:00:00+03:00,42.0,14.0,383.0,0.0,29.0,22.0,32.0,15.0,11.0
2018-10-16 13:00:00+03:00,42.0,14.0,198.0,0.0,29.0,22.0,37.0,16.0,11.0
2018-10-16 14:00:00+03:00,42.0,14.0,192.0,0.0,28.0,22.0,35.0,15.0,12.0
2018-10-16 15:00:00+03:00,42.0,14.0,0.0,0.0,28.0,22.0,32.0,15.0,14.0
2018-10-16 16:00:00+03:00,42.0,14.0,383.0,0.0,29.0,22.0,11.0,14.0,16.0
2018-10-16 17:00:00+03:00,42.0,14.0,373.0,0.0,29.0,22.0,0.0,15.0,26.0
2018-10-16 18:00:00+03:00,42.0,14.0,362.0,0.0,29.0,22.0,0.0,16.0,63.0
2018-10-16 19:00:00+03:00,43.0,14.0,401.0,0.0,51.0,22.0,0.0,16.0,89.0
2018-10-16 20:00:00+03:00,44.0,14.0,401.0,0.0,51.0,22.0,0.0,17.0,132.0
2018-10-16 21:00:00+03:00,44.0,14.0,185.0,0.0,30.0,21.0,0.0,16.0,182.0
2018-10-16 22:00:00+03:00,44.0,14.0,2.0,0.0,27.0,21.0,0.0,15.0,173.0
2018-10-16 23:00:00+03:00,43.0,14.0,0.0,0.0,27.0,21.0,0.0,15.0,134.0
2018-10-17 00:00:00+03:00,42.0,14.0,0.0,0.0,27.0,22.0,0.0,15.0,92.0
2018-10-17 01:00:00+03:00,42.0,14.0,0.0,715.0,27.0,21.0,0.0,14.0,88.0
2018-10-17 02:00:00+03:00,42.0,14.0,0.0,892.0,28.0,22.0,0.0,15.0,82.0
2018-10-17 03:00:00+03:00,42.0,14.0,0.0,889.0,28.0,21.0,0.0,15.0,69.0
2018-10-17 04:00:00+03:00,43.0,14.0,0.0,886.0,27.0,21.0,0.0,15.0,45.0
2018-10-17 05:00:00+03:00,44.0,14.0,0.0,698.0,27.0,21.0,0.0,15.0,44.0
2018-10-17 06:00:00+03:00,45.0,14.0,0.0,437.0,27.0,21.0,0.0,16.0,34.0
2018-10-17 07:00:00+03:00,46.0,14.0,82.0,0.0,28.0,22.0,0.0,17.0,31.0
2018-10-17 08:00:00+03:00,45.0,14.0,246.0,0.0,28.0,21.0,1.0,17.0,35.0
2018-10-17 09:00:00+03:00,44.0,14.0,382.0,0.0,28.0,22.0,6.0,17.0,58.0
2018-10-17 10:00:00+03:00,44.0,14.0,361.0,0.0,28.0,22.0,19.0,17.0,34.0
2018-10-17 11:00:00+03:00,44.0,14.0,341.0,0.0,28.0,21.0,32.0,17.0,17.0
2018-10-17 12:00:00+03:00,43.0,14.0,196.0,0.0,29.0,21.0,36.0,16.0,6.0
2018-10-17 13:00:00+03:00,40.0,14.0,176.0,0.0,29.0,22.0,37.0,15.0,4.0
2018-10-17 14:00:00+03:00,40.0,14.0,33.0,0.0,29.0,21.0,35.0,15.0,5.0
2018-10-17 15:00:00+03:00,41.0,14.0,0.0,0.0,29.0,21.0,31.0,14.0,5.0
2018-10-17 16:00:00+03:00,41.0,14.0,0.0,0.0,29.0,22.0,26.0,14.0,5.0
2018-10-17 17:00:00+03:00,41.0,14.0,1.0,0.0,29.0,22.0,18.0,15.0,6.0
2018-10-17 18:00:00+03:00,42.0,14.0,361.0,0.0,29.0,22.0,15.0,15.0,12.0
2018-10-17 19:00:00+03:00,42.0,14.0,402.0,0.0,54.0,22.0,15.0,17.0,31.0
2018-10-17 20:00:00+03:00,42.0,14.0,401.0,0.0,55.0,22.0,15.0,17.0,50.0
2018-10-17 21:00:00+03:00,42.0,14.0,178.0,0.0,29.0,22.0,15.0,17.0,75.0
2018-10-17 22:00:00+03:00,42.0,14.0,13.0,0.0,28.0,22.0,15.0,16.0,93.0
2018-10-17 23:00:00+03:00,42.0,14.0,0.0,0.0,27.0,22.0,15.0,15.0,116.0
2018-10-18 00:00:00+03:00,41.0,14.0,0.0,375.0,27.0,22.0,15.0,15.0,116.0
2018-10-18 01:00:00+03:00,42.0,14.0,0.0,887.0,27.0,22.0,15.0,15.0,115.0
2018-10-18 02:00:00+03:00,42.0,14.0,0.0,889.0,27.0,22.0,15.0,15.0,101.0
2018-10-18 03:00:00+03:00,42.0,14.0,0.0,886.0,27.0,22.0,15.0,15.0,71.0
2018-10-18 04:00:00+03:00,42.0,14.0,0.0,883.0,27.0,22.0,15.0,15.0,57.0
2018-10-18 05:00:00+03:00,44.0,14.0,0.0,879.0,27.0,22.0,15.0,15.0,49.0
2018-10-18 06:00:00+03:00,45.0,14.0,0.0,771.0,27.0,22.0,15.0,16.0,41.0
2018-10-18 07:00:00+03:00,46.0,14.0,1.0,0.0,28.0,22.0,15.0,17.0,42.0
2018-10-18 08:00:00+03:00,45.0,14.0,389.0,0.0,50.0,22.0,15.0,17.0,38.0
2018-10-18 09:00:00+03:00,45.0,14.0,421.0,0.0,27.0,22.0,14.0,17.0,48.0
2018-10-18 10:00:00+03:00,44.0,14.0,421.0,0.0,51.0,23.0,19.0,16.0,35.0
2018-10-18 11:00:00+03:00,42.0,14.0,377.0,0.0,38.0,23.0,23.0,14.0,16.0
2018-10-18 12:00:00+03:00,42.0,14.0,375.0,0.0,51.0,22.0,29.0,15.0,8.0
2018-10-18 13:00:00+03:00,41.0,14.0,172.0,0.0,52.0,22.0,35.0,15.0,7.0
2018-10-18 14:00:00+03:00,41.0,14.0,0.0,0.0,39.0,21.0,33.0,14.0,11.0
2018-10-18 15:00:00+03:00,41.0,14.0,49.0,0.0,47.0,21.0,30.0,14.0,18.0
2018-10-18 16:00:00+03:00,40.0,14.0,97.0,0.0,30.0,21.0,23.0,15.0,15.0
2018-10-18 17:00:00+03:00,40.0,14.0,105.0,0.0,29.0,21.0,3.0,16.0,20.0
2018-10-18 18:00:00+03:00,41.0,14.0,387.0,0.0,29.0,21.0,0.0,16.0,19.0
2018-10-18 19:00:00+03:00,41.0,14.0,392.0,0.0,52.0,21.0,0.0,16.0,17.0
2018-10-18 20:00:00+03:00,41.0,14.0,392.0,0.0,52.0,21.0,0.0,18.0,20.0
2018-10-18 21:00:00+03:00,41.0,14.0,367.0,0.0,30.0,21.0,0.0,17.0,36.0
2018-10-18 22:00:00+03:00,41.0,14.0,0.0,0.0,28.0,21.0,0.0,17.0,48.0
2018-10-18 23:00:00+03:00,41.0,14.0,49.0,0.0,28.0,21.0,0.0,15.0,47.0
2018-10-19 00:00:00+03:00,41.0,14.0,1.0,237.0,28.0,21.0,0.0,15.0,38.0
2018-10-19 01:00:00+03:00,41.0,14.0,0.0,881.0,27.0,21.0,0.0,15.0,38.0
2018-10-19 02:00:00+03:00,41.0,14.0,0.0,888.0,27.0,21.0,0.0,15.0,50.0
2018-10-19 03:00:00+03:00,41.0,14.0,0.0,885.0,28.0,21.0,0.0,15.0,47.0
2018-10-19 04:00:00+03:00,41.0,14.0,0.0,873.0,27.0,21.0,0.0,15.0,47.0
2018-10-19 05:00:00+03:00,42.0,14.0,0.0,445.0,27.0,21.0,0.0,15.0,41.0
2018-10-19 06:00:00+03:00,43.0,14.0,0.0,220.0,27.0,21.0,0.0,17.0,35.0
2018-10-19 07:00:00+03:00,43.0,14.0,1.0,0.0,28.0,22.0,0.0,17.0,36.0
2018-10-19 08:00:00+03:00,43.0,14.0,382.0,0.0,51.0,21.0,0.0,17.0,47.0
2018-10-19 09:00:00+03:00,43.0,14.0,382.0,0.0,51.0,21.0,0.0,17.0,39.0
2018-10-19 10:00:00+03:00,43.0,14.0,382.0,0.0,52.0,21.0,0.0,17.0,25.0
2018-10-19 11:00:00+03:00,44.0,14.0,382.0,0.0,52.0,21.0,0.0,17.0,11.0
2018-10-19 12:00:00+03:00,43.0,13.0,382.0,0.0,52.0,21.0,0.0,17.0,2.0
2018-10-19 13:00:00+03:00,42.0,11.0,382.0,0.0,52.0,21.0,0.0,16.0,1.0
2018-10-19 14:00:00+03:00,42.0,11.0,126.0,0.0,53.0,21.0,0.0,16.0,2.0
2018-10-19 15:00:00+03:00,42.0,11.0,0.0,0.0,31.0,21.0,0.0,16.0,5.0
2018-10-19 16:00:00+03:00,42.0,11.0,0.0,0.0,30.0,21.0,0.0,16.0,5.0
2018-10-19 17:00:00+03:00,42.0,11.0,1.0,0.0,31.0,21.0,0.0,16.0,11.0
2018-10-19 18:00:00+03:00,43.0,11.0,387.0,0.0,63.0,21.0,0.0,17.0,10.0
2018-10-19 19:00:00+03:00,44.0,11.0,391.0,0.0,75.0,21.0,0.0,17.0,6.0
2018-10-19 20:00:00+03:00,44.0,11.0,388.0,0.0,65.0,21.0,0.0,18.0,7.0
2018-10-19 21:00:00+03:00,44.0,11.0,381.0,0.0,52.0,21.0,0.0,18.0,4.0
2018-10-19 22:00:00+03:00,44.0,11.0,0.0,0.0,29.0,21.0,0.0,18.0,3.0
2018-10-19 23:00:00+03:00,44.0,11.0,0.0,0.0,29.0,22.0,0.0,18.0,1.0
2018-10-20 00:00:00+03:00,44.0,11.0,0.0,0.0,29.0,21.0,0.0,17.0,0.0
2018-10-20 01:00:00+03:00,43.0,11.0,0.0,543.0,29.0,21.0,0.0,18.0,0.0
2018-10-20 02:00:00+03:00,43.0,11.0,0.0,673.0,30.0,21.0,0.0,18.0,0.0
2018-10-20 03:00:00+03:00,43.0,11.0,0.0,671.0,29.0,21.0,0.0,18.0,0.0
2018-10-20 04:00:00+03:00,43.0,11.0,0.0,670.0,30.0,21.0,0.0,18.0,2.0
2018-10-20 05:00:00+03:00,44.0,11.0,0.0,668.0,30.0,21.0,0.0,18.0,6.0
2018-10-20 06:00:00+03:00,45.0,11.0,0.0,550.0,30.0,21.0,0.0,18.0,4.0
2018-10-20 07:00:00+03:00,45.0,11.0,0.0,222.0,30.0,20.0,0.0,18.0,4.0
2018-10-20 08:00:00+03:00,46.0,11.0,81.0,0.0,30.0,21.0,0.0,18.0,5.0
2018-10-20 09:00:00+03:00,46.0,11.0,109.0,0.0,30.0,21.0,0.0,18.0,6.0
2018-10-20 10:00:00+03:00,46.0,10.0,387.0,0.0,30.0,21.0,0.0,18.0,12.0
2018-10-20 11:00:00+03:00,46.0,10.0,391.0,0.0,52.0,21.0,0.0,18.0,8.0
2018-10-20 12:00:00+03:00,46.0,10.0,169.0,0.0,29.0,21.0,0.0,18.0,3.0
2018-10-20 13:00:00+03:00,45.0,10.0,1.0,0.0,29.0,20.0,0.0,18.0,2.0
2018-10-20 14:00:00+03:00,45.0,10.0,0.0,0.0,29.0,19.0,0.0,18.0,4.0
2018-10-20 15:00:00+03:00,45.0,10.0,0.0,0.0,29.0,20.0,0.0,18.0,6.0
2018-10-20 16:00:00+03:00,45.0,10.0,0.0,0.0,30.0,20.0,0.0,17.0,5.0
2018-10-20 17:00:00+03:00,45.0,10.0,0.0,0.0,30.0,20.0,0.0,17.0,5.0
2018-10-20 18:00:00+03:00,46.0,10.0,48.0,0.0,29.0,20.0,0.0,17.0,4.0
2018-10-20 19:00:00+03:00,46.0,11.0,502.0,0.0,29.0,20.0,0.0,17.0,5.0
2018-10-20 20:00:00+03:00,46.0,11.0,382.0,0.0,30.0,21.0,0.0,18.0,5.0
2018-10-20 21:00:00+03:00,46.0,11.0,250.0,0.0,30.0,21.0,0.0,18.0,5.0
2018-10-20 22:00:00+03:00,46.0,11.0,65.0,0.0,30.0,20.0,0.0,18.0,8.0
2018-10-20 23:00:00+03:00,46.0,11.0,49.0,0.0,29.0,20.0,0.0,18.0,5.0
2018-10-21 00:00:00+03:00,46.0,11.0,0.0,0.0,29.0,20.0,0.0,17.0,1.0
2018-10-21 01:00:00+03:00,45.0,11.0,0.0,396.0,29.0,20.0,0.0,17.0,2.0
2018-10-21 02:00:00+03:00,46.0,11.0,0.0,453.0,30.0,20.0,0.0,17.0,3.0
2018-10-21 03:00:00+03:00,46.0,11.0,0.0,453.0,30.0,20.0,0.0,17.0,3.0
2018-10-21 04:00:00+03:00,46.0,11.0,0.0,452.0,30.0,20.0,0.0,17.0,6.0
2018-10-21 05:00:00+03:00,47.0,11.0,0.0,451.0,30.0,21.0,0.0,17.0,5.0
2018-10-21 06:00:00+03:00,47.0,11.0,0.0,399.0,29.0,21.0,0.0,18.0,3.0
2018-10-21 07:00:00+03:00,48.0,11.0,0.0,0.0,30.0,21.0,0.0,18.0,1.0
2018-10-21 08:00:00+03:00,48.0,11.0,0.0,0.0,30.0,20.0,0.0,18.0,0.0
2018-10-21 09:00:00+03:00,48.0,11.0,0.0,0.0,30.0,20.0,0.0,18.0,0.0
2018-10-21 10:00:00+03:00,47.0,10.0,0.0,0.0,31.0,20.0,0.0,18.0,1.0
2018-10-21 11:00:00+03:00,47.0,10.0,0.0,0.0,31.0,20.0,0.0,18.0,2.0
2018-10-21 12:00:00+03:00,46.0,10.0,0.0,0.0,31.0,20.0,0.0,18.0,4.0
2018-10-21 13:00:00+03:00,45.0,10.0,0.0,0.0,31.0,20.0,0.0,17.0,22.0
2018-10-21 14:00:00+03:00,46.0,10.0,0.0,69.0,32.0,20.0,0.0,17.0,34.0
2018-10-21 15:00:00+03:00,45.0,10.0,0.0,69.0,32.0,20.0,0.0,17.0,42.0
2018-10-21 16:00:00+03:00,45.0,11.0,0.0,0.0,32.0,21.0,0.0,18.0,35.0
2018-10-21 17:00:00+03:00,45.0,10.0,0.0,0.0,31.0,20.0,0.0,18.0,40.0
2018-10-21 18:00:00+03:00,46.0,10.0,1.0,0.0,31.0,20.0,0.0,18.0,56.0
2018-10-21 19:00:00+03:00,47.0,10.0,162.0,0.0,31.0,20.0,0.0,18.0,88.0
2018-10-21 20:00:00+03:00,47.0,11.0,108.0,0.0,31.0,20.0,0.0,18.0,127.0
2018-10-21 21:00:00+03:00,48.0,11.0,0.0,0.0,31.0,20.0,0.0,18.0,170.0
2018-10-21 22:00:00+03:00,47.0,11.0,0.0,0.0,31.0,19.0,0.0,17.0,204.0
2018-10-21 23:00:00+03:00,47.0,11.0,0.0,51.0,31.0,20.0,0.0,16.0,224.0
2018-10-22 00:00:00+03:00,46.0,11.0,0.0,43.0,31.0,19.0,0.0,14.0,234.0
2018-10-22 01:00:00+03:00,45.0,11.0,0.0,655.0,31.0,19.0,0.0,14.0,249.0
2018-10-22 02:00:00+03:00,46.0,11.0,0.0,658.0,31.0,19.0,0.0,15.0,251.0
2018-10-22 03:00:00+03:00,45.0,11.0,0.0,655.0,31.0,19.0,0.0,15.0,264.0
2018-10-22 04:00:00+03:00,45.0,11.0,0.0,652.0,31.0,19.0,0.0,15.0,231.0
2018-10-22 05:00:00+03:00,47.0,11.0,0.0,648.0,31.0,20.0,0.0,16.0,235.0
2018-10-22 06:00:00+03:00,48.0,11.0,0.0,381.0,31.0,20.0,0.0,17.0,246.0
2018-10-22 07:00:00+03:00,48.0,12.0,0.0,0.0,31.0,21.0,0.0,18.0,278.0
2018-10-22 08:00:00+03:00,48.0,12.0,180.0,0.0,32.0,20.0,0.0,18.0,280.0
2018-10-22 09:00:00+03:00,47.0,12.0,251.0,0.0,32.0,20.0,0.0,18.0,270.0
2018-10-22 10:00:00+03:00,47.0,14.0,201.0,0.0,53.0,20.0,0.0,18.0,294.0
2018-10-22 11:00:00+03:00,46.0,14.0,199.0,0.0,31.0,22.0,0.0,17.0,304.0
2018-10-22 12:00:00+03:00,46.0,14.0,151.0,0.0,31.0,24.0,0.0,18.0,299.0
2018-10-22 13:00:00+03:00,46.0,14.0,191.0,0.0,31.0,24.0,0.0,18.0,239.0
2018-10-22 14:00:00+03:00,45.0,14.0,196.0,0.0,33.0,21.0,0.0,18.0,247.0
2018-10-22 15:00:00+03:00,46.0,14.0,47.0,0.0,32.0,21.0,0.0,18.0,243.0
2018-10-22 16:00:00+03:00,45.0,14.0,0.0,0.0,33.0,21.0,0.0,18.0,250.0
2018-10-22 17:00:00+03:00,45.0,14.0,0.0,0.0,33.0,20.0,0.0,19.0,297.0
2018-10-22 18:00:00+03:00,46.0,14.0,201.0,0.0,33.0,20.0,0.0,18.0,271.0
2018-10-22 19:00:00+03:00,47.0,14.0,182.0,0.0,33.0,20.0,0.0,18.0,266.0
2018-10-22 20:00:00+03:00,47.0,14.0,191.0,0.0,34.0,21.0,0.0,18.0,244.0
2018-10-22 21:00:00+03:00,47.0,14.0,9.0,0.0,32.0,20.0,0.0,18.0,203.0
2018-10-22 22:00:00+03:00,46.0,14.0,0.0,0.0,32.0,19.0,0.0,18.0,166.0
2018-10-22 23:00:00+03:00,46.0,14.0,0.0,0.0,32.0,20.0,0.0,18.0,217.0
2018-10-23 00:00:00+03:00,45.0,14.0,0.0,290.0,32.0,21.0,0.0,18.0,231.0
2018-10-23 01:00:00+03:00,45.0,14.0,0.0,439.0,32.0,21.0,0.0,18.0,245.0
2018-10-23 02:00:00+03:00,45.0,14.0,0.0,649.0,31.0,21.0,0.0,18.0,273.0
2018-10-23 03:00:00+03:00,46.0,14.0,0.0,651.0,31.0,20.0,0.0,18.0,285.0
2018-10-23 04:00:00+03:00,47.0,14.0,0.0,647.0,32.0,19.0,0.0,18.0,295.0
2018-10-23 05:00:00+03:00,48.0,14.0,0.0,610.0,32.0,19.0,0.0,18.0,331.0
2018-10-23 06:00:00+03:00,49.0,14.0,0.0,144.0,32.0,19.0,0.0,18.0,392.0
2018-10-23 07:00:00+03:00,49.0,14.0,1.0,91.0,32.0,19.0,0.0,18.0,414.0
2018-10-23 08:00:00+03:00,49.0,14.0,172.0,0.0,33.0,17.0,0.0,18.0,415.0
2018-10-23 09:00:00+03:00,49.0,14.0,165.0,0.0,33.0,17.0,0.0,18.0,459.0
2018-10-23 10:00:00+03:00,49.0,14.0,201.0,0.0,33.0,17.0,0.0,17.0,469.0
2018-10-23 11:00:00+03:00,49.0,14.0,198.0,0.0,33.0,17.0,6.0,18.0,481.0
2018-10-23 12:00:00+03:00,48.0,14.0,201.0,0.0,33.0,19.0,6.0,18.0,471.0
2018-10-23 13:00:00+03:00,49.0,14.0,195.0,0.0,33.0,19.0,5.0,18.0,472.0
2018-10-23 14:00:00+03:00,48.0,14.0,201.0,0.0,33.0,19.0,7.0,18.0,440.0
2018-10-23 15:00:00+03:00,49.0,14.0,205.0,0.0,34.0,19.0,7.0,17.0,385.0
2018-10-23 16:00:00+03:00,49.0,14.0,191.0,0.0,36.0,19.0,6.0,17.0,341.0
2018-10-23 17:00:00+03:00,49.0,14.0,191.0,0.0,34.0,19.0,2.0,18.0,317.0
2018-10-23 18:00:00+03:00,49.0,14.0,203.0,0.0,35.0,19.0,0.0,18.0,350.0
2018-10-23 19:00:00+03:00,49.0,14.0,211.0,0.0,35.0,19.0,0.0,18.0,376.0
2018-10-23 20:00:00+03:00,49.0,14.0,203.0,0.0,34.0,19.0,0.0,18.0,365.0
2018-10-23 21:00:00+03:00,49.0,14.0,1.0,0.0,34.0,19.0,0.0,18.0,370.0
2018-10-23 22:00:00+03:00,48.0,14.0,0.0,52.0,33.0,19.0,0.0,18.0,390.0
2018-10-23 23:00:00+03:00,47.0,14.0,0.0,0.0,33.0,19.0,0.0,18.0,363.0
2018-10-24 00:00:00+03:00,46.0,14.0,0.0,211.0,33.0,20.0,0.0,18.0,360.0
2018-10-24 01:00:00+03:00,46.0,14.0,0.0,125.0,33.0,19.0,0.0,18.0,357.0
2018-10-24 02:00:00+03:00,46.0,14.0,0.0,0.0,32.0,19.0,0.0,18.0,369.0
2018-10-24 03:00:00+03:00,46.0,14.0,0.0,0.0,32.0,19.0,0.0,18.0,410.0
2018-10-24 04:00:00+03:00,46.0,14.0,0.0,0.0,32.0,19.0,0.0,18.0,447.0
2018-10-24 05:00:00+03:00,47.0,14.0,0.0,0.0,33.0,19.0,0.0,18.0,462.0
2018-10-24 06:00:00+03:00,48.0,14.0,81.0,0.0,33.0,19.0,0.0,18.0,467.0
2018-10-24 07:00:00+03:00,48.0,14.0,80.0,0.0,33.0,20.0,0.0,18.0,473.0
2018-10-24 08:00:00+03:00,47.0,14.0,199.0,0.0,34.0,19.0,0.0,18.0,474.0
2018-10-24 09:00:00+03:00,48.0,14.0,201.0,0.0,35.0,19.0,2.0,18.0,477.0
2018-10-24 10:00:00+03:00,48.0,14.0,201.0,0.0,35.0,19.0,2.0,18.0,478.0
2018-10-24 11:00:00+03:00,47.0,14.0,201.0,0.0,35.0,19.0,3.0,18.0,475.0
2018-10-24 12:00:00+03:00,47.0,14.0,201.0,0.0,34.0,19.0,6.0,18.0,476.0
2018-10-24 13:00:00+03:00,47.0,14.0,201.0,0.0,35.0,20.0,6.0,18.0,471.0
2018-10-24 14:00:00+03:00,47.0,14.0,201.0,0.0,35.0,20.0,7.0,18.0,455.0
2018-10-24 15:00:00+03:00,48.0,14.0,201.0,0.0,34.0,20.0,194.0,18.0,447.0
2018-10-24 16:00:00+03:00,48.0,14.0,201.0,0.0,35.0,19.0,7.0,18.0,418.0
2018-10-24 17:00:00+03:00,48.0,14.0,201.0,0.0,35.0,19.0,3.0,18.0,412.0
2018-10-24 18:00:00+03:00,48.0,14.0,200.0,0.0,36.0,19.0,0.0,18.0,402.0
2018-10-24 19:00:00+03:00,48.0,14.0,200.0,0.0,36.0,18.0,0.0,18.0,407.0
2018-10-24 20:00:00+03:00,48.0,14.0,200.0,0.0,36.0,19.0,0.0,18.0,356.0
2018-10-24 21:00:00+03:00,48.0,14.0,200.0,0.0,36.0,20.0,0.0,18.0,317.0
2018-10-24 22:00:00+03:00,48.0,14.0,124.0,0.0,35.0,20.0,0.0,18.0,291.0
2018-10-24 23:00:00+03:00,47.0,14.0,64.0,0.0,34.0,20.0,0.0,18.0,224.0
2018-10-25 00:00:00+03:00,46.0,14.0,1.0,0.0,34.0,20.0,0.0,18.0,195.0
2018-10-25 01:00:00+03:00,46.0,14.0,0.0,533.0,35.0,20.0,0.0,19.0,176.0
2018-10-25 02:00:00+03:00,46.0,14.0,0.0,665.0,34.0,20.0,0.0,19.0,123.0
2018-10-25 03:00:00+03:00,46.0,14.0,0.0,663.0,34.0,18.0,0.0,18.0,100.0
2018-10-25 04:00:00+03:00,47.0,14.0,0.0,662.0,34.0,18.0,0.0,18.0,103.0
2018-10-25 05:00:00+03:00,47.0,14.0,0.0,658.0,34.0,19.0,0.0,18.0,84.0
2018-10-25 06:00:00+03:00,48.0,14.0,0.0,400.0,34.0,18.0,0.0,18.0,96.0
2018-10-25 07:00:00+03:00,48.0,14.0,81.0,0.0,35.0,17.0,0.0,18.0,107.0
2018-10-25 08:00:00+03:00,48.0,14.0,190.0,0.0,34.0,17.0,0.0,18.0,117.0
2018-10-25 09:00:00+03:00,48.0,14.0,187.0,0.0,34.0,17.0,2.0,18.0,105.0
2018-10-25 10:00:00+03:00,46.0,14.0,196.0,0.0,56.0,18.0,5.0,17.0,72.0
2018-10-25 11:00:00+03:00,46.0,14.0,196.0,0.0,60.0,19.0,6.0,17.0,83.0
2018-10-25 12:00:00+03:00,46.0,14.0,196.0,0.0,60.0,18.0,6.0,18.0,82.0
2018-10-25 13:00:00+03:00,46.0,14.0,197.0,0.0,49.0,19.0,6.0,18.0,47.0
2018-10-25 14:00:00+03:00,46.0,14.0,197.0,0.0,35.0,18.0,5.0,17.0,30.0
2018-10-25 15:00:00+03:00,46.0,14.0,197.0,0.0,35.0,18.0,6.0,17.0,37.0
2018-10-25 16:00:00+03:00,46.0,14.0,201.0,0.0,57.0,17.0,7.0,18.0,39.0
2018-10-25 17:00:00+03:00,46.0,14.0,200.0,0.0,60.0,17.0,4.0,18.0,52.0
2018-10-25 18:00:00+03:00,46.0,14.0,200.0,0.0,60.0,17.0,0.0,18.0,72.0
2018-10-25 19:00:00+03:00,47.0,14.0,198.0,0.0,54.0,17.0,0.0,18.0,108.0
2018-10-25 20:00:00+03:00,47.0,14.0,197.0,0.0,51.0,17.0,0.0,18.0,87.0
2018-10-25 21:00:00+03:00,47.0,14.0,188.0,0.0,60.0,17.0,0.0,18.0,63.0
2018-10-25 22:00:00+03:00,47.0,14.0,26.0,0.0,60.0,18.0,0.0,18.0,45.0
2018-10-25 23:00:00+03:00,46.0,14.0,0.0,0.0,35.0,18.0,0.0,18.0,37.0
2018-10-26 00:00:00+03:00,46.0,14.0,0.0,78.0,34.0,18.0,0.0,18.0,70.0
2018-10-26 01:00:00+03:00,45.0,14.0,0.0,657.0,34.0,19.0,0.0,18.0,118.0
2018-10-26 02:00:00+03:00,45.0,14.0,0.0,665.0,39.0,20.0,0.0,18.0,77.0
2018-10-26 03:00:00+03:00,45.0,14.0,0.0,664.0,56.0,20.0,0.0,18.0,74.0
2018-10-26 04:00:00+03:00,45.0,14.0,0.0,662.0,56.0,19.0,0.0,18.0,78.0
2018-10-26 05:00:00+03:00,46.0,14.0,0.0,660.0,56.0,19.0,0.0,18.0,71.0
2018-10-26 06:00:00+03:00,47.0,14.0,0.0,480.0,56.0,20.0,0.0,18.0,68.0
2018-10-26 07:00:00+03:00,47.0,14.0,49.0,0.0,34.0,21.0,0.0,18.0,79.0
2018-10-26 08:00:00+03:00,47.0,14.0,201.0,0.0,50.0,21.0,0.0,18.0,75.0
2018-10-26 09:00:00+03:00,47.0,14.0,195.0,0.0,48.0,20.0,2.0,17.0,72.0
2018-10-26 10:00:00+03:00,47.0,14.0,201.0,0.0,41.0,20.0,6.0,17.0,57.0
2018-10-26 11:00:00+03:00,46.0,14.0,201.0,0.0,36.0,20.0,186.0,17.0,30.0
2018-10-26 12:00:00+03:00,46.0,14.0,191.0,0.0,36.0,20.0,244.0,18.0,34.0
2018-10-26 13:00:00+03:00,46.0,14.0,171.0,0.0,36.0,20.0,13.0,18.0,40.0
2018-10-26 14:00:00+03:00,45.0,14.0,166.0,0.0,36.0,21.0,12.0,18.0,39.0
2018-10-26 15:00:00+03:00,45.0,14.0,0.0,0.0,42.0,21.0,9.0,18.0,32.0
2018-10-26 16:00:00+03:00,45.0,14.0,0.0,0.0,58.0,21.0,7.0,18.0,23.0
2018-10-26 17:00:00+03:00,45.0,14.0,86.0,0.0,57.0,21.0,2.0,18.0,11.0
2018-10-26 18:00:00+03:00,46.0,14.0,192.0,0.0,58.0,20.0,0.0,19.0,36.0
2018-10-26 19:00:00+03:00,46.0,14.0,187.0,0.0,51.0,21.0,0.0,18.0,62.0
2018-10-26 20:00:00+03:00,46.0,14.0,190.0,0.0,42.0,21.0,0.0,19.0,90.0
2018-10-26 21:00:00+03:00,46.0,14.0,93.0,0.0,35.0,20.0,0.0,18.0,95.0
2018-10-26 22:00:00+03:00,46.0,14.0,0.0,0.0,34.0,20.0,0.0,18.0,123.0
2018-10-26 23:00:00+03:00,45.0,14.0,0.0,0.0,34.0,19.0,0.0,18.0,142.0
2018-10-27 00:00:00+03:00,45.0,14.0,0.0,0.0,34.0,19.0,0.0,18.0,186.0
2018-10-27 01:00:00+03:00,45.0,14.0,0.0,547.0,34.0,19.0,0.0,18.0,267.0
2018-10-27 02:00:00+03:00,45.0,14.0,0.0,663.0,33.0,19.0,0.0,18.0,303.0
2018-10-27 03:00:00+03:00,45.0,14.0,0.0,662.0,33.0,19.0,0.0,19.0,323.0
2018-10-27 04:00:00+03:00,45.0,14.0,0.0,660.0,33.0,20.0,0.0,19.0,327.0
