"Time (CET)","United Kingdom (UK) > France (FR) [MW]","France (FR) > United Kingdom (UK) [MW]"
"31.10.2018 05:00 - 31.10.2018 06:00","0","87"
"31.10.2018 06:00 - 31.10.2018 07:00","375","0"
"31.10.2018 07:00 - 31.10.2018 08:00","1379","0"
"31.10.2018 08:00 - 31.10.2018 09:00","937","0"
"31.10.2018 09:00 - 31.10.2018 10:00","509","0"
"31.10.2018 10:00 - 31.10.2018 11:00","805","0"
"31.10.2018 11:00 - 31.10.2018 12:00","1953","0"
"31.10.2018 12:00 - 31.10.2018 13:00","1978","0"
"31.10.2018 13:00 - 31.10.2018 14:00","1978","0"
"31.10.2018 14:00 - 31.10.2018 15:00","1978","0"
"31.10.2018 15:00 - 31.10.2018 16:00","1675","0"
"31.10.2018 16:00 - 31.10.2018 17:00","866","0"
"31.10.2018 17:00 - 31.10.2018 18:00","0","1229"
"31.10.2018 18:00 - 31.10.2018 19:00","0","2017"
"31.10.2018 19:00 - 31.10.2018 20:00","0","2017"
"31.10.2018 20:00 - 31.10.2018 21:00","0","2016"
"31.10.2018 21:00 - 31.10.2018 22:00","0","1978"
"31.10.2018 22:00 - 31.10.2018 23:00","0","2017"
"31.10.2018 23:00 - 01.11.2018 00:00","0","1406"
"01.11.2018 00:00 - 01.11.2018 01:00","0","2017"
"01.11.2018 01:00 - 01.11.2018 02:00","0","2017"
"01.11.2018 02:00 - 01.11.2018 03:00","0","2018"
"01.11.2018 03:00 - 01.11.2018 04:00","0","2017"
"01.11.2018 04:00 - 01.11.2018 05:00","0","2016"
"01.11.2018 05:00 - 01.11.2018 06:00","0","2016"
"01.11.2018 06:00 - 01.11.2018 07:00","0","2016"
"01.11.2018 07:00 - 01.11.2018 08:00","0","2016"
"01.11.2018 08:00 - 01.11.2018 09:00","0","2017"
"01.11.2018 09:00 - 01.11.2018 10:00","0","2016"
"01.11.2018 10:00 - 01.11.2018 11:00","0","2016"
"01.11.2018 11:00 - 01.11.2018 12:00","0","2016"
"01.11.2018 12:00 - 01.11.2018 13:00","0","2017"
"01.11.2018 13:00 - 01.11.2018 14:00","0","2016"
"01.11.2018 14:00 - 01.11.2018 15:00","0","2017"
"01.11.2018 15:00 - 01.11.2018 16:00","0","2017"
"01.11.2018 16:00 - 01.11.2018 17:00","0","2017"
"01.11.2018 17:00 - 01.11.2018 18:00","0","2017"
"01.11.2018 18:00 - 01.11.2018 19:00","0","2016"
"01.11.2018 19:00 - 01.11.2018 20:00","0","2016"
"01.11.2018 20:00 - 01.11.2018 21:00","0","2017"
"01.11.2018 21:00 - 01.11.2018 22:00","0","2017"
"01.11.2018 22:00 - 01.11.2018 23:00","0","2016"
"01.11.2018 23:00 - 02.11.2018 00:00","0","2017"
"02.11.2018 00:00 - 02.11.2018 01:00","0","1964"
"02.11.2018 01:00 - 02.11.2018 02:00","0","1914"
"02.11.2018 02:00 - 02.11.2018 03:00","0","1913"
"02.11.2018 03:00 - 02.11.2018 04:00","0","1913"
"02.11.2018 04:00 - 02.11.2018 05:00","0","1914"
"02.11.2018 05:00 - 02.11.2018 06:00","0","1913"
"02.11.2018 06:00 - 02.11.2018 07:00","0","1840"
"02.11.2018 07:00 - 02.11.2018 08:00","0","1651"
"02.11.2018 08:00 - 02.11.2018 09:00","0","1180"
"02.11.2018 09:00 - 02.11.2018 10:00","0","1842"
"02.11.2018 10:00 - 02.11.2018 11:00","0","1663"
"02.11.2018 11:00 - 02.11.2018 12:00","0","596"
"02.11.2018 12:00 - 02.11.2018 13:00","0","35"
"02.11.2018 13:00 - 02.11.2018 14:00","0","318"
"02.11.2018 14:00 - 02.11.2018 15:00","215","0"
"02.11.2018 15:00 - 02.11.2018 16:00","0","506"
"02.11.2018 16:00 - 02.11.2018 17:00","0","823"
"02.11.2018 17:00 - 02.11.2018 18:00","0","2002"
"02.11.2018 18:00 - 02.11.2018 19:00","0","2016"
"02.11.2018 19:00 - 02.11.2018 20:00","0","1386"
"02.11.2018 20:00 - 02.11.2018 21:00","0","330"
"02.11.2018 21:00 - 02.11.2018 22:00","244","0"
"02.11.2018 22:00 - 02.11.2018 23:00","947","0"
"02.11.2018 23:00 - 03.11.2018 00:00","1632","0"
"03.11.2018 00:00 - 03.11.2018 01:00","0","1298"
"03.11.2018 01:00 - 03.11.2018 02:00","0","1500"
"03.11.2018 02:00 - 03.11.2018 03:00","0","1396"
"03.11.2018 03:00 - 03.11.2018 04:00","0","1022"
"03.11.2018 04:00 - 03.11.2018 05:00","0","209"
"03.11.2018 05:00 - 03.11.2018 06:00","31","0"
"03.11.2018 06:00 - 03.11.2018 07:00","34","0"
"03.11.2018 07:00 - 03.11.2018 08:00","65","0"
"03.11.2018 08:00 - 03.11.2018 09:00","752","0"
"03.11.2018 09:00 - 03.11.2018 10:00","1","0"
"03.11.2018 10:00 - 03.11.2018 11:00","0","270"
"03.11.2018 11:00 - 03.11.2018 12:00","0","378"
"03.11.2018 12:00 - 03.11.2018 13:00","0","286"
"03.11.2018 13:00 - 03.11.2018 14:00","0","1248"
"03.11.2018 14:00 - 03.11.2018 15:00","0","567"
"03.11.2018 15:00 - 03.11.2018 16:00","0","454"
"03.11.2018 16:00 - 03.11.2018 17:00","0","180"
"03.11.2018 17:00 - 03.11.2018 18:00","0","575"
"03.11.2018 18:00 - 03.11.2018 19:00","0","1981"
"03.11.2018 19:00 - 03.11.2018 20:00","0","2017"
"03.11.2018 20:00 - 03.11.2018 21:00","0","1106"
"03.11.2018 21:00 - 03.11.2018 22:00","0","1678"
"03.11.2018 22:00 - 03.11.2018 23:00","72","0"
"03.11.2018 23:00 - 04.11.2018 00:00","903","0"
"04.11.2018 00:00 - 04.11.2018 01:00","0","298"
"04.11.2018 01:00 - 04.11.2018 02:00","0","1332"
"04.11.2018 02:00 - 04.11.2018 03:00","0","1363"
"04.11.2018 03:00 - 04.11.2018 04:00","0","1275"
"04.11.2018 04:00 - 04.11.2018 05:00","0","1369"
"04.11.2018 05:00 - 04.11.2018 06:00","0","1374"
"04.11.2018 06:00 - 04.11.2018 07:00","0","964"
"04.11.2018 07:00 - 04.11.2018 08:00","0","1375"
"04.11.2018 08:00 - 04.11.2018 09:00","0","605"
"04.11.2018 09:00 - 04.11.2018 10:00","0","875"
"04.11.2018 10:00 - 04.11.2018 11:00","0","1911"
"04.11.2018 11:00 - 04.11.2018 12:00","0","2017"
"04.11.2018 12:00 - 04.11.2018 13:00","0","2018"
"04.11.2018 13:00 - 04.11.2018 14:00","0","2017"
"04.11.2018 14:00 - 04.11.2018 15:00","0","2017"
"04.11.2018 15:00 - 04.11.2018 16:00","0","2017"
"04.11.2018 16:00 - 04.11.2018 17:00","0","2018"
"04.11.2018 17:00 - 04.11.2018 18:00","0","2018"
"04.11.2018 18:00 - 04.11.2018 19:00","0","2017"
"04.11.2018 19:00 - 04.11.2018 20:00","0","2017"
"04.11.2018 20:00 - 04.11.2018 21:00","0","2017"
"04.11.2018 21:00 - 04.11.2018 22:00","0","2017"
"04.11.2018 22:00 - 04.11.2018 23:00","0","2017"
"04.11.2018 23:00 - 05.11.2018 00:00","0","2017"
"05.11.2018 00:00 - 05.11.2018 01:00","0","1765"
"05.11.2018 01:00 - 05.11.2018 02:00","0","1710"
"05.11.2018 02:00 - 05.11.2018 03:00","0","1709"
"05.11.2018 03:00 - 05.11.2018 04:00","0","1709"
"05.11.2018 04:00 - 05.11.2018 05:00","0","1762"
"05.11.2018 05:00 - 05.11.2018 06:00","0","1817"
"05.11.2018 06:00 - 05.11.2018 07:00","0","1765"
"05.11.2018 07:00 - 05.11.2018 08:00","0","504"
"05.11.2018 08:00 - 05.11.2018 09:00","160","0"
"05.11.2018 09:00 - 05.11.2018 10:00","0","98"
"05.11.2018 10:00 - 05.11.2018 11:00","0","1151"
"05.11.2018 11:00 - 05.11.2018 12:00","0","1202"
"05.11.2018 12:00 - 05.11.2018 13:00","0","1048"
"05.11.2018 13:00 - 05.11.2018 14:00","0","1179"
"05.11.2018 14:00 - 05.11.2018 15:00","0","914"
"05.11.2018 15:00 - 05.11.2018 16:00","0","1077"
"05.11.2018 16:00 - 05.11.2018 17:00","0","489"
"05.11.2018 17:00 - 05.11.2018 18:00","0","1970"
"05.11.2018 18:00 - 05.11.2018 19:00","0","2016"
"05.11.2018 19:00 - 05.11.2018 20:00","0","2018"
"05.11.2018 20:00 - 05.11.2018 21:00","0","2017"
"05.11.2018 21:00 - 05.11.2018 22:00","0","1457"
"05.11.2018 22:00 - 05.11.2018 23:00","0","1451"
"05.11.2018 23:00 - 06.11.2018 00:00","0","2015"
"06.11.2018 00:00 - 06.11.2018 01:00","0","1914"
"06.11.2018 01:00 - 06.11.2018 02:00","0","1712"
"06.11.2018 02:00 - 06.11.2018 03:00","0","1713"
"06.11.2018 03:00 - 06.11.2018 04:00","0","1712"
"06.11.2018 04:00 - 06.11.2018 05:00","0","1712"
"06.11.2018 05:00 - 06.11.2018 06:00","0","1713"
"06.11.2018 06:00 - 06.11.2018 07:00","0","1791"
"06.11.2018 07:00 - 06.11.2018 08:00","0","1424"
"06.11.2018 08:00 - 06.11.2018 09:00","0","659"
"06.11.2018 09:00 - 06.11.2018 10:00","0","1196"
"06.11.2018 10:00 - 06.11.2018 11:00","0","859"
"06.11.2018 11:00 - 06.11.2018 12:00","0","910"
"06.11.2018 12:00 - 06.11.2018 13:00","0","1054"
"06.11.2018 13:00 - 06.11.2018 14:00","0","993"
"06.11.2018 14:00 - 06.11.2018 15:00","0","653"
"06.11.2018 15:00 - 06.11.2018 16:00","0","172"
"06.11.2018 16:00 - 06.11.2018 17:00","206","0"
"06.11.2018 17:00 - 06.11.2018 18:00","0","1760"
"06.11.2018 18:00 - 06.11.2018 19:00","0","2017"
"06.11.2018 19:00 - 06.11.2018 20:00","0","1572"
"06.11.2018 20:00 - 06.11.2018 21:00","0","2016"
"06.11.2018 21:00 - 06.11.2018 22:00","0","2017"
"06.11.2018 22:00 - 06.11.2018 23:00","0","1966"
"06.11.2018 23:00 - 07.11.2018 00:00","0","1770"
"07.11.2018 00:00 - 07.11.2018 01:00","0","1517"
"07.11.2018 01:00 - 07.11.2018 02:00","0","1516"
"07.11.2018 02:00 - 07.11.2018 03:00","0","1518"
"07.11.2018 03:00 - 07.11.2018 04:00","0","1412"
"07.11.2018 04:00 - 07.11.2018 05:00","0","1413"
"07.11.2018 05:00 - 07.11.2018 06:00","0","1412"
"07.11.2018 06:00 - 07.11.2018 07:00","0","1413"
"07.11.2018 07:00 - 07.11.2018 08:00","0","1914"
"07.11.2018 08:00 - 07.11.2018 09:00","0","2017"
"07.11.2018 09:00 - 07.11.2018 10:00","0","2018"
"07.11.2018 10:00 - 07.11.2018 11:00","0","2017"
"07.11.2018 11:00 - 07.11.2018 12:00","0","1585"
"07.11.2018 12:00 - 07.11.2018 13:00","0","1553"
"07.11.2018 13:00 - 07.11.2018 14:00","0","1812"
"07.11.2018 14:00 - 07.11.2018 15:00","0","2017"
"07.11.2018 15:00 - 07.11.2018 16:00","0","1715"
"07.11.2018 16:00 - 07.11.2018 17:00","0","1077"
"07.11.2018 17:00 - 07.11.2018 18:00","0","2014"
"07.11.2018 18:00 - 07.11.2018 19:00","0","2017"
"07.11.2018 19:00 - 07.11.2018 20:00","0","2017"
"07.11.2018 20:00 - 07.11.2018 21:00","0","2017"
"07.11.2018 21:00 - 07.11.2018 22:00","0","2017"
"07.11.2018 22:00 - 07.11.2018 23:00","0","2017"
"07.11.2018 23:00 - 08.11.2018 00:00","0","2018"
"08.11.2018 00:00 - 08.11.2018 01:00","0","1817"
"08.11.2018 01:00 - 08.11.2018 02:00","0","1818"
"08.11.2018 02:00 - 08.11.2018 03:00","0","1818"
"08.11.2018 03:00 - 08.11.2018 04:00","0","1713"
"08.11.2018 04:00 - 08.11.2018 05:00","0","1713"
"08.11.2018 05:00 - 08.11.2018 06:00","0","1714"
"08.11.2018 06:00 - 08.11.2018 07:00","0","1556"
"08.11.2018 07:00 - 08.11.2018 08:00","0","1234"
"08.11.2018 08:00 - 08.11.2018 09:00","0","1566"
"08.11.2018 09:00 - 08.11.2018 10:00","0","1408"
"08.11.2018 10:00 - 08.11.2018 11:00","0","688"
"08.11.2018 11:00 - 08.11.2018 12:00","244","0"
"08.11.2018 12:00 - 08.11.2018 13:00","737","0"
"08.11.2018 13:00 - 08.11.2018 14:00","653","0"
"08.11.2018 14:00 - 08.11.2018 15:00","303","0"
"08.11.2018 15:00 - 08.11.2018 16:00","0","276"
"08.11.2018 16:00 - 08.11.2018 17:00","0","497"
"08.11.2018 17:00 - 08.11.2018 18:00","0","1809"
"08.11.2018 18:00 - 08.11.2018 19:00","0","2015"
"08.11.2018 19:00 - 08.11.2018 20:00","0","1970"
"08.11.2018 20:00 - 08.11.2018 21:00","0","1876"
"08.11.2018 21:00 - 08.11.2018 22:00","0","1708"
"08.11.2018 22:00 - 08.11.2018 23:00","0","1707"
"08.11.2018 23:00 - 09.11.2018 00:00","0","1713"
"09.11.2018 00:00 - 09.11.2018 01:00","0","1462"
"09.11.2018 01:00 - 09.11.2018 02:00","0","1464"
"09.11.2018 02:00 - 09.11.2018 03:00","0","1411"
"09.11.2018 03:00 - 09.11.2018 04:00","0","1412"
"09.11.2018 04:00 - 09.11.2018 05:00","0","1412"
"09.11.2018 05:00 - 09.11.2018 06:00","0","1411"
"09.11.2018 06:00 - 09.11.2018 07:00","0","1515"
"09.11.2018 07:00 - 09.11.2018 08:00","0","2016"
"09.11.2018 08:00 - 09.11.2018 09:00","0","2018"
"09.11.2018 09:00 - 09.11.2018 10:00","0","2018"
"09.11.2018 10:00 - 09.11.2018 11:00","0","2018"
"09.11.2018 11:00 - 09.11.2018 12:00","0","2017"
"09.11.2018 12:00 - 09.11.2018 13:00","0","1764"
"09.11.2018 13:00 - 09.11.2018 14:00","0","1863"
"09.11.2018 14:00 - 09.11.2018 15:00","0","1857"
"09.11.2018 15:00 - 09.11.2018 16:00","0","1451"
"09.11.2018 16:00 - 09.11.2018 17:00","0","1811"
"09.11.2018 17:00 - 09.11.2018 18:00","0","1864"
"09.11.2018 18:00 - 09.11.2018 19:00","0","2017"
"09.11.2018 19:00 - 09.11.2018 20:00","0","2018"
"09.11.2018 20:00 - 09.11.2018 21:00","0","2017"
"09.11.2018 21:00 - 09.11.2018 22:00","0","2020"
"09.11.2018 22:00 - 09.11.2018 23:00","0","2019"
"09.11.2018 23:00 - 10.11.2018 00:00","0","1720"
"10.11.2018 00:00 - 10.11.2018 01:00","0","1520"
"10.11.2018 01:00 - 10.11.2018 02:00","0","1520"
"10.11.2018 02:00 - 10.11.2018 03:00","0","1413"
"10.11.2018 03:00 - 10.11.2018 04:00","0","1412"
"10.11.2018 04:00 - 10.11.2018 05:00","0","1412"
"10.11.2018 05:00 - 10.11.2018 06:00","0","1412"
"10.11.2018 06:00 - 10.11.2018 07:00","0","1412"
"10.11.2018 07:00 - 10.11.2018 08:00","0","1516"
"10.11.2018 08:00 - 10.11.2018 09:00","0","1915"
"10.11.2018 09:00 - 10.11.2018 10:00","0","2018"
"10.11.2018 10:00 - 10.11.2018 11:00","0","2019"
"10.11.2018 11:00 - 10.11.2018 12:00","0","2020"
"10.11.2018 12:00 - 10.11.2018 13:00","0","2019"
"10.11.2018 13:00 - 10.11.2018 14:00","0","2020"
"10.11.2018 14:00 - 10.11.2018 15:00","0","2020"
"10.11.2018 15:00 - 10.11.2018 16:00","0","2020"
"10.11.2018 16:00 - 10.11.2018 17:00","0","2019"
"10.11.2018 17:00 - 10.11.2018 18:00","0","2019"
"10.11.2018 18:00 - 10.11.2018 19:00","0","2020"
"10.11.2018 19:00 - 10.11.2018 20:00","0","2019"
"10.11.2018 20:00 - 10.11.2018 21:00","0","2020"
"10.11.2018 21:00 - 10.11.2018 22:00","0","2020"
"10.11.2018 22:00 - 10.11.2018 23:00","0","2020"
"10.11.2018 23:00 - 11.11.2018 00:00","0","2019"
"11.11.2018 00:00 - 11.11.2018 01:00","0","1916"
"11.11.2018 01:00 - 11.11.2018 02:00","0","1819"
"11.11.2018 02:00 - 11.11.2018 03:00","0","1818"
"11.11.2018 03:00 - 11.11.2018 04:00","0","1717"
"11.11.2018 04:00 - 11.11.2018 05:00","0","1717"
"11.11.2018 05:00 - 11.11.2018 06:00","0","1717"
"11.11.2018 06:00 - 11.11.2018 07:00","0","1717"
"11.11.2018 07:00 - 11.11.2018 08:00","0","1717"
"11.11.2018 08:00 - 11.11.2018 09:00","0","1913"
"11.11.2018 09:00 - 11.11.2018 10:00","0","2019"
"11.11.2018 10:00 - 11.11.2018 11:00","0","2020"
"11.11.2018 11:00 - 11.11.2018 12:00","0","2019"
"11.11.2018 12:00 - 11.11.2018 13:00","0","2019"
"11.11.2018 13:00 - 11.11.2018 14:00","0","2020"
"11.11.2018 14:00 - 11.11.2018 15:00","0","2019"
"11.11.2018 15:00 - 11.11.2018 16:00","0","2019"
"11.11.2018 16:00 - 11.11.2018 17:00","0","2020"
"11.11.2018 17:00 - 11.11.2018 18:00","0","2020"
"11.11.2018 18:00 - 11.11.2018 19:00","0","2019"
"11.11.2018 19:00 - 11.11.2018 20:00","0","2020"
"11.11.2018 20:00 - 11.11.2018 21:00","0","2020"
"11.11.2018 21:00 - 11.11.2018 22:00","0","2019"
"11.11.2018 22:00 - 11.11.2018 23:00","0","1573"
"11.11.2018 23:00 - 12.11.2018 00:00","0","516"
"12.11.2018 00:00 - 12.11.2018 01:00","0","1616"
"12.11.2018 01:00 - 12.11.2018 02:00","0","1569"
"12.11.2018 02:00 - 12.11.2018 03:00","0","1568"
"12.11.2018 03:00 - 12.11.2018 04:00","0","1568"
"12.11.2018 04:00 - 12.11.2018 05:00","0","1570"
"12.11.2018 05:00 - 12.11.2018 06:00","0","1434"
"12.11.2018 06:00 - 12.11.2018 07:00","0","1544"
"12.11.2018 07:00 - 12.11.2018 08:00","0","1952"
"12.11.2018 08:00 - 12.11.2018 09:00","0","299"
"12.11.2018 09:00 - 12.11.2018 10:00","0","912"
"12.11.2018 10:00 - 12.11.2018 11:00","0","627"
"12.11.2018 11:00 - 12.11.2018 12:00","251","0"
"12.11.2018 12:00 - 12.11.2018 13:00","251","0"
"12.11.2018 13:00 - 12.11.2018 14:00","535","0"
"12.11.2018 14:00 - 12.11.2018 15:00","1740","0"
"12.11.2018 15:00 - 12.11.2018 16:00","1573","0"
"12.11.2018 16:00 - 12.11.2018 17:00","0","132"
"12.11.2018 17:00 - 12.11.2018 18:00","0","1925"
"12.11.2018 18:00 - 12.11.2018 19:00","0","2016"
"12.11.2018 19:00 - 12.11.2018 20:00","0","2016"
"12.11.2018 20:00 - 12.11.2018 21:00","0","1387"
"12.11.2018 21:00 - 12.11.2018 22:00","0","1422"
"12.11.2018 22:00 - 12.11.2018 23:00","0","1033"
"12.11.2018 23:00 - 13.11.2018 00:00","0","150"
"13.11.2018 00:00 - 13.11.2018 01:00","0","1710"
"13.11.2018 01:00 - 13.11.2018 02:00","0","1368"
"13.11.2018 02:00 - 13.11.2018 03:00","0","1364"
"13.11.2018 03:00 - 13.11.2018 04:00","0","1364"
"13.11.2018 04:00 - 13.11.2018 05:00","0","1364"
"13.11.2018 05:00 - 13.11.2018 06:00","0","1365"
"13.11.2018 06:00 - 13.11.2018 07:00","0","1658"
"13.11.2018 07:00 - 13.11.2018 08:00","0","1937"
"13.11.2018 08:00 - 13.11.2018 09:00","0","1585"
"13.11.2018 09:00 - 13.11.2018 10:00","0","1782"
"13.11.2018 10:00 - 13.11.2018 11:00","0","446"
"13.11.2018 11:00 - 13.11.2018 12:00","357","0"
"13.11.2018 12:00 - 13.11.2018 13:00","359","0"
"13.11.2018 13:00 - 13.11.2018 14:00","0","451"
"13.11.2018 14:00 - 13.11.2018 15:00","0","642"
"13.11.2018 15:00 - 13.11.2018 16:00","0","495"
"13.11.2018 16:00 - 13.11.2018 17:00","0","19"
"13.11.2018 17:00 - 13.11.2018 18:00","0","1911"
"13.11.2018 18:00 - 13.11.2018 19:00","0","1527"
"13.11.2018 19:00 - 13.11.2018 20:00","0","1304"
"13.11.2018 20:00 - 13.11.2018 21:00","0","1969"
"13.11.2018 21:00 - 13.11.2018 22:00","0","1902"
"13.11.2018 22:00 - 13.11.2018 23:00","0","1927"
"13.11.2018 23:00 - 14.11.2018 00:00","0","1756"
"14.11.2018 00:00 - 14.11.2018 01:00","0","1517"
"14.11.2018 01:00 - 14.11.2018 02:00","0","1517"
"14.11.2018 02:00 - 14.11.2018 03:00","0","1517"
"14.11.2018 03:00 - 14.11.2018 04:00","0","1519"
"14.11.2018 04:00 - 14.11.2018 05:00","0","779"
"14.11.2018 05:00 - 14.11.2018 06:00","0","396"
"14.11.2018 06:00 - 14.11.2018 07:00","0","307"
"14.11.2018 07:00 - 14.11.2018 08:00","255","0"
"14.11.2018 08:00 - 14.11.2018 09:00","0","96"
"14.11.2018 09:00 - 14.11.2018 10:00","0","270"
"14.11.2018 10:00 - 14.11.2018 11:00","0","153"
"14.11.2018 11:00 - 14.11.2018 12:00","0","14"
"14.11.2018 12:00 - 14.11.2018 13:00","0","1"
"14.11.2018 13:00 - 14.11.2018 14:00","91","0"
"14.11.2018 14:00 - 14.11.2018 15:00","0","249"
"14.11.2018 15:00 - 14.11.2018 16:00","0","497"
"14.11.2018 16:00 - 14.11.2018 17:00","0","220"
"14.11.2018 17:00 - 14.11.2018 18:00","0","1932"
"14.11.2018 18:00 - 14.11.2018 19:00","0","2015"
"14.11.2018 19:00 - 14.11.2018 20:00","0","2016"
"14.11.2018 20:00 - 14.11.2018 21:00","0","2017"
"14.11.2018 21:00 - 14.11.2018 22:00","0","2017"
"14.11.2018 22:00 - 14.11.2018 23:00","0","2016"
"14.11.2018 23:00 - 15.11.2018 00:00","0","1857"
"15.11.2018 00:00 - 15.11.2018 01:00","0","1515"
"15.11.2018 01:00 - 15.11.2018 02:00","0","1517"
"15.11.2018 02:00 - 15.11.2018 03:00","0","1517"
"15.11.2018 03:00 - 15.11.2018 04:00","0","1517"
"15.11.2018 04:00 - 15.11.2018 05:00","0","1516"
"15.11.2018 05:00 - 15.11.2018 06:00","0","1517"
"15.11.2018 06:00 - 15.11.2018 07:00","0","1518"
"15.11.2018 07:00 - 15.11.2018 08:00","0","559"
"15.11.2018 08:00 - 15.11.2018 09:00","0","771"
"15.11.2018 09:00 - 15.11.2018 10:00","0","951"
"15.11.2018 10:00 - 15.11.2018 11:00","0","1000"
"15.11.2018 11:00 - 15.11.2018 12:00","0","1033"
"15.11.2018 12:00 - 15.11.2018 13:00","0","428"
"15.11.2018 13:00 - 15.11.2018 14:00","0","519"
"15.11.2018 14:00 - 15.11.2018 15:00","0","240"
"15.11.2018 15:00 - 15.11.2018 16:00","0","119"
"15.11.2018 16:00 - 15.11.2018 17:00","0","440"
"15.11.2018 17:00 - 15.11.2018 18:00","0","1936"
"15.11.2018 18:00 - 15.11.2018 19:00","0","2016"
"15.11.2018 19:00 - 15.11.2018 20:00","0","2017"
"15.11.2018 20:00 - 15.11.2018 21:00","0","2017"
"15.11.2018 21:00 - 15.11.2018 22:00","0","2017"
"15.11.2018 22:00 - 15.11.2018 23:00","0","2016"
"15.11.2018 23:00 - 16.11.2018 00:00","0","2016"
"16.11.2018 00:00 - 16.11.2018 01:00","0","1914"
"16.11.2018 01:00 - 16.11.2018 02:00","0","1913"
"16.11.2018 02:00 - 16.11.2018 03:00","0","1914"
"16.11.2018 03:00 - 16.11.2018 04:00","0","1914"
"16.11.2018 04:00 - 16.11.2018 05:00","0","1913"
"16.11.2018 05:00 - 16.11.2018 06:00","0","1917"
"16.11.2018 06:00 - 16.11.2018 07:00","0","669"
"16.11.2018 07:00 - 16.11.2018 08:00","343","0"
"16.11.2018 08:00 - 16.11.2018 09:00","0","267"
"16.11.2018 09:00 - 16.11.2018 10:00","0","776"
"16.11.2018 10:00 - 16.11.2018 11:00","0","961"
"16.11.2018 11:00 - 16.11.2018 12:00","0","1192"
"16.11.2018 12:00 - 16.11.2018 13:00","0","1317"
"16.11.2018 13:00 - 16.11.2018 14:00","0","1173"
"16.11.2018 14:00 - 16.11.2018 15:00","0","1717"
"16.11.2018 15:00 - 16.11.2018 16:00","0","1579"
"16.11.2018 16:00 - 16.11.2018 17:00","0","1920"
"16.11.2018 17:00 - 16.11.2018 18:00","0","1526"
"16.11.2018 18:00 - 16.11.2018 19:00","0","2016"
"16.11.2018 19:00 - 16.11.2018 20:00","0","2017"
"16.11.2018 20:00 - 16.11.2018 21:00","0","2018"
"16.11.2018 21:00 - 16.11.2018 22:00","0","2017"
"16.11.2018 22:00 - 16.11.2018 23:00","0","2016"
"16.11.2018 23:00 - 17.11.2018 00:00","0","2016"
"17.11.2018 00:00 - 17.11.2018 01:00","0","1697"
"17.11.2018 01:00 - 17.11.2018 02:00","0","1707"
"17.11.2018 02:00 - 17.11.2018 03:00","0","1614"
"17.11.2018 03:00 - 17.11.2018 04:00","0","1507"
"17.11.2018 04:00 - 17.11.2018 05:00","0","1506"
"17.11.2018 05:00 - 17.11.2018 06:00","0","1507"
"17.11.2018 06:00 - 17.11.2018 07:00","0","1505"
"17.11.2018 07:00 - 17.11.2018 08:00","0","1613"
"17.11.2018 08:00 - 17.11.2018 09:00","0","1661"
"17.11.2018 09:00 - 17.11.2018 10:00","0","1935"
"17.11.2018 10:00 - 17.11.2018 11:00","0","2015"
"17.11.2018 11:00 - 17.11.2018 12:00","0","1912"
"17.11.2018 12:00 - 17.11.2018 13:00","0","1911"
"17.11.2018 13:00 - 17.11.2018 14:00","0","1912"
"17.11.2018 14:00 - 17.11.2018 15:00","0","2016"
"17.11.2018 15:00 - 17.11.2018 16:00","0","2016"
"17.11.2018 16:00 - 17.11.2018 17:00","0","2016"
"17.11.2018 17:00 - 17.11.2018 18:00","0","2015"
"17.11.2018 18:00 - 17.11.2018 19:00","0","2015"
"17.11.2018 19:00 - 17.11.2018 20:00","0","2015"
"17.11.2018 20:00 - 17.11.2018 21:00","0","2014"
"17.11.2018 21:00 - 17.11.2018 22:00","0","2015"
"17.11.2018 22:00 - 17.11.2018 23:00","0","2015"
"17.11.2018 23:00 - 18.11.2018 00:00","0","1705"
"18.11.2018 00:00 - 18.11.2018 01:00","0","1613"
"18.11.2018 01:00 - 18.11.2018 02:00","0","1613"
"18.11.2018 02:00 - 18.11.2018 03:00","0","1613"
"18.11.2018 03:00 - 18.11.2018 04:00","0","1505"
"18.11.2018 04:00 - 18.11.2018 05:00","0","1505"
"18.11.2018 05:00 - 18.11.2018 06:00","0","1455"
"18.11.2018 06:00 - 18.11.2018 07:00","0","1503"
"18.11.2018 07:00 - 18.11.2018 08:00","0","1612"
"18.11.2018 08:00 - 18.11.2018 09:00","0","1611"
"18.11.2018 09:00 - 18.11.2018 10:00","0","1812"
"18.11.2018 10:00 - 18.11.2018 11:00","0","1809"
"18.11.2018 11:00 - 18.11.2018 12:00","0","2013"
"18.11.2018 12:00 - 18.11.2018 13:00","0","2014"
"18.11.2018 13:00 - 18.11.2018 14:00","0","2014"
"18.11.2018 14:00 - 18.11.2018 15:00","0","2015"
"18.11.2018 15:00 - 18.11.2018 16:00","0","2015"
"18.11.2018 16:00 - 18.11.2018 17:00","0","2015"
"18.11.2018 17:00 - 18.11.2018 18:00","0","2015"
"18.11.2018 18:00 - 18.11.2018 19:00","0","2015"
"18.11.2018 19:00 - 18.11.2018 20:00","0","2015"
"18.11.2018 20:00 - 18.11.2018 21:00","0","2015"
"18.11.2018 21:00 - 18.11.2018 22:00","0","1978"
"18.11.2018 22:00 - 18.11.2018 23:00","0","1415"
"18.11.2018 23:00 - 19.11.2018 00:00","0","352"
"19.11.2018 00:00 - 19.11.2018 01:00","0","538"
"19.11.2018 01:00 - 19.11.2018 02:00","0","1502"
