"Time (CET)","Poland (PL) > Czech Republic (CZ) [MW]","Czech Republic (CZ) > Poland (PL) [MW]"
"06.04.2018 21:00 - 06.04.2018 22:00","414","0"
"06.04.2018 22:00 - 06.04.2018 23:00","411","0"
"06.04.2018 23:00 - 07.04.2018 00:00","438","0"
"07.04.2018 00:00 - 07.04.2018 01:00","272","0"
"07.04.2018 01:00 - 07.04.2018 02:00","322","0"
"07.04.2018 02:00 - 07.04.2018 03:00","384","0"
"07.04.2018 03:00 - 07.04.2018 04:00","406","0"
"07.04.2018 04:00 - 07.04.2018 05:00","447","0"
"07.04.2018 05:00 - 07.04.2018 06:00","519","0"
"07.04.2018 06:00 - 07.04.2018 07:00","496","0"
"07.04.2018 07:00 - 07.04.2018 08:00","439","0"
"07.04.2018 08:00 - 07.04.2018 09:00","271","0"
"07.04.2018 09:00 - 07.04.2018 10:00","155","0"
"07.04.2018 10:00 - 07.04.2018 11:00","118","0"
"07.04.2018 11:00 - 07.04.2018 12:00","30","0"
"07.04.2018 12:00 - 07.04.2018 13:00","265","0"
"07.04.2018 13:00 - 07.04.2018 14:00","300","0"
"07.04.2018 14:00 - 07.04.2018 15:00","284","0"
"07.04.2018 15:00 - 07.04.2018 16:00","287","0"
"07.04.2018 16:00 - 07.04.2018 17:00","260","0"
"07.04.2018 17:00 - 07.04.2018 18:00","255","0"
"07.04.2018 18:00 - 07.04.2018 19:00","45","0"
"07.04.2018 19:00 - 07.04.2018 20:00","55","0"
"07.04.2018 20:00 - 07.04.2018 21:00","177","0"
"07.04.2018 21:00 - 07.04.2018 22:00","517","0"
"07.04.2018 22:00 - 07.04.2018 23:00","636","0"
"07.04.2018 23:00 - 08.04.2018 00:00","604","0"
"08.04.2018 00:00 - 08.04.2018 01:00","303","0"
"08.04.2018 01:00 - 08.04.2018 02:00","252","0"
"08.04.2018 02:00 - 08.04.2018 03:00","213","0"
"08.04.2018 03:00 - 08.04.2018 04:00","467","0"
"08.04.2018 04:00 - 08.04.2018 05:00","406","0"
"08.04.2018 05:00 - 08.04.2018 06:00","410","0"
"08.04.2018 06:00 - 08.04.2018 07:00","364","0"
"08.04.2018 07:00 - 08.04.2018 08:00","269","0"
"08.04.2018 08:00 - 08.04.2018 09:00","313","0"
"08.04.2018 09:00 - 08.04.2018 10:00","306","0"
"08.04.2018 10:00 - 08.04.2018 11:00","329","0"
"08.04.2018 11:00 - 08.04.2018 12:00","317","0"
"08.04.2018 12:00 - 08.04.2018 13:00","297","0"
"08.04.2018 13:00 - 08.04.2018 14:00","291","0"
"08.04.2018 14:00 - 08.04.2018 15:00","253","0"
"08.04.2018 15:00 - 08.04.2018 16:00","208","0"
"08.04.2018 16:00 - 08.04.2018 17:00","250","0"
"08.04.2018 17:00 - 08.04.2018 18:00","132","0"
"08.04.2018 18:00 - 08.04.2018 19:00","247","0"
"08.04.2018 19:00 - 08.04.2018 20:00","565","0"
"08.04.2018 20:00 - 08.04.2018 21:00","228","0"
"08.04.2018 21:00 - 08.04.2018 22:00","172","0"
"08.04.2018 22:00 - 08.04.2018 23:00","176","0"
"08.04.2018 23:00 - 09.04.2018 00:00","216","0"
"09.04.2018 00:00 - 09.04.2018 01:00","134","0"
"09.04.2018 01:00 - 09.04.2018 02:00","172","0"
"09.04.2018 02:00 - 09.04.2018 03:00","245","0"
"09.04.2018 03:00 - 09.04.2018 04:00","138","0"
"09.04.2018 04:00 - 09.04.2018 05:00","103","0"
"09.04.2018 05:00 - 09.04.2018 06:00","132","0"
"09.04.2018 06:00 - 09.04.2018 07:00","675","0"
"09.04.2018 07:00 - 09.04.2018 08:00","488","0"
"09.04.2018 08:00 - 09.04.2018 09:00","417","0"
"09.04.2018 09:00 - 09.04.2018 10:00","160","0"
"09.04.2018 10:00 - 09.04.2018 11:00","47","0"
"09.04.2018 11:00 - 09.04.2018 12:00","54","0"
"09.04.2018 12:00 - 09.04.2018 13:00","70","0"
"09.04.2018 13:00 - 09.04.2018 14:00","111","0"
"09.04.2018 14:00 - 09.04.2018 15:00","26","0"
"09.04.2018 15:00 - 09.04.2018 16:00","101","0"
"09.04.2018 16:00 - 09.04.2018 17:00","76","0"
"09.04.2018 17:00 - 09.04.2018 18:00","2","0"
"09.04.2018 18:00 - 09.04.2018 19:00","0","41"
"09.04.2018 19:00 - 09.04.2018 20:00","19","0"
"09.04.2018 20:00 - 09.04.2018 21:00","170","0"
"09.04.2018 21:00 - 09.04.2018 22:00","156","0"
"09.04.2018 22:00 - 09.04.2018 23:00","234","0"
"09.04.2018 23:00 - 10.04.2018 00:00","109","0"
"10.04.2018 00:00 - 10.04.2018 01:00","338","0"
"10.04.2018 01:00 - 10.04.2018 02:00","400","0"
"10.04.2018 02:00 - 10.04.2018 03:00","488","0"
"10.04.2018 03:00 - 10.04.2018 04:00","433","0"
"10.04.2018 04:00 - 10.04.2018 05:00","310","0"
"10.04.2018 05:00 - 10.04.2018 06:00","317","0"
"10.04.2018 06:00 - 10.04.2018 07:00","308","0"
"10.04.2018 07:00 - 10.04.2018 08:00","121","0"
"10.04.2018 08:00 - 10.04.2018 09:00","0","2"
"10.04.2018 09:00 - 10.04.2018 10:00","104","0"
"10.04.2018 10:00 - 10.04.2018 11:00","25","0"
"10.04.2018 11:00 - 10.04.2018 12:00","88","0"
"10.04.2018 12:00 - 10.04.2018 13:00","217","0"
"10.04.2018 13:00 - 10.04.2018 14:00","284","0"
"10.04.2018 14:00 - 10.04.2018 15:00","217","0"
"10.04.2018 15:00 - 10.04.2018 16:00","178","0"
"10.04.2018 16:00 - 10.04.2018 17:00","247","0"
"10.04.2018 17:00 - 10.04.2018 18:00","250","0"
"10.04.2018 18:00 - 10.04.2018 19:00","133","0"
"10.04.2018 19:00 - 10.04.2018 20:00","80","0"
"10.04.2018 20:00 - 10.04.2018 21:00","34","0"
"10.04.2018 21:00 - 10.04.2018 22:00","195","0"
"10.04.2018 22:00 - 10.04.2018 23:00","159","0"
"10.04.2018 23:00 - 11.04.2018 00:00","374","0"
"11.04.2018 00:00 - 11.04.2018 01:00","564","0"
"11.04.2018 01:00 - 11.04.2018 02:00","585","0"
"11.04.2018 02:00 - 11.04.2018 03:00","572","0"
"11.04.2018 03:00 - 11.04.2018 04:00","595","0"
"11.04.2018 04:00 - 11.04.2018 05:00","647","0"
"11.04.2018 05:00 - 11.04.2018 06:00","526","0"
"11.04.2018 06:00 - 11.04.2018 07:00","296","0"
"11.04.2018 07:00 - 11.04.2018 08:00","147","0"
"11.04.2018 08:00 - 11.04.2018 09:00","149","0"
"11.04.2018 09:00 - 11.04.2018 10:00","139","0"
"11.04.2018 10:00 - 11.04.2018 11:00","60","0"
"11.04.2018 11:00 - 11.04.2018 12:00","63","0"
"11.04.2018 12:00 - 11.04.2018 13:00","83","0"
"11.04.2018 13:00 - 11.04.2018 14:00","96","0"
"11.04.2018 14:00 - 11.04.2018 15:00","93","0"
"11.04.2018 15:00 - 11.04.2018 16:00","131","0"
"11.04.2018 16:00 - 11.04.2018 17:00","171","0"
"11.04.2018 17:00 - 11.04.2018 18:00","194","0"
"11.04.2018 18:00 - 11.04.2018 19:00","187","0"
"11.04.2018 19:00 - 11.04.2018 20:00","59","0"
"11.04.2018 20:00 - 11.04.2018 21:00","0","52"
"11.04.2018 21:00 - 11.04.2018 22:00","91","0"
"11.04.2018 22:00 - 11.04.2018 23:00","132","0"
"11.04.2018 23:00 - 12.04.2018 00:00","215","0"
"12.04.2018 00:00 - 12.04.2018 01:00","563","0"
"12.04.2018 01:00 - 12.04.2018 02:00","607","0"
"12.04.2018 02:00 - 12.04.2018 03:00","547","0"
"12.04.2018 03:00 - 12.04.2018 04:00","539","0"
"12.04.2018 04:00 - 12.04.2018 05:00","592","0"
"12.04.2018 05:00 - 12.04.2018 06:00","572","0"
"12.04.2018 06:00 - 12.04.2018 07:00","360","0"
"12.04.2018 07:00 - 12.04.2018 08:00","229","0"
"12.04.2018 08:00 - 12.04.2018 09:00","146","0"
"12.04.2018 09:00 - 12.04.2018 10:00","96","0"
"12.04.2018 10:00 - 12.04.2018 11:00","227","0"
"12.04.2018 11:00 - 12.04.2018 12:00","222","0"
"12.04.2018 12:00 - 12.04.2018 13:00","250","0"
"12.04.2018 13:00 - 12.04.2018 14:00","219","0"
"12.04.2018 14:00 - 12.04.2018 15:00","222","0"
"12.04.2018 15:00 - 12.04.2018 16:00","332","0"
"12.04.2018 16:00 - 12.04.2018 17:00","145","0"
"12.04.2018 17:00 - 12.04.2018 18:00","204","0"
"12.04.2018 18:00 - 12.04.2018 19:00","144","0"
"12.04.2018 19:00 - 12.04.2018 20:00","94","0"
"12.04.2018 20:00 - 12.04.2018 21:00","255","0"
"12.04.2018 21:00 - 12.04.2018 22:00","293","0"
"12.04.2018 22:00 - 12.04.2018 23:00","564","0"
"12.04.2018 23:00 - 13.04.2018 00:00","535","0"
"13.04.2018 00:00 - 13.04.2018 01:00","560","0"
"13.04.2018 01:00 - 13.04.2018 02:00","470","0"
"13.04.2018 02:00 - 13.04.2018 03:00","486","0"
"13.04.2018 03:00 - 13.04.2018 04:00","468","0"
"13.04.2018 04:00 - 13.04.2018 05:00","459","0"
"13.04.2018 05:00 - 13.04.2018 06:00","575","0"
"13.04.2018 06:00 - 13.04.2018 07:00","683","0"
"13.04.2018 07:00 - 13.04.2018 08:00","695","0"
"13.04.2018 08:00 - 13.04.2018 09:00","618","0"
"13.04.2018 09:00 - 13.04.2018 10:00","454","0"
"13.04.2018 10:00 - 13.04.2018 11:00","236","0"
"13.04.2018 11:00 - 13.04.2018 12:00","136","0"
"13.04.2018 12:00 - 13.04.2018 13:00","63","0"
"13.04.2018 13:00 - 13.04.2018 14:00","34","0"
"13.04.2018 14:00 - 13.04.2018 15:00","0","18"
"13.04.2018 15:00 - 13.04.2018 16:00","37","0"
"13.04.2018 16:00 - 13.04.2018 17:00","302","0"
"13.04.2018 17:00 - 13.04.2018 18:00","314","0"
"13.04.2018 18:00 - 13.04.2018 19:00","501","0"
"13.04.2018 19:00 - 13.04.2018 20:00","354","0"
"13.04.2018 20:00 - 13.04.2018 21:00","129","0"
"13.04.2018 21:00 - 13.04.2018 22:00","137","0"
"13.04.2018 22:00 - 13.04.2018 23:00","277","0"
"13.04.2018 23:00 - 14.04.2018 00:00","222","0"
"14.04.2018 00:00 - 14.04.2018 01:00","271","0"
"14.04.2018 01:00 - 14.04.2018 02:00","324","0"
"14.04.2018 02:00 - 14.04.2018 03:00","367","0"
"14.04.2018 03:00 - 14.04.2018 04:00","352","0"
"14.04.2018 04:00 - 14.04.2018 05:00","301","0"
"14.04.2018 05:00 - 14.04.2018 06:00","327","0"
"14.04.2018 06:00 - 14.04.2018 07:00","224","0"
"14.04.2018 07:00 - 14.04.2018 08:00","224","0"
"14.04.2018 08:00 - 14.04.2018 09:00","194","0"
"14.04.2018 09:00 - 14.04.2018 10:00","110","0"
"14.04.2018 10:00 - 14.04.2018 11:00","89","0"
"14.04.2018 11:00 - 14.04.2018 12:00","123","0"
"14.04.2018 12:00 - 14.04.2018 13:00","171","0"
"14.04.2018 13:00 - 14.04.2018 14:00","242","0"
"14.04.2018 14:00 - 14.04.2018 15:00","202","0"
"14.04.2018 15:00 - 14.04.2018 16:00","153","0"
"14.04.2018 16:00 - 14.04.2018 17:00","73","0"
"14.04.2018 17:00 - 14.04.2018 18:00","0","97"
"14.04.2018 18:00 - 14.04.2018 19:00","0","38"
"14.04.2018 19:00 - 14.04.2018 20:00","137","0"
"14.04.2018 20:00 - 14.04.2018 21:00","123","0"
"14.04.2018 21:00 - 14.04.2018 22:00","186","0"
"14.04.2018 22:00 - 14.04.2018 23:00","206","0"
"14.04.2018 23:00 - 15.04.2018 00:00","224","0"
"15.04.2018 00:00 - 15.04.2018 01:00","16","0"
"15.04.2018 01:00 - 15.04.2018 02:00","65","0"
"15.04.2018 02:00 - 15.04.2018 03:00","90","0"
"15.04.2018 03:00 - 15.04.2018 04:00","103","0"
"15.04.2018 04:00 - 15.04.2018 05:00","36","0"
"15.04.2018 05:00 - 15.04.2018 06:00","77","0"
"15.04.2018 06:00 - 15.04.2018 07:00","0","11"
"15.04.2018 07:00 - 15.04.2018 08:00","0","52"
"15.04.2018 08:00 - 15.04.2018 09:00","11","0"
"15.04.2018 09:00 - 15.04.2018 10:00","69","0"
"15.04.2018 10:00 - 15.04.2018 11:00","71","0"
"15.04.2018 11:00 - 15.04.2018 12:00","25","0"
"15.04.2018 12:00 - 15.04.2018 13:00","42","0"
"15.04.2018 13:00 - 15.04.2018 14:00","147","0"
"15.04.2018 14:00 - 15.04.2018 15:00","171","0"
"15.04.2018 15:00 - 15.04.2018 16:00","175","0"
"15.04.2018 16:00 - 15.04.2018 17:00","219","0"
"15.04.2018 17:00 - 15.04.2018 18:00","96","0"
"15.04.2018 18:00 - 15.04.2018 19:00","161","0"
"15.04.2018 19:00 - 15.04.2018 20:00","302","0"
"15.04.2018 20:00 - 15.04.2018 21:00","478","0"
"15.04.2018 21:00 - 15.04.2018 22:00","425","0"
"15.04.2018 22:00 - 15.04.2018 23:00","410","0"
"15.04.2018 23:00 - 16.04.2018 00:00","235","0"
"16.04.2018 00:00 - 16.04.2018 01:00","422","0"
"16.04.2018 01:00 - 16.04.2018 02:00","442","0"
"16.04.2018 02:00 - 16.04.2018 03:00","384","0"
"16.04.2018 03:00 - 16.04.2018 04:00","366","0"
"16.04.2018 04:00 - 16.04.2018 05:00","398","0"
"16.04.2018 05:00 - 16.04.2018 06:00","468","0"
"16.04.2018 06:00 - 16.04.2018 07:00","692","0"
"16.04.2018 07:00 - 16.04.2018 08:00","387","0"
"16.04.2018 08:00 - 16.04.2018 09:00","386","0"
"16.04.2018 09:00 - 16.04.2018 10:00","343","0"
"16.04.2018 10:00 - 16.04.2018 11:00","339","0"
"16.04.2018 11:00 - 16.04.2018 12:00","408","0"
"16.04.2018 12:00 - 16.04.2018 13:00","460","0"
"16.04.2018 13:00 - 16.04.2018 14:00","506","0"
"16.04.2018 14:00 - 16.04.2018 15:00","473","0"
"16.04.2018 15:00 - 16.04.2018 16:00","460","0"
"16.04.2018 16:00 - 16.04.2018 17:00","413","0"
"16.04.2018 17:00 - 16.04.2018 18:00","347","0"
"16.04.2018 18:00 - 16.04.2018 19:00","322","0"
"16.04.2018 19:00 - 16.04.2018 20:00","510","0"
"16.04.2018 20:00 - 16.04.2018 21:00","410","0"
"16.04.2018 21:00 - 16.04.2018 22:00","495","0"
"16.04.2018 22:00 - 16.04.2018 23:00","632","0"
"16.04.2018 23:00 - 17.04.2018 00:00","334","0"
"17.04.2018 00:00 - 17.04.2018 01:00","443","0"
"17.04.2018 01:00 - 17.04.2018 02:00","503","0"
"17.04.2018 02:00 - 17.04.2018 03:00","298","0"
"17.04.2018 03:00 - 17.04.2018 04:00","220","0"
"17.04.2018 04:00 - 17.04.2018 05:00","220","0"
"17.04.2018 05:00 - 17.04.2018 06:00","241","0"
"17.04.2018 06:00 - 17.04.2018 07:00","686","0"
"17.04.2018 07:00 - 17.04.2018 08:00","449","0"
"17.04.2018 08:00 - 17.04.2018 09:00","343","0"
"17.04.2018 09:00 - 17.04.2018 10:00","259","0"
"17.04.2018 10:00 - 17.04.2018 11:00","298","0"
"17.04.2018 11:00 - 17.04.2018 12:00","236","0"
"17.04.2018 12:00 - 17.04.2018 13:00","193","0"
"17.04.2018 13:00 - 17.04.2018 14:00","215","0"
"17.04.2018 14:00 - 17.04.2018 15:00","226","0"
"17.04.2018 15:00 - 17.04.2018 16:00","195","0"
"17.04.2018 16:00 - 17.04.2018 17:00","196","0"
"17.04.2018 17:00 - 17.04.2018 18:00","219","0"
"17.04.2018 18:00 - 17.04.2018 19:00","349","0"
"17.04.2018 19:00 - 17.04.2018 20:00","340","0"
"17.04.2018 20:00 - 17.04.2018 21:00","232","0"
"17.04.2018 21:00 - 17.04.2018 22:00","339","0"
"17.04.2018 22:00 - 17.04.2018 23:00","597","0"
"17.04.2018 23:00 - 18.04.2018 00:00","431","0"
"18.04.2018 00:00 - 18.04.2018 01:00","158","0"
"18.04.2018 01:00 - 18.04.2018 02:00","208","0"
"18.04.2018 02:00 - 18.04.2018 03:00","241","0"
"18.04.2018 03:00 - 18.04.2018 04:00","217","0"
"18.04.2018 04:00 - 18.04.2018 05:00","177","0"
"18.04.2018 05:00 - 18.04.2018 06:00","169","0"
"18.04.2018 06:00 - 18.04.2018 07:00","338","0"
"18.04.2018 07:00 - 18.04.2018 08:00","287","0"
"18.04.2018 08:00 - 18.04.2018 09:00","78","0"
"18.04.2018 09:00 - 18.04.2018 10:00","170","0"
"18.04.2018 10:00 - 18.04.2018 11:00","138","0"
"18.04.2018 11:00 - 18.04.2018 12:00","0","213"
"18.04.2018 12:00 - 18.04.2018 13:00","0","155"
"18.04.2018 13:00 - 18.04.2018 14:00","114","0"
"18.04.2018 14:00 - 18.04.2018 15:00","86","0"
"18.04.2018 15:00 - 18.04.2018 16:00","111","0"
"18.04.2018 16:00 - 18.04.2018 17:00","45","0"
"18.04.2018 17:00 - 18.04.2018 18:00","83","0"
"18.04.2018 18:00 - 18.04.2018 19:00","294","0"
"18.04.2018 19:00 - 18.04.2018 20:00","419","0"
"18.04.2018 20:00 - 18.04.2018 21:00","301","0"
"18.04.2018 21:00 - 18.04.2018 22:00","344","0"
"18.04.2018 22:00 - 18.04.2018 23:00","741","0"
"18.04.2018 23:00 - 19.04.2018 00:00","211","0"
"19.04.2018 00:00 - 19.04.2018 01:00","321","0"
"19.04.2018 01:00 - 19.04.2018 02:00","487","0"
"19.04.2018 02:00 - 19.04.2018 03:00","415","0"
"19.04.2018 03:00 - 19.04.2018 04:00","438","0"
"19.04.2018 04:00 - 19.04.2018 05:00","381","0"
"19.04.2018 05:00 - 19.04.2018 06:00","276","0"
"19.04.2018 06:00 - 19.04.2018 07:00","420","0"
"19.04.2018 07:00 - 19.04.2018 08:00","309","0"
"19.04.2018 08:00 - 19.04.2018 09:00","202","0"
"19.04.2018 09:00 - 19.04.2018 10:00","168","0"
"19.04.2018 10:00 - 19.04.2018 11:00","178","0"
"19.04.2018 11:00 - 19.04.2018 12:00","177","0"
"19.04.2018 12:00 - 19.04.2018 13:00","213","0"
"19.04.2018 13:00 - 19.04.2018 14:00","130","0"
"19.04.2018 14:00 - 19.04.2018 15:00","244","0"
"19.04.2018 15:00 - 19.04.2018 16:00","224","0"
"19.04.2018 16:00 - 19.04.2018 17:00","197","0"
"19.04.2018 17:00 - 19.04.2018 18:00","207","0"
"19.04.2018 18:00 - 19.04.2018 19:00","204","0"
"19.04.2018 19:00 - 19.04.2018 20:00","215","0"
"19.04.2018 20:00 - 19.04.2018 21:00","243","0"
"19.04.2018 21:00 - 19.04.2018 22:00","274","0"
"19.04.2018 22:00 - 19.04.2018 23:00","174","0"
"19.04.2018 23:00 - 20.04.2018 00:00","140","0"
"20.04.2018 00:00 - 20.04.2018 01:00","272","0"
"20.04.2018 01:00 - 20.04.2018 02:00","205","0"
"20.04.2018 02:00 - 20.04.2018 03:00","259","0"
"20.04.2018 03:00 - 20.04.2018 04:00","226","0"
"20.04.2018 04:00 - 20.04.2018 05:00","204","0"
"20.04.2018 05:00 - 20.04.2018 06:00","226","0"
"20.04.2018 06:00 - 20.04.2018 07:00","341","0"
"20.04.2018 07:00 - 20.04.2018 08:00","344","0"
"20.04.2018 08:00 - 20.04.2018 09:00","287","0"
"20.04.2018 09:00 - 20.04.2018 10:00","374","0"
"20.04.2018 10:00 - 20.04.2018 11:00","362","0"
"20.04.2018 11:00 - 20.04.2018 12:00","373","0"
"20.04.2018 12:00 - 20.04.2018 13:00","307","0"
"20.04.2018 13:00 - 20.04.2018 14:00","288","0"
"20.04.2018 14:00 - 20.04.2018 15:00","280","0"
"20.04.2018 15:00 - 20.04.2018 16:00","278","0"
"20.04.2018 16:00 - 20.04.2018 17:00","268","0"
"20.04.2018 17:00 - 20.04.2018 18:00","250","0"
"20.04.2018 18:00 - 20.04.2018 19:00","139","0"
"20.04.2018 19:00 - 20.04.2018 20:00","185","0"
"20.04.2018 20:00 - 20.04.2018 21:00","318","0"
"20.04.2018 21:00 - 20.04.2018 22:00","446","0"
"20.04.2018 22:00 - 20.04.2018 23:00","318","0"
"20.04.2018 23:00 - 21.04.2018 00:00","230","0"
"21.04.2018 00:00 - 21.04.2018 01:00","173","0"
"21.04.2018 01:00 - 21.04.2018 02:00","136","0"
"21.04.2018 02:00 - 21.04.2018 03:00","148","0"
"21.04.2018 03:00 - 21.04.2018 04:00","119","0"
"21.04.2018 04:00 - 21.04.2018 05:00","162","0"
"21.04.2018 05:00 - 21.04.2018 06:00","121","0"
"21.04.2018 06:00 - 21.04.2018 07:00","49","0"
"21.04.2018 07:00 - 21.04.2018 08:00","68","0"
"21.04.2018 08:00 - 21.04.2018 09:00","3","0"
"21.04.2018 09:00 - 21.04.2018 10:00","0","80"
"21.04.2018 10:00 - 21.04.2018 11:00","85","0"
"21.04.2018 11:00 - 21.04.2018 12:00","220","0"
"21.04.2018 12:00 - 21.04.2018 13:00","165","0"
"21.04.2018 13:00 - 21.04.2018 14:00","184","0"
"21.04.2018 14:00 - 21.04.2018 15:00","155","0"
"21.04.2018 15:00 - 21.04.2018 16:00","174","0"
"21.04.2018 16:00 - 21.04.2018 17:00","85","0"
"21.04.2018 17:00 - 21.04.2018 18:00","0","48"
"21.04.2018 18:00 - 21.04.2018 19:00","0","105"
"21.04.2018 19:00 - 21.04.2018 20:00","60","0"
"21.04.2018 20:00 - 21.04.2018 21:00","0","139"
"21.04.2018 21:00 - 21.04.2018 22:00","0","117"
"21.04.2018 22:00 - 21.04.2018 23:00","0","210"
"21.04.2018 23:00 - 22.04.2018 00:00","0","190"
"22.04.2018 00:00 - 22.04.2018 01:00","0","161"
"22.04.2018 01:00 - 22.04.2018 02:00","0","72"
"22.04.2018 02:00 - 22.04.2018 03:00","0","77"
"22.04.2018 03:00 - 22.04.2018 04:00","0","106"
"22.04.2018 04:00 - 22.04.2018 05:00","0","138"
"22.04.2018 05:00 - 22.04.2018 06:00","0","138"
"22.04.2018 06:00 - 22.04.2018 07:00","0","177"
"22.04.2018 07:00 - 22.04.2018 08:00","0","88"
"22.04.2018 08:00 - 22.04.2018 09:00","0","41"
"22.04.2018 09:00 - 22.04.2018 10:00","0","34"
"22.04.2018 10:00 - 22.04.2018 11:00","4","0"
"22.04.2018 11:00 - 22.04.2018 12:00","17","0"
"22.04.2018 12:00 - 22.04.2018 13:00","108","0"
"22.04.2018 13:00 - 22.04.2018 14:00","106","0"
"22.04.2018 14:00 - 22.04.2018 15:00","139","0"
"22.04.2018 15:00 - 22.04.2018 16:00","147","0"
"22.04.2018 16:00 - 22.04.2018 17:00","111","0"
"22.04.2018 17:00 - 22.04.2018 18:00","0","3"
"22.04.2018 18:00 - 22.04.2018 19:00","17","0"
"22.04.2018 19:00 - 22.04.2018 20:00","89","0"
"22.04.2018 20:00 - 22.04.2018 21:00","171","0"
"22.04.2018 21:00 - 22.04.2018 22:00","129","0"
"22.04.2018 22:00 - 22.04.2018 23:00","109","0"
"22.04.2018 23:00 - 23.04.2018 00:00","206","0"
"23.04.2018 00:00 - 23.04.2018 01:00","418","0"
"23.04.2018 01:00 - 23.04.2018 02:00","345","0"
"23.04.2018 02:00 - 23.04.2018 03:00","294","0"
"23.04.2018 03:00 - 23.04.2018 04:00","290","0"
"23.04.2018 04:00 - 23.04.2018 05:00","402","0"
"23.04.2018 05:00 - 23.04.2018 06:00","429","0"
"23.04.2018 06:00 - 23.04.2018 07:00","519","0"
"23.04.2018 07:00 - 23.04.2018 08:00","224","0"
"23.04.2018 08:00 - 23.04.2018 09:00","271","0"
"23.04.2018 09:00 - 23.04.2018 10:00","320","0"
"23.04.2018 10:00 - 23.04.2018 11:00","510","0"
"23.04.2018 11:00 - 23.04.2018 12:00","569","0"
"23.04.2018 12:00 - 23.04.2018 13:00","419","0"
"23.04.2018 13:00 - 23.04.2018 14:00","356","0"
"23.04.2018 14:00 - 23.04.2018 15:00","405","0"
"23.04.2018 15:00 - 23.04.2018 16:00","430","0"
"23.04.2018 16:00 - 23.04.2018 17:00","451","0"
"23.04.2018 17:00 - 23.04.2018 18:00","406","0"
"23.04.2018 18:00 - 23.04.2018 19:00","426","0"
"23.04.2018 19:00 - 23.04.2018 20:00","267","0"
"23.04.2018 20:00 - 23.04.2018 21:00","230","0"
"23.04.2018 21:00 - 23.04.2018 22:00","339","0"
"23.04.2018 22:00 - 23.04.2018 23:00","539","0"
"23.04.2018 23:00 - 24.04.2018 00:00","348","0"
"24.04.2018 00:00 - 24.04.2018 01:00","165","0"
"24.04.2018 01:00 - 24.04.2018 02:00","269","0"
"24.04.2018 02:00 - 24.04.2018 03:00","419","0"
"24.04.2018 03:00 - 24.04.2018 04:00","432","0"
"24.04.2018 04:00 - 24.04.2018 05:00","405","0"
"24.04.2018 05:00 - 24.04.2018 06:00","398","0"
"24.04.2018 06:00 - 24.04.2018 07:00","450","0"
"24.04.2018 07:00 - 24.04.2018 08:00","293","0"
"24.04.2018 08:00 - 24.04.2018 09:00","237","0"
"24.04.2018 09:00 - 24.04.2018 10:00","186","0"
"24.04.2018 10:00 - 24.04.2018 11:00","265","0"
"24.04.2018 11:00 - 24.04.2018 12:00","308","0"
"24.04.2018 12:00 - 24.04.2018 13:00","337","0"
"24.04.2018 13:00 - 24.04.2018 14:00","278","0"
"24.04.2018 14:00 - 24.04.2018 15:00","228","0"
"24.04.2018 15:00 - 24.04.2018 16:00","231","0"
"24.04.2018 16:00 - 24.04.2018 17:00","231","0"
"24.04.2018 17:00 - 24.04.2018 18:00","266","0"
"24.04.2018 18:00 - 24.04.2018 19:00","112","0"
"24.04.2018 19:00 - 24.04.2018 20:00","111","0"
"24.04.2018 20:00 - 24.04.2018 21:00","99","0"
"24.04.2018 21:00 - 24.04.2018 22:00","68","0"
"24.04.2018 22:00 - 24.04.2018 23:00","228","0"
"24.04.2018 23:00 - 25.04.2018 00:00","160","0"
"25.04.2018 00:00 - 25.04.2018 01:00","172","0"
"25.04.2018 01:00 - 25.04.2018 02:00","236","0"
"25.04.2018 02:00 - 25.04.2018 03:00","385","0"
"25.04.2018 03:00 - 25.04.2018 04:00","462","0"
"25.04.2018 04:00 - 25.04.2018 05:00","510","0"
"25.04.2018 05:00 - 25.04.2018 06:00","493","0"
"25.04.2018 06:00 - 25.04.2018 07:00","430","0"
"25.04.2018 07:00 - 25.04.2018 08:00","275","0"
"25.04.2018 08:00 - 25.04.2018 09:00","338","0"
"25.04.2018 09:00 - 25.04.2018 10:00","330","0"
"25.04.2018 10:00 - 25.04.2018 11:00","283","0"
"25.04.2018 11:00 - 25.04.2018 12:00","238","0"
"25.04.2018 12:00 - 25.04.2018 13:00","302","0"
"25.04.2018 13:00 - 25.04.2018 14:00","297","0"
"25.04.2018 14:00 - 25.04.2018 15:00","289","0"
"25.04.2018 15:00 - 25.04.2018 16:00","278","0"
"25.04.2018 16:00 - 25.04.2018 17:00","387","0"
"25.04.2018 17:00 - 25.04.2018 18:00","355","0"
"25.04.2018 18:00 - 25.04.2018 19:00","342","0"
"25.04.2018 19:00 - 25.04.2018 20:00","187","0"
"25.04.2018 20:00 - 25.04.2018 21:00","191","0"
"25.04.2018 21:00 - 25.04.2018 22:00","134","0"
"25.04.2018 22:00 - 25.04.2018 23:00","24","0"
"25.04.2018 23:00 - 26.04.2018 00:00","184","0"
"26.04.2018 00:00 - 26.04.2018 01:00","279","0"
"26.04.2018 01:00 - 26.04.2018 02:00","502","0"
"26.04.2018 02:00 - 26.04.2018 03:00","543","0"
"26.04.2018 03:00 - 26.04.2018 04:00","553","0"
"26.04.2018 04:00 - 26.04.2018 05:00","553","0"
