"Time (CET)","Czech Republic (CZ) > Slovakia (SK) [MW]","Slovakia (SK) > Czech Republic (CZ) [MW]"
"25.10.2018 07:00 - 25.10.2018 08:00","1739","0"
"25.10.2018 08:00 - 25.10.2018 09:00","1672","0"
"25.10.2018 09:00 - 25.10.2018 10:00","1668","0"
"25.10.2018 10:00 - 25.10.2018 11:00","1703","0"
"25.10.2018 11:00 - 25.10.2018 12:00","1700","0"
"25.10.2018 12:00 - 25.10.2018 13:00","1656","0"
"25.10.2018 13:00 - 25.10.2018 14:00","1659","0"
"25.10.2018 14:00 - 25.10.2018 15:00","1678","0"
"25.10.2018 15:00 - 25.10.2018 16:00","1507","0"
"25.10.2018 16:00 - 25.10.2018 17:00","1458","0"
"25.10.2018 17:00 - 25.10.2018 18:00","1557","0"
"25.10.2018 18:00 - 25.10.2018 19:00","1486","0"
"25.10.2018 19:00 - 25.10.2018 20:00","1486","0"
"25.10.2018 20:00 - 25.10.2018 21:00","1479","0"
"25.10.2018 21:00 - 25.10.2018 22:00","1422","0"
"25.10.2018 22:00 - 25.10.2018 23:00","1308","0"
"25.10.2018 23:00 - 26.10.2018 00:00","1260","0"
"26.10.2018 00:00 - 26.10.2018 01:00","1095","0"
"26.10.2018 01:00 - 26.10.2018 02:00","1090","0"
"26.10.2018 02:00 - 26.10.2018 03:00","1063","0"
"26.10.2018 03:00 - 26.10.2018 04:00","1031","0"
"26.10.2018 04:00 - 26.10.2018 05:00","1137","0"
"26.10.2018 05:00 - 26.10.2018 06:00","1280","0"
"26.10.2018 06:00 - 26.10.2018 07:00","1591","0"
"26.10.2018 07:00 - 26.10.2018 08:00","1581","0"
"26.10.2018 08:00 - 26.10.2018 09:00","1505","0"
"26.10.2018 09:00 - 26.10.2018 10:00","1536","0"
"26.10.2018 10:00 - 26.10.2018 11:00","1717","0"
"26.10.2018 11:00 - 26.10.2018 12:00","1765","0"
"26.10.2018 12:00 - 26.10.2018 13:00","1762","0"
"26.10.2018 13:00 - 26.10.2018 14:00","1725","0"
"26.10.2018 14:00 - 26.10.2018 15:00","1730","0"
"26.10.2018 15:00 - 26.10.2018 16:00","1673","0"
"26.10.2018 16:00 - 26.10.2018 17:00","1758","0"
"26.10.2018 17:00 - 26.10.2018 18:00","1792","0"
"26.10.2018 18:00 - 26.10.2018 19:00","1723","0"
"26.10.2018 19:00 - 26.10.2018 20:00","1780","0"
"26.10.2018 20:00 - 26.10.2018 21:00","1794","0"
"26.10.2018 21:00 - 26.10.2018 22:00","1701","0"
"26.10.2018 22:00 - 26.10.2018 23:00","1763","0"
"26.10.2018 23:00 - 27.10.2018 00:00","1630","0"
"27.10.2018 00:00 - 27.10.2018 01:00","1323","0"
"27.10.2018 01:00 - 27.10.2018 02:00","1122","0"
"27.10.2018 02:00 - 27.10.2018 03:00","1275","0"
"27.10.2018 03:00 - 27.10.2018 04:00","1261","0"
"27.10.2018 04:00 - 27.10.2018 05:00","1173","0"
"27.10.2018 05:00 - 27.10.2018 06:00","1293","0"
"27.10.2018 06:00 - 27.10.2018 07:00","1558","0"
"27.10.2018 07:00 - 27.10.2018 08:00","1525","0"
"27.10.2018 08:00 - 27.10.2018 09:00","1541","0"
"27.10.2018 09:00 - 27.10.2018 10:00","1504","0"
"27.10.2018 10:00 - 27.10.2018 11:00","1444","0"
"27.10.2018 11:00 - 27.10.2018 12:00","1495","0"
"27.10.2018 12:00 - 27.10.2018 13:00","1422","0"
"27.10.2018 13:00 - 27.10.2018 14:00","1432","0"
"27.10.2018 14:00 - 27.10.2018 15:00","1383","0"
"27.10.2018 15:00 - 27.10.2018 16:00","1342","0"
"27.10.2018 16:00 - 27.10.2018 17:00","1493","0"
"27.10.2018 17:00 - 27.10.2018 18:00","1480","0"
"27.10.2018 18:00 - 27.10.2018 19:00","1321","0"
"27.10.2018 19:00 - 27.10.2018 20:00","1242","0"
"27.10.2018 20:00 - 27.10.2018 21:00","1301","0"
"27.10.2018 21:00 - 27.10.2018 22:00","1236","0"
"27.10.2018 22:00 - 27.10.2018 23:00","1148","0"
"27.10.2018 23:00 - 28.10.2018 00:00","1084","0"
"28.10.2018 00:00 - 28.10.2018 01:00","1079","0"
"28.10.2018 01:00 - 28.10.2018 02:00","837","0"
"28.10.2018 02:00 - 28.10.2018 03:00","679","0"
"28.10.2018 02:00 - 28.10.2018 03:00","711","0"
"28.10.2018 03:00 - 28.10.2018 04:00","680","0"
"28.10.2018 04:00 - 28.10.2018 05:00","873","0"
"28.10.2018 05:00 - 28.10.2018 06:00","874","0"
"28.10.2018 06:00 - 28.10.2018 07:00","1109","0"
"28.10.2018 07:00 - 28.10.2018 08:00","1336","0"
"28.10.2018 08:00 - 28.10.2018 09:00","1379","0"
"28.10.2018 09:00 - 28.10.2018 10:00","1442","0"
"28.10.2018 10:00 - 28.10.2018 11:00","1399","0"
"28.10.2018 11:00 - 28.10.2018 12:00","1454","0"
"28.10.2018 12:00 - 28.10.2018 13:00","1446","0"
"28.10.2018 13:00 - 28.10.2018 14:00","1365","0"
"28.10.2018 14:00 - 28.10.2018 15:00","1337","0"
"28.10.2018 15:00 - 28.10.2018 16:00","1512","0"
"28.10.2018 16:00 - 28.10.2018 17:00","1644","0"
"28.10.2018 17:00 - 28.10.2018 18:00","1723","0"
"28.10.2018 18:00 - 28.10.2018 19:00","1725","0"
"28.10.2018 19:00 - 28.10.2018 20:00","1492","0"
"28.10.2018 20:00 - 28.10.2018 21:00","1469","0"
"28.10.2018 21:00 - 28.10.2018 22:00","1290","0"
"28.10.2018 22:00 - 28.10.2018 23:00","1085","0"
"28.10.2018 23:00 - 29.10.2018 00:00","834","0"
"29.10.2018 00:00 - 29.10.2018 01:00","357","0"
"29.10.2018 01:00 - 29.10.2018 02:00","113","0"
"29.10.2018 02:00 - 29.10.2018 03:00","115","0"
"29.10.2018 03:00 - 29.10.2018 04:00","137","0"
"29.10.2018 04:00 - 29.10.2018 05:00","352","0"
"29.10.2018 05:00 - 29.10.2018 06:00","625","0"
"29.10.2018 06:00 - 29.10.2018 07:00","1000","0"
"29.10.2018 07:00 - 29.10.2018 08:00","1127","0"
"29.10.2018 08:00 - 29.10.2018 09:00","1089","0"
"29.10.2018 09:00 - 29.10.2018 10:00","984","0"
"29.10.2018 10:00 - 29.10.2018 11:00","1132","0"
"29.10.2018 11:00 - 29.10.2018 12:00","1135","0"
"29.10.2018 12:00 - 29.10.2018 13:00","1061","0"
"29.10.2018 13:00 - 29.10.2018 14:00","1032","0"
"29.10.2018 14:00 - 29.10.2018 15:00","1076","0"
"29.10.2018 15:00 - 29.10.2018 16:00","1073","0"
"29.10.2018 16:00 - 29.10.2018 17:00","1241","0"
"29.10.2018 17:00 - 29.10.2018 18:00","1252","0"
"29.10.2018 18:00 - 29.10.2018 19:00","1065","0"
"29.10.2018 19:00 - 29.10.2018 20:00","964","0"
"29.10.2018 20:00 - 29.10.2018 21:00","944","0"
"29.10.2018 21:00 - 29.10.2018 22:00","1040","0"
"29.10.2018 22:00 - 29.10.2018 23:00","890","0"
"29.10.2018 23:00 - 30.10.2018 00:00","616","0"
"30.10.2018 00:00 - 30.10.2018 01:00","642","0"
"30.10.2018 01:00 - 30.10.2018 02:00","596","0"
"30.10.2018 02:00 - 30.10.2018 03:00","412","0"
"30.10.2018 03:00 - 30.10.2018 04:00","395","0"
"30.10.2018 04:00 - 30.10.2018 05:00","496","0"
"30.10.2018 05:00 - 30.10.2018 06:00","585","0"
"30.10.2018 06:00 - 30.10.2018 07:00","787","0"
"30.10.2018 07:00 - 30.10.2018 08:00","799","0"
"30.10.2018 08:00 - 30.10.2018 09:00","858","0"
"30.10.2018 09:00 - 30.10.2018 10:00","941","0"
"30.10.2018 10:00 - 30.10.2018 11:00","947","0"
"30.10.2018 11:00 - 30.10.2018 12:00","973","0"
"30.10.2018 12:00 - 30.10.2018 13:00","951","0"
"30.10.2018 13:00 - 30.10.2018 14:00","913","0"
"30.10.2018 14:00 - 30.10.2018 15:00","868","0"
"30.10.2018 15:00 - 30.10.2018 16:00","897","0"
"30.10.2018 16:00 - 30.10.2018 17:00","1038","0"
"30.10.2018 17:00 - 30.10.2018 18:00","903","0"
"30.10.2018 18:00 - 30.10.2018 19:00","812","0"
"30.10.2018 19:00 - 30.10.2018 20:00","837","0"
"30.10.2018 20:00 - 30.10.2018 21:00","853","0"
"30.10.2018 21:00 - 30.10.2018 22:00","862","0"
"30.10.2018 22:00 - 30.10.2018 23:00","888","0"
"30.10.2018 23:00 - 31.10.2018 00:00","988","0"
"31.10.2018 00:00 - 31.10.2018 01:00","1119","0"
"31.10.2018 01:00 - 31.10.2018 02:00","1037","0"
"31.10.2018 02:00 - 31.10.2018 03:00","1026","0"
"31.10.2018 03:00 - 31.10.2018 04:00","986","0"
"31.10.2018 04:00 - 31.10.2018 05:00","1118","0"
"31.10.2018 05:00 - 31.10.2018 06:00","1136","0"
"31.10.2018 06:00 - 31.10.2018 07:00","1208","0"
"31.10.2018 07:00 - 31.10.2018 08:00","1363","0"
"31.10.2018 08:00 - 31.10.2018 09:00","1364","0"
"31.10.2018 09:00 - 31.10.2018 10:00","1334","0"
"31.10.2018 10:00 - 31.10.2018 11:00","1310","0"
"31.10.2018 11:00 - 31.10.2018 12:00","1293","0"
"31.10.2018 12:00 - 31.10.2018 13:00","1259","0"
"31.10.2018 13:00 - 31.10.2018 14:00","1180","0"
"31.10.2018 14:00 - 31.10.2018 15:00","1108","0"
"31.10.2018 15:00 - 31.10.2018 16:00","1169","0"
"31.10.2018 16:00 - 31.10.2018 17:00","1140","0"
"31.10.2018 17:00 - 31.10.2018 18:00","1066","0"
"31.10.2018 18:00 - 31.10.2018 19:00","1152","0"
"31.10.2018 19:00 - 31.10.2018 20:00","1200","0"
"31.10.2018 20:00 - 31.10.2018 21:00","1383","0"
"31.10.2018 21:00 - 31.10.2018 22:00","1177","0"
"31.10.2018 22:00 - 31.10.2018 23:00","990","0"
"31.10.2018 23:00 - 01.11.2018 00:00","718","0"
"01.11.2018 00:00 - 01.11.2018 01:00","664","0"
"01.11.2018 01:00 - 01.11.2018 02:00","551","0"
"01.11.2018 02:00 - 01.11.2018 03:00","590","0"
"01.11.2018 03:00 - 01.11.2018 04:00","475","0"
"01.11.2018 04:00 - 01.11.2018 05:00","487","0"
"01.11.2018 05:00 - 01.11.2018 06:00","460","0"
"01.11.2018 06:00 - 01.11.2018 07:00","374","0"
"01.11.2018 07:00 - 01.11.2018 08:00","454","0"
"01.11.2018 08:00 - 01.11.2018 09:00","542","0"
"01.11.2018 09:00 - 01.11.2018 10:00","646","0"
"01.11.2018 10:00 - 01.11.2018 11:00","671","0"
"01.11.2018 11:00 - 01.11.2018 12:00","623","0"
"01.11.2018 12:00 - 01.11.2018 13:00","602","0"
"01.11.2018 13:00 - 01.11.2018 14:00","473","0"
"01.11.2018 14:00 - 01.11.2018 15:00","386","0"
"01.11.2018 15:00 - 01.11.2018 16:00","376","0"
"01.11.2018 16:00 - 01.11.2018 17:00","604","0"
"01.11.2018 17:00 - 01.11.2018 18:00","655","0"
"01.11.2018 18:00 - 01.11.2018 19:00","599","0"
"01.11.2018 19:00 - 01.11.2018 20:00","781","0"
"01.11.2018 20:00 - 01.11.2018 21:00","700","0"
"01.11.2018 21:00 - 01.11.2018 22:00","826","0"
"01.11.2018 22:00 - 01.11.2018 23:00","747","0"
"01.11.2018 23:00 - 02.11.2018 00:00","412","0"
"02.11.2018 00:00 - 02.11.2018 01:00","491","0"
"02.11.2018 01:00 - 02.11.2018 02:00","561","0"
"02.11.2018 02:00 - 02.11.2018 03:00","376","0"
"02.11.2018 03:00 - 02.11.2018 04:00","385","0"
"02.11.2018 04:00 - 02.11.2018 05:00","605","0"
"02.11.2018 05:00 - 02.11.2018 06:00","840","0"
"02.11.2018 06:00 - 02.11.2018 07:00","1074","0"
"02.11.2018 07:00 - 02.11.2018 08:00","1205","0"
"02.11.2018 08:00 - 02.11.2018 09:00","1387","0"
"02.11.2018 09:00 - 02.11.2018 10:00","1403","0"
"02.11.2018 10:00 - 02.11.2018 11:00","1381","0"
"02.11.2018 11:00 - 02.11.2018 12:00","1415","0"
"02.11.2018 12:00 - 02.11.2018 13:00","1377","0"
"02.11.2018 13:00 - 02.11.2018 14:00","1325","0"
"02.11.2018 14:00 - 02.11.2018 15:00","1338","0"
"02.11.2018 15:00 - 02.11.2018 16:00","1390","0"
"02.11.2018 16:00 - 02.11.2018 17:00","1496","0"
"02.11.2018 17:00 - 02.11.2018 18:00","1341","0"
"02.11.2018 18:00 - 02.11.2018 19:00","1052","0"
"02.11.2018 19:00 - 02.11.2018 20:00","1271","0"
"02.11.2018 20:00 - 02.11.2018 21:00","1360","0"
"02.11.2018 21:00 - 02.11.2018 22:00","1208","0"
"02.11.2018 22:00 - 02.11.2018 23:00","1098","0"
"02.11.2018 23:00 - 03.11.2018 00:00","968","0"
"03.11.2018 00:00 - 03.11.2018 01:00","653","0"
"03.11.2018 01:00 - 03.11.2018 02:00","412","0"
"03.11.2018 02:00 - 03.11.2018 03:00","266","0"
"03.11.2018 03:00 - 03.11.2018 04:00","229","0"
"03.11.2018 04:00 - 03.11.2018 05:00","295","0"
"03.11.2018 05:00 - 03.11.2018 06:00","496","0"
"03.11.2018 06:00 - 03.11.2018 07:00","878","0"
"03.11.2018 07:00 - 03.11.2018 08:00","1078","0"
"03.11.2018 08:00 - 03.11.2018 09:00","1275","0"
"03.11.2018 09:00 - 03.11.2018 10:00","1329","0"
"03.11.2018 10:00 - 03.11.2018 11:00","1364","0"
"03.11.2018 11:00 - 03.11.2018 12:00","1452","0"
"03.11.2018 12:00 - 03.11.2018 13:00","1514","0"
"03.11.2018 13:00 - 03.11.2018 14:00","1467","0"
"03.11.2018 14:00 - 03.11.2018 15:00","1459","0"
"03.11.2018 15:00 - 03.11.2018 16:00","1510","0"
"03.11.2018 16:00 - 03.11.2018 17:00","1739","0"
"03.11.2018 17:00 - 03.11.2018 18:00","1766","0"
"03.11.2018 18:00 - 03.11.2018 19:00","1626","0"
"03.11.2018 19:00 - 03.11.2018 20:00","1594","0"
"03.11.2018 20:00 - 03.11.2018 21:00","1542","0"
"03.11.2018 21:00 - 03.11.2018 22:00","1427","0"
"03.11.2018 22:00 - 03.11.2018 23:00","1158","0"
"03.11.2018 23:00 - 04.11.2018 00:00","984","0"
"04.11.2018 00:00 - 04.11.2018 01:00","1015","0"
"04.11.2018 01:00 - 04.11.2018 02:00","778","0"
"04.11.2018 02:00 - 04.11.2018 03:00","665","0"
"04.11.2018 03:00 - 04.11.2018 04:00","587","0"
"04.11.2018 04:00 - 04.11.2018 05:00","620","0"
"04.11.2018 05:00 - 04.11.2018 06:00","613","0"
"04.11.2018 06:00 - 04.11.2018 07:00","792","0"
"04.11.2018 07:00 - 04.11.2018 08:00","894","0"
"04.11.2018 08:00 - 04.11.2018 09:00","954","0"
"04.11.2018 09:00 - 04.11.2018 10:00","997","0"
"04.11.2018 10:00 - 04.11.2018 11:00","965","0"
"04.11.2018 11:00 - 04.11.2018 12:00","975","0"
"04.11.2018 12:00 - 04.11.2018 13:00","914","0"
"04.11.2018 13:00 - 04.11.2018 14:00","796","0"
"04.11.2018 14:00 - 04.11.2018 15:00","789","0"
"04.11.2018 15:00 - 04.11.2018 16:00","834","0"
"04.11.2018 16:00 - 04.11.2018 17:00","1184","0"
"04.11.2018 17:00 - 04.11.2018 18:00","1278","0"
"04.11.2018 18:00 - 04.11.2018 19:00","1175","0"
"04.11.2018 19:00 - 04.11.2018 20:00","1116","0"
"04.11.2018 20:00 - 04.11.2018 21:00","1108","0"
"04.11.2018 21:00 - 04.11.2018 22:00","929","0"
"04.11.2018 22:00 - 04.11.2018 23:00","741","0"
"04.11.2018 23:00 - 05.11.2018 00:00","502","0"
"05.11.2018 00:00 - 05.11.2018 01:00","296","0"
"05.11.2018 01:00 - 05.11.2018 02:00","248","0"
"05.11.2018 02:00 - 05.11.2018 03:00","36","0"
"05.11.2018 03:00 - 05.11.2018 04:00","0","36"
"05.11.2018 04:00 - 05.11.2018 05:00","150","0"
"05.11.2018 05:00 - 05.11.2018 06:00","534","0"
"05.11.2018 06:00 - 05.11.2018 07:00","894","0"
"05.11.2018 07:00 - 05.11.2018 08:00","1122","0"
"05.11.2018 08:00 - 05.11.2018 09:00","1212","0"
"05.11.2018 09:00 - 05.11.2018 10:00","1388","0"
"05.11.2018 10:00 - 05.11.2018 11:00","1364","0"
"05.11.2018 11:00 - 05.11.2018 12:00","1306","0"
"05.11.2018 12:00 - 05.11.2018 13:00","969","0"
"05.11.2018 13:00 - 05.11.2018 14:00","921","0"
"05.11.2018 14:00 - 05.11.2018 15:00","1164","0"
"05.11.2018 15:00 - 05.11.2018 16:00","1187","0"
"05.11.2018 16:00 - 05.11.2018 17:00","1460","0"
"05.11.2018 17:00 - 05.11.2018 18:00","1308","0"
"05.11.2018 18:00 - 05.11.2018 19:00","993","0"
"05.11.2018 19:00 - 05.11.2018 20:00","1065","0"
"05.11.2018 20:00 - 05.11.2018 21:00","1250","0"
"05.11.2018 21:00 - 05.11.2018 22:00","1213","0"
"05.11.2018 22:00 - 05.11.2018 23:00","1104","0"
"05.11.2018 23:00 - 06.11.2018 00:00","954","0"
"06.11.2018 00:00 - 06.11.2018 01:00","802","0"
"06.11.2018 01:00 - 06.11.2018 02:00","667","0"
"06.11.2018 02:00 - 06.11.2018 03:00","470","0"
"06.11.2018 03:00 - 06.11.2018 04:00","375","0"
"06.11.2018 04:00 - 06.11.2018 05:00","558","0"
"06.11.2018 05:00 - 06.11.2018 06:00","831","0"
"06.11.2018 06:00 - 06.11.2018 07:00","1164","0"
"06.11.2018 07:00 - 06.11.2018 08:00","1286","0"
"06.11.2018 08:00 - 06.11.2018 09:00","1143","0"
"06.11.2018 09:00 - 06.11.2018 10:00","1272","0"
"06.11.2018 10:00 - 06.11.2018 11:00","1288","0"
"06.11.2018 11:00 - 06.11.2018 12:00","1417","0"
"06.11.2018 12:00 - 06.11.2018 13:00","1450","0"
"06.11.2018 13:00 - 06.11.2018 14:00","1372","0"
"06.11.2018 14:00 - 06.11.2018 15:00","1358","0"
"06.11.2018 15:00 - 06.11.2018 16:00","1379","0"
"06.11.2018 16:00 - 06.11.2018 17:00","1521","0"
"06.11.2018 17:00 - 06.11.2018 18:00","1343","0"
"06.11.2018 18:00 - 06.11.2018 19:00","1317","0"
"06.11.2018 19:00 - 06.11.2018 20:00","1393","0"
"06.11.2018 20:00 - 06.11.2018 21:00","1612","0"
"06.11.2018 21:00 - 06.11.2018 22:00","1525","0"
"06.11.2018 22:00 - 06.11.2018 23:00","1305","0"
"06.11.2018 23:00 - 07.11.2018 00:00","1202","0"
"07.11.2018 00:00 - 07.11.2018 01:00","984","0"
"07.11.2018 01:00 - 07.11.2018 02:00","712","0"
"07.11.2018 02:00 - 07.11.2018 03:00","583","0"
"07.11.2018 03:00 - 07.11.2018 04:00","522","0"
"07.11.2018 04:00 - 07.11.2018 05:00","636","0"
"07.11.2018 05:00 - 07.11.2018 06:00","1111","0"
"07.11.2018 06:00 - 07.11.2018 07:00","1338","0"
"07.11.2018 07:00 - 07.11.2018 08:00","1565","0"
"07.11.2018 08:00 - 07.11.2018 09:00","1375","0"
"07.11.2018 09:00 - 07.11.2018 10:00","1498","0"
"07.11.2018 10:00 - 07.11.2018 11:00","1558","0"
"07.11.2018 11:00 - 07.11.2018 12:00","1539","0"
"07.11.2018 12:00 - 07.11.2018 13:00","1528","0"
"07.11.2018 13:00 - 07.11.2018 14:00","1490","0"
"07.11.2018 14:00 - 07.11.2018 15:00","1456","0"
"07.11.2018 15:00 - 07.11.2018 16:00","1473","0"
"07.11.2018 16:00 - 07.11.2018 17:00","1693","0"
"07.11.2018 17:00 - 07.11.2018 18:00","1589","0"
"07.11.2018 18:00 - 07.11.2018 19:00","1471","0"
"07.11.2018 19:00 - 07.11.2018 20:00","1577","0"
"07.11.2018 20:00 - 07.11.2018 21:00","1864","0"
"07.11.2018 21:00 - 07.11.2018 22:00","1568","0"
"07.11.2018 22:00 - 07.11.2018 23:00","1321","0"
"07.11.2018 23:00 - 08.11.2018 00:00","1017","0"
"08.11.2018 00:00 - 08.11.2018 01:00","773","0"
"08.11.2018 01:00 - 08.11.2018 02:00","506","0"
"08.11.2018 02:00 - 08.11.2018 03:00","451","0"
"08.11.2018 03:00 - 08.11.2018 04:00","470","0"
"08.11.2018 04:00 - 08.11.2018 05:00","714","0"
"08.11.2018 05:00 - 08.11.2018 06:00","1314","0"
"08.11.2018 06:00 - 08.11.2018 07:00","1615","0"
"08.11.2018 07:00 - 08.11.2018 08:00","1473","0"
"08.11.2018 08:00 - 08.11.2018 09:00","1290","0"
"08.11.2018 09:00 - 08.11.2018 10:00","1387","0"
"08.11.2018 10:00 - 08.11.2018 11:00","1440","0"
"08.11.2018 11:00 - 08.11.2018 12:00","1552","0"
"08.11.2018 12:00 - 08.11.2018 13:00","1552","0"
"08.11.2018 13:00 - 08.11.2018 14:00","1500","0"
"08.11.2018 14:00 - 08.11.2018 15:00","1490","0"
"08.11.2018 15:00 - 08.11.2018 16:00","1464","0"
"08.11.2018 16:00 - 08.11.2018 17:00","1642","0"
"08.11.2018 17:00 - 08.11.2018 18:00","1572","0"
"08.11.2018 18:00 - 08.11.2018 19:00","1379","0"
"08.11.2018 19:00 - 08.11.2018 20:00","1299","0"
"08.11.2018 20:00 - 08.11.2018 21:00","1532","0"
"08.11.2018 21:00 - 08.11.2018 22:00","1759","0"
"08.11.2018 22:00 - 08.11.2018 23:00","1637","0"
"08.11.2018 23:00 - 09.11.2018 00:00","1189","0"
"09.11.2018 00:00 - 09.11.2018 01:00","1057","0"
"09.11.2018 01:00 - 09.11.2018 02:00","763","0"
"09.11.2018 02:00 - 09.11.2018 03:00","641","0"
"09.11.2018 03:00 - 09.11.2018 04:00","710","0"
"09.11.2018 04:00 - 09.11.2018 05:00","847","0"
"09.11.2018 05:00 - 09.11.2018 06:00","1312","0"
"09.11.2018 06:00 - 09.11.2018 07:00","1893","0"
"09.11.2018 07:00 - 09.11.2018 08:00","1596","0"
"09.11.2018 08:00 - 09.11.2018 09:00","1585","0"
"09.11.2018 09:00 - 09.11.2018 10:00","1576","0"
"09.11.2018 10:00 - 09.11.2018 11:00","1493","0"
"09.11.2018 11:00 - 09.11.2018 12:00","1508","0"
"09.11.2018 12:00 - 09.11.2018 13:00","1464","0"
"09.11.2018 13:00 - 09.11.2018 14:00","1447","0"
"09.11.2018 14:00 - 09.11.2018 15:00","1687","0"
"09.11.2018 15:00 - 09.11.2018 16:00","1522","0"
"09.11.2018 16:00 - 09.11.2018 17:00","1743","0"
"09.11.2018 17:00 - 09.11.2018 18:00","1763","0"
"09.11.2018 18:00 - 09.11.2018 19:00","1576","0"
"09.11.2018 19:00 - 09.11.2018 20:00","1561","0"
"09.11.2018 20:00 - 09.11.2018 21:00","1732","0"
"09.11.2018 21:00 - 09.11.2018 22:00","1435","0"
"09.11.2018 22:00 - 09.11.2018 23:00","1419","0"
"09.11.2018 23:00 - 10.11.2018 00:00","1143","0"
"10.11.2018 00:00 - 10.11.2018 01:00","1273","0"
"10.11.2018 01:00 - 10.11.2018 02:00","1233","0"
"10.11.2018 02:00 - 10.11.2018 03:00","1229","0"
"10.11.2018 03:00 - 10.11.2018 04:00","1174","0"
"10.11.2018 04:00 - 10.11.2018 05:00","1281","0"
"10.11.2018 05:00 - 10.11.2018 06:00","1355","0"
"10.11.2018 06:00 - 10.11.2018 07:00","1608","0"
"10.11.2018 07:00 - 10.11.2018 08:00","1598","0"
"10.11.2018 08:00 - 10.11.2018 09:00","1633","0"
"10.11.2018 09:00 - 10.11.2018 10:00","1624","0"
"10.11.2018 10:00 - 10.11.2018 11:00","1625","0"
"10.11.2018 11:00 - 10.11.2018 12:00","1626","0"
"10.11.2018 12:00 - 10.11.2018 13:00","1622","0"
"10.11.2018 13:00 - 10.11.2018 14:00","1504","0"
"10.11.2018 14:00 - 10.11.2018 15:00","1497","0"
"10.11.2018 15:00 - 10.11.2018 16:00","1577","0"
"10.11.2018 16:00 - 10.11.2018 17:00","1846","0"
"10.11.2018 17:00 - 10.11.2018 18:00","1884","0"
"10.11.2018 18:00 - 10.11.2018 19:00","1932","0"
"10.11.2018 19:00 - 10.11.2018 20:00","1812","0"
"10.11.2018 20:00 - 10.11.2018 21:00","1625","0"
"10.11.2018 21:00 - 10.11.2018 22:00","1477","0"
"10.11.2018 22:00 - 10.11.2018 23:00","1435","0"
"10.11.2018 23:00 - 11.11.2018 00:00","1300","0"
"11.11.2018 00:00 - 11.11.2018 01:00","1304","0"
"11.11.2018 01:00 - 11.11.2018 02:00","1256","0"
"11.11.2018 02:00 - 11.11.2018 03:00","1114","0"
"11.11.2018 03:00 - 11.11.2018 04:00","1059","0"
"11.11.2018 04:00 - 11.11.2018 05:00","1051","0"
"11.11.2018 05:00 - 11.11.2018 06:00","1166","0"
"11.11.2018 06:00 - 11.11.2018 07:00","1298","0"
"11.11.2018 07:00 - 11.11.2018 08:00","1524","0"
"11.11.2018 08:00 - 11.11.2018 09:00","1541","0"
"11.11.2018 09:00 - 11.11.2018 10:00","1601","0"
"11.11.2018 10:00 - 11.11.2018 11:00","1641","0"
"11.11.2018 11:00 - 11.11.2018 12:00","1643","0"
"11.11.2018 12:00 - 11.11.2018 13:00","1599","0"
"11.11.2018 13:00 - 11.11.2018 14:00","1561","0"
"11.11.2018 14:00 - 11.11.2018 15:00","1576","0"
"11.11.2018 15:00 - 11.11.2018 16:00","1536","0"
"11.11.2018 16:00 - 11.11.2018 17:00","1719","0"
"11.11.2018 17:00 - 11.11.2018 18:00","1719","0"
"11.11.2018 18:00 - 11.11.2018 19:00","1690","0"
"11.11.2018 19:00 - 11.11.2018 20:00","1617","0"
"11.11.2018 20:00 - 11.11.2018 21:00","1532","0"
"11.11.2018 21:00 - 11.11.2018 22:00","1546","0"
"11.11.2018 22:00 - 11.11.2018 23:00","1425","0"
"11.11.2018 23:00 - 12.11.2018 00:00","1272","0"
"12.11.2018 00:00 - 12.11.2018 01:00","1179","0"
"12.11.2018 01:00 - 12.11.2018 02:00","1061","0"
"12.11.2018 02:00 - 12.11.2018 03:00","906","0"
"12.11.2018 03:00 - 12.11.2018 04:00","885","0"
"12.11.2018 04:00 - 12.11.2018 05:00","1084","0"
"12.11.2018 05:00 - 12.11.2018 06:00","1438","0"
"12.11.2018 06:00 - 12.11.2018 07:00","1632","0"
"12.11.2018 07:00 - 12.11.2018 08:00","1332","0"
"12.11.2018 08:00 - 12.11.2018 09:00","1205","0"
"12.11.2018 09:00 - 12.11.2018 10:00","1264","0"
"12.11.2018 10:00 - 12.11.2018 11:00","1373","0"
"12.11.2018 11:00 - 12.11.2018 12:00","1425","0"
"12.11.2018 12:00 - 12.11.2018 13:00","1361","0"
"12.11.2018 13:00 - 12.11.2018 14:00","1393","0"
"12.11.2018 14:00 - 12.11.2018 15:00","1409","0"
"12.11.2018 15:00 - 12.11.2018 16:00","1450","0"
"12.11.2018 16:00 - 12.11.2018 17:00","1580","0"
"12.11.2018 17:00 - 12.11.2018 18:00","1437","0"
"12.11.2018 18:00 - 12.11.2018 19:00","1255","0"
"12.11.2018 19:00 - 12.11.2018 20:00","1199","0"
"12.11.2018 20:00 - 12.11.2018 21:00","1494","0"
"12.11.2018 21:00 - 12.11.2018 22:00","1376","0"
"12.11.2018 22:00 - 12.11.2018 23:00","1306","0"
"12.11.2018 23:00 - 13.11.2018 00:00","1259","0"
"13.11.2018 00:00 - 13.11.2018 01:00","1078","0"
"13.11.2018 01:00 - 13.11.2018 02:00","1050","0"
"13.11.2018 02:00 - 13.11.2018 03:00","976","0"
"13.11.2018 03:00 - 13.11.2018 04:00","940","0"
