"Time (CET)","France (FR) > Italy (IT) [MW]","Italy (IT) > France (FR) [MW]"
"20.06.2018 12:00 - 20.06.2018 13:00","1106","0"
"20.06.2018 13:00 - 20.06.2018 14:00","1105","0"
"20.06.2018 14:00 - 20.06.2018 15:00","1367","0"
"20.06.2018 15:00 - 20.06.2018 16:00","1507","0"
"20.06.2018 16:00 - 20.06.2018 17:00","1736","0"
"20.06.2018 17:00 - 20.06.2018 18:00","1863","0"
"20.06.2018 18:00 - 20.06.2018 19:00","1793","0"
"20.06.2018 19:00 - 20.06.2018 20:00","1639","0"
"20.06.2018 20:00 - 20.06.2018 21:00","1587","0"
"20.06.2018 21:00 - 20.06.2018 22:00","1751","0"
"20.06.2018 22:00 - 20.06.2018 23:00","1716","0"
"20.06.2018 23:00 - 21.06.2018 00:00","1618","0"
"21.06.2018 00:00 - 21.06.2018 01:00","1620","0"
"21.06.2018 01:00 - 21.06.2018 02:00","1660","0"
"21.06.2018 02:00 - 21.06.2018 03:00","1622","0"
"21.06.2018 03:00 - 21.06.2018 04:00","1458","0"
"21.06.2018 04:00 - 21.06.2018 05:00","1623","0"
"21.06.2018 05:00 - 21.06.2018 06:00","1684","0"
"21.06.2018 06:00 - 21.06.2018 07:00","1657","0"
"21.06.2018 07:00 - 21.06.2018 08:00","1894","0"
"21.06.2018 08:00 - 21.06.2018 09:00","1649","0"
"21.06.2018 09:00 - 21.06.2018 10:00","1464","0"
"21.06.2018 10:00 - 21.06.2018 11:00","1391","0"
"21.06.2018 11:00 - 21.06.2018 12:00","1433","0"
"21.06.2018 12:00 - 21.06.2018 13:00","1394","0"
"21.06.2018 13:00 - 21.06.2018 14:00","1488","0"
"21.06.2018 14:00 - 21.06.2018 15:00","1404","0"
"21.06.2018 15:00 - 21.06.2018 16:00","1325","0"
"21.06.2018 16:00 - 21.06.2018 17:00","1462","0"
"21.06.2018 17:00 - 21.06.2018 18:00","1651","0"
"21.06.2018 18:00 - 21.06.2018 19:00","1604","0"
"21.06.2018 19:00 - 21.06.2018 20:00","1456","0"
"21.06.2018 20:00 - 21.06.2018 21:00","1366","0"
"21.06.2018 21:00 - 21.06.2018 22:00","1383","0"
"21.06.2018 22:00 - 21.06.2018 23:00","1030","0"
"21.06.2018 23:00 - 22.06.2018 00:00","872","0"
"22.06.2018 00:00 - 22.06.2018 01:00","1341","0"
"22.06.2018 01:00 - 22.06.2018 02:00","1601","0"
"22.06.2018 02:00 - 22.06.2018 03:00","1385","0"
"22.06.2018 03:00 - 22.06.2018 04:00","1404","0"
"22.06.2018 04:00 - 22.06.2018 05:00","1369","0"
"22.06.2018 05:00 - 22.06.2018 06:00","1363","0"
"22.06.2018 06:00 - 22.06.2018 07:00","1243","0"
"22.06.2018 07:00 - 22.06.2018 08:00","1068","0"
"22.06.2018 08:00 - 22.06.2018 09:00","898","0"
"22.06.2018 09:00 - 22.06.2018 10:00","1156","0"
"22.06.2018 10:00 - 22.06.2018 11:00","1193","0"
"22.06.2018 11:00 - 22.06.2018 12:00","1310","0"
"22.06.2018 12:00 - 22.06.2018 13:00","1427","0"
"22.06.2018 13:00 - 22.06.2018 14:00","1561","0"
"22.06.2018 14:00 - 22.06.2018 15:00","1599","0"
"22.06.2018 15:00 - 22.06.2018 16:00","2050","0"
"22.06.2018 16:00 - 22.06.2018 17:00","1553","0"
"22.06.2018 17:00 - 22.06.2018 18:00","1690","0"
"22.06.2018 18:00 - 22.06.2018 19:00","1829","0"
"22.06.2018 19:00 - 22.06.2018 20:00","1883","0"
"22.06.2018 20:00 - 22.06.2018 21:00","1909","0"
"22.06.2018 21:00 - 22.06.2018 22:00","1881","0"
"22.06.2018 22:00 - 22.06.2018 23:00","1659","0"
"22.06.2018 23:00 - 23.06.2018 00:00","1578","0"
"23.06.2018 00:00 - 23.06.2018 01:00","1441","0"
"23.06.2018 01:00 - 23.06.2018 02:00","1405","0"
"23.06.2018 02:00 - 23.06.2018 03:00","1414","0"
"23.06.2018 03:00 - 23.06.2018 04:00","1548","0"
"23.06.2018 04:00 - 23.06.2018 05:00","1553","0"
"23.06.2018 05:00 - 23.06.2018 06:00","1565","0"
"23.06.2018 06:00 - 23.06.2018 07:00","1607","0"
"23.06.2018 07:00 - 23.06.2018 08:00","1749","0"
"23.06.2018 08:00 - 23.06.2018 09:00","1770","0"
"23.06.2018 09:00 - 23.06.2018 10:00","1746","0"
"23.06.2018 10:00 - 23.06.2018 11:00","2105","0"
"23.06.2018 11:00 - 23.06.2018 12:00","2179","0"
"23.06.2018 12:00 - 23.06.2018 13:00","1707","0"
"23.06.2018 13:00 - 23.06.2018 14:00","1395","0"
"23.06.2018 14:00 - 23.06.2018 15:00","1319","0"
"23.06.2018 15:00 - 23.06.2018 16:00","1473","0"
"23.06.2018 16:00 - 23.06.2018 17:00","1696","0"
"23.06.2018 17:00 - 23.06.2018 18:00","1716","0"
"23.06.2018 18:00 - 23.06.2018 19:00","1547","0"
"23.06.2018 19:00 - 23.06.2018 20:00","1577","0"
"23.06.2018 20:00 - 23.06.2018 21:00","1719","0"
"23.06.2018 21:00 - 23.06.2018 22:00","1759","0"
"23.06.2018 22:00 - 23.06.2018 23:00","1621","0"
"23.06.2018 23:00 - 24.06.2018 00:00","1464","0"
"24.06.2018 00:00 - 24.06.2018 01:00","1650","0"
"24.06.2018 01:00 - 24.06.2018 02:00","1624","0"
"24.06.2018 02:00 - 24.06.2018 03:00","1662","0"
"24.06.2018 03:00 - 24.06.2018 04:00","1793","0"
"24.06.2018 04:00 - 24.06.2018 05:00","1841","0"
"24.06.2018 05:00 - 24.06.2018 06:00","1763","0"
"24.06.2018 06:00 - 24.06.2018 07:00","1804","0"
"24.06.2018 07:00 - 24.06.2018 08:00","1648","0"
"24.06.2018 08:00 - 24.06.2018 09:00","1443","0"
"24.06.2018 09:00 - 24.06.2018 10:00","1084","0"
"24.06.2018 10:00 - 24.06.2018 11:00","709","0"
"24.06.2018 11:00 - 24.06.2018 12:00","705","0"
"24.06.2018 12:00 - 24.06.2018 13:00","672","0"
"24.06.2018 13:00 - 24.06.2018 14:00","492","0"
"24.06.2018 14:00 - 24.06.2018 15:00","560","0"
"24.06.2018 15:00 - 24.06.2018 16:00","586","0"
"24.06.2018 16:00 - 24.06.2018 17:00","776","0"
"24.06.2018 17:00 - 24.06.2018 18:00","1295","0"
"24.06.2018 18:00 - 24.06.2018 19:00","1670","0"
"24.06.2018 19:00 - 24.06.2018 20:00","1713","0"
"24.06.2018 20:00 - 24.06.2018 21:00","1641","0"
"24.06.2018 21:00 - 24.06.2018 22:00","1576","0"
"24.06.2018 22:00 - 24.06.2018 23:00","1391","0"
"24.06.2018 23:00 - 25.06.2018 00:00","1344","0"
"25.06.2018 00:00 - 25.06.2018 01:00","1628","0"
"25.06.2018 01:00 - 25.06.2018 02:00","1631","0"
"25.06.2018 02:00 - 25.06.2018 03:00","1618","0"
"25.06.2018 03:00 - 25.06.2018 04:00","1747","0"
"25.06.2018 04:00 - 25.06.2018 05:00","1673","0"
"25.06.2018 05:00 - 25.06.2018 06:00","1722","0"
"25.06.2018 06:00 - 25.06.2018 07:00","1770","0"
"25.06.2018 07:00 - 25.06.2018 08:00","1585","0"
"25.06.2018 08:00 - 25.06.2018 09:00","1503","0"
"25.06.2018 09:00 - 25.06.2018 10:00","1478","0"
"25.06.2018 10:00 - 25.06.2018 11:00","1590","0"
"25.06.2018 11:00 - 25.06.2018 12:00","1614","0"
"25.06.2018 12:00 - 25.06.2018 13:00","1220","0"
"25.06.2018 13:00 - 25.06.2018 14:00","1239","0"
"25.06.2018 14:00 - 25.06.2018 15:00","1311","0"
"25.06.2018 15:00 - 25.06.2018 16:00","1286","0"
"25.06.2018 16:00 - 25.06.2018 17:00","1499","0"
"25.06.2018 17:00 - 25.06.2018 18:00","1571","0"
"25.06.2018 18:00 - 25.06.2018 19:00","1522","0"
"25.06.2018 19:00 - 25.06.2018 20:00","1357","0"
"25.06.2018 20:00 - 25.06.2018 21:00","1579","0"
"25.06.2018 21:00 - 25.06.2018 22:00","1736","0"
"25.06.2018 22:00 - 25.06.2018 23:00","1476","0"
"25.06.2018 23:00 - 26.06.2018 00:00","961","0"
"26.06.2018 00:00 - 26.06.2018 01:00","1060","0"
"26.06.2018 01:00 - 26.06.2018 02:00","1072","0"
"26.06.2018 02:00 - 26.06.2018 03:00","1135","0"
"26.06.2018 03:00 - 26.06.2018 04:00","1203","0"
"26.06.2018 04:00 - 26.06.2018 05:00","1249","0"
"26.06.2018 05:00 - 26.06.2018 06:00","1374","0"
"26.06.2018 06:00 - 26.06.2018 07:00","1482","0"
"26.06.2018 07:00 - 26.06.2018 08:00","979","0"
"26.06.2018 08:00 - 26.06.2018 09:00","650","0"
"26.06.2018 09:00 - 26.06.2018 10:00","1142","0"
"26.06.2018 10:00 - 26.06.2018 11:00","1548","0"
"26.06.2018 11:00 - 26.06.2018 12:00","1530","0"
"26.06.2018 12:00 - 26.06.2018 13:00","1089","0"
"26.06.2018 13:00 - 26.06.2018 14:00","1017","0"
"26.06.2018 14:00 - 26.06.2018 15:00","1104","0"
"26.06.2018 15:00 - 26.06.2018 16:00","1093","0"
"26.06.2018 16:00 - 26.06.2018 17:00","1299","0"
"26.06.2018 17:00 - 26.06.2018 18:00","1314","0"
"26.06.2018 18:00 - 26.06.2018 19:00","1040","0"
"26.06.2018 19:00 - 26.06.2018 20:00","937","0"
"26.06.2018 20:00 - 26.06.2018 21:00","1098","0"
"26.06.2018 21:00 - 26.06.2018 22:00","1218","0"
"26.06.2018 22:00 - 26.06.2018 23:00","932","0"
"26.06.2018 23:00 - 27.06.2018 00:00","879","0"
"27.06.2018 00:00 - 27.06.2018 01:00","1071","0"
"27.06.2018 01:00 - 27.06.2018 02:00","1318","0"
"27.06.2018 02:00 - 27.06.2018 03:00","1319","0"
"27.06.2018 03:00 - 27.06.2018 04:00","1241","0"
"27.06.2018 04:00 - 27.06.2018 05:00","1288","0"
"27.06.2018 05:00 - 27.06.2018 06:00","1233","0"
"27.06.2018 06:00 - 27.06.2018 07:00","1383","0"
"27.06.2018 07:00 - 27.06.2018 08:00","1123","0"
"27.06.2018 08:00 - 27.06.2018 09:00","803","0"
"27.06.2018 09:00 - 27.06.2018 10:00","805","0"
"27.06.2018 10:00 - 27.06.2018 11:00","768","0"
"27.06.2018 11:00 - 27.06.2018 12:00","539","0"
"27.06.2018 12:00 - 27.06.2018 13:00","659","0"
"27.06.2018 13:00 - 27.06.2018 14:00","765","0"
"27.06.2018 14:00 - 27.06.2018 15:00","801","0"
"27.06.2018 15:00 - 27.06.2018 16:00","747","0"
"27.06.2018 16:00 - 27.06.2018 17:00","938","0"
"27.06.2018 17:00 - 27.06.2018 18:00","1091","0"
"27.06.2018 18:00 - 27.06.2018 19:00","992","0"
"27.06.2018 19:00 - 27.06.2018 20:00","1182","0"
"27.06.2018 20:00 - 27.06.2018 21:00","1418","0"
"27.06.2018 21:00 - 27.06.2018 22:00","1410","0"
"27.06.2018 22:00 - 27.06.2018 23:00","1132","0"
"27.06.2018 23:00 - 28.06.2018 00:00","948","0"
"28.06.2018 00:00 - 28.06.2018 01:00","918","0"
"28.06.2018 01:00 - 28.06.2018 02:00","1137","0"
"28.06.2018 02:00 - 28.06.2018 03:00","1199","0"
"28.06.2018 03:00 - 28.06.2018 04:00","1156","0"
"28.06.2018 04:00 - 28.06.2018 05:00","1208","0"
"28.06.2018 05:00 - 28.06.2018 06:00","1281","0"
"28.06.2018 06:00 - 28.06.2018 07:00","1283","0"
"28.06.2018 07:00 - 28.06.2018 08:00","947","0"
"28.06.2018 08:00 - 28.06.2018 09:00","1268","0"
"28.06.2018 09:00 - 28.06.2018 10:00","1744","0"
"28.06.2018 10:00 - 28.06.2018 11:00","1810","0"
"28.06.2018 11:00 - 28.06.2018 12:00","1810","0"
"28.06.2018 12:00 - 28.06.2018 13:00","1535","0"
"28.06.2018 13:00 - 28.06.2018 14:00","1641","0"
"28.06.2018 14:00 - 28.06.2018 15:00","1784","0"
"28.06.2018 15:00 - 28.06.2018 16:00","1843","0"
"28.06.2018 16:00 - 28.06.2018 17:00","1592","0"
"28.06.2018 17:00 - 28.06.2018 18:00","1568","0"
"28.06.2018 18:00 - 28.06.2018 19:00","1304","0"
"28.06.2018 19:00 - 28.06.2018 20:00","1192","0"
"28.06.2018 20:00 - 28.06.2018 21:00","1228","0"
"28.06.2018 21:00 - 28.06.2018 22:00","1409","0"
"28.06.2018 22:00 - 28.06.2018 23:00","1467","0"
"28.06.2018 23:00 - 29.06.2018 00:00","1089","0"
"29.06.2018 00:00 - 29.06.2018 01:00","1285","0"
"29.06.2018 01:00 - 29.06.2018 02:00","1254","0"
"29.06.2018 02:00 - 29.06.2018 03:00","1281","0"
"29.06.2018 03:00 - 29.06.2018 04:00","1551","0"
"29.06.2018 04:00 - 29.06.2018 05:00","1652","0"
"29.06.2018 05:00 - 29.06.2018 06:00","1664","0"
"29.06.2018 06:00 - 29.06.2018 07:00","1829","0"
"29.06.2018 07:00 - 29.06.2018 08:00","1706","0"
"29.06.2018 08:00 - 29.06.2018 09:00","1443","0"
"29.06.2018 09:00 - 29.06.2018 10:00","1249","0"
"29.06.2018 10:00 - 29.06.2018 11:00","1343","0"
"29.06.2018 11:00 - 29.06.2018 12:00","1187","0"
"29.06.2018 12:00 - 29.06.2018 13:00","1075","0"
"29.06.2018 13:00 - 29.06.2018 14:00","1047","0"
"29.06.2018 14:00 - 29.06.2018 15:00","1162","0"
"29.06.2018 15:00 - 29.06.2018 16:00","1377","0"
"29.06.2018 16:00 - 29.06.2018 17:00","1786","0"
"29.06.2018 17:00 - 29.06.2018 18:00","1932","0"
"29.06.2018 18:00 - 29.06.2018 19:00","1717","0"
"29.06.2018 19:00 - 29.06.2018 20:00","1050","0"
"29.06.2018 20:00 - 29.06.2018 21:00","1125","0"
"29.06.2018 21:00 - 29.06.2018 22:00","1492","0"
"29.06.2018 22:00 - 29.06.2018 23:00","1078","0"
"29.06.2018 23:00 - 30.06.2018 00:00","825","0"
"30.06.2018 00:00 - 30.06.2018 01:00","1012","0"
"30.06.2018 01:00 - 30.06.2018 02:00","1206","0"
"30.06.2018 02:00 - 30.06.2018 03:00","1370","0"
"30.06.2018 03:00 - 30.06.2018 04:00","1692","0"
"30.06.2018 04:00 - 30.06.2018 05:00","1907","0"
"30.06.2018 05:00 - 30.06.2018 06:00","1841","0"
"30.06.2018 06:00 - 30.06.2018 07:00","1875","0"
"30.06.2018 07:00 - 30.06.2018 08:00","2110","0"
"30.06.2018 08:00 - 30.06.2018 09:00","1908","0"
"30.06.2018 09:00 - 30.06.2018 10:00","1452","0"
"30.06.2018 10:00 - 30.06.2018 11:00","1318","0"
"30.06.2018 11:00 - 30.06.2018 12:00","1262","0"
"30.06.2018 12:00 - 30.06.2018 13:00","1053","0"
"30.06.2018 13:00 - 30.06.2018 14:00","950","0"
"30.06.2018 14:00 - 30.06.2018 15:00","996","0"
"30.06.2018 15:00 - 30.06.2018 16:00","1114","0"
"30.06.2018 16:00 - 30.06.2018 17:00","1154","0"
"30.06.2018 17:00 - 30.06.2018 18:00","1231","0"
"30.06.2018 18:00 - 30.06.2018 19:00","1114","0"
"30.06.2018 19:00 - 30.06.2018 20:00","827","0"
"30.06.2018 20:00 - 30.06.2018 21:00","877","0"
"30.06.2018 21:00 - 30.06.2018 22:00","1174","0"
"30.06.2018 22:00 - 30.06.2018 23:00","965","0"
"30.06.2018 23:00 - 01.07.2018 00:00","741","0"
"01.07.2018 00:00 - 01.07.2018 01:00","1121","0"
"01.07.2018 01:00 - 01.07.2018 02:00","1240","0"
"01.07.2018 02:00 - 01.07.2018 03:00","1575","0"
"01.07.2018 03:00 - 01.07.2018 04:00","1406","0"
"01.07.2018 04:00 - 01.07.2018 05:00","1434","0"
"01.07.2018 05:00 - 01.07.2018 06:00","1428","0"
"01.07.2018 06:00 - 01.07.2018 07:00","1808","0"
"01.07.2018 07:00 - 01.07.2018 08:00","1929","0"
"01.07.2018 08:00 - 01.07.2018 09:00","1651","0"
"01.07.2018 09:00 - 01.07.2018 10:00","884","0"
"01.07.2018 10:00 - 01.07.2018 11:00","375","0"
"01.07.2018 11:00 - 01.07.2018 12:00","257","0"
"01.07.2018 12:00 - 01.07.2018 13:00","179","0"
"01.07.2018 13:00 - 01.07.2018 14:00","161","0"
"01.07.2018 14:00 - 01.07.2018 15:00","204","0"
"01.07.2018 15:00 - 01.07.2018 16:00","227","0"
"01.07.2018 16:00 - 01.07.2018 17:00","452","0"
"01.07.2018 17:00 - 01.07.2018 18:00","640","0"
"01.07.2018 18:00 - 01.07.2018 19:00","1083","0"
"01.07.2018 19:00 - 01.07.2018 20:00","1327","0"
"01.07.2018 20:00 - 01.07.2018 21:00","1329","0"
"01.07.2018 21:00 - 01.07.2018 22:00","1420","0"
"01.07.2018 22:00 - 01.07.2018 23:00","1070","0"
"01.07.2018 23:00 - 02.07.2018 00:00","1170","0"
"02.07.2018 00:00 - 02.07.2018 01:00","1940","0"
"02.07.2018 01:00 - 02.07.2018 02:00","1909","0"
"02.07.2018 02:00 - 02.07.2018 03:00","1622","0"
"02.07.2018 03:00 - 02.07.2018 04:00","1435","0"
"02.07.2018 04:00 - 02.07.2018 05:00","1384","0"
"02.07.2018 05:00 - 02.07.2018 06:00","1460","0"
"02.07.2018 06:00 - 02.07.2018 07:00","1273","0"
"02.07.2018 07:00 - 02.07.2018 08:00","944","0"
"02.07.2018 08:00 - 02.07.2018 09:00","953","0"
"02.07.2018 09:00 - 02.07.2018 10:00","869","0"
"02.07.2018 10:00 - 02.07.2018 11:00","630","0"
"02.07.2018 11:00 - 02.07.2018 12:00","519","0"
"02.07.2018 12:00 - 02.07.2018 13:00","572","0"
"02.07.2018 13:00 - 02.07.2018 14:00","698","0"
"02.07.2018 14:00 - 02.07.2018 15:00","720","0"
"02.07.2018 15:00 - 02.07.2018 16:00","768","0"
"02.07.2018 16:00 - 02.07.2018 17:00","820","0"
"02.07.2018 17:00 - 02.07.2018 18:00","881","0"
"02.07.2018 18:00 - 02.07.2018 19:00","745","0"
"02.07.2018 19:00 - 02.07.2018 20:00","916","0"
"02.07.2018 20:00 - 02.07.2018 21:00","1247","0"
"02.07.2018 21:00 - 02.07.2018 22:00","1316","0"
"02.07.2018 22:00 - 02.07.2018 23:00","1113","0"
"02.07.2018 23:00 - 03.07.2018 00:00","1140","0"
"03.07.2018 00:00 - 03.07.2018 01:00","1449","0"
"03.07.2018 01:00 - 03.07.2018 02:00","1560","0"
"03.07.2018 02:00 - 03.07.2018 03:00","1646","0"
"03.07.2018 03:00 - 03.07.2018 04:00","1715","0"
"03.07.2018 04:00 - 03.07.2018 05:00","1621","0"
"03.07.2018 05:00 - 03.07.2018 06:00","1572","0"
"03.07.2018 06:00 - 03.07.2018 07:00","1508","0"
"03.07.2018 07:00 - 03.07.2018 08:00","1073","0"
"03.07.2018 08:00 - 03.07.2018 09:00","1474","0"
"03.07.2018 09:00 - 03.07.2018 10:00","1410","0"
"03.07.2018 10:00 - 03.07.2018 11:00","1524","0"
"03.07.2018 11:00 - 03.07.2018 12:00","1674","0"
"03.07.2018 12:00 - 03.07.2018 13:00","1163","0"
"03.07.2018 13:00 - 03.07.2018 14:00","1208","0"
"03.07.2018 14:00 - 03.07.2018 15:00","901","0"
"03.07.2018 15:00 - 03.07.2018 16:00","1118","0"
"03.07.2018 16:00 - 03.07.2018 17:00","1047","0"
"03.07.2018 17:00 - 03.07.2018 18:00","903","0"
"03.07.2018 18:00 - 03.07.2018 19:00","1057","0"
"03.07.2018 19:00 - 03.07.2018 20:00","874","0"
"03.07.2018 20:00 - 03.07.2018 21:00","866","0"
"03.07.2018 21:00 - 03.07.2018 22:00","530","0"
"03.07.2018 22:00 - 03.07.2018 23:00","545","0"
"03.07.2018 23:00 - 04.07.2018 00:00","601","0"
"04.07.2018 00:00 - 04.07.2018 01:00","1268","0"
"04.07.2018 01:00 - 04.07.2018 02:00","1611","0"
"04.07.2018 02:00 - 04.07.2018 03:00","1763","0"
"04.07.2018 03:00 - 04.07.2018 04:00","2021","0"
"04.07.2018 04:00 - 04.07.2018 05:00","2053","0"
"04.07.2018 05:00 - 04.07.2018 06:00","2021","0"
"04.07.2018 06:00 - 04.07.2018 07:00","1723","0"
"04.07.2018 07:00 - 04.07.2018 08:00","1472","0"
"04.07.2018 08:00 - 04.07.2018 09:00","1889","0"
"04.07.2018 09:00 - 04.07.2018 10:00","2057","0"
"04.07.2018 10:00 - 04.07.2018 11:00","2076","0"
"04.07.2018 11:00 - 04.07.2018 12:00","2216","0"
"04.07.2018 12:00 - 04.07.2018 13:00","2081","0"
"04.07.2018 13:00 - 04.07.2018 14:00","2049","0"
"04.07.2018 14:00 - 04.07.2018 15:00","2050","0"
"04.07.2018 15:00 - 04.07.2018 16:00","2103","0"
"04.07.2018 16:00 - 04.07.2018 17:00","2030","0"
"04.07.2018 17:00 - 04.07.2018 18:00","2282","0"
"04.07.2018 18:00 - 04.07.2018 19:00","2046","0"
"04.07.2018 19:00 - 04.07.2018 20:00","1869","0"
"04.07.2018 20:00 - 04.07.2018 21:00","1890","0"
"04.07.2018 21:00 - 04.07.2018 22:00","1867","0"
"04.07.2018 22:00 - 04.07.2018 23:00","1774","0"
"04.07.2018 23:00 - 05.07.2018 00:00","1531","0"
"05.07.2018 00:00 - 05.07.2018 01:00","1942","0"
"05.07.2018 01:00 - 05.07.2018 02:00","2117","0"
"05.07.2018 02:00 - 05.07.2018 03:00","1965","0"
"05.07.2018 03:00 - 05.07.2018 04:00","2050","0"
"05.07.2018 04:00 - 05.07.2018 05:00","2169","0"
"05.07.2018 05:00 - 05.07.2018 06:00","2136","0"
"05.07.2018 06:00 - 05.07.2018 07:00","1937","0"
"05.07.2018 07:00 - 05.07.2018 08:00","1513","0"
"05.07.2018 08:00 - 05.07.2018 09:00","1706","0"
"05.07.2018 09:00 - 05.07.2018 10:00","1722","0"
"05.07.2018 10:00 - 05.07.2018 11:00","1969","0"
"05.07.2018 11:00 - 05.07.2018 12:00","2000","0"
"05.07.2018 12:00 - 05.07.2018 13:00","1879","0"
"05.07.2018 13:00 - 05.07.2018 14:00","1913","0"
"05.07.2018 14:00 - 05.07.2018 15:00","2044","0"
"05.07.2018 15:00 - 05.07.2018 16:00","2020","0"
"05.07.2018 16:00 - 05.07.2018 17:00","2065","0"
"05.07.2018 17:00 - 05.07.2018 18:00","2104","0"
"05.07.2018 18:00 - 05.07.2018 19:00","2081","0"
"05.07.2018 19:00 - 05.07.2018 20:00","1970","0"
"05.07.2018 20:00 - 05.07.2018 21:00","2026","0"
"05.07.2018 21:00 - 05.07.2018 22:00","2134","0"
"05.07.2018 22:00 - 05.07.2018 23:00","1960","0"
"05.07.2018 23:00 - 06.07.2018 00:00","1925","0"
"06.07.2018 00:00 - 06.07.2018 01:00","2001","0"
"06.07.2018 01:00 - 06.07.2018 02:00","2059","0"
"06.07.2018 02:00 - 06.07.2018 03:00","1694","0"
"06.07.2018 03:00 - 06.07.2018 04:00","1816","0"
"06.07.2018 04:00 - 06.07.2018 05:00","1886","0"
"06.07.2018 05:00 - 06.07.2018 06:00","1870","0"
"06.07.2018 06:00 - 06.07.2018 07:00","1811","0"
"06.07.2018 07:00 - 06.07.2018 08:00","1441","0"
"06.07.2018 08:00 - 06.07.2018 09:00","1391","0"
"06.07.2018 09:00 - 06.07.2018 10:00","1837","0"
"06.07.2018 10:00 - 06.07.2018 11:00","1937","0"
"06.07.2018 11:00 - 06.07.2018 12:00","1942","0"
"06.07.2018 12:00 - 06.07.2018 13:00","1877","0"
"06.07.2018 13:00 - 06.07.2018 14:00","1880","0"
"06.07.2018 14:00 - 06.07.2018 15:00","1712","0"
"06.07.2018 15:00 - 06.07.2018 16:00","1765","0"
"06.07.2018 16:00 - 06.07.2018 17:00","1834","0"
"06.07.2018 17:00 - 06.07.2018 18:00","1943","0"
"06.07.2018 18:00 - 06.07.2018 19:00","2001","0"
"06.07.2018 19:00 - 06.07.2018 20:00","1927","0"
"06.07.2018 20:00 - 06.07.2018 21:00","1971","0"
"06.07.2018 21:00 - 06.07.2018 22:00","2090","0"
"06.07.2018 22:00 - 06.07.2018 23:00","1899","0"
"06.07.2018 23:00 - 07.07.2018 00:00","1933","0"
"07.07.2018 00:00 - 07.07.2018 01:00","1388","0"
"07.07.2018 01:00 - 07.07.2018 02:00","1462","0"
"07.07.2018 02:00 - 07.07.2018 03:00","1599","0"
"07.07.2018 03:00 - 07.07.2018 04:00","1592","0"
"07.07.2018 04:00 - 07.07.2018 05:00","1632","0"
"07.07.2018 05:00 - 07.07.2018 06:00","1860","0"
"07.07.2018 06:00 - 07.07.2018 07:00","1942","0"
"07.07.2018 07:00 - 07.07.2018 08:00","1952","0"
"07.07.2018 08:00 - 07.07.2018 09:00","1739","0"
"07.07.2018 09:00 - 07.07.2018 10:00","1510","0"
"07.07.2018 10:00 - 07.07.2018 11:00","1509","0"
"07.07.2018 11:00 - 07.07.2018 12:00","1567","0"
"07.07.2018 12:00 - 07.07.2018 13:00","1247","0"
"07.07.2018 13:00 - 07.07.2018 14:00","1066","0"
"07.07.2018 14:00 - 07.07.2018 15:00","986","0"
"07.07.2018 15:00 - 07.07.2018 16:00","1108","0"
"07.07.2018 16:00 - 07.07.2018 17:00","1193","0"
"07.07.2018 17:00 - 07.07.2018 18:00","1507","0"
"07.07.2018 18:00 - 07.07.2018 19:00","1676","0"
"07.07.2018 19:00 - 07.07.2018 20:00","1484","0"
"07.07.2018 20:00 - 07.07.2018 21:00","1555","0"
"07.07.2018 21:00 - 07.07.2018 22:00","1428","0"
"07.07.2018 22:00 - 07.07.2018 23:00","1392","0"
"07.07.2018 23:00 - 08.07.2018 00:00","1196","0"
"08.07.2018 00:00 - 08.07.2018 01:00","1535","0"
"08.07.2018 01:00 - 08.07.2018 02:00","1768","0"
"08.07.2018 02:00 - 08.07.2018 03:00","1715","0"
"08.07.2018 03:00 - 08.07.2018 04:00","1786","0"
"08.07.2018 04:00 - 08.07.2018 05:00","1821","0"
"08.07.2018 05:00 - 08.07.2018 06:00","1849","0"
"08.07.2018 06:00 - 08.07.2018 07:00","1873","0"
"08.07.2018 07:00 - 08.07.2018 08:00","1959","0"
"08.07.2018 08:00 - 08.07.2018 09:00","1899","0"
"08.07.2018 09:00 - 08.07.2018 10:00","1422","0"
"08.07.2018 10:00 - 08.07.2018 11:00","686","0"
"08.07.2018 11:00 - 08.07.2018 12:00","402","0"
"08.07.2018 12:00 - 08.07.2018 13:00","282","0"
"08.07.2018 13:00 - 08.07.2018 14:00","300","0"
"08.07.2018 14:00 - 08.07.2018 15:00","328","0"
"08.07.2018 15:00 - 08.07.2018 16:00","421","0"
"08.07.2018 16:00 - 08.07.2018 17:00","447","0"
"08.07.2018 17:00 - 08.07.2018 18:00","1206","0"
"08.07.2018 18:00 - 08.07.2018 19:00","1759","0"
"08.07.2018 19:00 - 08.07.2018 20:00","1697","0"
"08.07.2018 20:00 - 08.07.2018 21:00","1693","0"
"08.07.2018 21:00 - 08.07.2018 22:00","1688","0"
"08.07.2018 22:00 - 08.07.2018 23:00","1538","0"
"08.07.2018 23:00 - 09.07.2018 00:00","1428","0"
"09.07.2018 00:00 - 09.07.2018 01:00","1835","0"
"09.07.2018 01:00 - 09.07.2018 02:00","1850","0"
"09.07.2018 02:00 - 09.07.2018 03:00","1919","0"
"09.07.2018 03:00 - 09.07.2018 04:00","2002","0"
"09.07.2018 04:00 - 09.07.2018 05:00","2024","0"
"09.07.2018 05:00 - 09.07.2018 06:00","2000","0"
"09.07.2018 06:00 - 09.07.2018 07:00","2208","0"
"09.07.2018 07:00 - 09.07.2018 08:00","2065","0"
