"Time (CET)","Romania (RO) > Bulgaria (BG) [MW]","Bulgaria (BG) > Romania (RO) [MW]"
"03.07.2018 01:00 - 03.07.2018 02:00","194","0"
"03.07.2018 02:00 - 03.07.2018 03:00","170","0"
"03.07.2018 03:00 - 03.07.2018 04:00","152","0"
"03.07.2018 04:00 - 03.07.2018 05:00","134","0"
"03.07.2018 05:00 - 03.07.2018 06:00","51","0"
"03.07.2018 06:00 - 03.07.2018 07:00","0","62"
"03.07.2018 07:00 - 03.07.2018 08:00","0","22"
"03.07.2018 08:00 - 03.07.2018 09:00","5","0"
"03.07.2018 09:00 - 03.07.2018 10:00","13","0"
"03.07.2018 10:00 - 03.07.2018 11:00","88","0"
"03.07.2018 11:00 - 03.07.2018 12:00","81","0"
"03.07.2018 12:00 - 03.07.2018 13:00","134","0"
"03.07.2018 13:00 - 03.07.2018 14:00","170","0"
"03.07.2018 14:00 - 03.07.2018 15:00","156","0"
"03.07.2018 15:00 - 03.07.2018 16:00","145","0"
"03.07.2018 16:00 - 03.07.2018 17:00","128","0"
"03.07.2018 17:00 - 03.07.2018 18:00","18","0"
"03.07.2018 18:00 - 03.07.2018 19:00","0","41"
"03.07.2018 19:00 - 03.07.2018 20:00","0","104"
"03.07.2018 20:00 - 03.07.2018 21:00","0","129"
"03.07.2018 21:00 - 03.07.2018 22:00","0","97"
"03.07.2018 22:00 - 03.07.2018 23:00","137","0"
"03.07.2018 23:00 - 04.07.2018 00:00","291","0"
"04.07.2018 00:00 - 04.07.2018 01:00","179","0"
"04.07.2018 01:00 - 04.07.2018 02:00","229","0"
"04.07.2018 02:00 - 04.07.2018 03:00","220","0"
"04.07.2018 03:00 - 04.07.2018 04:00","216","0"
"04.07.2018 04:00 - 04.07.2018 05:00","247","0"
"04.07.2018 05:00 - 04.07.2018 06:00","174","0"
"04.07.2018 06:00 - 04.07.2018 07:00","0","15"
"04.07.2018 07:00 - 04.07.2018 08:00","0","60"
"04.07.2018 08:00 - 04.07.2018 09:00","0","106"
"04.07.2018 09:00 - 04.07.2018 10:00","0","61"
"04.07.2018 10:00 - 04.07.2018 11:00","0","5"
"04.07.2018 11:00 - 04.07.2018 12:00","12","0"
"04.07.2018 12:00 - 04.07.2018 13:00","112","0"
"04.07.2018 13:00 - 04.07.2018 14:00","177","0"
"04.07.2018 14:00 - 04.07.2018 15:00","134","0"
"04.07.2018 15:00 - 04.07.2018 16:00","183","0"
"04.07.2018 16:00 - 04.07.2018 17:00","128","0"
"04.07.2018 17:00 - 04.07.2018 18:00","89","0"
"04.07.2018 18:00 - 04.07.2018 19:00","60","0"
"04.07.2018 19:00 - 04.07.2018 20:00","36","0"
"04.07.2018 20:00 - 04.07.2018 21:00","0","14"
"04.07.2018 21:00 - 04.07.2018 22:00","0","3"
"04.07.2018 22:00 - 04.07.2018 23:00","141","0"
"04.07.2018 23:00 - 05.07.2018 00:00","412","0"
"05.07.2018 00:00 - 05.07.2018 01:00","240","0"
"05.07.2018 01:00 - 05.07.2018 02:00","244","0"
"05.07.2018 02:00 - 05.07.2018 03:00","203","0"
"05.07.2018 03:00 - 05.07.2018 04:00","163","0"
"05.07.2018 04:00 - 05.07.2018 05:00","143","0"
"05.07.2018 05:00 - 05.07.2018 06:00","58","0"
"05.07.2018 06:00 - 05.07.2018 07:00","0","115"
"05.07.2018 07:00 - 05.07.2018 08:00","0","92"
"05.07.2018 08:00 - 05.07.2018 09:00","0","78"
"05.07.2018 09:00 - 05.07.2018 10:00","0","7"
"05.07.2018 10:00 - 05.07.2018 11:00","77","0"
"05.07.2018 11:00 - 05.07.2018 12:00","83","0"
"05.07.2018 12:00 - 05.07.2018 13:00","50","0"
"05.07.2018 13:00 - 05.07.2018 14:00","163","0"
"05.07.2018 14:00 - 05.07.2018 15:00","147","0"
"05.07.2018 15:00 - 05.07.2018 16:00","97","0"
"05.07.2018 16:00 - 05.07.2018 17:00","67","0"
"05.07.2018 17:00 - 05.07.2018 18:00","17","0"
"05.07.2018 18:00 - 05.07.2018 19:00","0","66"
"05.07.2018 19:00 - 05.07.2018 20:00","0","79"
"05.07.2018 20:00 - 05.07.2018 21:00","0","88"
"05.07.2018 21:00 - 05.07.2018 22:00","0","67"
"05.07.2018 22:00 - 05.07.2018 23:00","76","0"
"05.07.2018 23:00 - 06.07.2018 00:00","362","0"
"06.07.2018 00:00 - 06.07.2018 01:00","215","0"
"06.07.2018 01:00 - 06.07.2018 02:00","208","0"
"06.07.2018 02:00 - 06.07.2018 03:00","209","0"
"06.07.2018 03:00 - 06.07.2018 04:00","172","0"
"06.07.2018 04:00 - 06.07.2018 05:00","201","0"
"06.07.2018 05:00 - 06.07.2018 06:00","89","0"
"06.07.2018 06:00 - 06.07.2018 07:00","0","35"
"06.07.2018 07:00 - 06.07.2018 08:00","72","0"
"06.07.2018 08:00 - 06.07.2018 09:00","37","0"
"06.07.2018 09:00 - 06.07.2018 10:00","137","0"
"06.07.2018 10:00 - 06.07.2018 11:00","201","0"
"06.07.2018 11:00 - 06.07.2018 12:00","109","0"
"06.07.2018 12:00 - 06.07.2018 13:00","180","0"
"06.07.2018 13:00 - 06.07.2018 14:00","266","0"
"06.07.2018 14:00 - 06.07.2018 15:00","251","0"
"06.07.2018 15:00 - 06.07.2018 16:00","252","0"
"06.07.2018 16:00 - 06.07.2018 17:00","266","0"
"06.07.2018 17:00 - 06.07.2018 18:00","156","0"
"06.07.2018 18:00 - 06.07.2018 19:00","124","0"
"06.07.2018 19:00 - 06.07.2018 20:00","90","0"
"06.07.2018 20:00 - 06.07.2018 21:00","85","0"
"06.07.2018 21:00 - 06.07.2018 22:00","115","0"
"06.07.2018 22:00 - 06.07.2018 23:00","274","0"
"06.07.2018 23:00 - 07.07.2018 00:00","515","0"
"07.07.2018 00:00 - 07.07.2018 01:00","347","0"
"07.07.2018 01:00 - 07.07.2018 02:00","305","0"
"07.07.2018 02:00 - 07.07.2018 03:00","308","0"
"07.07.2018 03:00 - 07.07.2018 04:00","305","0"
"07.07.2018 04:00 - 07.07.2018 05:00","357","0"
"07.07.2018 05:00 - 07.07.2018 06:00","312","0"
"07.07.2018 06:00 - 07.07.2018 07:00","111","0"
"07.07.2018 07:00 - 07.07.2018 08:00","180","0"
"07.07.2018 08:00 - 07.07.2018 09:00","192","0"
"07.07.2018 09:00 - 07.07.2018 10:00","252","0"
"07.07.2018 10:00 - 07.07.2018 11:00","261","0"
"07.07.2018 11:00 - 07.07.2018 12:00","231","0"
"07.07.2018 12:00 - 07.07.2018 13:00","278","0"
"07.07.2018 13:00 - 07.07.2018 14:00","323","0"
"07.07.2018 14:00 - 07.07.2018 15:00","351","0"
"07.07.2018 15:00 - 07.07.2018 16:00","390","0"
"07.07.2018 16:00 - 07.07.2018 17:00","421","0"
"07.07.2018 17:00 - 07.07.2018 18:00","399","0"
"07.07.2018 18:00 - 07.07.2018 19:00","295","0"
"07.07.2018 19:00 - 07.07.2018 20:00","265","0"
"07.07.2018 20:00 - 07.07.2018 21:00","194","0"
"07.07.2018 21:00 - 07.07.2018 22:00","216","0"
"07.07.2018 22:00 - 07.07.2018 23:00","339","0"
"07.07.2018 23:00 - 08.07.2018 00:00","563","0"
"08.07.2018 00:00 - 08.07.2018 01:00","373","0"
"08.07.2018 01:00 - 08.07.2018 02:00","368","0"
"08.07.2018 02:00 - 08.07.2018 03:00","377","0"
"08.07.2018 03:00 - 08.07.2018 04:00","404","0"
"08.07.2018 04:00 - 08.07.2018 05:00","402","0"
"08.07.2018 05:00 - 08.07.2018 06:00","445","0"
"08.07.2018 06:00 - 08.07.2018 07:00","449","0"
"08.07.2018 07:00 - 08.07.2018 08:00","455","0"
"08.07.2018 08:00 - 08.07.2018 09:00","428","0"
"08.07.2018 09:00 - 08.07.2018 10:00","431","0"
"08.07.2018 10:00 - 08.07.2018 11:00","463","0"
"08.07.2018 11:00 - 08.07.2018 12:00","437","0"
"08.07.2018 12:00 - 08.07.2018 13:00","414","0"
"08.07.2018 13:00 - 08.07.2018 14:00","507","0"
"08.07.2018 14:00 - 08.07.2018 15:00","480","0"
"08.07.2018 15:00 - 08.07.2018 16:00","513","0"
"08.07.2018 16:00 - 08.07.2018 17:00","462","0"
"08.07.2018 17:00 - 08.07.2018 18:00","426","0"
"08.07.2018 18:00 - 08.07.2018 19:00","311","0"
"08.07.2018 19:00 - 08.07.2018 20:00","236","0"
"08.07.2018 20:00 - 08.07.2018 21:00","226","0"
"08.07.2018 21:00 - 08.07.2018 22:00","269","0"
"08.07.2018 22:00 - 08.07.2018 23:00","431","0"
"08.07.2018 23:00 - 09.07.2018 00:00","519","0"
"09.07.2018 00:00 - 09.07.2018 01:00","439","0"
"09.07.2018 01:00 - 09.07.2018 02:00","352","0"
"09.07.2018 02:00 - 09.07.2018 03:00","357","0"
"09.07.2018 03:00 - 09.07.2018 04:00","368","0"
"09.07.2018 04:00 - 09.07.2018 05:00","342","0"
"09.07.2018 05:00 - 09.07.2018 06:00","347","0"
"09.07.2018 06:00 - 09.07.2018 07:00","126","0"
"09.07.2018 07:00 - 09.07.2018 08:00","104","0"
"09.07.2018 08:00 - 09.07.2018 09:00","59","0"
"09.07.2018 09:00 - 09.07.2018 10:00","69","0"
"09.07.2018 10:00 - 09.07.2018 11:00","171","0"
"09.07.2018 11:00 - 09.07.2018 12:00","113","0"
"09.07.2018 12:00 - 09.07.2018 13:00","183","0"
"09.07.2018 13:00 - 09.07.2018 14:00","172","0"
"09.07.2018 14:00 - 09.07.2018 15:00","223","0"
"09.07.2018 15:00 - 09.07.2018 16:00","208","0"
"09.07.2018 16:00 - 09.07.2018 17:00","181","0"
"09.07.2018 17:00 - 09.07.2018 18:00","174","0"
"09.07.2018 18:00 - 09.07.2018 19:00","76","0"
"09.07.2018 19:00 - 09.07.2018 20:00","70","0"
"09.07.2018 20:00 - 09.07.2018 21:00","81","0"
"09.07.2018 21:00 - 09.07.2018 22:00","133","0"
"09.07.2018 22:00 - 09.07.2018 23:00","249","0"
"09.07.2018 23:00 - 10.07.2018 00:00","540","0"
"10.07.2018 00:00 - 10.07.2018 01:00","371","0"
"10.07.2018 01:00 - 10.07.2018 02:00","334","0"
"10.07.2018 02:00 - 10.07.2018 03:00","307","0"
"10.07.2018 03:00 - 10.07.2018 04:00","272","0"
"10.07.2018 04:00 - 10.07.2018 05:00","282","0"
"10.07.2018 05:00 - 10.07.2018 06:00","226","0"
"10.07.2018 06:00 - 10.07.2018 07:00","48","0"
"10.07.2018 07:00 - 10.07.2018 08:00","44","0"
"10.07.2018 08:00 - 10.07.2018 09:00","0","66"
"10.07.2018 09:00 - 10.07.2018 10:00","0","13"
"10.07.2018 10:00 - 10.07.2018 11:00","98","0"
"10.07.2018 11:00 - 10.07.2018 12:00","48","0"
"10.07.2018 12:00 - 10.07.2018 13:00","47","0"
"10.07.2018 13:00 - 10.07.2018 14:00","61","0"
"10.07.2018 14:00 - 10.07.2018 15:00","148","0"
"10.07.2018 15:00 - 10.07.2018 16:00","161","0"
"10.07.2018 16:00 - 10.07.2018 17:00","201","0"
"10.07.2018 17:00 - 10.07.2018 18:00","187","0"
"10.07.2018 18:00 - 10.07.2018 19:00","161","0"
"10.07.2018 19:00 - 10.07.2018 20:00","74","0"
"10.07.2018 20:00 - 10.07.2018 21:00","31","0"
"10.07.2018 21:00 - 10.07.2018 22:00","95","0"
"10.07.2018 22:00 - 10.07.2018 23:00","338","0"
"10.07.2018 23:00 - 11.07.2018 00:00","455","0"
"11.07.2018 00:00 - 11.07.2018 01:00","363","0"
"11.07.2018 01:00 - 11.07.2018 02:00","322","0"
"11.07.2018 02:00 - 11.07.2018 03:00","259","0"
"11.07.2018 03:00 - 11.07.2018 04:00","306","0"
"11.07.2018 04:00 - 11.07.2018 05:00","288","0"
"11.07.2018 05:00 - 11.07.2018 06:00","233","0"
"11.07.2018 06:00 - 11.07.2018 07:00","104","0"
"11.07.2018 07:00 - 11.07.2018 08:00","0","40"
"11.07.2018 08:00 - 11.07.2018 09:00","0","52"
"11.07.2018 09:00 - 11.07.2018 10:00","0","1"
"11.07.2018 10:00 - 11.07.2018 11:00","62","0"
"11.07.2018 11:00 - 11.07.2018 12:00","25","0"
"11.07.2018 12:00 - 11.07.2018 13:00","37","0"
"11.07.2018 13:00 - 11.07.2018 14:00","54","0"
"11.07.2018 14:00 - 11.07.2018 15:00","68","0"
"11.07.2018 15:00 - 11.07.2018 16:00","132","0"
"11.07.2018 16:00 - 11.07.2018 17:00","131","0"
"11.07.2018 17:00 - 11.07.2018 18:00","94","0"
"11.07.2018 18:00 - 11.07.2018 19:00","21","0"
"11.07.2018 19:00 - 11.07.2018 20:00","0","110"
"11.07.2018 20:00 - 11.07.2018 21:00","0","102"
"11.07.2018 21:00 - 11.07.2018 22:00","0","14"
"11.07.2018 22:00 - 11.07.2018 23:00","312","0"
"11.07.2018 23:00 - 12.07.2018 00:00","425","0"
"12.07.2018 00:00 - 12.07.2018 01:00","410","0"
"12.07.2018 01:00 - 12.07.2018 02:00","378","0"
"12.07.2018 02:00 - 12.07.2018 03:00","319","0"
"12.07.2018 03:00 - 12.07.2018 04:00","301","0"
"12.07.2018 04:00 - 12.07.2018 05:00","307","0"
"12.07.2018 05:00 - 12.07.2018 06:00","226","0"
"12.07.2018 06:00 - 12.07.2018 07:00","188","0"
"12.07.2018 07:00 - 12.07.2018 08:00","38","0"
"12.07.2018 08:00 - 12.07.2018 09:00","0","25"
"12.07.2018 09:00 - 12.07.2018 10:00","31","0"
"12.07.2018 10:00 - 12.07.2018 11:00","25","0"
"12.07.2018 11:00 - 12.07.2018 12:00","70","0"
"12.07.2018 12:00 - 12.07.2018 13:00","109","0"
"12.07.2018 13:00 - 12.07.2018 14:00","79","0"
"12.07.2018 14:00 - 12.07.2018 15:00","113","0"
"12.07.2018 15:00 - 12.07.2018 16:00","108","0"
"12.07.2018 16:00 - 12.07.2018 17:00","104","0"
"12.07.2018 17:00 - 12.07.2018 18:00","57","0"
"12.07.2018 18:00 - 12.07.2018 19:00","0","8"
"12.07.2018 19:00 - 12.07.2018 20:00","14","0"
"12.07.2018 20:00 - 12.07.2018 21:00","25","0"
"12.07.2018 21:00 - 12.07.2018 22:00","53","0"
"12.07.2018 22:00 - 12.07.2018 23:00","155","0"
"12.07.2018 23:00 - 13.07.2018 00:00","419","0"
"13.07.2018 00:00 - 13.07.2018 01:00","335","0"
"13.07.2018 01:00 - 13.07.2018 02:00","409","0"
"13.07.2018 02:00 - 13.07.2018 03:00","375","0"
"13.07.2018 03:00 - 13.07.2018 04:00","390","0"
"13.07.2018 04:00 - 13.07.2018 05:00","393","0"
"13.07.2018 05:00 - 13.07.2018 06:00","294","0"
"13.07.2018 06:00 - 13.07.2018 07:00","130","0"
"13.07.2018 07:00 - 13.07.2018 08:00","36","0"
"13.07.2018 08:00 - 13.07.2018 09:00","8","0"
"13.07.2018 09:00 - 13.07.2018 10:00","75","0"
"13.07.2018 10:00 - 13.07.2018 11:00","96","0"
"13.07.2018 11:00 - 13.07.2018 12:00","116","0"
"13.07.2018 12:00 - 13.07.2018 13:00","173","0"
"13.07.2018 13:00 - 13.07.2018 14:00","169","0"
"13.07.2018 14:00 - 13.07.2018 15:00","166","0"
"13.07.2018 15:00 - 13.07.2018 16:00","154","0"
"13.07.2018 16:00 - 13.07.2018 17:00","234","0"
"13.07.2018 17:00 - 13.07.2018 18:00","173","0"
"13.07.2018 18:00 - 13.07.2018 19:00","107","0"
"13.07.2018 19:00 - 13.07.2018 20:00","62","0"
"13.07.2018 20:00 - 13.07.2018 21:00","10","0"
"13.07.2018 21:00 - 13.07.2018 22:00","112","0"
"13.07.2018 22:00 - 13.07.2018 23:00","301","0"
"13.07.2018 23:00 - 14.07.2018 00:00","418","0"
"14.07.2018 00:00 - 14.07.2018 01:00","341","0"
"14.07.2018 01:00 - 14.07.2018 02:00","354","0"
"14.07.2018 02:00 - 14.07.2018 03:00","336","0"
"14.07.2018 03:00 - 14.07.2018 04:00","325","0"
"14.07.2018 04:00 - 14.07.2018 05:00","337","0"
"14.07.2018 05:00 - 14.07.2018 06:00","334","0"
"14.07.2018 06:00 - 14.07.2018 07:00","116","0"
"14.07.2018 07:00 - 14.07.2018 08:00","281","0"
"14.07.2018 08:00 - 14.07.2018 09:00","218","0"
"14.07.2018 09:00 - 14.07.2018 10:00","174","0"
"14.07.2018 10:00 - 14.07.2018 11:00","191","0"
"14.07.2018 11:00 - 14.07.2018 12:00","195","0"
"14.07.2018 12:00 - 14.07.2018 13:00","220","0"
"14.07.2018 13:00 - 14.07.2018 14:00","282","0"
"14.07.2018 14:00 - 14.07.2018 15:00","241","0"
"14.07.2018 15:00 - 14.07.2018 16:00","264","0"
"14.07.2018 16:00 - 14.07.2018 17:00","213","0"
"14.07.2018 17:00 - 14.07.2018 18:00","169","0"
"14.07.2018 18:00 - 14.07.2018 19:00","164","0"
"14.07.2018 19:00 - 14.07.2018 20:00","112","0"
"14.07.2018 20:00 - 14.07.2018 21:00","78","0"
"14.07.2018 21:00 - 14.07.2018 22:00","119","0"
"14.07.2018 22:00 - 14.07.2018 23:00","255","0"
"14.07.2018 23:00 - 15.07.2018 00:00","542","0"
"15.07.2018 00:00 - 15.07.2018 01:00","457","0"
"15.07.2018 01:00 - 15.07.2018 02:00","444","0"
"15.07.2018 02:00 - 15.07.2018 03:00","351","0"
"15.07.2018 03:00 - 15.07.2018 04:00","339","0"
"15.07.2018 04:00 - 15.07.2018 05:00","348","0"
"15.07.2018 05:00 - 15.07.2018 06:00","359","0"
"15.07.2018 06:00 - 15.07.2018 07:00","335","0"
"15.07.2018 07:00 - 15.07.2018 08:00","291","0"
"15.07.2018 08:00 - 15.07.2018 09:00","216","0"
"15.07.2018 09:00 - 15.07.2018 10:00","303","0"
"15.07.2018 10:00 - 15.07.2018 11:00","362","0"
"15.07.2018 11:00 - 15.07.2018 12:00","453","0"
"15.07.2018 12:00 - 15.07.2018 13:00","489","0"
"15.07.2018 13:00 - 15.07.2018 14:00","480","0"
"15.07.2018 14:00 - 15.07.2018 15:00","471","0"
"15.07.2018 15:00 - 15.07.2018 16:00","422","0"
"15.07.2018 16:00 - 15.07.2018 17:00","370","0"
"15.07.2018 17:00 - 15.07.2018 18:00","268","0"
"15.07.2018 18:00 - 15.07.2018 19:00","186","0"
"15.07.2018 19:00 - 15.07.2018 20:00","124","0"
"15.07.2018 20:00 - 15.07.2018 21:00","20","0"
"15.07.2018 21:00 - 15.07.2018 22:00","136","0"
"15.07.2018 22:00 - 15.07.2018 23:00","286","0"
"15.07.2018 23:00 - 16.07.2018 00:00","508","0"
"16.07.2018 00:00 - 16.07.2018 01:00","349","0"
"16.07.2018 01:00 - 16.07.2018 02:00","306","0"
"16.07.2018 02:00 - 16.07.2018 03:00","235","0"
"16.07.2018 03:00 - 16.07.2018 04:00","205","0"
"16.07.2018 04:00 - 16.07.2018 05:00","172","0"
"16.07.2018 05:00 - 16.07.2018 06:00","20","0"
"16.07.2018 06:00 - 16.07.2018 07:00","0","87"
"16.07.2018 07:00 - 16.07.2018 08:00","0","127"
"16.07.2018 08:00 - 16.07.2018 09:00","0","111"
"16.07.2018 09:00 - 16.07.2018 10:00","23","0"
"16.07.2018 10:00 - 16.07.2018 11:00","86","0"
"16.07.2018 11:00 - 16.07.2018 12:00","125","0"
"16.07.2018 12:00 - 16.07.2018 13:00","141","0"
"16.07.2018 13:00 - 16.07.2018 14:00","178","0"
"16.07.2018 14:00 - 16.07.2018 15:00","191","0"
"16.07.2018 15:00 - 16.07.2018 16:00","166","0"
"16.07.2018 16:00 - 16.07.2018 17:00","206","0"
"16.07.2018 17:00 - 16.07.2018 18:00","130","0"
"16.07.2018 18:00 - 16.07.2018 19:00","1","0"
"16.07.2018 19:00 - 16.07.2018 20:00","0","52"
"16.07.2018 20:00 - 16.07.2018 21:00","0","65"
"16.07.2018 21:00 - 16.07.2018 22:00","0","40"
"16.07.2018 22:00 - 16.07.2018 23:00","132","0"
"16.07.2018 23:00 - 17.07.2018 00:00","280","0"
"17.07.2018 00:00 - 17.07.2018 01:00","236","0"
"17.07.2018 01:00 - 17.07.2018 02:00","190","0"
"17.07.2018 02:00 - 17.07.2018 03:00","181","0"
"17.07.2018 03:00 - 17.07.2018 04:00","167","0"
"17.07.2018 04:00 - 17.07.2018 05:00","92","0"
"17.07.2018 05:00 - 17.07.2018 06:00","0","20"
"17.07.2018 06:00 - 17.07.2018 07:00","0","39"
"17.07.2018 07:00 - 17.07.2018 08:00","0","42"
"17.07.2018 08:00 - 17.07.2018 09:00","0","61"
"17.07.2018 09:00 - 17.07.2018 10:00","0","21"
"17.07.2018 10:00 - 17.07.2018 11:00","0","0"
"17.07.2018 11:00 - 17.07.2018 12:00","0","21"
"17.07.2018 12:00 - 17.07.2018 13:00","0","15"
"17.07.2018 13:00 - 17.07.2018 14:00","14","0"
"17.07.2018 14:00 - 17.07.2018 15:00","62","0"
"17.07.2018 15:00 - 17.07.2018 16:00","73","0"
"17.07.2018 16:00 - 17.07.2018 17:00","38","0"
"17.07.2018 17:00 - 17.07.2018 18:00","9","0"
"17.07.2018 18:00 - 17.07.2018 19:00","0","79"
"17.07.2018 19:00 - 17.07.2018 20:00","0","67"
"17.07.2018 20:00 - 17.07.2018 21:00","0","23"
"17.07.2018 21:00 - 17.07.2018 22:00","73","0"
"17.07.2018 22:00 - 17.07.2018 23:00","147","0"
"17.07.2018 23:00 - 18.07.2018 00:00","329","0"
"18.07.2018 00:00 - 18.07.2018 01:00","326","0"
"18.07.2018 01:00 - 18.07.2018 02:00","329","0"
"18.07.2018 02:00 - 18.07.2018 03:00","247","0"
"18.07.2018 03:00 - 18.07.2018 04:00","201","0"
"18.07.2018 04:00 - 18.07.2018 05:00","166","0"
"18.07.2018 05:00 - 18.07.2018 06:00","97","0"
"18.07.2018 06:00 - 18.07.2018 07:00","0","54"
"18.07.2018 07:00 - 18.07.2018 08:00","0","122"
"18.07.2018 08:00 - 18.07.2018 09:00","0","136"
"18.07.2018 09:00 - 18.07.2018 10:00","0","60"
"18.07.2018 10:00 - 18.07.2018 11:00","0","18"
"18.07.2018 11:00 - 18.07.2018 12:00","29","0"
"18.07.2018 12:00 - 18.07.2018 13:00","0","4"
"18.07.2018 13:00 - 18.07.2018 14:00","0","15"
"18.07.2018 14:00 - 18.07.2018 15:00","0","30"
"18.07.2018 15:00 - 18.07.2018 16:00","0","104"
"18.07.2018 16:00 - 18.07.2018 17:00","0","82"
"18.07.2018 17:00 - 18.07.2018 18:00","0","63"
"18.07.2018 18:00 - 18.07.2018 19:00","0","81"
"18.07.2018 19:00 - 18.07.2018 20:00","0","132"
"18.07.2018 20:00 - 18.07.2018 21:00","0","113"
"18.07.2018 21:00 - 18.07.2018 22:00","0","53"
"18.07.2018 22:00 - 18.07.2018 23:00","87","0"
"18.07.2018 23:00 - 19.07.2018 00:00","239","0"
"19.07.2018 00:00 - 19.07.2018 01:00","161","0"
"19.07.2018 01:00 - 19.07.2018 02:00","183","0"
"19.07.2018 02:00 - 19.07.2018 03:00","138","0"
"19.07.2018 03:00 - 19.07.2018 04:00","151","0"
"19.07.2018 04:00 - 19.07.2018 05:00","74","0"
"19.07.2018 05:00 - 19.07.2018 06:00","0","13"
"19.07.2018 06:00 - 19.07.2018 07:00","0","128"
"19.07.2018 07:00 - 19.07.2018 08:00","0","152"
"19.07.2018 08:00 - 19.07.2018 09:00","0","208"
"19.07.2018 09:00 - 19.07.2018 10:00","0","115"
"19.07.2018 10:00 - 19.07.2018 11:00","0","49"
"19.07.2018 11:00 - 19.07.2018 12:00","0","82"
"19.07.2018 12:00 - 19.07.2018 13:00","0","45"
"19.07.2018 13:00 - 19.07.2018 14:00","19","0"
"19.07.2018 14:00 - 19.07.2018 15:00","5","0"
"19.07.2018 15:00 - 19.07.2018 16:00","0","52"
"19.07.2018 16:00 - 19.07.2018 17:00","0","63"
"19.07.2018 17:00 - 19.07.2018 18:00","0","68"
"19.07.2018 18:00 - 19.07.2018 19:00","0","108"
"19.07.2018 19:00 - 19.07.2018 20:00","0","137"
"19.07.2018 20:00 - 19.07.2018 21:00","0","102"
"19.07.2018 21:00 - 19.07.2018 22:00","30","0"
"19.07.2018 22:00 - 19.07.2018 23:00","112","0"
"19.07.2018 23:00 - 20.07.2018 00:00","191","0"
"20.07.2018 00:00 - 20.07.2018 01:00","267","0"
"20.07.2018 01:00 - 20.07.2018 02:00","294","0"
"20.07.2018 02:00 - 20.07.2018 03:00","312","0"
"20.07.2018 03:00 - 20.07.2018 04:00","351","0"
"20.07.2018 04:00 - 20.07.2018 05:00","410","0"
"20.07.2018 05:00 - 20.07.2018 06:00","219","0"
"20.07.2018 06:00 - 20.07.2018 07:00","123","0"
"20.07.2018 07:00 - 20.07.2018 08:00","85","0"
"20.07.2018 08:00 - 20.07.2018 09:00","34","0"
"20.07.2018 09:00 - 20.07.2018 10:00","137","0"
"20.07.2018 10:00 - 20.07.2018 11:00","219","0"
"20.07.2018 11:00 - 20.07.2018 12:00","205","0"
"20.07.2018 12:00 - 20.07.2018 13:00","194","0"
"20.07.2018 13:00 - 20.07.2018 14:00","214","0"
"20.07.2018 14:00 - 20.07.2018 15:00","184","0"
"20.07.2018 15:00 - 20.07.2018 16:00","189","0"
"20.07.2018 16:00 - 20.07.2018 17:00","114","0"
"20.07.2018 17:00 - 20.07.2018 18:00","119","0"
"20.07.2018 18:00 - 20.07.2018 19:00","60","0"
"20.07.2018 19:00 - 20.07.2018 20:00","36","0"
"20.07.2018 20:00 - 20.07.2018 21:00","24","0"
"20.07.2018 21:00 - 20.07.2018 22:00","69","0"
"20.07.2018 22:00 - 20.07.2018 23:00","193","0"
"20.07.2018 23:00 - 21.07.2018 00:00","313","0"
"21.07.2018 00:00 - 21.07.2018 01:00","340","0"
"21.07.2018 01:00 - 21.07.2018 02:00","335","0"
"21.07.2018 02:00 - 21.07.2018 03:00","315","0"
"21.07.2018 03:00 - 21.07.2018 04:00","366","0"
"21.07.2018 04:00 - 21.07.2018 05:00","335","0"
"21.07.2018 05:00 - 21.07.2018 06:00","315","0"
"21.07.2018 06:00 - 21.07.2018 07:00","148","0"
"21.07.2018 07:00 - 21.07.2018 08:00","151","0"
"21.07.2018 08:00 - 21.07.2018 09:00","188","0"
"21.07.2018 09:00 - 21.07.2018 10:00","256","0"
"21.07.2018 10:00 - 21.07.2018 11:00","354","0"
"21.07.2018 11:00 - 21.07.2018 12:00","322","0"
"21.07.2018 12:00 - 21.07.2018 13:00","378","0"
"21.07.2018 13:00 - 21.07.2018 14:00","409","0"
"21.07.2018 14:00 - 21.07.2018 15:00","394","0"
"21.07.2018 15:00 - 21.07.2018 16:00","341","0"
"21.07.2018 16:00 - 21.07.2018 17:00","319","0"
"21.07.2018 17:00 - 21.07.2018 18:00","283","0"
"21.07.2018 18:00 - 21.07.2018 19:00","216","0"
"21.07.2018 19:00 - 21.07.2018 20:00","140","0"
"21.07.2018 20:00 - 21.07.2018 21:00","98","0"
"21.07.2018 21:00 - 21.07.2018 22:00","167","0"
"21.07.2018 22:00 - 21.07.2018 23:00","289","0"
"21.07.2018 23:00 - 22.07.2018 00:00","378","0"
"22.07.2018 00:00 - 22.07.2018 01:00","281","0"
"22.07.2018 01:00 - 22.07.2018 02:00","242","0"
"22.07.2018 02:00 - 22.07.2018 03:00","211","0"
"22.07.2018 03:00 - 22.07.2018 04:00","247","0"
"22.07.2018 04:00 - 22.07.2018 05:00","272","0"
"22.07.2018 05:00 - 22.07.2018 06:00","292","0"
"22.07.2018 06:00 - 22.07.2018 07:00","146","0"
"22.07.2018 07:00 - 22.07.2018 08:00","186","0"
"22.07.2018 08:00 - 22.07.2018 09:00","177","0"
