"Time (CET)","Germany (DE) > Czech Republic (CZ) [MW]","Czech Republic (CZ) > Germany (DE) [MW]"
"20.01.2018 00:00 - 20.01.2018 01:00","0","253"
"20.01.2018 01:00 - 20.01.2018 02:00","0","354"
"20.01.2018 02:00 - 20.01.2018 03:00","0","17"
"20.01.2018 03:00 - 20.01.2018 04:00","0","48"
"20.01.2018 04:00 - 20.01.2018 05:00","171","0"
"20.01.2018 05:00 - 20.01.2018 06:00","377","0"
"20.01.2018 06:00 - 20.01.2018 07:00","800","0"
"20.01.2018 07:00 - 20.01.2018 08:00","744","0"
"20.01.2018 08:00 - 20.01.2018 09:00","841","0"
"20.01.2018 09:00 - 20.01.2018 10:00","1036","0"
"20.01.2018 10:00 - 20.01.2018 11:00","956","0"
"20.01.2018 11:00 - 20.01.2018 12:00","878","0"
"20.01.2018 12:00 - 20.01.2018 13:00","764","0"
"20.01.2018 13:00 - 20.01.2018 14:00","598","0"
"20.01.2018 14:00 - 20.01.2018 15:00","607","0"
"20.01.2018 15:00 - 20.01.2018 16:00","451","0"
"20.01.2018 16:00 - 20.01.2018 17:00","700","0"
"20.01.2018 17:00 - 20.01.2018 18:00","490","0"
"20.01.2018 18:00 - 20.01.2018 19:00","222","0"
"20.01.2018 19:00 - 20.01.2018 20:00","9","0"
"20.01.2018 20:00 - 20.01.2018 21:00","26","0"
"20.01.2018 21:00 - 20.01.2018 22:00","0","322"
"20.01.2018 22:00 - 20.01.2018 23:00","0","819"
"20.01.2018 23:00 - 21.01.2018 00:00","0","959"
"21.01.2018 00:00 - 21.01.2018 01:00","0","1038"
"21.01.2018 01:00 - 21.01.2018 02:00","0","1038"
"21.01.2018 02:00 - 21.01.2018 03:00","0","945"
"21.01.2018 03:00 - 21.01.2018 04:00","0","858"
"21.01.2018 04:00 - 21.01.2018 05:00","0","673"
"21.01.2018 05:00 - 21.01.2018 06:00","0","446"
"21.01.2018 06:00 - 21.01.2018 07:00","0","281"
"21.01.2018 07:00 - 21.01.2018 08:00","5","0"
"21.01.2018 08:00 - 21.01.2018 09:00","280","0"
"21.01.2018 09:00 - 21.01.2018 10:00","255","0"
"21.01.2018 10:00 - 21.01.2018 11:00","93","0"
"21.01.2018 11:00 - 21.01.2018 12:00","0","3"
"21.01.2018 12:00 - 21.01.2018 13:00","41","0"
"21.01.2018 13:00 - 21.01.2018 14:00","171","0"
"21.01.2018 14:00 - 21.01.2018 15:00","129","0"
"21.01.2018 15:00 - 21.01.2018 16:00","0","3"
"21.01.2018 16:00 - 21.01.2018 17:00","0","90"
"21.01.2018 17:00 - 21.01.2018 18:00","0","574"
"21.01.2018 18:00 - 21.01.2018 19:00","0","666"
"21.01.2018 19:00 - 21.01.2018 20:00","0","664"
"21.01.2018 20:00 - 21.01.2018 21:00","0","158"
"21.01.2018 21:00 - 21.01.2018 22:00","0","217"
"21.01.2018 22:00 - 21.01.2018 23:00","0","365"
"21.01.2018 23:00 - 22.01.2018 00:00","0","226"
"22.01.2018 00:00 - 22.01.2018 01:00","0","8"
"22.01.2018 01:00 - 22.01.2018 02:00","0","35"
"22.01.2018 02:00 - 22.01.2018 03:00","40","0"
"22.01.2018 03:00 - 22.01.2018 04:00","204","0"
"22.01.2018 04:00 - 22.01.2018 05:00","408","0"
"22.01.2018 05:00 - 22.01.2018 06:00","849","0"
"22.01.2018 06:00 - 22.01.2018 07:00","1279","0"
"22.01.2018 07:00 - 22.01.2018 08:00","1442","0"
"22.01.2018 08:00 - 22.01.2018 09:00","1642","0"
"22.01.2018 09:00 - 22.01.2018 10:00","1435","0"
"22.01.2018 10:00 - 22.01.2018 11:00","1370","0"
"22.01.2018 11:00 - 22.01.2018 12:00","1234","0"
"22.01.2018 12:00 - 22.01.2018 13:00","1131","0"
"22.01.2018 13:00 - 22.01.2018 14:00","1167","0"
"22.01.2018 14:00 - 22.01.2018 15:00","1096","0"
"22.01.2018 15:00 - 22.01.2018 16:00","906","0"
"22.01.2018 16:00 - 22.01.2018 17:00","1097","0"
"22.01.2018 17:00 - 22.01.2018 18:00","909","0"
"22.01.2018 18:00 - 22.01.2018 19:00","665","0"
"22.01.2018 19:00 - 22.01.2018 20:00","465","0"
"22.01.2018 20:00 - 22.01.2018 21:00","858","0"
"22.01.2018 21:00 - 22.01.2018 22:00","785","0"
"22.01.2018 22:00 - 22.01.2018 23:00","695","0"
"22.01.2018 23:00 - 23.01.2018 00:00","478","0"
"23.01.2018 00:00 - 23.01.2018 01:00","732","0"
"23.01.2018 01:00 - 23.01.2018 02:00","657","0"
"23.01.2018 02:00 - 23.01.2018 03:00","468","0"
"23.01.2018 03:00 - 23.01.2018 04:00","354","0"
"23.01.2018 04:00 - 23.01.2018 05:00","405","0"
"23.01.2018 05:00 - 23.01.2018 06:00","799","0"
"23.01.2018 06:00 - 23.01.2018 07:00","1288","0"
"23.01.2018 07:00 - 23.01.2018 08:00","991","0"
"23.01.2018 08:00 - 23.01.2018 09:00","977","0"
"23.01.2018 09:00 - 23.01.2018 10:00","1086","0"
"23.01.2018 10:00 - 23.01.2018 11:00","899","0"
"23.01.2018 11:00 - 23.01.2018 12:00","1075","0"
"23.01.2018 12:00 - 23.01.2018 13:00","1465","0"
"23.01.2018 13:00 - 23.01.2018 14:00","1539","0"
"23.01.2018 14:00 - 23.01.2018 15:00","1683","0"
"23.01.2018 15:00 - 23.01.2018 16:00","1815","0"
"23.01.2018 16:00 - 23.01.2018 17:00","1935","0"
"23.01.2018 17:00 - 23.01.2018 18:00","1702","0"
"23.01.2018 18:00 - 23.01.2018 19:00","1547","0"
"23.01.2018 19:00 - 23.01.2018 20:00","1720","0"
"23.01.2018 20:00 - 23.01.2018 21:00","1751","0"
"23.01.2018 21:00 - 23.01.2018 22:00","1625","0"
"23.01.2018 22:00 - 23.01.2018 23:00","1758","0"
"23.01.2018 23:00 - 24.01.2018 00:00","1676","0"
"24.01.2018 00:00 - 24.01.2018 01:00","2014","0"
"24.01.2018 01:00 - 24.01.2018 02:00","2235","0"
"24.01.2018 02:00 - 24.01.2018 03:00","2193","0"
"24.01.2018 03:00 - 24.01.2018 04:00","1958","0"
"24.01.2018 04:00 - 24.01.2018 05:00","1921","0"
"24.01.2018 05:00 - 24.01.2018 06:00","2072","0"
"24.01.2018 06:00 - 24.01.2018 07:00","1943","0"
"24.01.2018 07:00 - 24.01.2018 08:00","1913","0"
"24.01.2018 08:00 - 24.01.2018 09:00","1817","0"
"24.01.2018 09:00 - 24.01.2018 10:00","1991","0"
"24.01.2018 10:00 - 24.01.2018 11:00","1910","0"
"24.01.2018 11:00 - 24.01.2018 12:00","1927","0"
"24.01.2018 12:00 - 24.01.2018 13:00","1952","0"
"24.01.2018 13:00 - 24.01.2018 14:00","1866","0"
"24.01.2018 14:00 - 24.01.2018 15:00","1914","0"
"24.01.2018 15:00 - 24.01.2018 16:00","1816","0"
"24.01.2018 16:00 - 24.01.2018 17:00","1737","0"
"24.01.2018 17:00 - 24.01.2018 18:00","1783","0"
"24.01.2018 18:00 - 24.01.2018 19:00","1660","0"
"24.01.2018 19:00 - 24.01.2018 20:00","1566","0"
"24.01.2018 20:00 - 24.01.2018 21:00","1895","0"
"24.01.2018 21:00 - 24.01.2018 22:00","1722","0"
"24.01.2018 22:00 - 24.01.2018 23:00","1752","0"
"24.01.2018 23:00 - 25.01.2018 00:00","1598","0"
"25.01.2018 00:00 - 25.01.2018 01:00","1602","0"
"25.01.2018 01:00 - 25.01.2018 02:00","1561","0"
"25.01.2018 02:00 - 25.01.2018 03:00","1593","0"
"25.01.2018 03:00 - 25.01.2018 04:00","1570","0"
"25.01.2018 04:00 - 25.01.2018 05:00","1685","0"
"25.01.2018 05:00 - 25.01.2018 06:00","1842","0"
"25.01.2018 06:00 - 25.01.2018 07:00","2072","0"
"25.01.2018 07:00 - 25.01.2018 08:00","1615","0"
"25.01.2018 08:00 - 25.01.2018 09:00","1184","0"
"25.01.2018 09:00 - 25.01.2018 10:00","1196","0"
"25.01.2018 10:00 - 25.01.2018 11:00","1283","0"
"25.01.2018 11:00 - 25.01.2018 12:00","1193","0"
"25.01.2018 12:00 - 25.01.2018 13:00","1031","0"
"25.01.2018 13:00 - 25.01.2018 14:00","1082","0"
"25.01.2018 14:00 - 25.01.2018 15:00","773","0"
"25.01.2018 15:00 - 25.01.2018 16:00","680","0"
"25.01.2018 16:00 - 25.01.2018 17:00","672","0"
"25.01.2018 17:00 - 25.01.2018 18:00","671","0"
"25.01.2018 18:00 - 25.01.2018 19:00","316","0"
"25.01.2018 19:00 - 25.01.2018 20:00","296","0"
"25.01.2018 20:00 - 25.01.2018 21:00","296","0"
"25.01.2018 21:00 - 25.01.2018 22:00","98","0"
"25.01.2018 22:00 - 25.01.2018 23:00","0","66"
"25.01.2018 23:00 - 26.01.2018 00:00","100","0"
"26.01.2018 00:00 - 26.01.2018 01:00","307","0"
"26.01.2018 01:00 - 26.01.2018 02:00","559","0"
"26.01.2018 02:00 - 26.01.2018 03:00","521","0"
"26.01.2018 03:00 - 26.01.2018 04:00","379","0"
"26.01.2018 04:00 - 26.01.2018 05:00","565","0"
"26.01.2018 05:00 - 26.01.2018 06:00","1159","0"
"26.01.2018 06:00 - 26.01.2018 07:00","1150","0"
"26.01.2018 07:00 - 26.01.2018 08:00","757","0"
"26.01.2018 08:00 - 26.01.2018 09:00","525","0"
"26.01.2018 09:00 - 26.01.2018 10:00","524","0"
"26.01.2018 10:00 - 26.01.2018 11:00","668","0"
"26.01.2018 11:00 - 26.01.2018 12:00","838","0"
"26.01.2018 12:00 - 26.01.2018 13:00","1359","0"
"26.01.2018 13:00 - 26.01.2018 14:00","1350","0"
"26.01.2018 14:00 - 26.01.2018 15:00","1232","0"
"26.01.2018 15:00 - 26.01.2018 16:00","1203","0"
"26.01.2018 16:00 - 26.01.2018 17:00","1156","0"
"26.01.2018 17:00 - 26.01.2018 18:00","994","0"
"26.01.2018 18:00 - 26.01.2018 19:00","589","0"
"26.01.2018 19:00 - 26.01.2018 20:00","559","0"
"26.01.2018 20:00 - 26.01.2018 21:00","537","0"
"26.01.2018 21:00 - 26.01.2018 22:00","209","0"
"26.01.2018 22:00 - 26.01.2018 23:00","296","0"
"26.01.2018 23:00 - 27.01.2018 00:00","222","0"
"27.01.2018 00:00 - 27.01.2018 01:00","0","330"
"27.01.2018 01:00 - 27.01.2018 02:00","0","355"
"27.01.2018 02:00 - 27.01.2018 03:00","0","429"
"27.01.2018 03:00 - 27.01.2018 04:00","0","246"
"27.01.2018 04:00 - 27.01.2018 05:00","0","74"
"27.01.2018 05:00 - 27.01.2018 06:00","0","166"
"27.01.2018 06:00 - 27.01.2018 07:00","293","0"
"27.01.2018 07:00 - 27.01.2018 08:00","279","0"
"27.01.2018 08:00 - 27.01.2018 09:00","319","0"
"27.01.2018 09:00 - 27.01.2018 10:00","364","0"
"27.01.2018 10:00 - 27.01.2018 11:00","676","0"
"27.01.2018 11:00 - 27.01.2018 12:00","1073","0"
"27.01.2018 12:00 - 27.01.2018 13:00","1219","0"
"27.01.2018 13:00 - 27.01.2018 14:00","1443","0"
"27.01.2018 14:00 - 27.01.2018 15:00","1551","0"
"27.01.2018 15:00 - 27.01.2018 16:00","1631","0"
"27.01.2018 16:00 - 27.01.2018 17:00","1648","0"
"27.01.2018 17:00 - 27.01.2018 18:00","1624","0"
"27.01.2018 18:00 - 27.01.2018 19:00","1611","0"
"27.01.2018 19:00 - 27.01.2018 20:00","1719","0"
"27.01.2018 20:00 - 27.01.2018 21:00","2071","0"
"27.01.2018 21:00 - 27.01.2018 22:00","2060","0"
"27.01.2018 22:00 - 27.01.2018 23:00","2043","0"
"27.01.2018 23:00 - 28.01.2018 00:00","1929","0"
"28.01.2018 00:00 - 28.01.2018 01:00","1860","0"
"28.01.2018 01:00 - 28.01.2018 02:00","1974","0"
"28.01.2018 02:00 - 28.01.2018 03:00","2066","0"
"28.01.2018 03:00 - 28.01.2018 04:00","2086","0"
"28.01.2018 04:00 - 28.01.2018 05:00","2005","0"
"28.01.2018 05:00 - 28.01.2018 06:00","2121","0"
"28.01.2018 06:00 - 28.01.2018 07:00","2105","0"
"28.01.2018 07:00 - 28.01.2018 08:00","2008","0"
"28.01.2018 08:00 - 28.01.2018 09:00","1970","0"
"28.01.2018 09:00 - 28.01.2018 10:00","2047","0"
"28.01.2018 10:00 - 28.01.2018 11:00","2172","0"
"28.01.2018 11:00 - 28.01.2018 12:00","2264","0"
"28.01.2018 12:00 - 28.01.2018 13:00","2128","0"
"28.01.2018 13:00 - 28.01.2018 14:00","2108","0"
"28.01.2018 14:00 - 28.01.2018 15:00","2223","0"
"28.01.2018 15:00 - 28.01.2018 16:00","2344","0"
"28.01.2018 16:00 - 28.01.2018 17:00","2335","0"
"28.01.2018 17:00 - 28.01.2018 18:00","2428","0"
"28.01.2018 18:00 - 28.01.2018 19:00","2390","0"
"28.01.2018 19:00 - 28.01.2018 20:00","2216","0"
"28.01.2018 20:00 - 28.01.2018 21:00","2214","0"
"28.01.2018 21:00 - 28.01.2018 22:00","2204","0"
"28.01.2018 22:00 - 28.01.2018 23:00","2049","0"
"28.01.2018 23:00 - 29.01.2018 00:00","2107","0"
"29.01.2018 00:00 - 29.01.2018 01:00","2110","0"
"29.01.2018 01:00 - 29.01.2018 02:00","2037","0"
"29.01.2018 02:00 - 29.01.2018 03:00","1964","0"
"29.01.2018 03:00 - 29.01.2018 04:00","1883","0"
"29.01.2018 04:00 - 29.01.2018 05:00","1813","0"
"29.01.2018 05:00 - 29.01.2018 06:00","1604","0"
"29.01.2018 06:00 - 29.01.2018 07:00","2061","0"
"29.01.2018 07:00 - 29.01.2018 08:00","1803","0"
"29.01.2018 08:00 - 29.01.2018 09:00","1837","0"
"29.01.2018 09:00 - 29.01.2018 10:00","1584","0"
"29.01.2018 10:00 - 29.01.2018 11:00","1393","0"
"29.01.2018 11:00 - 29.01.2018 12:00","1310","0"
"29.01.2018 12:00 - 29.01.2018 13:00","1420","0"
"29.01.2018 13:00 - 29.01.2018 14:00","1467","0"
"29.01.2018 14:00 - 29.01.2018 15:00","1581","0"
"29.01.2018 15:00 - 29.01.2018 16:00","1638","0"
"29.01.2018 16:00 - 29.01.2018 17:00","1715","0"
"29.01.2018 17:00 - 29.01.2018 18:00","1687","0"
"29.01.2018 18:00 - 29.01.2018 19:00","1665","0"
"29.01.2018 19:00 - 29.01.2018 20:00","1738","0"
"29.01.2018 20:00 - 29.01.2018 21:00","1680","0"
"29.01.2018 21:00 - 29.01.2018 22:00","1622","0"
"29.01.2018 22:00 - 29.01.2018 23:00","1583","0"
"29.01.2018 23:00 - 30.01.2018 00:00","1339","0"
"30.01.2018 00:00 - 30.01.2018 01:00","1468","0"
"30.01.2018 01:00 - 30.01.2018 02:00","1483","0"
"30.01.2018 02:00 - 30.01.2018 03:00","1321","0"
"30.01.2018 03:00 - 30.01.2018 04:00","1020","0"
"30.01.2018 04:00 - 30.01.2018 05:00","1213","0"
"30.01.2018 05:00 - 30.01.2018 06:00","1015","0"
"30.01.2018 06:00 - 30.01.2018 07:00","1157","0"
"30.01.2018 07:00 - 30.01.2018 08:00","676","0"
"30.01.2018 08:00 - 30.01.2018 09:00","546","0"
"30.01.2018 09:00 - 30.01.2018 10:00","481","0"
"30.01.2018 10:00 - 30.01.2018 11:00","800","0"
"30.01.2018 11:00 - 30.01.2018 12:00","736","0"
"30.01.2018 12:00 - 30.01.2018 13:00","1074","0"
"30.01.2018 13:00 - 30.01.2018 14:00","1147","0"
"30.01.2018 14:00 - 30.01.2018 15:00","1013","0"
"30.01.2018 15:00 - 30.01.2018 16:00","483","0"
"30.01.2018 16:00 - 30.01.2018 17:00","228","0"
"30.01.2018 17:00 - 30.01.2018 18:00","225","0"
"30.01.2018 18:00 - 30.01.2018 19:00","67","0"
"30.01.2018 19:00 - 30.01.2018 20:00","159","0"
"30.01.2018 20:00 - 30.01.2018 21:00","582","0"
"30.01.2018 21:00 - 30.01.2018 22:00","817","0"
"30.01.2018 22:00 - 30.01.2018 23:00","518","0"
"30.01.2018 23:00 - 31.01.2018 00:00","578","0"
"31.01.2018 00:00 - 31.01.2018 01:00","540","0"
"31.01.2018 01:00 - 31.01.2018 02:00","1253","0"
"31.01.2018 02:00 - 31.01.2018 03:00","1288","0"
"31.01.2018 03:00 - 31.01.2018 04:00","1486","0"
"31.01.2018 04:00 - 31.01.2018 05:00","1717","0"
"31.01.2018 05:00 - 31.01.2018 06:00","2162","0"
"31.01.2018 06:00 - 31.01.2018 07:00","2140","0"
"31.01.2018 07:00 - 31.01.2018 08:00","1823","0"
"31.01.2018 08:00 - 31.01.2018 09:00","1806","0"
"31.01.2018 09:00 - 31.01.2018 10:00","1609","0"
"31.01.2018 10:00 - 31.01.2018 11:00","1529","0"
"31.01.2018 11:00 - 31.01.2018 12:00","1497","0"
"31.01.2018 12:00 - 31.01.2018 13:00","1507","0"
"31.01.2018 13:00 - 31.01.2018 14:00","1528","0"
"31.01.2018 14:00 - 31.01.2018 15:00","1469","0"
"31.01.2018 15:00 - 31.01.2018 16:00","1392","0"
"31.01.2018 16:00 - 31.01.2018 17:00","1230","0"
"31.01.2018 17:00 - 31.01.2018 18:00","1089","0"
"31.01.2018 18:00 - 31.01.2018 19:00","789","0"
"31.01.2018 19:00 - 31.01.2018 20:00","575","0"
"31.01.2018 20:00 - 31.01.2018 21:00","570","0"
"31.01.2018 21:00 - 31.01.2018 22:00","641","0"
"31.01.2018 22:00 - 31.01.2018 23:00","248","0"
"31.01.2018 23:00 - 01.02.2018 00:00","76","0"
"01.02.2018 00:00 - 01.02.2018 01:00","432","0"
"01.02.2018 01:00 - 01.02.2018 02:00","472","0"
"01.02.2018 02:00 - 01.02.2018 03:00","287","0"
"01.02.2018 03:00 - 01.02.2018 04:00","327","0"
"01.02.2018 04:00 - 01.02.2018 05:00","435","0"
"01.02.2018 05:00 - 01.02.2018 06:00","461","0"
"01.02.2018 06:00 - 01.02.2018 07:00","1001","0"
"01.02.2018 07:00 - 01.02.2018 08:00","534","0"
"01.02.2018 08:00 - 01.02.2018 09:00","742","0"
"01.02.2018 09:00 - 01.02.2018 10:00","736","0"
"01.02.2018 10:00 - 01.02.2018 11:00","929","0"
"01.02.2018 11:00 - 01.02.2018 12:00","1291","0"
"01.02.2018 12:00 - 01.02.2018 13:00","1396","0"
"01.02.2018 13:00 - 01.02.2018 14:00","1322","0"
"01.02.2018 14:00 - 01.02.2018 15:00","1146","0"
"01.02.2018 15:00 - 01.02.2018 16:00","685","0"
"01.02.2018 16:00 - 01.02.2018 17:00","628","0"
"01.02.2018 17:00 - 01.02.2018 18:00","717","0"
"01.02.2018 18:00 - 01.02.2018 19:00","260","0"
"01.02.2018 19:00 - 01.02.2018 20:00","213","0"
"01.02.2018 20:00 - 01.02.2018 21:00","364","0"
"01.02.2018 21:00 - 01.02.2018 22:00","171","0"
"01.02.2018 22:00 - 01.02.2018 23:00","173","0"
"01.02.2018 23:00 - 02.02.2018 00:00","34","0"
"02.02.2018 00:00 - 02.02.2018 01:00","433","0"
"02.02.2018 01:00 - 02.02.2018 02:00","415","0"
"02.02.2018 02:00 - 02.02.2018 03:00","195","0"
"02.02.2018 03:00 - 02.02.2018 04:00","115","0"
"02.02.2018 04:00 - 02.02.2018 05:00","231","0"
"02.02.2018 05:00 - 02.02.2018 06:00","315","0"
"02.02.2018 06:00 - 02.02.2018 07:00","744","0"
"02.02.2018 07:00 - 02.02.2018 08:00","223","0"
"02.02.2018 08:00 - 02.02.2018 09:00","302","0"
"02.02.2018 09:00 - 02.02.2018 10:00","331","0"
"02.02.2018 10:00 - 02.02.2018 11:00","406","0"
"02.02.2018 11:00 - 02.02.2018 12:00","527","0"
"02.02.2018 12:00 - 02.02.2018 13:00","667","0"
"02.02.2018 13:00 - 02.02.2018 14:00","717","0"
"02.02.2018 14:00 - 02.02.2018 15:00","724","0"
"02.02.2018 15:00 - 02.02.2018 16:00","388","0"
"02.02.2018 16:00 - 02.02.2018 17:00","456","0"
"02.02.2018 17:00 - 02.02.2018 18:00","279","0"
"02.02.2018 18:00 - 02.02.2018 19:00","0","289"
"02.02.2018 19:00 - 02.02.2018 20:00","0","250"
"02.02.2018 20:00 - 02.02.2018 21:00","0","516"
"02.02.2018 21:00 - 02.02.2018 22:00","0","483"
"02.02.2018 22:00 - 02.02.2018 23:00","0","900"
"02.02.2018 23:00 - 03.02.2018 00:00","0","1255"
"03.02.2018 00:00 - 03.02.2018 01:00","0","1124"
"03.02.2018 01:00 - 03.02.2018 02:00","0","1013"
"03.02.2018 02:00 - 03.02.2018 03:00","0","707"
"03.02.2018 03:00 - 03.02.2018 04:00","0","745"
"03.02.2018 04:00 - 03.02.2018 05:00","0","722"
"03.02.2018 05:00 - 03.02.2018 06:00","0","679"
"03.02.2018 06:00 - 03.02.2018 07:00","0","390"
"03.02.2018 07:00 - 03.02.2018 08:00","0","315"
"03.02.2018 08:00 - 03.02.2018 09:00","0","216"
"03.02.2018 09:00 - 03.02.2018 10:00","0","338"
"03.02.2018 10:00 - 03.02.2018 11:00","0","188"
"03.02.2018 11:00 - 03.02.2018 12:00","0","198"
"03.02.2018 12:00 - 03.02.2018 13:00","0","448"
"03.02.2018 13:00 - 03.02.2018 14:00","0","382"
"03.02.2018 14:00 - 03.02.2018 15:00","0","159"
"03.02.2018 15:00 - 03.02.2018 16:00","0","44"
"03.02.2018 16:00 - 03.02.2018 17:00","20","0"
"03.02.2018 17:00 - 03.02.2018 18:00","0","174"
"03.02.2018 18:00 - 03.02.2018 19:00","0","488"
"03.02.2018 19:00 - 03.02.2018 20:00","0","634"
"03.02.2018 20:00 - 03.02.2018 21:00","0","453"
"03.02.2018 21:00 - 03.02.2018 22:00","0","692"
"03.02.2018 22:00 - 03.02.2018 23:00","0","957"
"03.02.2018 23:00 - 04.02.2018 00:00","0","1082"
"04.02.2018 00:00 - 04.02.2018 01:00","0","1088"
"04.02.2018 01:00 - 04.02.2018 02:00","0","1040"
"04.02.2018 02:00 - 04.02.2018 03:00","0","986"
"04.02.2018 03:00 - 04.02.2018 04:00","0","809"
"04.02.2018 04:00 - 04.02.2018 05:00","0","784"
"04.02.2018 05:00 - 04.02.2018 06:00","0","759"
"04.02.2018 06:00 - 04.02.2018 07:00","0","381"
"04.02.2018 07:00 - 04.02.2018 08:00","0","346"
"04.02.2018 08:00 - 04.02.2018 09:00","0","108"
"04.02.2018 09:00 - 04.02.2018 10:00","84","0"
"04.02.2018 10:00 - 04.02.2018 11:00","114","0"
"04.02.2018 11:00 - 04.02.2018 12:00","240","0"
"04.02.2018 12:00 - 04.02.2018 13:00","45","0"
"04.02.2018 13:00 - 04.02.2018 14:00","0","19"
"04.02.2018 14:00 - 04.02.2018 15:00","75","0"
"04.02.2018 15:00 - 04.02.2018 16:00","305","0"
"04.02.2018 16:00 - 04.02.2018 17:00","524","0"
"04.02.2018 17:00 - 04.02.2018 18:00","678","0"
"04.02.2018 18:00 - 04.02.2018 19:00","778","0"
"04.02.2018 19:00 - 04.02.2018 20:00","842","0"
"04.02.2018 20:00 - 04.02.2018 21:00","941","0"
"04.02.2018 21:00 - 04.02.2018 22:00","660","0"
"04.02.2018 22:00 - 04.02.2018 23:00","407","0"
"04.02.2018 23:00 - 05.02.2018 00:00","350","0"
"05.02.2018 00:00 - 05.02.2018 01:00","0","420"
"05.02.2018 01:00 - 05.02.2018 02:00","0","529"
"05.02.2018 02:00 - 05.02.2018 03:00","0","641"
"05.02.2018 03:00 - 05.02.2018 04:00","0","753"
"05.02.2018 04:00 - 05.02.2018 05:00","0","511"
"05.02.2018 05:00 - 05.02.2018 06:00","258","0"
"05.02.2018 06:00 - 05.02.2018 07:00","880","0"
"05.02.2018 07:00 - 05.02.2018 08:00","624","0"
"05.02.2018 08:00 - 05.02.2018 09:00","721","0"
"05.02.2018 09:00 - 05.02.2018 10:00","689","0"
"05.02.2018 10:00 - 05.02.2018 11:00","940","0"
"05.02.2018 11:00 - 05.02.2018 12:00","948","0"
"05.02.2018 12:00 - 05.02.2018 13:00","1191","0"
"05.02.2018 13:00 - 05.02.2018 14:00","1278","0"
"05.02.2018 14:00 - 05.02.2018 15:00","1176","0"
"05.02.2018 15:00 - 05.02.2018 16:00","922","0"
"05.02.2018 16:00 - 05.02.2018 17:00","708","0"
"05.02.2018 17:00 - 05.02.2018 18:00","676","0"
"05.02.2018 18:00 - 05.02.2018 19:00","307","0"
"05.02.2018 19:00 - 05.02.2018 20:00","321","0"
"05.02.2018 20:00 - 05.02.2018 21:00","628","0"
"05.02.2018 21:00 - 05.02.2018 22:00","88","0"
"05.02.2018 22:00 - 05.02.2018 23:00","0","584"
"05.02.2018 23:00 - 06.02.2018 00:00","0","797"
"06.02.2018 00:00 - 06.02.2018 01:00","0","403"
"06.02.2018 01:00 - 06.02.2018 02:00","0","445"
"06.02.2018 02:00 - 06.02.2018 03:00","0","499"
"06.02.2018 03:00 - 06.02.2018 04:00","0","539"
"06.02.2018 04:00 - 06.02.2018 05:00","0","583"
"06.02.2018 05:00 - 06.02.2018 06:00","0","357"
"06.02.2018 06:00 - 06.02.2018 07:00","0","114"
"06.02.2018 07:00 - 06.02.2018 08:00","0","429"
"06.02.2018 08:00 - 06.02.2018 09:00","0","123"
"06.02.2018 09:00 - 06.02.2018 10:00","0","65"
"06.02.2018 10:00 - 06.02.2018 11:00","110","0"
"06.02.2018 11:00 - 06.02.2018 12:00","107","0"
"06.02.2018 12:00 - 06.02.2018 13:00","335","0"
"06.02.2018 13:00 - 06.02.2018 14:00","424","0"
"06.02.2018 14:00 - 06.02.2018 15:00","296","0"
"06.02.2018 15:00 - 06.02.2018 16:00","100","0"
"06.02.2018 16:00 - 06.02.2018 17:00","0","163"
"06.02.2018 17:00 - 06.02.2018 18:00","0","192"
"06.02.2018 18:00 - 06.02.2018 19:00","0","753"
"06.02.2018 19:00 - 06.02.2018 20:00","0","1070"
"06.02.2018 20:00 - 06.02.2018 21:00","0","778"
"06.02.2018 21:00 - 06.02.2018 22:00","0","960"
"06.02.2018 22:00 - 06.02.2018 23:00","0","1057"
"06.02.2018 23:00 - 07.02.2018 00:00","0","1381"
"07.02.2018 00:00 - 07.02.2018 01:00","0","1461"
"07.02.2018 01:00 - 07.02.2018 02:00","0","1431"
"07.02.2018 02:00 - 07.02.2018 03:00","0","1459"
"07.02.2018 03:00 - 07.02.2018 04:00","0","1558"
"07.02.2018 04:00 - 07.02.2018 05:00","0","1305"
"07.02.2018 05:00 - 07.02.2018 06:00","0","835"
"07.02.2018 06:00 - 07.02.2018 07:00","0","529"
"07.02.2018 07:00 - 07.02.2018 08:00","0","711"
"07.02.2018 08:00 - 07.02.2018 09:00","0","776"
"07.02.2018 09:00 - 07.02.2018 10:00","0","376"
"07.02.2018 10:00 - 07.02.2018 11:00","0","226"
"07.02.2018 11:00 - 07.02.2018 12:00","123","0"
"07.02.2018 12:00 - 07.02.2018 13:00","815","0"
"07.02.2018 13:00 - 07.02.2018 14:00","870","0"
"07.02.2018 14:00 - 07.02.2018 15:00","698","0"
"07.02.2018 15:00 - 07.02.2018 16:00","477","0"
"07.02.2018 16:00 - 07.02.2018 17:00","123","0"
"07.02.2018 17:00 - 07.02.2018 18:00","0","9"
"07.02.2018 18:00 - 07.02.2018 19:00","0","215"
"07.02.2018 19:00 - 07.02.2018 20:00","0","173"
"07.02.2018 20:00 - 07.02.2018 21:00","0","260"
"07.02.2018 21:00 - 07.02.2018 22:00","0","688"
"07.02.2018 22:00 - 07.02.2018 23:00","0","919"
"07.02.2018 23:00 - 08.02.2018 00:00","0","1157"
"08.02.2018 00:00 - 08.02.2018 01:00","0","1232"
"08.02.2018 01:00 - 08.02.2018 02:00","0","1227"
