"Time (CET)","Italy (IT) > Switzerland (CH) [MW]","Switzerland (CH) > Italy (IT) [MW]"
"22.10.2018 15:00 - 22.10.2018 16:00","0","4011"
"22.10.2018 16:00 - 22.10.2018 17:00","0","3832"
"22.10.2018 17:00 - 22.10.2018 18:00","0","3424"
"22.10.2018 18:00 - 22.10.2018 19:00","0","3461"
"22.10.2018 19:00 - 22.10.2018 20:00","0","2914"
"22.10.2018 20:00 - 22.10.2018 21:00","0","3153"
"22.10.2018 21:00 - 22.10.2018 22:00","0","2498"
"22.10.2018 22:00 - 22.10.2018 23:00","0","2039"
"22.10.2018 23:00 - 23.10.2018 00:00","0","2029"
"23.10.2018 00:00 - 23.10.2018 01:00","0","2409"
"23.10.2018 01:00 - 23.10.2018 02:00","0","2239"
"23.10.2018 02:00 - 23.10.2018 03:00","0","2185"
"23.10.2018 03:00 - 23.10.2018 04:00","0","1980"
"23.10.2018 04:00 - 23.10.2018 05:00","0","1909"
"23.10.2018 05:00 - 23.10.2018 06:00","0","2090"
"23.10.2018 06:00 - 23.10.2018 07:00","0","2133"
"23.10.2018 07:00 - 23.10.2018 08:00","0","3040"
"23.10.2018 08:00 - 23.10.2018 09:00","0","3734"
"23.10.2018 09:00 - 23.10.2018 10:00","0","3608"
"23.10.2018 10:00 - 23.10.2018 11:00","0","2887"
"23.10.2018 11:00 - 23.10.2018 12:00","0","2665"
"23.10.2018 12:00 - 23.10.2018 13:00","0","1932"
"23.10.2018 13:00 - 23.10.2018 14:00","0","1990"
"23.10.2018 14:00 - 23.10.2018 15:00","0","2864"
"23.10.2018 15:00 - 23.10.2018 16:00","0","2972"
"23.10.2018 16:00 - 23.10.2018 17:00","0","3129"
"23.10.2018 17:00 - 23.10.2018 18:00","0","2983"
"23.10.2018 18:00 - 23.10.2018 19:00","0","3888"
"23.10.2018 19:00 - 23.10.2018 20:00","0","4009"
"23.10.2018 20:00 - 23.10.2018 21:00","0","3667"
"23.10.2018 21:00 - 23.10.2018 22:00","0","2579"
"23.10.2018 22:00 - 23.10.2018 23:00","0","2539"
"23.10.2018 23:00 - 24.10.2018 00:00","0","2262"
"24.10.2018 00:00 - 24.10.2018 01:00","0","2969"
"24.10.2018 01:00 - 24.10.2018 02:00","0","2853"
"24.10.2018 02:00 - 24.10.2018 03:00","0","2613"
"24.10.2018 03:00 - 24.10.2018 04:00","0","2580"
"24.10.2018 04:00 - 24.10.2018 05:00","0","2624"
"24.10.2018 05:00 - 24.10.2018 06:00","0","2333"
"24.10.2018 06:00 - 24.10.2018 07:00","0","2607"
"24.10.2018 07:00 - 24.10.2018 08:00","0","2975"
"24.10.2018 08:00 - 24.10.2018 09:00","0","3113"
"24.10.2018 09:00 - 24.10.2018 10:00","0","3386"
"24.10.2018 10:00 - 24.10.2018 11:00","0","2699"
"24.10.2018 11:00 - 24.10.2018 12:00","0","2537"
"24.10.2018 12:00 - 24.10.2018 13:00","0","1087"
"24.10.2018 13:00 - 24.10.2018 14:00","0","1289"
"24.10.2018 14:00 - 24.10.2018 15:00","0","2207"
"24.10.2018 15:00 - 24.10.2018 16:00","0","2387"
"24.10.2018 16:00 - 24.10.2018 17:00","0","2744"
"24.10.2018 17:00 - 24.10.2018 18:00","0","2661"
"24.10.2018 18:00 - 24.10.2018 19:00","0","3446"
"24.10.2018 19:00 - 24.10.2018 20:00","0","2798"
"24.10.2018 20:00 - 24.10.2018 21:00","0","2703"
"24.10.2018 21:00 - 24.10.2018 22:00","0","2146"
"24.10.2018 22:00 - 24.10.2018 23:00","0","2036"
"24.10.2018 23:00 - 25.10.2018 00:00","0","1733"
"25.10.2018 00:00 - 25.10.2018 01:00","0","2099"
"25.10.2018 01:00 - 25.10.2018 02:00","0","2093"
"25.10.2018 02:00 - 25.10.2018 03:00","0","2018"
"25.10.2018 03:00 - 25.10.2018 04:00","0","2297"
"25.10.2018 04:00 - 25.10.2018 05:00","0","2564"
"25.10.2018 05:00 - 25.10.2018 06:00","0","2465"
"25.10.2018 06:00 - 25.10.2018 07:00","0","2657"
"25.10.2018 07:00 - 25.10.2018 08:00","0","2614"
"25.10.2018 08:00 - 25.10.2018 09:00","0","3036"
"25.10.2018 09:00 - 25.10.2018 10:00","0","2907"
"25.10.2018 10:00 - 25.10.2018 11:00","0","2092"
"25.10.2018 11:00 - 25.10.2018 12:00","0","1451"
"25.10.2018 12:00 - 25.10.2018 13:00","0","213"
"25.10.2018 13:00 - 25.10.2018 14:00","0","599"
"25.10.2018 14:00 - 25.10.2018 15:00","0","1399"
"25.10.2018 15:00 - 25.10.2018 16:00","0","2008"
"25.10.2018 16:00 - 25.10.2018 17:00","0","2734"
"25.10.2018 17:00 - 25.10.2018 18:00","0","3041"
"25.10.2018 18:00 - 25.10.2018 19:00","0","3733"
"25.10.2018 19:00 - 25.10.2018 20:00","0","2413"
"25.10.2018 20:00 - 25.10.2018 21:00","0","2141"
"25.10.2018 21:00 - 25.10.2018 22:00","0","1753"
"25.10.2018 22:00 - 25.10.2018 23:00","0","1477"
"25.10.2018 23:00 - 26.10.2018 00:00","0","982"
"26.10.2018 00:00 - 26.10.2018 01:00","0","1814"
"26.10.2018 01:00 - 26.10.2018 02:00","0","2317"
"26.10.2018 02:00 - 26.10.2018 03:00","0","2415"
"26.10.2018 03:00 - 26.10.2018 04:00","0","2298"
"26.10.2018 04:00 - 26.10.2018 05:00","0","2319"
"26.10.2018 05:00 - 26.10.2018 06:00","0","2309"
"26.10.2018 06:00 - 26.10.2018 07:00","0","2089"
"26.10.2018 07:00 - 26.10.2018 08:00","0","2836"
"26.10.2018 08:00 - 26.10.2018 09:00","0","3689"
"26.10.2018 09:00 - 26.10.2018 10:00","0","3816"
"26.10.2018 10:00 - 26.10.2018 11:00","0","3784"
"26.10.2018 11:00 - 26.10.2018 12:00","0","3549"
"26.10.2018 12:00 - 26.10.2018 13:00","0","3020"
"26.10.2018 13:00 - 26.10.2018 14:00","0","3238"
"26.10.2018 14:00 - 26.10.2018 15:00","0","3856"
"26.10.2018 15:00 - 26.10.2018 16:00","0","3926"
"26.10.2018 16:00 - 26.10.2018 17:00","0","4239"
"26.10.2018 17:00 - 26.10.2018 18:00","0","3726"
"26.10.2018 18:00 - 26.10.2018 19:00","0","3587"
"26.10.2018 19:00 - 26.10.2018 20:00","0","3404"
"26.10.2018 20:00 - 26.10.2018 21:00","0","2713"
"26.10.2018 21:00 - 26.10.2018 22:00","0","2944"
"26.10.2018 22:00 - 26.10.2018 23:00","0","2719"
"26.10.2018 23:00 - 27.10.2018 00:00","0","2474"
"27.10.2018 00:00 - 27.10.2018 01:00","0","1840"
"27.10.2018 01:00 - 27.10.2018 02:00","0","2131"
"27.10.2018 02:00 - 27.10.2018 03:00","0","2849"
"27.10.2018 03:00 - 27.10.2018 04:00","0","3164"
"27.10.2018 04:00 - 27.10.2018 05:00","0","3228"
"27.10.2018 05:00 - 27.10.2018 06:00","0","3307"
"27.10.2018 06:00 - 27.10.2018 07:00","0","3398"
"27.10.2018 07:00 - 27.10.2018 08:00","0","3577"
"27.10.2018 08:00 - 27.10.2018 09:00","0","3270"
"27.10.2018 09:00 - 27.10.2018 10:00","0","3112"
"27.10.2018 10:00 - 27.10.2018 11:00","0","2631"
"27.10.2018 11:00 - 27.10.2018 12:00","0","2180"
"27.10.2018 12:00 - 27.10.2018 13:00","0","1394"
"27.10.2018 13:00 - 27.10.2018 14:00","0","1588"
"27.10.2018 14:00 - 27.10.2018 15:00","0","1888"
"27.10.2018 15:00 - 27.10.2018 16:00","0","2285"
"27.10.2018 16:00 - 27.10.2018 17:00","0","2557"
"27.10.2018 17:00 - 27.10.2018 18:00","0","2107"
"27.10.2018 18:00 - 27.10.2018 19:00","0","2105"
"27.10.2018 19:00 - 27.10.2018 20:00","0","2260"
"27.10.2018 20:00 - 27.10.2018 21:00","0","2080"
"27.10.2018 21:00 - 27.10.2018 22:00","0","1648"
"27.10.2018 22:00 - 27.10.2018 23:00","0","1295"
"27.10.2018 23:00 - 28.10.2018 00:00","0","895"
"28.10.2018 00:00 - 28.10.2018 01:00","0","1204"
"28.10.2018 01:00 - 28.10.2018 02:00","0","1608"
"28.10.2018 02:00 - 28.10.2018 03:00","0","1440"
"28.10.2018 02:00 - 28.10.2018 03:00","0","1310"
"28.10.2018 03:00 - 28.10.2018 04:00","0","1691"
"28.10.2018 04:00 - 28.10.2018 05:00","0","2035"
"28.10.2018 05:00 - 28.10.2018 06:00","0","2178"
"28.10.2018 06:00 - 28.10.2018 07:00","0","2324"
"28.10.2018 07:00 - 28.10.2018 08:00","0","2762"
"28.10.2018 08:00 - 28.10.2018 09:00","0","2962"
"28.10.2018 09:00 - 28.10.2018 10:00","0","2798"
"28.10.2018 10:00 - 28.10.2018 11:00","0","2208"
"28.10.2018 11:00 - 28.10.2018 12:00","0","2278"
"28.10.2018 12:00 - 28.10.2018 13:00","0","2144"
"28.10.2018 13:00 - 28.10.2018 14:00","0","2011"
"28.10.2018 14:00 - 28.10.2018 15:00","0","2150"
"28.10.2018 15:00 - 28.10.2018 16:00","0","2207"
"28.10.2018 16:00 - 28.10.2018 17:00","0","1960"
"28.10.2018 17:00 - 28.10.2018 18:00","0","2199"
"28.10.2018 18:00 - 28.10.2018 19:00","0","2281"
"28.10.2018 19:00 - 28.10.2018 20:00","0","2337"
"28.10.2018 20:00 - 28.10.2018 21:00","0","2646"
"28.10.2018 21:00 - 28.10.2018 22:00","0","2543"
"28.10.2018 22:00 - 28.10.2018 23:00","0","1325"
"28.10.2018 23:00 - 29.10.2018 00:00","0","1380"
"29.10.2018 00:00 - 29.10.2018 01:00","0","471"
"29.10.2018 01:00 - 29.10.2018 02:00","0","256"
"29.10.2018 02:00 - 29.10.2018 03:00","0","587"
"29.10.2018 03:00 - 29.10.2018 04:00","0","596"
"29.10.2018 04:00 - 29.10.2018 05:00","0","341"
"29.10.2018 05:00 - 29.10.2018 06:00","0","556"
"29.10.2018 06:00 - 29.10.2018 07:00","0","706"
"29.10.2018 07:00 - 29.10.2018 08:00","0","607"
"29.10.2018 08:00 - 29.10.2018 09:00","0","1816"
"29.10.2018 09:00 - 29.10.2018 10:00","0","1643"
"29.10.2018 10:00 - 29.10.2018 11:00","0","1531"
"29.10.2018 11:00 - 29.10.2018 12:00","0","1646"
"29.10.2018 12:00 - 29.10.2018 13:00","0","1276"
"29.10.2018 13:00 - 29.10.2018 14:00","0","1506"
"29.10.2018 14:00 - 29.10.2018 15:00","0","2293"
"29.10.2018 15:00 - 29.10.2018 16:00","0","2659"
"29.10.2018 16:00 - 29.10.2018 17:00","0","2532"
"29.10.2018 17:00 - 29.10.2018 18:00","0","1932"
"29.10.2018 18:00 - 29.10.2018 19:00","0","1177"
"29.10.2018 19:00 - 29.10.2018 20:00","0","1459"
"29.10.2018 20:00 - 29.10.2018 21:00","0","1138"
"29.10.2018 21:00 - 29.10.2018 22:00","0","787"
"29.10.2018 22:00 - 29.10.2018 23:00","0","312"
"29.10.2018 23:00 - 30.10.2018 00:00","126","0"
"30.10.2018 00:00 - 30.10.2018 01:00","0","1206"
"30.10.2018 01:00 - 30.10.2018 02:00","0","1015"
"30.10.2018 02:00 - 30.10.2018 03:00","0","1327"
"30.10.2018 03:00 - 30.10.2018 04:00","0","1374"
"30.10.2018 04:00 - 30.10.2018 05:00","0","1366"
"30.10.2018 05:00 - 30.10.2018 06:00","0","1727"
"30.10.2018 06:00 - 30.10.2018 07:00","0","1440"
"30.10.2018 07:00 - 30.10.2018 08:00","0","1753"
"30.10.2018 08:00 - 30.10.2018 09:00","0","1743"
"30.10.2018 09:00 - 30.10.2018 10:00","0","1707"
"30.10.2018 10:00 - 30.10.2018 11:00","0","1641"
"30.10.2018 11:00 - 30.10.2018 12:00","0","1654"
"30.10.2018 12:00 - 30.10.2018 13:00","0","1094"
"30.10.2018 13:00 - 30.10.2018 14:00","0","1289"
"30.10.2018 14:00 - 30.10.2018 15:00","0","1725"
"30.10.2018 15:00 - 30.10.2018 16:00","0","1812"
"30.10.2018 16:00 - 30.10.2018 17:00","0","1356"
"30.10.2018 17:00 - 30.10.2018 18:00","0","1991"
"30.10.2018 18:00 - 30.10.2018 19:00","0","2261"
"30.10.2018 19:00 - 30.10.2018 20:00","0","2196"
"30.10.2018 20:00 - 30.10.2018 21:00","0","1931"
"30.10.2018 21:00 - 30.10.2018 22:00","0","2137"
"30.10.2018 22:00 - 30.10.2018 23:00","0","1018"
"30.10.2018 23:00 - 31.10.2018 00:00","0","220"
"31.10.2018 00:00 - 31.10.2018 01:00","0","1200"
"31.10.2018 01:00 - 31.10.2018 02:00","0","1433"
"31.10.2018 02:00 - 31.10.2018 03:00","0","1696"
"31.10.2018 03:00 - 31.10.2018 04:00","0","1871"
"31.10.2018 04:00 - 31.10.2018 05:00","0","2013"
"31.10.2018 05:00 - 31.10.2018 06:00","0","2045"
"31.10.2018 06:00 - 31.10.2018 07:00","0","1531"
"31.10.2018 07:00 - 31.10.2018 08:00","0","1807"
"31.10.2018 08:00 - 31.10.2018 09:00","0","2020"
"31.10.2018 09:00 - 31.10.2018 10:00","0","1597"
"31.10.2018 10:00 - 31.10.2018 11:00","0","1586"
"31.10.2018 11:00 - 31.10.2018 12:00","0","1445"
"31.10.2018 12:00 - 31.10.2018 13:00","0","755"
"31.10.2018 13:00 - 31.10.2018 14:00","0","1044"
"31.10.2018 14:00 - 31.10.2018 15:00","0","1459"
"31.10.2018 15:00 - 31.10.2018 16:00","0","1796"
"31.10.2018 16:00 - 31.10.2018 17:00","0","2412"
"31.10.2018 17:00 - 31.10.2018 18:00","0","2685"
"31.10.2018 18:00 - 31.10.2018 19:00","0","2592"
"31.10.2018 19:00 - 31.10.2018 20:00","0","2743"
"31.10.2018 20:00 - 31.10.2018 21:00","0","2199"
"31.10.2018 21:00 - 31.10.2018 22:00","0","2133"
"31.10.2018 22:00 - 31.10.2018 23:00","0","1353"
"31.10.2018 23:00 - 01.11.2018 00:00","0","1067"
"01.11.2018 00:00 - 01.11.2018 01:00","0","1427"
"01.11.2018 01:00 - 01.11.2018 02:00","0","1360"
"01.11.2018 02:00 - 01.11.2018 03:00","0","1803"
"01.11.2018 03:00 - 01.11.2018 04:00","0","1587"
"01.11.2018 04:00 - 01.11.2018 05:00","0","997"
"01.11.2018 05:00 - 01.11.2018 06:00","0","312"
"01.11.2018 06:00 - 01.11.2018 07:00","0","80"
"01.11.2018 07:00 - 01.11.2018 08:00","0","181"
"01.11.2018 08:00 - 01.11.2018 09:00","0","178"
"01.11.2018 09:00 - 01.11.2018 10:00","0","214"
"01.11.2018 10:00 - 01.11.2018 11:00","0","66"
"01.11.2018 11:00 - 01.11.2018 12:00","17","0"
"01.11.2018 12:00 - 01.11.2018 13:00","64","0"
"01.11.2018 13:00 - 01.11.2018 14:00","61","0"
"01.11.2018 14:00 - 01.11.2018 15:00","53","0"
"01.11.2018 15:00 - 01.11.2018 16:00","91","0"
"01.11.2018 16:00 - 01.11.2018 17:00","46","0"
"01.11.2018 17:00 - 01.11.2018 18:00","0","712"
"01.11.2018 18:00 - 01.11.2018 19:00","0","538"
"01.11.2018 19:00 - 01.11.2018 20:00","0","951"
"01.11.2018 20:00 - 01.11.2018 21:00","0","1555"
"01.11.2018 21:00 - 01.11.2018 22:00","0","2508"
"01.11.2018 22:00 - 01.11.2018 23:00","0","1586"
"01.11.2018 23:00 - 02.11.2018 00:00","0","765"
"02.11.2018 00:00 - 02.11.2018 01:00","0","1402"
"02.11.2018 01:00 - 02.11.2018 02:00","0","1620"
"02.11.2018 02:00 - 02.11.2018 03:00","0","2089"
"02.11.2018 03:00 - 02.11.2018 04:00","0","2054"
"02.11.2018 04:00 - 02.11.2018 05:00","0","2260"
"02.11.2018 05:00 - 02.11.2018 06:00","0","2107"
"02.11.2018 06:00 - 02.11.2018 07:00","0","1578"
"02.11.2018 07:00 - 02.11.2018 08:00","0","371"
"02.11.2018 08:00 - 02.11.2018 09:00","0","696"
"02.11.2018 09:00 - 02.11.2018 10:00","0","684"
"02.11.2018 10:00 - 02.11.2018 11:00","0","773"
"02.11.2018 11:00 - 02.11.2018 12:00","0","1105"
"02.11.2018 12:00 - 02.11.2018 13:00","0","858"
"02.11.2018 13:00 - 02.11.2018 14:00","0","1225"
"02.11.2018 14:00 - 02.11.2018 15:00","0","1772"
"02.11.2018 15:00 - 02.11.2018 16:00","0","1980"
"02.11.2018 16:00 - 02.11.2018 17:00","0","1831"
"02.11.2018 17:00 - 02.11.2018 18:00","0","2187"
"02.11.2018 18:00 - 02.11.2018 19:00","0","851"
"02.11.2018 19:00 - 02.11.2018 20:00","0","1328"
"02.11.2018 20:00 - 02.11.2018 21:00","0","1629"
"02.11.2018 21:00 - 02.11.2018 22:00","0","1060"
"02.11.2018 22:00 - 02.11.2018 23:00","0","279"
"02.11.2018 23:00 - 03.11.2018 00:00","0","108"
"03.11.2018 00:00 - 03.11.2018 01:00","0","271"
"03.11.2018 01:00 - 03.11.2018 02:00","0","1768"
"03.11.2018 02:00 - 03.11.2018 03:00","0","1591"
"03.11.2018 03:00 - 03.11.2018 04:00","0","1771"
"03.11.2018 04:00 - 03.11.2018 05:00","0","1772"
"03.11.2018 05:00 - 03.11.2018 06:00","0","2128"
"03.11.2018 06:00 - 03.11.2018 07:00","0","3054"
"03.11.2018 07:00 - 03.11.2018 08:00","0","3285"
"03.11.2018 08:00 - 03.11.2018 09:00","0","3370"
"03.11.2018 09:00 - 03.11.2018 10:00","0","2594"
"03.11.2018 10:00 - 03.11.2018 11:00","0","2354"
"03.11.2018 11:00 - 03.11.2018 12:00","0","2238"
"03.11.2018 12:00 - 03.11.2018 13:00","0","1737"
"03.11.2018 13:00 - 03.11.2018 14:00","0","1976"
"03.11.2018 14:00 - 03.11.2018 15:00","0","2489"
"03.11.2018 15:00 - 03.11.2018 16:00","0","2382"
"03.11.2018 16:00 - 03.11.2018 17:00","0","1553"
"03.11.2018 17:00 - 03.11.2018 18:00","0","1022"
"03.11.2018 18:00 - 03.11.2018 19:00","0","1174"
"03.11.2018 19:00 - 03.11.2018 20:00","0","1305"
"03.11.2018 20:00 - 03.11.2018 21:00","0","748"
"03.11.2018 21:00 - 03.11.2018 22:00","0","713"
"03.11.2018 22:00 - 03.11.2018 23:00","0","365"
"03.11.2018 23:00 - 04.11.2018 00:00","0","243"
"04.11.2018 00:00 - 04.11.2018 01:00","0","556"
"04.11.2018 01:00 - 04.11.2018 02:00","0","805"
"04.11.2018 02:00 - 04.11.2018 03:00","0","1101"
"04.11.2018 03:00 - 04.11.2018 04:00","0","1244"
"04.11.2018 04:00 - 04.11.2018 05:00","0","1267"
"04.11.2018 05:00 - 04.11.2018 06:00","0","1297"
"04.11.2018 06:00 - 04.11.2018 07:00","0","1417"
"04.11.2018 07:00 - 04.11.2018 08:00","0","1620"
"04.11.2018 08:00 - 04.11.2018 09:00","0","1801"
"04.11.2018 09:00 - 04.11.2018 10:00","0","1941"
"04.11.2018 10:00 - 04.11.2018 11:00","0","1594"
"04.11.2018 11:00 - 04.11.2018 12:00","0","1540"
"04.11.2018 12:00 - 04.11.2018 13:00","0","1746"
"04.11.2018 13:00 - 04.11.2018 14:00","0","1279"
"04.11.2018 14:00 - 04.11.2018 15:00","0","1471"
"04.11.2018 15:00 - 04.11.2018 16:00","0","1503"
"04.11.2018 16:00 - 04.11.2018 17:00","0","1350"
"04.11.2018 17:00 - 04.11.2018 18:00","0","1624"
"04.11.2018 18:00 - 04.11.2018 19:00","0","1679"
"04.11.2018 19:00 - 04.11.2018 20:00","0","2067"
"04.11.2018 20:00 - 04.11.2018 21:00","0","2069"
"04.11.2018 21:00 - 04.11.2018 22:00","0","2508"
"04.11.2018 22:00 - 04.11.2018 23:00","0","2222"
"04.11.2018 23:00 - 05.11.2018 00:00","0","2067"
"05.11.2018 00:00 - 05.11.2018 01:00","0","2499"
"05.11.2018 01:00 - 05.11.2018 02:00","0","2569"
"05.11.2018 02:00 - 05.11.2018 03:00","0","2529"
"05.11.2018 03:00 - 05.11.2018 04:00","0","2310"
"05.11.2018 04:00 - 05.11.2018 05:00","0","2443"
"05.11.2018 05:00 - 05.11.2018 06:00","0","2645"
"05.11.2018 06:00 - 05.11.2018 07:00","0","2337"
"05.11.2018 07:00 - 05.11.2018 08:00","0","1117"
"05.11.2018 08:00 - 05.11.2018 09:00","0","1538"
"05.11.2018 09:00 - 05.11.2018 10:00","0","1599"
"05.11.2018 10:00 - 05.11.2018 11:00","0","1511"
"05.11.2018 11:00 - 05.11.2018 12:00","0","1606"
"05.11.2018 12:00 - 05.11.2018 13:00","0","697"
"05.11.2018 13:00 - 05.11.2018 14:00","0","940"
"05.11.2018 14:00 - 05.11.2018 15:00","0","1995"
"05.11.2018 15:00 - 05.11.2018 16:00","0","1913"
"05.11.2018 16:00 - 05.11.2018 17:00","0","2002"
"05.11.2018 17:00 - 05.11.2018 18:00","0","2269"
"05.11.2018 18:00 - 05.11.2018 19:00","0","1808"
"05.11.2018 19:00 - 05.11.2018 20:00","0","1487"
"05.11.2018 20:00 - 05.11.2018 21:00","0","959"
"05.11.2018 21:00 - 05.11.2018 22:00","0","1785"
"05.11.2018 22:00 - 05.11.2018 23:00","0","1675"
"05.11.2018 23:00 - 06.11.2018 00:00","0","1751"
"06.11.2018 00:00 - 06.11.2018 01:00","0","2395"
"06.11.2018 01:00 - 06.11.2018 02:00","0","2369"
"06.11.2018 02:00 - 06.11.2018 03:00","0","2211"
"06.11.2018 03:00 - 06.11.2018 04:00","0","1960"
"06.11.2018 04:00 - 06.11.2018 05:00","0","1899"
"06.11.2018 05:00 - 06.11.2018 06:00","0","2060"
"06.11.2018 06:00 - 06.11.2018 07:00","0","1957"
"06.11.2018 07:00 - 06.11.2018 08:00","0","776"
"06.11.2018 08:00 - 06.11.2018 09:00","0","1126"
"06.11.2018 09:00 - 06.11.2018 10:00","0","1247"
"06.11.2018 10:00 - 06.11.2018 11:00","0","1483"
"06.11.2018 11:00 - 06.11.2018 12:00","0","1667"
"06.11.2018 12:00 - 06.11.2018 13:00","0","1646"
"06.11.2018 13:00 - 06.11.2018 14:00","0","1570"
"06.11.2018 14:00 - 06.11.2018 15:00","0","2240"
"06.11.2018 15:00 - 06.11.2018 16:00","0","2262"
"06.11.2018 16:00 - 06.11.2018 17:00","0","2180"
"06.11.2018 17:00 - 06.11.2018 18:00","0","2093"
"06.11.2018 18:00 - 06.11.2018 19:00","0","2359"
"06.11.2018 19:00 - 06.11.2018 20:00","0","2506"
"06.11.2018 20:00 - 06.11.2018 21:00","0","2219"
"06.11.2018 21:00 - 06.11.2018 22:00","0","2737"
"06.11.2018 22:00 - 06.11.2018 23:00","0","2784"
"06.11.2018 23:00 - 07.11.2018 00:00","0","2475"
"07.11.2018 00:00 - 07.11.2018 01:00","0","2200"
"07.11.2018 01:00 - 07.11.2018 02:00","0","2043"
"07.11.2018 02:00 - 07.11.2018 03:00","0","1817"
"07.11.2018 03:00 - 07.11.2018 04:00","0","1692"
"07.11.2018 04:00 - 07.11.2018 05:00","0","1746"
"07.11.2018 05:00 - 07.11.2018 06:00","0","1889"
"07.11.2018 06:00 - 07.11.2018 07:00","0","1937"
"07.11.2018 07:00 - 07.11.2018 08:00","0","1490"
"07.11.2018 08:00 - 07.11.2018 09:00","0","2028"
"07.11.2018 09:00 - 07.11.2018 10:00","0","2435"
"07.11.2018 10:00 - 07.11.2018 11:00","0","2791"
"07.11.2018 11:00 - 07.11.2018 12:00","0","2894"
"07.11.2018 12:00 - 07.11.2018 13:00","0","2538"
"07.11.2018 13:00 - 07.11.2018 14:00","0","2566"
"07.11.2018 14:00 - 07.11.2018 15:00","0","2510"
"07.11.2018 15:00 - 07.11.2018 16:00","0","2472"
"07.11.2018 16:00 - 07.11.2018 17:00","0","2591"
"07.11.2018 17:00 - 07.11.2018 18:00","0","2486"
"07.11.2018 18:00 - 07.11.2018 19:00","0","2408"
"07.11.2018 19:00 - 07.11.2018 20:00","0","2068"
"07.11.2018 20:00 - 07.11.2018 21:00","0","2179"
"07.11.2018 21:00 - 07.11.2018 22:00","0","2906"
"07.11.2018 22:00 - 07.11.2018 23:00","0","2978"
"07.11.2018 23:00 - 08.11.2018 00:00","0","2781"
"08.11.2018 00:00 - 08.11.2018 01:00","0","3207"
"08.11.2018 01:00 - 08.11.2018 02:00","0","2975"
"08.11.2018 02:00 - 08.11.2018 03:00","0","2685"
"08.11.2018 03:00 - 08.11.2018 04:00","0","2682"
"08.11.2018 04:00 - 08.11.2018 05:00","0","2634"
"08.11.2018 05:00 - 08.11.2018 06:00","0","3011"
"08.11.2018 06:00 - 08.11.2018 07:00","0","2564"
"08.11.2018 07:00 - 08.11.2018 08:00","0","694"
"08.11.2018 08:00 - 08.11.2018 09:00","0","1125"
"08.11.2018 09:00 - 08.11.2018 10:00","0","645"
"08.11.2018 10:00 - 08.11.2018 11:00","0","515"
"08.11.2018 11:00 - 08.11.2018 12:00","0","390"
"08.11.2018 12:00 - 08.11.2018 13:00","354","0"
"08.11.2018 13:00 - 08.11.2018 14:00","76","0"
"08.11.2018 14:00 - 08.11.2018 15:00","0","243"
"08.11.2018 15:00 - 08.11.2018 16:00","0","802"
"08.11.2018 16:00 - 08.11.2018 17:00","0","1233"
"08.11.2018 17:00 - 08.11.2018 18:00","0","1332"
"08.11.2018 18:00 - 08.11.2018 19:00","0","1059"
"08.11.2018 19:00 - 08.11.2018 20:00","0","801"
"08.11.2018 20:00 - 08.11.2018 21:00","0","1193"
"08.11.2018 21:00 - 08.11.2018 22:00","0","804"
"08.11.2018 22:00 - 08.11.2018 23:00","0","1170"
"08.11.2018 23:00 - 09.11.2018 00:00","0","1812"
"09.11.2018 00:00 - 09.11.2018 01:00","0","3148"
"09.11.2018 01:00 - 09.11.2018 02:00","0","3402"
"09.11.2018 02:00 - 09.11.2018 03:00","0","3295"
"09.11.2018 03:00 - 09.11.2018 04:00","0","3250"
"09.11.2018 04:00 - 09.11.2018 05:00","0","3235"
"09.11.2018 05:00 - 09.11.2018 06:00","0","3412"
"09.11.2018 06:00 - 09.11.2018 07:00","0","2841"
"09.11.2018 07:00 - 09.11.2018 08:00","0","1830"
"09.11.2018 08:00 - 09.11.2018 09:00","0","2445"
"09.11.2018 09:00 - 09.11.2018 10:00","0","2222"
"09.11.2018 10:00 - 09.11.2018 11:00","0","1604"
"09.11.2018 11:00 - 09.11.2018 12:00","0","1050"
"09.11.2018 12:00 - 09.11.2018 13:00","0","885"
"09.11.2018 13:00 - 09.11.2018 14:00","0","1305"
"09.11.2018 14:00 - 09.11.2018 15:00","0","2461"
"09.11.2018 15:00 - 09.11.2018 16:00","0","3140"
"09.11.2018 16:00 - 09.11.2018 17:00","0","3124"
"09.11.2018 17:00 - 09.11.2018 18:00","0","3668"
"09.11.2018 18:00 - 09.11.2018 19:00","0","3899"
"09.11.2018 19:00 - 09.11.2018 20:00","0","4098"
"09.11.2018 20:00 - 09.11.2018 21:00","0","4148"
"09.11.2018 21:00 - 09.11.2018 22:00","0","3588"
"09.11.2018 22:00 - 09.11.2018 23:00","0","3545"
"09.11.2018 23:00 - 10.11.2018 00:00","0","3096"
"10.11.2018 00:00 - 10.11.2018 01:00","0","3579"
"10.11.2018 01:00 - 10.11.2018 02:00","0","3291"
"10.11.2018 02:00 - 10.11.2018 03:00","0","3239"
"10.11.2018 03:00 - 10.11.2018 04:00","0","2674"
"10.11.2018 04:00 - 10.11.2018 05:00","0","2563"
"10.11.2018 05:00 - 10.11.2018 06:00","0","2653"
"10.11.2018 06:00 - 10.11.2018 07:00","0","2737"
"10.11.2018 07:00 - 10.11.2018 08:00","0","2841"
"10.11.2018 08:00 - 10.11.2018 09:00","0","2807"
