"Time (CET)","Netherlands (NL) > Germany (DE) [MW]","Germany (DE) > Netherlands (NL) [MW]"
"19.01.2018 16:00 - 19.01.2018 17:00","0","810"
"19.01.2018 17:00 - 19.01.2018 18:00","0","1319"
"19.01.2018 18:00 - 19.01.2018 19:00","0","1491"
"19.01.2018 19:00 - 19.01.2018 20:00","0","1246"
"19.01.2018 20:00 - 19.01.2018 21:00","0","1514"
"19.01.2018 21:00 - 19.01.2018 22:00","0","1409"
"19.01.2018 22:00 - 19.01.2018 23:00","0","2252"
"19.01.2018 23:00 - 20.01.2018 00:00","0","2626"
"20.01.2018 00:00 - 20.01.2018 01:00","0","1811"
"20.01.2018 01:00 - 20.01.2018 02:00","0","1710"
"20.01.2018 02:00 - 20.01.2018 03:00","0","1461"
"20.01.2018 03:00 - 20.01.2018 04:00","0","1430"
"20.01.2018 04:00 - 20.01.2018 05:00","0","1393"
"20.01.2018 05:00 - 20.01.2018 06:00","0","1624"
"20.01.2018 06:00 - 20.01.2018 07:00","0","1689"
"20.01.2018 07:00 - 20.01.2018 08:00","0","1639"
"20.01.2018 08:00 - 20.01.2018 09:00","0","1694"
"20.01.2018 09:00 - 20.01.2018 10:00","0","1821"
"20.01.2018 10:00 - 20.01.2018 11:00","0","1698"
"20.01.2018 11:00 - 20.01.2018 12:00","0","1713"
"20.01.2018 12:00 - 20.01.2018 13:00","0","1762"
"20.01.2018 13:00 - 20.01.2018 14:00","0","1549"
"20.01.2018 14:00 - 20.01.2018 15:00","0","1707"
"20.01.2018 15:00 - 20.01.2018 16:00","0","1354"
"20.01.2018 16:00 - 20.01.2018 17:00","0","895"
"20.01.2018 17:00 - 20.01.2018 18:00","0","1022"
"20.01.2018 18:00 - 20.01.2018 19:00","0","1268"
"20.01.2018 19:00 - 20.01.2018 20:00","0","1419"
"20.01.2018 20:00 - 20.01.2018 21:00","0","1746"
"20.01.2018 21:00 - 20.01.2018 22:00","0","1472"
"20.01.2018 22:00 - 20.01.2018 23:00","0","1648"
"20.01.2018 23:00 - 21.01.2018 00:00","0","2158"
"21.01.2018 00:00 - 21.01.2018 01:00","0","2946"
"21.01.2018 01:00 - 21.01.2018 02:00","0","2797"
"21.01.2018 02:00 - 21.01.2018 03:00","0","2544"
"21.01.2018 03:00 - 21.01.2018 04:00","0","1938"
"21.01.2018 04:00 - 21.01.2018 05:00","0","1599"
"21.01.2018 05:00 - 21.01.2018 06:00","0","1973"
"21.01.2018 06:00 - 21.01.2018 07:00","0","2528"
"21.01.2018 07:00 - 21.01.2018 08:00","0","2366"
"21.01.2018 08:00 - 21.01.2018 09:00","0","2473"
"21.01.2018 09:00 - 21.01.2018 10:00","0","2340"
"21.01.2018 10:00 - 21.01.2018 11:00","0","2375"
"21.01.2018 11:00 - 21.01.2018 12:00","0","2075"
"21.01.2018 12:00 - 21.01.2018 13:00","0","2322"
"21.01.2018 13:00 - 21.01.2018 14:00","0","2279"
"21.01.2018 14:00 - 21.01.2018 15:00","0","2304"
"21.01.2018 15:00 - 21.01.2018 16:00","0","1757"
"21.01.2018 16:00 - 21.01.2018 17:00","0","1102"
"21.01.2018 17:00 - 21.01.2018 18:00","0","1747"
"21.01.2018 18:00 - 21.01.2018 19:00","0","1649"
"21.01.2018 19:00 - 21.01.2018 20:00","0","1548"
"21.01.2018 20:00 - 21.01.2018 21:00","0","1450"
"21.01.2018 21:00 - 21.01.2018 22:00","0","1253"
"21.01.2018 22:00 - 21.01.2018 23:00","0","1322"
"21.01.2018 23:00 - 22.01.2018 00:00","0","1410"
"22.01.2018 00:00 - 22.01.2018 01:00","0","1888"
"22.01.2018 01:00 - 22.01.2018 02:00","0","2558"
"22.01.2018 02:00 - 22.01.2018 03:00","0","2311"
"22.01.2018 03:00 - 22.01.2018 04:00","0","2293"
"22.01.2018 04:00 - 22.01.2018 05:00","0","2521"
"22.01.2018 05:00 - 22.01.2018 06:00","0","2094"
"22.01.2018 06:00 - 22.01.2018 07:00","0","1790"
"22.01.2018 07:00 - 22.01.2018 08:00","0","1597"
"22.01.2018 08:00 - 22.01.2018 09:00","0","2201"
"22.01.2018 09:00 - 22.01.2018 10:00","0","2166"
"22.01.2018 10:00 - 22.01.2018 11:00","0","1987"
"22.01.2018 11:00 - 22.01.2018 12:00","0","1694"
"22.01.2018 12:00 - 22.01.2018 13:00","0","1065"
"22.01.2018 13:00 - 22.01.2018 14:00","0","645"
"22.01.2018 14:00 - 22.01.2018 15:00","0","410"
"22.01.2018 15:00 - 22.01.2018 16:00","0","228"
"22.01.2018 16:00 - 22.01.2018 17:00","0","405"
"22.01.2018 17:00 - 22.01.2018 18:00","0","873"
"22.01.2018 18:00 - 22.01.2018 19:00","0","928"
"22.01.2018 19:00 - 22.01.2018 20:00","0","851"
"22.01.2018 20:00 - 22.01.2018 21:00","0","671"
"22.01.2018 21:00 - 22.01.2018 22:00","0","1076"
"22.01.2018 22:00 - 22.01.2018 23:00","0","1896"
"22.01.2018 23:00 - 23.01.2018 00:00","0","2282"
"23.01.2018 00:00 - 23.01.2018 01:00","0","1772"
"23.01.2018 01:00 - 23.01.2018 02:00","0","1754"
"23.01.2018 02:00 - 23.01.2018 03:00","0","1563"
"23.01.2018 03:00 - 23.01.2018 04:00","0","1160"
"23.01.2018 04:00 - 23.01.2018 05:00","0","754"
"23.01.2018 05:00 - 23.01.2018 06:00","0","916"
"23.01.2018 06:00 - 23.01.2018 07:00","0","15"
"23.01.2018 07:00 - 23.01.2018 08:00","0","451"
"23.01.2018 08:00 - 23.01.2018 09:00","0","423"
"23.01.2018 09:00 - 23.01.2018 10:00","0","857"
"23.01.2018 10:00 - 23.01.2018 11:00","0","824"
"23.01.2018 11:00 - 23.01.2018 12:00","0","330"
"23.01.2018 12:00 - 23.01.2018 13:00","0","148"
"23.01.2018 13:00 - 23.01.2018 14:00","0","13"
"23.01.2018 14:00 - 23.01.2018 15:00","0","354"
"23.01.2018 15:00 - 23.01.2018 16:00","0","411"
"23.01.2018 16:00 - 23.01.2018 17:00","0","572"
"23.01.2018 17:00 - 23.01.2018 18:00","0","1067"
"23.01.2018 18:00 - 23.01.2018 19:00","0","1466"
"23.01.2018 19:00 - 23.01.2018 20:00","0","1736"
"23.01.2018 20:00 - 23.01.2018 21:00","0","1431"
"23.01.2018 21:00 - 23.01.2018 22:00","0","1228"
"23.01.2018 22:00 - 23.01.2018 23:00","0","1543"
"23.01.2018 23:00 - 24.01.2018 00:00","0","1244"
"24.01.2018 00:00 - 24.01.2018 01:00","0","1732"
"24.01.2018 01:00 - 24.01.2018 02:00","0","1772"
"24.01.2018 02:00 - 24.01.2018 03:00","0","1956"
"24.01.2018 03:00 - 24.01.2018 04:00","0","1581"
"24.01.2018 04:00 - 24.01.2018 05:00","0","1467"
"24.01.2018 05:00 - 24.01.2018 06:00","0","1433"
"24.01.2018 06:00 - 24.01.2018 07:00","0","1429"
"24.01.2018 07:00 - 24.01.2018 08:00","0","1655"
"24.01.2018 08:00 - 24.01.2018 09:00","0","1679"
"24.01.2018 09:00 - 24.01.2018 10:00","0","1740"
"24.01.2018 10:00 - 24.01.2018 11:00","0","1786"
"24.01.2018 11:00 - 24.01.2018 12:00","0","1798"
"24.01.2018 12:00 - 24.01.2018 13:00","0","1896"
"24.01.2018 13:00 - 24.01.2018 14:00","0","1891"
"24.01.2018 14:00 - 24.01.2018 15:00","0","1751"
"24.01.2018 15:00 - 24.01.2018 16:00","0","1784"
"24.01.2018 16:00 - 24.01.2018 17:00","0","1909"
"24.01.2018 17:00 - 24.01.2018 18:00","0","1971"
"24.01.2018 18:00 - 24.01.2018 19:00","0","1862"
"24.01.2018 19:00 - 24.01.2018 20:00","0","1821"
"24.01.2018 20:00 - 24.01.2018 21:00","0","2161"
"24.01.2018 21:00 - 24.01.2018 22:00","0","2353"
"24.01.2018 22:00 - 24.01.2018 23:00","0","2390"
"24.01.2018 23:00 - 25.01.2018 00:00","0","2382"
"25.01.2018 00:00 - 25.01.2018 01:00","0","2490"
"25.01.2018 01:00 - 25.01.2018 02:00","0","2300"
"25.01.2018 02:00 - 25.01.2018 03:00","0","2214"
"25.01.2018 03:00 - 25.01.2018 04:00","0","2023"
"25.01.2018 04:00 - 25.01.2018 05:00","0","1837"
"25.01.2018 05:00 - 25.01.2018 06:00","0","2157"
"25.01.2018 06:00 - 25.01.2018 07:00","0","2180"
"25.01.2018 07:00 - 25.01.2018 08:00","0","1940"
"25.01.2018 08:00 - 25.01.2018 09:00","0","1941"
"25.01.2018 09:00 - 25.01.2018 10:00","0","1946"
"25.01.2018 10:00 - 25.01.2018 11:00","0","1849"
"25.01.2018 11:00 - 25.01.2018 12:00","0","1888"
"25.01.2018 12:00 - 25.01.2018 13:00","0","1671"
"25.01.2018 13:00 - 25.01.2018 14:00","0","1609"
"25.01.2018 14:00 - 25.01.2018 15:00","0","1697"
"25.01.2018 15:00 - 25.01.2018 16:00","0","1506"
"25.01.2018 16:00 - 25.01.2018 17:00","0","1537"
"25.01.2018 17:00 - 25.01.2018 18:00","0","2329"
"25.01.2018 18:00 - 25.01.2018 19:00","0","2254"
"25.01.2018 19:00 - 25.01.2018 20:00","0","1972"
"25.01.2018 20:00 - 25.01.2018 21:00","0","1784"
"25.01.2018 21:00 - 25.01.2018 22:00","0","1389"
"25.01.2018 22:00 - 25.01.2018 23:00","0","1626"
"25.01.2018 23:00 - 26.01.2018 00:00","0","1588"
"26.01.2018 00:00 - 26.01.2018 01:00","0","1537"
"26.01.2018 01:00 - 26.01.2018 02:00","0","1050"
"26.01.2018 02:00 - 26.01.2018 03:00","0","721"
"26.01.2018 03:00 - 26.01.2018 04:00","0","513"
"26.01.2018 04:00 - 26.01.2018 05:00","0","201"
"26.01.2018 05:00 - 26.01.2018 06:00","0","188"
"26.01.2018 06:00 - 26.01.2018 07:00","228","0"
"26.01.2018 07:00 - 26.01.2018 08:00","479","0"
"26.01.2018 08:00 - 26.01.2018 09:00","0","727"
"26.01.2018 09:00 - 26.01.2018 10:00","0","1058"
"26.01.2018 10:00 - 26.01.2018 11:00","0","931"
"26.01.2018 11:00 - 26.01.2018 12:00","0","841"
"26.01.2018 12:00 - 26.01.2018 13:00","0","645"
"26.01.2018 13:00 - 26.01.2018 14:00","0","400"
"26.01.2018 14:00 - 26.01.2018 15:00","0","324"
"26.01.2018 15:00 - 26.01.2018 16:00","0","158"
"26.01.2018 16:00 - 26.01.2018 17:00","0","116"
"26.01.2018 17:00 - 26.01.2018 18:00","0","903"
"26.01.2018 18:00 - 26.01.2018 19:00","0","972"
"26.01.2018 19:00 - 26.01.2018 20:00","0","671"
"26.01.2018 20:00 - 26.01.2018 21:00","0","445"
"26.01.2018 21:00 - 26.01.2018 22:00","0","248"
"26.01.2018 22:00 - 26.01.2018 23:00","0","276"
"26.01.2018 23:00 - 27.01.2018 00:00","0","1239"
"27.01.2018 00:00 - 27.01.2018 01:00","0","1732"
"27.01.2018 01:00 - 27.01.2018 02:00","0","2479"
"27.01.2018 02:00 - 27.01.2018 03:00","0","2225"
"27.01.2018 03:00 - 27.01.2018 04:00","0","1665"
"27.01.2018 04:00 - 27.01.2018 05:00","0","1345"
"27.01.2018 05:00 - 27.01.2018 06:00","0","2017"
"27.01.2018 06:00 - 27.01.2018 07:00","0","2186"
"27.01.2018 07:00 - 27.01.2018 08:00","0","2259"
"27.01.2018 08:00 - 27.01.2018 09:00","0","2170"
"27.01.2018 09:00 - 27.01.2018 10:00","0","2794"
"27.01.2018 10:00 - 27.01.2018 11:00","0","3157"
"27.01.2018 11:00 - 27.01.2018 12:00","0","2921"
"27.01.2018 12:00 - 27.01.2018 13:00","0","2690"
"27.01.2018 13:00 - 27.01.2018 14:00","0","2698"
"27.01.2018 14:00 - 27.01.2018 15:00","0","2669"
"27.01.2018 15:00 - 27.01.2018 16:00","0","2276"
"27.01.2018 16:00 - 27.01.2018 17:00","0","2103"
"27.01.2018 17:00 - 27.01.2018 18:00","0","2229"
"27.01.2018 18:00 - 27.01.2018 19:00","0","2428"
"27.01.2018 19:00 - 27.01.2018 20:00","0","2210"
"27.01.2018 20:00 - 27.01.2018 21:00","0","1592"
"27.01.2018 21:00 - 27.01.2018 22:00","0","1063"
"27.01.2018 22:00 - 27.01.2018 23:00","0","872"
"27.01.2018 23:00 - 28.01.2018 00:00","0","1148"
"28.01.2018 00:00 - 28.01.2018 01:00","0","900"
"28.01.2018 01:00 - 28.01.2018 02:00","0","940"
"28.01.2018 02:00 - 28.01.2018 03:00","0","1166"
"28.01.2018 03:00 - 28.01.2018 04:00","0","1209"
"28.01.2018 04:00 - 28.01.2018 05:00","0","1533"
"28.01.2018 05:00 - 28.01.2018 06:00","0","1592"
"28.01.2018 06:00 - 28.01.2018 07:00","0","1539"
"28.01.2018 07:00 - 28.01.2018 08:00","0","1427"
"28.01.2018 08:00 - 28.01.2018 09:00","0","1382"
"28.01.2018 09:00 - 28.01.2018 10:00","0","1385"
"28.01.2018 10:00 - 28.01.2018 11:00","0","1598"
"28.01.2018 11:00 - 28.01.2018 12:00","0","1656"
"28.01.2018 12:00 - 28.01.2018 13:00","0","1668"
"28.01.2018 13:00 - 28.01.2018 14:00","0","1454"
"28.01.2018 14:00 - 28.01.2018 15:00","0","1455"
"28.01.2018 15:00 - 28.01.2018 16:00","0","1491"
"28.01.2018 16:00 - 28.01.2018 17:00","0","1420"
"28.01.2018 17:00 - 28.01.2018 18:00","0","1369"
"28.01.2018 18:00 - 28.01.2018 19:00","0","958"
"28.01.2018 19:00 - 28.01.2018 20:00","0","738"
"28.01.2018 20:00 - 28.01.2018 21:00","0","968"
"28.01.2018 21:00 - 28.01.2018 22:00","0","1561"
"28.01.2018 22:00 - 28.01.2018 23:00","0","1365"
"28.01.2018 23:00 - 29.01.2018 00:00","0","1491"
"29.01.2018 00:00 - 29.01.2018 01:00","0","1048"
"29.01.2018 01:00 - 29.01.2018 02:00","0","1220"
"29.01.2018 02:00 - 29.01.2018 03:00","0","1366"
"29.01.2018 03:00 - 29.01.2018 04:00","0","1333"
"29.01.2018 04:00 - 29.01.2018 05:00","0","1264"
"29.01.2018 05:00 - 29.01.2018 06:00","0","1019"
"29.01.2018 06:00 - 29.01.2018 07:00","0","872"
"29.01.2018 07:00 - 29.01.2018 08:00","0","1317"
"29.01.2018 08:00 - 29.01.2018 09:00","0","1198"
"29.01.2018 09:00 - 29.01.2018 10:00","0","1362"
"29.01.2018 10:00 - 29.01.2018 11:00","0","1226"
"29.01.2018 11:00 - 29.01.2018 12:00","0","1203"
"29.01.2018 12:00 - 29.01.2018 13:00","0","1205"
"29.01.2018 13:00 - 29.01.2018 14:00","0","1203"
"29.01.2018 14:00 - 29.01.2018 15:00","0","1326"
"29.01.2018 15:00 - 29.01.2018 16:00","0","1513"
"29.01.2018 16:00 - 29.01.2018 17:00","0","1538"
"29.01.2018 17:00 - 29.01.2018 18:00","0","1906"
"29.01.2018 18:00 - 29.01.2018 19:00","0","2367"
"29.01.2018 19:00 - 29.01.2018 20:00","0","1922"
"29.01.2018 20:00 - 29.01.2018 21:00","0","1992"
"29.01.2018 21:00 - 29.01.2018 22:00","0","1627"
"29.01.2018 22:00 - 29.01.2018 23:00","0","1759"
"29.01.2018 23:00 - 30.01.2018 00:00","0","1713"
"30.01.2018 00:00 - 30.01.2018 01:00","0","2317"
"30.01.2018 01:00 - 30.01.2018 02:00","0","2480"
"30.01.2018 02:00 - 30.01.2018 03:00","0","1847"
"30.01.2018 03:00 - 30.01.2018 04:00","0","1606"
"30.01.2018 04:00 - 30.01.2018 05:00","0","1854"
"30.01.2018 05:00 - 30.01.2018 06:00","0","2061"
"30.01.2018 06:00 - 30.01.2018 07:00","0","2194"
"30.01.2018 07:00 - 30.01.2018 08:00","0","1946"
"30.01.2018 08:00 - 30.01.2018 09:00","0","2425"
"30.01.2018 09:00 - 30.01.2018 10:00","0","2238"
"30.01.2018 10:00 - 30.01.2018 11:00","0","1879"
"30.01.2018 11:00 - 30.01.2018 12:00","0","1801"
"30.01.2018 12:00 - 30.01.2018 13:00","0","1695"
"30.01.2018 13:00 - 30.01.2018 14:00","0","1431"
"30.01.2018 14:00 - 30.01.2018 15:00","0","1226"
"30.01.2018 15:00 - 30.01.2018 16:00","0","859"
"30.01.2018 16:00 - 30.01.2018 17:00","0","689"
"30.01.2018 17:00 - 30.01.2018 18:00","0","557"
"30.01.2018 18:00 - 30.01.2018 19:00","0","623"
"30.01.2018 19:00 - 30.01.2018 20:00","0","608"
"30.01.2018 20:00 - 30.01.2018 21:00","0","393"
"30.01.2018 21:00 - 30.01.2018 22:00","0","481"
"30.01.2018 22:00 - 30.01.2018 23:00","0","813"
"30.01.2018 23:00 - 31.01.2018 00:00","0","764"
"31.01.2018 00:00 - 31.01.2018 01:00","0","932"
"31.01.2018 01:00 - 31.01.2018 02:00","0","1478"
"31.01.2018 02:00 - 31.01.2018 03:00","0","1397"
"31.01.2018 03:00 - 31.01.2018 04:00","0","1524"
"31.01.2018 04:00 - 31.01.2018 05:00","0","1362"
"31.01.2018 05:00 - 31.01.2018 06:00","0","1160"
"31.01.2018 06:00 - 31.01.2018 07:00","0","1583"
"31.01.2018 07:00 - 31.01.2018 08:00","0","1805"
"31.01.2018 08:00 - 31.01.2018 09:00","0","1776"
"31.01.2018 09:00 - 31.01.2018 10:00","0","1873"
"31.01.2018 10:00 - 31.01.2018 11:00","0","1874"
"31.01.2018 11:00 - 31.01.2018 12:00","0","1866"
"31.01.2018 12:00 - 31.01.2018 13:00","0","1692"
"31.01.2018 13:00 - 31.01.2018 14:00","0","1651"
"31.01.2018 14:00 - 31.01.2018 15:00","0","1855"
"31.01.2018 15:00 - 31.01.2018 16:00","0","1767"
"31.01.2018 16:00 - 31.01.2018 17:00","0","1953"
"31.01.2018 17:00 - 31.01.2018 18:00","0","2046"
"31.01.2018 18:00 - 31.01.2018 19:00","0","1817"
"31.01.2018 19:00 - 31.01.2018 20:00","0","1820"
"31.01.2018 20:00 - 31.01.2018 21:00","0","1735"
"31.01.2018 21:00 - 31.01.2018 22:00","0","1568"
"31.01.2018 22:00 - 31.01.2018 23:00","0","1656"
"31.01.2018 23:00 - 01.02.2018 00:00","0","1597"
"01.02.2018 00:00 - 01.02.2018 01:00","0","2064"
"01.02.2018 01:00 - 01.02.2018 02:00","0","2153"
"01.02.2018 02:00 - 01.02.2018 03:00","0","2059"
"01.02.2018 03:00 - 01.02.2018 04:00","0","1917"
"01.02.2018 04:00 - 01.02.2018 05:00","0","1833"
"01.02.2018 05:00 - 01.02.2018 06:00","0","2191"
"01.02.2018 06:00 - 01.02.2018 07:00","0","2210"
"01.02.2018 07:00 - 01.02.2018 08:00","0","1762"
"01.02.2018 08:00 - 01.02.2018 09:00","0","1693"
"01.02.2018 09:00 - 01.02.2018 10:00","0","2002"
"01.02.2018 10:00 - 01.02.2018 11:00","0","2153"
"01.02.2018 11:00 - 01.02.2018 12:00","0","1997"
"01.02.2018 12:00 - 01.02.2018 13:00","0","1907"
"01.02.2018 13:00 - 01.02.2018 14:00","0","1686"
"01.02.2018 14:00 - 01.02.2018 15:00","0","1684"
"01.02.2018 15:00 - 01.02.2018 16:00","0","1416"
"01.02.2018 16:00 - 01.02.2018 17:00","0","1452"
"01.02.2018 17:00 - 01.02.2018 18:00","0","2062"
"01.02.2018 18:00 - 01.02.2018 19:00","0","2314"
"01.02.2018 19:00 - 01.02.2018 20:00","0","2294"
"01.02.2018 20:00 - 01.02.2018 21:00","0","2243"
"01.02.2018 21:00 - 01.02.2018 22:00","0","2778"
"01.02.2018 22:00 - 01.02.2018 23:00","0","2944"
"01.02.2018 23:00 - 02.02.2018 00:00","0","2871"
"02.02.2018 00:00 - 02.02.2018 01:00","0","2481"
"02.02.2018 01:00 - 02.02.2018 02:00","0","2497"
"02.02.2018 02:00 - 02.02.2018 03:00","0","2308"
"02.02.2018 03:00 - 02.02.2018 04:00","0","2660"
"02.02.2018 04:00 - 02.02.2018 05:00","0","2282"
"02.02.2018 05:00 - 02.02.2018 06:00","0","2624"
"02.02.2018 06:00 - 02.02.2018 07:00","0","2403"
"02.02.2018 07:00 - 02.02.2018 08:00","0","2531"
"02.02.2018 08:00 - 02.02.2018 09:00","0","2553"
"02.02.2018 09:00 - 02.02.2018 10:00","0","2870"
"02.02.2018 10:00 - 02.02.2018 11:00","0","2726"
"02.02.2018 11:00 - 02.02.2018 12:00","0","3037"
"02.02.2018 12:00 - 02.02.2018 13:00","0","2854"
"02.02.2018 13:00 - 02.02.2018 14:00","0","2433"
"02.02.2018 14:00 - 02.02.2018 15:00","0","2151"
"02.02.2018 15:00 - 02.02.2018 16:00","0","2006"
"02.02.2018 16:00 - 02.02.2018 17:00","0","1742"
"02.02.2018 17:00 - 02.02.2018 18:00","0","2673"
"02.02.2018 18:00 - 02.02.2018 19:00","0","2628"
"02.02.2018 19:00 - 02.02.2018 20:00","0","2656"
"02.02.2018 20:00 - 02.02.2018 21:00","0","2698"
"02.02.2018 21:00 - 02.02.2018 22:00","0","2617"
"02.02.2018 22:00 - 02.02.2018 23:00","0","2981"
"02.02.2018 23:00 - 03.02.2018 00:00","0","3001"
"03.02.2018 00:00 - 03.02.2018 01:00","0","2944"
"03.02.2018 01:00 - 03.02.2018 02:00","0","2925"
"03.02.2018 02:00 - 03.02.2018 03:00","0","2600"
"03.02.2018 03:00 - 03.02.2018 04:00","0","2122"
"03.02.2018 04:00 - 03.02.2018 05:00","0","2151"
"03.02.2018 05:00 - 03.02.2018 06:00","0","2505"
"03.02.2018 06:00 - 03.02.2018 07:00","0","2822"
"03.02.2018 07:00 - 03.02.2018 08:00","0","2891"
"03.02.2018 08:00 - 03.02.2018 09:00","0","2817"
"03.02.2018 09:00 - 03.02.2018 10:00","0","3374"
"03.02.2018 10:00 - 03.02.2018 11:00","0","3335"
"03.02.2018 11:00 - 03.02.2018 12:00","0","3402"
"03.02.2018 12:00 - 03.02.2018 13:00","0","3421"
"03.02.2018 13:00 - 03.02.2018 14:00","0","3047"
"03.02.2018 14:00 - 03.02.2018 15:00","0","2741"
"03.02.2018 15:00 - 03.02.2018 16:00","0","2579"
"03.02.2018 16:00 - 03.02.2018 17:00","0","2495"
"03.02.2018 17:00 - 03.02.2018 18:00","0","2687"
"03.02.2018 18:00 - 03.02.2018 19:00","0","3084"
"03.02.2018 19:00 - 03.02.2018 20:00","0","2920"
"03.02.2018 20:00 - 03.02.2018 21:00","0","2555"
"03.02.2018 21:00 - 03.02.2018 22:00","0","2055"
"03.02.2018 22:00 - 03.02.2018 23:00","0","1712"
"03.02.2018 23:00 - 04.02.2018 00:00","0","1762"
"04.02.2018 00:00 - 04.02.2018 01:00","0","1921"
"04.02.2018 01:00 - 04.02.2018 02:00","0","1855"
"04.02.2018 02:00 - 04.02.2018 03:00","0","1796"
"04.02.2018 03:00 - 04.02.2018 04:00","0","1499"
"04.02.2018 04:00 - 04.02.2018 05:00","0","1571"
"04.02.2018 05:00 - 04.02.2018 06:00","0","1588"
"04.02.2018 06:00 - 04.02.2018 07:00","0","1316"
"04.02.2018 07:00 - 04.02.2018 08:00","0","1471"
"04.02.2018 08:00 - 04.02.2018 09:00","0","1642"
"04.02.2018 09:00 - 04.02.2018 10:00","0","1881"
"04.02.2018 10:00 - 04.02.2018 11:00","0","1933"
"04.02.2018 11:00 - 04.02.2018 12:00","0","2162"
"04.02.2018 12:00 - 04.02.2018 13:00","0","2129"
"04.02.2018 13:00 - 04.02.2018 14:00","0","1747"
"04.02.2018 14:00 - 04.02.2018 15:00","0","1976"
"04.02.2018 15:00 - 04.02.2018 16:00","0","2455"
"04.02.2018 16:00 - 04.02.2018 17:00","0","2621"
"04.02.2018 17:00 - 04.02.2018 18:00","0","2833"
"04.02.2018 18:00 - 04.02.2018 19:00","0","2719"
"04.02.2018 19:00 - 04.02.2018 20:00","0","2518"
"04.02.2018 20:00 - 04.02.2018 21:00","0","2362"
"04.02.2018 21:00 - 04.02.2018 22:00","0","2200"
"04.02.2018 22:00 - 04.02.2018 23:00","0","2206"
"04.02.2018 23:00 - 05.02.2018 00:00","0","1767"
"05.02.2018 00:00 - 05.02.2018 01:00","0","2526"
"05.02.2018 01:00 - 05.02.2018 02:00","0","2306"
"05.02.2018 02:00 - 05.02.2018 03:00","0","2579"
"05.02.2018 03:00 - 05.02.2018 04:00","0","2501"
"05.02.2018 04:00 - 05.02.2018 05:00","0","2880"
"05.02.2018 05:00 - 05.02.2018 06:00","0","2296"
"05.02.2018 06:00 - 05.02.2018 07:00","0","1108"
"05.02.2018 07:00 - 05.02.2018 08:00","0","1759"
"05.02.2018 08:00 - 05.02.2018 09:00","0","2094"
"05.02.2018 09:00 - 05.02.2018 10:00","0","2554"
"05.02.2018 10:00 - 05.02.2018 11:00","0","2164"
"05.02.2018 11:00 - 05.02.2018 12:00","0","2142"
"05.02.2018 12:00 - 05.02.2018 13:00","0","1655"
"05.02.2018 13:00 - 05.02.2018 14:00","0","1845"
"05.02.2018 14:00 - 05.02.2018 15:00","0","1525"
"05.02.2018 15:00 - 05.02.2018 16:00","0","1089"
"05.02.2018 16:00 - 05.02.2018 17:00","0","1618"
"05.02.2018 17:00 - 05.02.2018 18:00","0","1712"
"05.02.2018 18:00 - 05.02.2018 19:00","0","2048"
"05.02.2018 19:00 - 05.02.2018 20:00","0","2164"
"05.02.2018 20:00 - 05.02.2018 21:00","0","1636"
"05.02.2018 21:00 - 05.02.2018 22:00","0","1513"
"05.02.2018 22:00 - 05.02.2018 23:00","0","2296"
"05.02.2018 23:00 - 06.02.2018 00:00","0","1969"
"06.02.2018 00:00 - 06.02.2018 01:00","0","1679"
"06.02.2018 01:00 - 06.02.2018 02:00","0","1915"
"06.02.2018 02:00 - 06.02.2018 03:00","0","1913"
"06.02.2018 03:00 - 06.02.2018 04:00","0","1613"
"06.02.2018 04:00 - 06.02.2018 05:00","0","1629"
"06.02.2018 05:00 - 06.02.2018 06:00","0","1315"
"06.02.2018 06:00 - 06.02.2018 07:00","0","985"
"06.02.2018 07:00 - 06.02.2018 08:00","0","785"
"06.02.2018 08:00 - 06.02.2018 09:00","0","1767"
"06.02.2018 09:00 - 06.02.2018 10:00","0","1917"
"06.02.2018 10:00 - 06.02.2018 11:00","0","1875"
"06.02.2018 11:00 - 06.02.2018 12:00","0","1927"
"06.02.2018 12:00 - 06.02.2018 13:00","0","1748"
"06.02.2018 13:00 - 06.02.2018 14:00","0","1567"
"06.02.2018 14:00 - 06.02.2018 15:00","0","1220"
"06.02.2018 15:00 - 06.02.2018 16:00","0","1169"
"06.02.2018 16:00 - 06.02.2018 17:00","0","729"
"06.02.2018 17:00 - 06.02.2018 18:00","0","1088"
"06.02.2018 18:00 - 06.02.2018 19:00","0","1924"
"06.02.2018 19:00 - 06.02.2018 20:00","0","1907"
"06.02.2018 20:00 - 06.02.2018 21:00","0","1252"
"06.02.2018 21:00 - 06.02.2018 22:00","0","1554"
"06.02.2018 22:00 - 06.02.2018 23:00","0","2163"
"06.02.2018 23:00 - 07.02.2018 00:00","0","2445"
"07.02.2018 00:00 - 07.02.2018 01:00","0","2118"
"07.02.2018 01:00 - 07.02.2018 02:00","0","2525"
"07.02.2018 02:00 - 07.02.2018 03:00","0","2374"
"07.02.2018 03:00 - 07.02.2018 04:00","0","2348"
"07.02.2018 04:00 - 07.02.2018 05:00","0","2026"
"07.02.2018 05:00 - 07.02.2018 06:00","0","1403"
"07.02.2018 06:00 - 07.02.2018 07:00","0","1182"
"07.02.2018 07:00 - 07.02.2018 08:00","0","1466"
"07.02.2018 08:00 - 07.02.2018 09:00","0","2470"
"07.02.2018 09:00 - 07.02.2018 10:00","0","2979"
"07.02.2018 10:00 - 07.02.2018 11:00","0","2714"
