,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore
1456,0.8126855424913888,12.098221076312374,5.231663169235806,6.345931234600514,1.5174362846871727,20.70125941573773,12.14583936970403,166.56244118014533,5.095157394846399,0.7841145664564719,10.733163332418274
1457,0.11901037410847157,1.6879095998339424,0.7196190799063846,0.8099187697097483,0.2440407136826175,2.972480571812156,1.1275884476922415,24.24569826579224,0.26210065163334745,0.11530577145877544,1.5989991360217155
1458,8.051490812430546e-08,7.169992335936826e-08,7.353810415324537e-08,7.330052157916162e-08,7.39327353408252e-08,7.105308003764733e-08,7.197437830158378e-08,6.964065591827437e-08,8.86720410227835e-08,8.071025015625243e-08,7.193502406277086e-08
1459,0.42411379570186974,7.024179201259029,2.381941416616978,1.9430329575168954,2.996742029738707,11.857103807084297,6.963356680709531,86.32030747873891,0.0001643908072689182,0.40931912854183566,6.235130286022307
1460,0.43713073023268056,5.886016066237029,2.488934256934415,0.867484236239538,1.5452062929543864,11.949934168729149,6.402779134485139,88.75786916181801,0.00016943590609305178,0.42018767881540137,6.550183681821485
1461,0.6057521171792475,6.90040878041321,3.8904312189543466,0.4531401503373634,1.2819405241183701,15.944428723268375,8.257481347123985,123.19307539243721,0.00023479116627148628,0.5869691058755286,8.712969371244938
1462,0.7454585665075878,8.448530398381843,4.923493776143037,0.557649238274903,3.6521690927127115,19.127657739197065,9.636063227677013,151.72682222097308,0.00028894015548023113,0.7252329465440123,8.673901592262688
1463,0.28212003947957964,3.217043181746267,1.90048302401847,0.2099497982866407,1.974840242228847,7.325279487885504,4.399104253594789,56.99371427562275,0.00010935876568832724,0.27446561995882895,2.8780617457860926
1464,0.31459594412693936,3.307508661247836,2.102569775120243,0.2307846708073829,3.341519033033718,8.039808964027477,5.458664676705161,61.824782631159096,0.00012147415739632523,0.30244938277596484,3.2066922020254043
1465,3.835292360916816e-09,3.817371234576295e-09,3.8176949627337005e-09,3.841461830943741e-09,3.8176601860435795e-09,3.8171509454465904e-09,3.8170976308837e-09,3.8185868185937595e-09,5.761425854496619e-09,3.8358719461039695e-09,3.81733967225642e-09
